fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2020-01-01,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,9","0,0","6,3",07:45,"17,5",15:28,02,"1,9","5,8",14:20,"9,1","1029,6",Varias,"1026,6",14,76,91,Varias,52,15:30
2020-01-02,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,8","0,0","5,3",07:06,"16,4",15:25,99,"1,1","4,7",Varias,"8,9","1029,4",Varias,"1026,6",01,73,94,07:00,46,16:50
2020-01-03,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,5","0,0","6,5",03:08,"14,5",15:35,36,"1,1","6,7",11:56,"0,6","1030,7",Varias,"1028,2",02,83,92,Varias,65,15:39
2020-01-04,5783,SEVILLA AEROPUERTO,SEVILLA,34,"9,5","0,0","4,9",04:45,"14,1",15:30,99,"2,5","8,3",Varias,"5,2","1029,6",Varias,"1026,3",15,78,95,Varias,59,15:36
2020-01-05,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,8","0,0","7,2",23:52,"16,3",14:48,07,"3,3","9,7",Varias,"9,1","1026,8",00,"1023,0",16,71,90,Varias,51,15:01
2020-01-06,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,8","0,0","4,6",07:25,"17,0",15:57,99,"1,4","4,7",Varias,"9,1","1027,4",Varias,"1023,5",01,78,94,Varias,44,14:12
2020-01-07,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,9","0,0","4,9",07:17,"18,9",16:32,06,"2,2","8,9",11:19,"9,3","1028,3",Varias,"1025,4",16,71,94,04:34,42,16:34
2020-01-08,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,8","0,0","4,9",03:49,"18,7",15:32,99,"1,7","6,1",Varias,"9,4","1026,6",Varias,"1023,2",15,68,94,Varias,40,14:57
2020-01-09,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,2","0,0","4,2",05:34,"16,2",15:12,25,"1,7","5,8",14:35,"9,2","1026,6",Varias,"1022,9",15,76,94,Varias,55,15:12
2020-01-10,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,2","0,0","4,2",08:08,"16,1",15:22,03,"1,4","7,8",13:30,"7,7","1025,2",Varias,"1021,7",15,73,99,Varias,50,13:43
2020-01-11,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,8","0,0","5,4",Varias,"16,2",15:31,07,"3,1","8,9",11:13,"9,4","1027,7",Varias,"1024,8",00,59,84,Varias,37,15:21
2020-01-12,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,4","0,0","3,7",07:33,"17,0",15:05,07,"2,2","5,8",23:01,"9,5","1029,3",Varias,"1025,1",15,72,91,Varias,37,16:15
2020-01-13,5783,SEVILLA AEROPUERTO,SEVILLA,34,"9,4","0,0","3,1",06:03,"15,8",15:26,04,"1,7","6,1",05:36,"9,0","1025,7",00,"1021,4",21,71,92,Varias,51,14:25
2020-01-14,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,2","0,0","5,1",08:13,"15,3",15:56,99,"1,4","4,7",Varias,"8,4","1022,7",Varias,"1020,0",15,75,93,05:37,53,16:18
2020-01-15,5783,SEVILLA AEROPUERTO,SEVILLA,34,"12,0","0,0","5,2",06:43,"18,8",15:16,99,"1,7","7,8",Varias,"8,0","1024,8",Varias,"1020,9",05,76,93,Varias,59,15:16
2020-01-16,5783,SEVILLA AEROPUERTO,SEVILLA,34,"12,9",Ip,"7,1",07:49,"18,7",14:37,99,"2,2","6,1",Varias,"9,1","1026,9",Varias,"1023,5",15,60,93,Varias,32,15:16
2020-01-17,5783,SEVILLA AEROPUERTO,SEVILLA,34,"13,7","0,3","9,1",23:42,"18,3",16:14,99,"1,7","4,2",11:13,"4,7","1030,4",Varias,"1026,2",01,83,93,Varias,66,16:14
2020-01-18,5783,SEVILLA AEROPUERTO,SEVILLA,34,"12,1","5,7","8,3",00:23,"15,9",17:30,99,"2,8","9,7",Varias,"0,0","1028,9",00,"1020,9",21,96,98,Varias,87,23:21
2020-01-19,5783,SEVILLA AEROPUERTO,SEVILLA,34,"12,2","0,0","7,9",07:32,"16,6",14:26,04,"4,4","20,6",19:11,"6,2","1021,6",00,"1014,4",15,66,93,Varias,42,19:13
2020-01-20,5783,SEVILLA AEROPUERTO,SEVILLA,34,"9,8","0,0","6,1",Varias,"13,4",15:46,07,"6,7","17,5",13:11,"4,7","1015,9",00,"1010,6",15,53,65,Varias,42,12:37
2020-01-21,5783,SEVILLA AEROPUERTO,SEVILLA,34,"9,6","2,1","6,2",06:36,"13,0",14:39,03,"2,5","8,3",13:20,"4,4","1012,7",00,"1008,5",15,67,81,06:30,53,12:18
2020-01-22,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,1","8,8","8,7",Varias,"11,5",15:50,08,"2,8","6,1",02:16,"0,0","1013,0",Varias,"1010,3",00,93,95,Varias,76,00:00
