fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
2015-01-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,2","0,0","3,8",05:50,"10,6",14:00,99,"11,1","21,7",Varias,"9,1","993,9",24,"987,9",00,56
2015-01-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,8","0,0","3,9",06:30,"11,8",15:45,32,"9,7","22,8",23:50,"7,3","995,6",11,"993,4",16,56
2015-01-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,4","0,0","4,5",03:30,"10,4",14:15,31,"13,9","27,8",11:50,"8,2","997,0",23,"993,5",15,41
2015-01-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,0","0,0","4,6",Varias,"11,4",13:20,30,"12,2","20,6",17:25,"6,0","998,1",24,"995,6",Varias,51
2015-01-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,8","0,0","7,0",Varias,"14,6",13:10,99,"11,4","22,8",Varias,"4,3","998,1",00,"993,2",20,62
2015-01-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,4","0,0","6,0",Varias,"12,8",15:30,28,"8,3","17,5",12:00,"6,0","994,8",00,"988,8",24,62
2015-01-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"11,1","0,4","5,5",06:30,"16,7",15:10,24,"10,8","23,3",18:00,"5,5","988,8",00,"968,1",24,57
2015-01-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,6","8,5","6,7",23:30,"14,6",04:00,29,"4,4","16,1",05:00,"0,0","968,3",09,"961,2",24,87
2015-01-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,2","0,1","3,5",21:30,"10,8",13:30,32,"8,9","24,7",13:30,"6,5","973,8",24,"960,4",Varias,65
2015-02-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"5,7",Ip,"3,4",07:40,"8,0",12:30,29,"9,4","20,6",08:40,"4,6","982,6",Varias,"973,8",00,69
2015-02-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,5","1,3","2,7",07:40,"12,3",14:50,24,"3,3","14,4",12:30,"3,8","982,2",00,"970,0",24,68
2015-02-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"5,4","5,6","1,5",23:45,"9,3",14:50,29,"7,2","20,6",06:45,"6,7","973,2",11,"967,8",21,60
2015-02-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"2,8","0,0","0,2",03:30,"5,5",Varias,30,"10,8","22,2",15:05,"6,5","976,6",24,"968,2",00,56
2015-02-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"3,4","0,0","0,2",22:50,"6,6",14:00,31,"14,2","28,9",03:20,"9,3","981,4",16,"976,6",00,40
2015-02-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"2,1","0,0","-0,7",06:20,"4,9",13:00,32,"10,6","21,1",14:30,"6,9","983,7",24,"979,2",Varias,53
2015-02-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"3,3","0,0","-0,2",Varias,"6,8",15:30,27,"3,9","10,8",00:55,"7,5","993,8",24,"983,7",00,60
2015-02-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,6","0,0","0,0",05:50,"9,3",14:30,30,"11,1","23,3",18:10,"6,9","993,9",03,"988,3",16,55
2015-02-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"5,0","0,0","-0,3",23:59,"10,2",16:15,28,"1,4","16,4",00:10,"9,6","997,9",11,"991,8",00,56
2015-02-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,2","0,0","-3,5",06:15,"12,0",15:45,09,"1,1","5,6",15:20,"9,2","996,7",Varias,"991,9",17,64
2015-02-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"3,4",Ip,"-1,3",05:45,"8,2",15:45,99,"0,8","3,6",Varias,"0,0","993,7",10,"990,7",17,73
2015-02-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"6,6","1,4","1,4",04:40,"11,7",15:50,09,"0,8","4,7",14:40,"3,8","991,5",Varias,"989,4",04,79
2015-02-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,4","0,0","1,3",Varias,"15,5",14:10,24,"4,7","11,9",12:35,"4,7","991,5",00,"987,0",Varias,62
2015-02-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,0","4,5","5,2",03:50,"12,8",14:20,25,"0,8","9,7",14:00,"0,0","987,0",00,"980,8",24,77
2015-02-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,4","0,9","6,4",07:00,"14,5",15:10,29,"3,1","13,3",Varias,"0,6","986,3",24,"978,7",06,87
2015-02-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,2","0,2","6,0",03:40,"14,3",15:15,30,"6,7","16,4",Varias,"6,7","990,2",24,"986,3",00,69
2015-02-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,6","0,0","6,6",07:00,"12,5",15:10,29,"10,6","19,2",18:55,"5,0","1002,1",24,"990,2",Varias,65
2015-02-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,4","0,0","3,3",23:59,"11,4",15:45,30,"6,4","16,9",00:10,"6,0","1003,4",Varias,"1000,7",06,51
2015-02-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"6,6","0,0","-0,7",07:10,"14,0",15:10,09,"0,8","5,6",15:50,"8,8","1003,4",00,"996,7",24,63
2015-02-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"6,8","0,9","0,0",06:55,"13,6",14:40,08,"3,1","7,8",14:00,"7,4","996,7",00,"982,1",24,60
2015-02-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,8",Ip,"5,2",23:00,"12,5",11:45,99,"7,8","19,7",Varias,"8,7","982,1",00,"976,9",07,70
2015-02-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,4","0,0","5,0",02:30,"11,8",12:30,32,"9,7","21,7",12:00,"8,3","983,6",Varias,"979,9",03,59
2015-02-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"12,9","2,1","7,0",23:59,"18,8",Varias,99,"5,6","19,7",Varias,"8,4","985,1",24,"977,8",18,54
2015-02-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,4","0,1","3,8",06:50,"11,0",13:40,30,"7,8","18,1",09:40,"4,4","995,2",23,"985,1",00,64
2015-02-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,2","0,1","4,9",00:40,"13,6",13:50,30,"10,3","23,6",14:30,"7,2","994,9",00,"990,7",20,66
2015-02-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"13,4",Ip,"10,2",06:00,"16,7",14:30,31,"8,9","19,7",12:10,"7,0","992,9",11,"988,3",24,63
2015-02-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,8",Ip,"6,9",23:59,"12,7",02:00,33,"11,4","22,2",13:25,"10,2","993,9",22,"988,2",03,56
2015-02-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,0","0,2","5,9",06:50,"14,0",Varias,29,"5,0","13,9",00:15,"0,8","992,8",00,"990,0",17,62
2015-03-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"15,4","0,0","9,2",08:00,"21,7",17:15,26,"2,5","12,5",18:20,"6,1","992,6",11,"989,2",16,66
2015-03-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"17,2","0,0","12,2",23:59,"22,3",14:50,26,"4,2","12,5",02:10,"7,3","994,1",Varias,"990,0",Varias,61
2015-03-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,2","0,0","8,0",06:50,"20,5",16:40,28,"1,4","9,2",23:20,"8,9","994,3",24,"991,4",16,73
2015-03-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,6","0,0","6,0",23:30,"13,3",13:20,30,"11,4","21,1",10:20,"8,4","1004,4",23,"994,3",00,52
2015-03-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,1","0,0","4,8",06:30,"13,4",15:50,32,"11,9","20,0",08:00,"9,9","1003,5",00,"999,3",Varias,32
2015-03-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,9","0,0","3,0",06:40,"18,8",16:30,29,"1,9","11,9",Varias,"10,9","1001,8",10,"998,2",17,35
2015-03-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"11,6","0,0","1,5",05:15,"21,8",16:10,30,"3,3","9,7",13:00,"10,5","1000,1",02,"993,6",20,50
2015-03-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"13,2","0,0","4,6",07:00,"21,8",14:30,31,"3,3","12,8",17:20,"8,6","994,2",09,"991,2",15,46
2015-03-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"15,0","0,0","8,4",23:59,"21,5",17:10,28,"3,3","10,3",03:35,"8,0","994,3",09,"991,5",Varias,34
2015-03-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"13,0","0,0","4,5",07:30,"21,4",15:30,99,"0,3","6,1",Varias,"10,1","996,3",09,"992,8",Varias,47
2015-03-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,8","0,0","5,0",07:30,"24,5",16:15,30,"3,9","11,9",21:30,"10,2","995,0",09,"991,2",17,46
2015-03-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,0","0,0","8,8",Varias,"23,3",15:20,30,"2,5","16,1",21:40,"9,1","992,9",00,"986,7",17,53
2015-03-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"11,2","0,0","6,5",23:59,"16,0",15:30,99,"6,7","17,5",Varias,"9,9","994,6",22,"991,1",00,57
2015-03-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,8",Ip,"4,8",06:40,"12,8",14:20,33,"7,5","16,9",16:10,"6,8","993,8",01,"989,8",16,58
2015-03-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,9","0,0","5,0",03:20,"12,8",15:20,31,"8,1","15,0",09:30,"9,5","990,5",00,"985,4",16,53
2015-03-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,5","0,0","2,2",04:45,"14,8",15:40,29,"2,2","7,8",09:20,"10,2","988,9",Varias,"986,8",Varias,54
2015-03-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,0","0,0","2,4",06:00,"17,7",15:30,11,"4,7","11,4",19:45,"10,1","990,4",09,"986,5",17,51
2015-03-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,2","9,9","8,3",01:30,"10,2",17:00,99,"2,2","5,3",Varias,"0,0","990,6",02,"988,4",17,88
2015-03-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"12,1",Ip,"8,8",06:00,"15,4",Varias,29,"1,1","5,3",Varias,"0,7","989,5",00,"986,6",Varias,80
2015-03-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"11,2","17,9","7,1",05:30,"15,4",15:30,99,"4,2","10,3",Varias,"1,8","987,5",00,"981,9",17,81
2015-03-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,6","8,9","6,8",06:30,"12,5",16:30,30,"6,1","11,9",11:25,"0,0","982,5",00,"978,2",16,94
2015-03-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,0","3,3","6,2",23:59,"11,7",13:30,31,"5,8","12,8",Varias,"0,0","983,3",23,"979,7",Varias,83
2015-03-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,2","9,8","5,0",06:00,"11,4",16:10,12,"2,8","8,9",Varias,"0,0","983,1",00,"976,4",24,95
2015-03-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,2","10,9","7,2",23:59,"11,3",15:55,99,"5,8","16,4",Varias,"0,0","979,4",23,"975,6",Varias,92
2015-03-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,2","0,0","4,7",07:00,"11,6",Varias,32,"13,3","24,2",Varias,"11,3","982,8",24,"976,3",12,49
2015-03-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,0","0,0","4,6",Varias,"15,5",14:15,31,"8,6","21,1",10:35,"7,0","989,4",24,"982,8",Varias,62
2015-03-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,2","0,0","8,6",05:50,"19,8",14:45,32,"9,7","19,2",10:50,"10,7","996,7",24,"989,4",00,58
2015-03-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,2","0,0","11,2",23:59,"21,3",15:20,99,"7,5","16,9",Varias,"11,3","997,8",11,"994,7",16,53
2015-03-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,8","0,0","8,5",05:40,"21,0",15:15,30,"7,2","15,6",14:40,"7,4","996,4",00,"993,0",16,52
2015-03-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"15,7","0,0","10,0",05:45,"21,4",13:15,33,"4,4","13,3",12:05,"5,2","997,3",24,"993,5",03,55
2015-03-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"17,4","0,0","12,3",03:40,"22,4",14:45,32,"7,8","16,4",14:20,"11,6","999,0",23,"996,1",05,50
2015-04-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"13,2","0,0","9,1",23:59,"17,2",15:40,31,"12,8","23,3",11:30,"11,0","999,4",10,"995,9",18,41
2015-04-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,6","0,0","6,8",05:45,"22,5",16:30,99,"6,9","13,9",Varias,"11,3","997,5",00,"991,0",17,37
2015-04-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,6","0,0","9,3",05:30,"24,0",14:30,99,"6,4","13,3",Varias,"10,0","992,3",00,"985,0",16,33
2015-04-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"13,8","0,0","9,4",04:15,"18,3",15:10,99,"9,7","16,9",Varias,"11,9","987,8",00,"983,7",16,54
2015-04-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,3","0,0","9,1",23:59,"19,5",15:30,99,"8,9","16,9",Varias,"11,0","985,7",24,"981,0",Varias,43
2015-04-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"13,4","0,0","6,5",05:45,"20,2",Varias,99,"1,9","7,8",Varias,"11,8","992,6",24,"985,7",00,57
2015-04-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"12,5","0,0","5,2",06:30,"19,8",15:30,13,"4,7","13,9",18:20,"11,0","999,6",24,"992,6",00,47
2015-04-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"12,0","0,0","4,8",06:10,"19,3",16:00,13,"4,4","12,8",18:20,"11,7","1004,3",08,"994,1",18,46
2015-04-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"13,2","4,1","7,0",06:40,"19,5",Varias,12,"3,3","10,3",18:30,"4,2","996,6",10,"992,0",17,48
2015-04-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"15,1","0,0","9,2",06:30,"21,0",15:10,99,"3,1","7,2",Varias,"9,3","995,0",00,"990,1",Varias,50
2015-04-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,6","0,0","10,4",06:00,"22,9",15:45,11,"1,9","6,7",21:20,"10,2","997,0",24,"992,2",03,54
2015-04-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,4","0,0","9,4",05:50,"23,3",16:00,14,"4,4","11,9",13:20,"10,1","998,2",24,"994,8",16,46
2015-04-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,2","0,0","7,0",05:30,"25,4",16:00,09,"3,1","9,7",14:40,"11,4","1000,4",10,"995,2",19,40
2015-04-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"17,9","0,0","8,6",06:10,"27,2",15:30,11,"3,9","13,9",14:10,"9,4","997,0",00,"990,4",Varias,41
2015-04-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,4","1,9","11,2",23:59,"17,5",14:30,12,"1,9","8,3",20:10,"5,4","990,6",00,"985,6",20,52
2015-04-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,2","0,2","10,7",05:50,"21,7",15:50,25,"4,2","9,7",17:30,"5,2","986,2",24,"983,1",15,68
2015-04-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"17,4","0,0","11,0",03:10,"23,9",15:50,33,"3,3","7,2",15:00,"11,5","987,9",10,"985,1",18,57
2015-04-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"17,2","5,4","11,5",Varias,"23,0",Varias,88,"5,0","11,9",18:05,"6,5","985,8",00,"978,7",17,66
2015-04-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,7","0,0","9,8",05:40,"19,6",Varias,99,"5,6","11,9",Varias,"10,9","989,0",24,"983,3",04,48
2015-04-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"15,4","0,0","8,0",06:15,"22,8",16:30,99,"1,1","7,2",Varias,"12,5","992,0",09,"989,0",00,52
2015-04-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,7","0,1","9,0",05:10,"24,4",14:20,28,"4,7","12,5",16:10,"10,8","993,9",10,"990,2",17,50
2015-04-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"18,8","3,4","12,4",23:59,"25,1",15:50,10,"3,6","11,9",08:30,"4,9","992,3",01,"987,5",17,60
2015-04-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,8","0,0","10,0",05:50,"23,5",17:15,29,"3,1","9,2",07:20,"12,3","989,7",00,"985,7",Varias,54
2015-04-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"17,3","0,0","9,6",05:50,"25,0",15:30,11,"1,9","7,8",20:35,"6,8","986,9",Varias,"981,5",18,51
2015-04-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"19,0",Ip,"13,8",04:30,"24,3",14:30,28,"1,1","8,9",08:55,"6,3","984,2",10,"980,8",Varias,48
2015-04-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,5","6,6","12,0",22:40,"21,0",14:40,30,"1,9","14,4",16:00,"2,2","980,8",00,"975,0",15,74
2015-04-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"15,4","0,0","10,8",02:50,"20,0",15:10,34,"7,5","18,1",14:10,"8,8","987,2",24,"976,5",02,56
2015-04-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,2","1,6","9,0",04:50,"19,4",14:10,29,"8,6","20,0",07:35,"10,9","990,3",10,"987,2",00,44
2015-04-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"15,9","0,1","10,1",07:00,"21,7",15:30,26,"1,9","8,9",15:55,"7,0","990,4",24,"987,3",05,62
2015-04-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"17,8","0,1","8,5",05:30,"27,0",16:20,22,"1,7","8,9",11:40,"11,8","990,6",01,"985,3",Varias,52
2015-05-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"20,0","0,1","14,6",05:50,"25,5",15:40,28,"4,4","15,0",15:00,"2,0","986,2",00,"983,4",16,64
2015-05-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"22,3","0,0","14,0",04:30,"30,6",15:20,24,"4,4","10,3",11:05,"7,6","985,6",00,"979,6",18,55
2015-05-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"21,8","0,0","18,2",06:30,"25,5",15:30,99,"1,9","5,6",Varias,"0,1","982,5",22,"979,4",04,71
2015-05-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"22,0","0,0","16,8",05:20,"27,3",16:30,13,"3,1","14,4",19:00,"1,8","981,7",00,"973,0",17,61
2015-05-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"21,2","0,0","16,2",23:59,"26,3",16:30,25,"2,5","11,4",04:25,"9,1","984,4",24,"975,9",00,37
2015-05-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"18,8","0,0","13,0",04:40,"24,6",16:30,29,"3,6","9,7",09:10,"12,8","989,0",24,"984,4",00,40
2015-05-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"20,0","0,0","11,5",04:10,"28,4",Varias,11,"4,7","11,9",17:50,"9,3","989,3",01,"982,7",18,48
2015-05-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"20,5","0,0","14,0",05:15,"27,0",17:30,30,"3,9","11,9",12:40,"11,9","991,8",24,"983,6",Varias,50
2015-05-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"21,4","0,0","13,6",05:40,"29,2",17:00,30,"4,2","8,9",14:45,"12,4","994,8",08,"991,8",00,44
2015-05-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"23,0","0,0","14,0",04:40,"32,1",15:40,99,"3,6","8,3",Varias,"11,2","994,2",08,"988,8",18,40
2015-05-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"24,4","0,0","15,9",05:45,"33,0",15:30,12,"3,1","8,3",19:00,"11,9","992,4",09,"987,8",19,35
2015-05-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"24,5","0,0","14,8",05:15,"34,2",17:05,99,"1,9","7,2",Varias,"12,8","992,1",Varias,"989,1",18,39
2015-05-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"26,7","0,0","17,2",05:00,"36,2",15:30,08,"3,3","8,3",13:50,"7,8","992,2",06,"986,1",24,43
2015-05-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"22,6","0,0","13,6",23:59,"31,5",12:50,35,"6,1","18,1",16:45,"9,4","987,7",23,"981,8",15,45
2015-05-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"15,3","0,0","11,8",04:10,"18,8",14:30,32,"10,6","20,6",09:40,"11,1","995,4",24,"987,6",00,50
