fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2022-01-01,4121,CIUDAD REAL,CIUDAD REAL,626,"8,1","0,0","1,0",07:50,"15,2",15:20,04,"0,3","3,3",10:30,"8,7","956,5",10,"954,1",14,80,99,09:00,57,15:00
2022-01-02,4121,CIUDAD REAL,CIUDAD REAL,626,"8,6","0,0","1,2",07:20,"15,9",14:00,99,"0,3","2,2",Varias,"8,3","957,6",10,"955,0",18,82,99,09:00,58,14:00
2022-01-03,4121,CIUDAD REAL,CIUDAD REAL,626,"10,2","0,0","1,9",07:40,"18,6",14:00,25,"0,6","4,2",15:00,"9,0","955,8",00,"949,2",24,75,100,09:10,46,15:20
2022-01-04,4121,CIUDAD REAL,CIUDAD REAL,626,"10,6","2,6","4,3",06:20,"17,0",13:20,29,"2,5","14,7",15:50,"5,8","949,2",00,"939,9",15,77,98,Varias,45,12:50
2022-01-05,4121,CIUDAD REAL,CIUDAD REAL,626,"5,8","7,8","2,9",07:00,"8,7",15:40,04,"3,1","8,3",22:50,"5,9","947,9",10,"941,4",22,83,96,22:40,67,15:50
2022-01-06,4121,CIUDAD REAL,CIUDAD REAL,626,"7,0","0,0","3,1",23:30,"10,9",14:00,99,"1,9","5,3",Varias,"9,0","949,4",23,"942,3",01,74,97,01:50,42,15:40
2022-01-07,4121,CIUDAD REAL,CIUDAD REAL,626,"5,2","0,0","-0,7",07:10,"11,1",14:40,04,"1,4","8,1",14:50,"8,8","956,4",22,"949,2",00,74,99,09:20,55,15:10
2022-01-08,4121,CIUDAD REAL,CIUDAD REAL,626,"4,4","0,0","-1,6",07:20,"10,3",15:20,25,"1,1","5,3",19:30,"6,3","956,9",10,"952,1",24,72,98,09:00,55,15:20
2022-01-09,4121,CIUDAD REAL,CIUDAD REAL,626,"6,4","0,0","1,9",07:20,"10,9",13:10,99,"2,8","8,9",Varias,"8,7","952,6",00,"949,8",17,81,94,05:30,67,13:10
2022-01-10,4121,CIUDAD REAL,CIUDAD REAL,626,"9,0","0,0","5,2",23:59,"12,8",15:10,24,"1,4","5,6",02:20,"3,6","950,5",11,"947,6",15,89,96,06:30,76,Varias
2022-01-11,4121,CIUDAD REAL,CIUDAD REAL,626,"8,2","0,0","1,8",06:10,"14,6",13:00,05,"1,9","8,9",15:50,"8,9","952,3",24,"949,4",Varias,74,99,08:50,52,12:30
