fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2019-01-01,0244X,VILASSAR DE DALT,BARCELONA,56,"12,7","0,0","8,2",23:19,"17,2",11:09,30,"1,1","5,0",21:10,84,90,Varias,58,00:30
2019-01-02,0244X,VILASSAR DE DALT,BARCELONA,56,"11,4","0,0","6,4",04:59,"16,5",11:24,36,"1,4","6,1",01:30,60,83,04:00,46,13:40
2019-01-03,0244X,VILASSAR DE DALT,BARCELONA,56,"11,0","0,0","5,7",23:13,"16,2",11:24,22,"1,7","5,8",13:00,62,73,18:40,45,Varias
2019-01-04,0244X,VILASSAR DE DALT,BARCELONA,56,"10,0","0,0","5,3",Varias,"14,6",11:21,11,"1,1","5,8",11:50,70,84,06:50,50,11:20
2019-01-05,0244X,VILASSAR DE DALT,BARCELONA,56,"10,8","0,0","4,9",07:15,"16,6",13:48,34,"0,6","7,8",18:30,62,80,05:00,39,18:40
2019-01-06,0244X,VILASSAR DE DALT,BARCELONA,56,"14,3","0,0","8,3",03:16,"20,3",11:42,35,"1,7","8,3",08:00,35,66,06:10,29,06:40
2019-01-07,0244X,VILASSAR DE DALT,BARCELONA,56,"11,5","0,0","7,6",23:59,"15,4",11:20,29,"1,9","7,8",11:50,69,86,02:30,41,08:50
2019-01-08,0244X,VILASSAR DE DALT,BARCELONA,56,"9,8","0,0","4,7",07:06,"14,9",13:52,34,"1,4","6,9",02:50,57,76,00:10,43,11:40
2019-01-09,0244X,VILASSAR DE DALT,BARCELONA,56,"10,0","0,0","6,2",04:40,"13,8",12:15,36,"1,1","8,3",23:50,66,71,17:50,33,23:59
2019-01-10,0244X,VILASSAR DE DALT,BARCELONA,56,"7,6","0,0","2,9",23:49,"12,3",10:40,36,"1,4","10,8",02:20,39,59,21:10,26,10:40
2019-01-11,0244X,VILASSAR DE DALT,BARCELONA,56,"7,3","0,0","2,9",02:01,"11,7",11:25,32,"1,1","8,1",04:30,47,66,02:20,33,11:30
2019-01-12,0244X,VILASSAR DE DALT,BARCELONA,56,"8,8","0,0","3,6",07:05,"13,9",13:56,34,"0,8","6,4",04:30,52,68,23:40,40,13:20
2019-01-13,0244X,VILASSAR DE DALT,BARCELONA,56,"10,6","0,0","4,9",02:17,"16,2",13:33,04,"0,8","9,2",09:10,53,69,02:20,44,13:00
2019-01-14,0244X,VILASSAR DE DALT,BARCELONA,56,"13,4","0,0","9,0",22:35,"17,9",13:15,32,"1,1","6,9",08:40,60,87,19:50,46,13:20
2019-01-15,0244X,VILASSAR DE DALT,BARCELONA,56,"11,0","0,0","6,2",06:50,"15,9",11:22,32,"1,1","5,0",05:30,72,89,01:40,55,13:50
2019-01-16,0244X,VILASSAR DE DALT,BARCELONA,56,"10,7","0,0","5,7",01:37,"15,7",11:03,23,"2,2","8,3",15:10,72,88,01:40,61,11:10
2019-01-17,0244X,VILASSAR DE DALT,BARCELONA,56,"12,2","0,2","9,1",06:34,"15,4",11:31,35,"1,7","8,3",06:00,69,82,02:00,54,12:00
2019-01-18,0244X,VILASSAR DE DALT,BARCELONA,56,"8,8","0,0","6,1",19:42,"11,4",08:54,32,"1,9","6,1",00:20,70,86,04:20,61,17:30
2019-01-19,0244X,VILASSAR DE DALT,BARCELONA,56,"10,8","6,2","6,6",04:31,"15,0",11:26,35,"1,7","4,7",01:00,70,80,05:20,56,Varias
2019-01-20,0244X,VILASSAR DE DALT,BARCELONA,56,"7,9","7,4","5,9",23:25,"9,9",13:52,02,"2,5","10,8",11:00,82,95,07:30,72,15:20
2019-01-21,0244X,VILASSAR DE DALT,BARCELONA,56,"8,8","0,0","4,9",02:08,"12,8",12:36,34,"1,1","6,1",08:40,72,85,01:40,57,10:30
2019-01-22,0244X,VILASSAR DE DALT,BARCELONA,56,"8,2","0,0","4,3",06:13,"12,0",11:37,34,"0,8","6,4",23:10,54,78,02:40,39,13:40
2019-01-23,0244X,VILASSAR DE DALT,BARCELONA,56,"8,5","0,0","4,1",05:46,"12,9",13:18,35,"1,4","9,7",21:40,65,79,09:50,47,00:30
2019-01-24,0244X,VILASSAR DE DALT,BARCELONA,56,"9,0","0,0","4,0",03:56,"13,9",13:39,30,"4,7","13,6",07:00,25,60,02:20,18,23:30
2019-01-25,0244X,VILASSAR DE DALT,BARCELONA,56,"10,0","0,0","3,8",03:02,"16,1",10:53,02,"1,4","5,3",00:10,49,80,19:40,19,00:00
2019-01-26,0244X,VILASSAR DE DALT,BARCELONA,56,"12,3","0,0","6,9",03:29,"17,7",12:54,23,"1,7","7,8",13:50,64,81,17:10,45,13:00
2019-01-27,0244X,VILASSAR DE DALT,BARCELONA,56,"11,6","0,0","7,0",02:28,"16,3",15:27,30,"2,2","12,2",23:00,63,83,Varias,44,14:50
2019-01-28,0244X,VILASSAR DE DALT,BARCELONA,56,"9,0","0,0","4,0",04:44,"14,1",13:31,27,"2,5","14,2",13:10,58,67,07:20,43,01:10
2019-01-29,0244X,VILASSAR DE DALT,BARCELONA,56,"7,9","0,4","5,2",04:25,"10,6",09:53,32,"1,9","11,4",23:10,72,81,06:50,63,13:00
2019-01-30,0244X,VILASSAR DE DALT,BARCELONA,56,"10,2","0,0","6,3",04:25,"14,2",14:33,32,"3,3","11,9",01:00,51,71,01:40,41,Varias
2019-01-31,0244X,VILASSAR DE DALT,BARCELONA,56,"13,2","0,0","9,1",04:16,"17,4",14:54,30,"4,4","12,8",16:30,61,81,23:40,45,00:00
2019-02-01,0244X,VILASSAR DE DALT,BARCELONA,56,"12,3","3,8","7,5",22:29,"17,1",13:53,31,"3,3","13,6",22:20,68,85,08:40,43,14:20
2019-02-02,0244X,VILASSAR DE DALT,BARCELONA,56,"9,0","0,0","5,2",07:13,"12,8",15:19,33,"0,8","11,1",00:20,70,81,19:00,36,23:20
2019-02-03,0244X,VILASSAR DE DALT,BARCELONA,56,"9,6","0,0","4,9",07:25,"14,3",11:52,31,"2,2","11,4",22:30,28,45,09:00,20,11:40
2019-02-04,0244X,VILASSAR DE DALT,BARCELONA,56,"8,9","0,0","3,8",05:23,"14,0",11:53,28,"1,1","6,1",06:40,40,62,Varias,25,00:00
2019-02-05,0244X,VILASSAR DE DALT,BARCELONA,56,"12,1","0,0","7,3",05:02,"16,9",10:39,99,"0,8","4,4",Varias,66,82,Varias,40,10:30
