fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-01-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,8","0,0","4,7",07:40,"13,0",12:07,10,"2,8","6,9",19:00,"3,7","995,1",00,"990,3",17,82,94,08:20,67,12:10
2023-01-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"11,8","0,0","8,8",05:40,"14,9",15:00,24,"2,2","8,3",23:00,"2,9","997,4",24,"991,0",01,77,90,07:30,62,15:00
2023-01-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,2","0,0","4,5",23:59,"13,9",15:00,31,"4,4","8,3",11:40,"8,3","1003,2",24,"997,2",01,71,85,Varias,50,15:00
2023-01-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,2","0,0","1,4",07:10,"12,9",15:00,24,"1,4","4,4",00:20,"8,9","1004,8",10,"1001,9",16,67,92,05:10,36,14:40
2023-01-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,2","0,0","1,2",04:30,"7,3",14:40,12,"2,5","5,0",18:00,"4,1","1002,4",00,"996,6",18,92,98,Varias,75,14:40
2023-01-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"2,2","0,0","0,4",09:20,"4,0",14:10,12,"1,9","5,8",Varias,"0,0","997,6",10,"994,4",Varias,98,99,Varias,97,Varias
2023-01-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"3,3","0,2","0,4",05:40,"6,2",15:10,12,"1,9","7,2",20:20,"0,6","994,6",00,"987,3",24,97,99,Varias,91,15:10
2023-01-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,9","1,4","5,9",Varias,"9,9",16:10,12,"3,6","6,9",12:20,"0,1","987,3",00,"979,6",15,91,96,22:50,88,04:30
2023-01-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,0","0,0","5,8",23:59,"14,3",14:40,33,"5,0","12,8",15:00,"8,3","997,6",23,"984,0",00,60,95,00:00,41,14:40
2023-01-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,8","0,0","1,7",07:20,"15,9",14:30,28,"2,5","6,7",01:10,"8,9","999,2",11,"995,3",15,69,87,07:20,45,14:30
2023-01-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,0","0,0","2,9",07:00,"13,0",13:50,30,"6,1","13,1",Varias,"2,1","1000,1",22,"994,0",05,78,91,07:30,66,13:50
2023-01-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,5","0,0","3,3",07:40,"15,7",15:30,30,"1,7","11,4",00:40,"8,3","1000,0",00,"995,0",17,65,85,Varias,39,14:50
2023-01-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,8","0,0","2,5",03:40,"15,2",15:10,32,"5,0","10,6",15:00,"7,1","998,4",11,"995,2",01,66,90,03:50,54,12:50
2023-01-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,5","0,0","1,8",08:00,"13,2",15:10,24,"1,9","5,8",18:40,"5,6","998,1",00,"990,8",24,81,99,10:20,60,14:40
2023-01-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"6,6",Ip,"3,3",03:00,"9,9",14:30,32,"5,0","14,2",10:50,"1,8","991,6",11,"987,7",24,77,96,Varias,56,23:59
2023-01-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"11,1","4,6","7,2",00:20,"15,0",21:20,28,"4,4","24,2",23:40,"0,0","987,7",00,"965,2",24,78,96,18:40,50,04:50
2023-01-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,6","0,2","2,7",21:30,"14,5",00:00,29,"4,7","21,4",15:30,"2,1","968,9",24,"962,0",06,67,86,20:40,47,15:30
2023-01-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"5,8","0,4","2,8",22:40,"8,8",13:40,31,"5,6","15,6",08:20,"4,0","985,6",24,"968,2",Varias,61,86,07:40,44,Varias
2023-01-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,2","0,2","3,1",01:37,"11,4",13:21,27,"8,9","21,1",21:10,"4,1","987,3",09,"977,0",21,62,80,04:50,38,12:31
2023-01-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,8","0,0","3,9",Varias,"11,6",13:30,31,"10,0","19,2",12:50,"7,5","990,6",Varias,"979,7",00,56,75,01:10,45,Varias
2023-01-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"5,6","0,0","2,7",06:50,"8,4",13:50,32,"7,8","17,2",14:30,"9,2","992,7",19,"989,0",02,45,65,21:00,36,13:20
2023-01-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"5,0","0,0","1,7",Varias,"8,4",13:40,31,"11,4","20,3",12:50,"9,3","995,0",11,"991,1",02,41,57,02:50,25,13:30
2023-01-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"3,6","0,0","1,3",23:40,"5,8",15:00,33,"10,8","21,7",13:10,"7,3","994,2",24,"989,4",14,56,64,23:30,48,04:50
2023-01-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"3,4","0,0","-0,4",07:20,"7,2",15:40,30,"5,6","13,1",16:00,"8,0","999,0",23,"993,6",01,60,75,07:20,46,14:00
2023-01-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"3,8","0,0","-0,4",05:40,"8,1",13:50,31,"8,6","16,4",17:00,"6,7","998,9",02,"991,8",24,63,80,05:10,51,13:30
2023-01-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,7","0,0","4,3",Varias,"11,1",14:30,32,"8,3","17,8",22:50,"9,3","991,8",00,"984,2",15,60,83,04:20,8,14:30
2023-01-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"6,0","0,0","3,3",07:20,"8,6",12:20,32,"10,8","22,5",03:20,"9,0","987,6",Varias,"984,1",Varias,57,70,07:20,41,11:40
2023-01-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"5,2","0,0","2,7",Varias,"7,8",13:50,31,"9,2","18,3",15:00,"9,5","992,8",Varias,"987,2",02,57,66,00:00,47,12:00
2023-01-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,6","0,0","1,5",23:30,"7,8",15:20,30,"5,6","13,3",00:10,"8,8","998,9",23,"992,7",Varias,57,72,23:30,45,Varias
2023-01-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"3,6","0,0","-2,4",04:40,"9,7",15:40,30,"5,0","11,4",19:40,"9,6","1000,1",11,"997,0",16,62,84,Varias,45,14:40
2023-01-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,9","0,0","3,0",02:00,"12,8",14:20,32,"6,4","15,0",11:10,"9,8","998,8",Varias,"996,6",15,61,80,23:59,49,14:30
2023-02-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,6","0,0","3,7",23:50,"13,5",13:40,31,"5,6","12,8",10:50,"9,7","1000,2",Varias,"996,8",14,61,84,02:00,46,12:00
2023-02-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,4","0,0","2,0",08:10,"12,8",16:00,30,"4,4","8,9",09:20,"9,8","1001,7",10,"998,9",16,58,80,05:00,38,16:00
2023-02-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"6,6","0,0","-1,0",07:20,"14,2",16:00,28,"3,1","7,5",22:00,"9,8","1003,6",11,"999,8",17,54,86,07:20,31,13:00
2023-02-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,8","0,0","2,0",05:00,"17,6",15:20,30,"6,9","16,1",20:20,"9,8","1002,9",24,"997,4",15,39,71,05:10,18,15:30
2023-02-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,0","0,0","6,1",01:20,"14,0",14:30,31,"8,1","16,4",23:30,"9,9","1004,2",09,"998,3",24,55,70,07:50,43,13:50
2023-02-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,0","0,0","3,7",23:59,"12,4",14:50,30,"2,8","16,7",05:10,"9,6","998,3",00,"994,6",05,52,70,08:40,40,14:40
2023-02-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"3,6","7,0","1,9",05:00,"5,3",16:00,29,"2,5","7,5",01:40,"0,0","996,6",24,"993,3",15,81,93,Varias,67,08:40
2023-02-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,2","0,0","3,9",00:00,"10,6",13:55,28,"1,7","4,4",01:30,"1,1","998,7",Varias,"996,5",01,80,97,07:00,64,14:56
2023-02-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"5,6","0,2","1,8",23:59,"9,5",13:00,99,"1,9","4,4",Varias,"3,1","1005,6",24,"998,6",01,75,93,03:00,59,16:30
2023-02-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,8","0,0","-1,3",07:00,"10,9",15:10,11,"1,1","4,2",14:40,"9,7","1007,8",10,"1004,9",16,70,94,Varias,45,15:50
2023-02-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,6","0,0","-1,8",06:30,"11,0",14:50,12,"2,2","6,4",14:10,"10,0","1006,0",00,"1001,7",17,68,91,06:30,35,15:20
2023-02-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,6","0,0","-2,2",06:50,"11,3",15:30,12,"1,9","6,7",13:20,"10,0","1004,3",09,"1001,0",16,68,90,Varias,41,17:10
2023-02-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"6,0","0,0","-0,9",07:10,"12,9",15:40,12,"1,7","6,7",15:10,"9,9","1005,7",10,"1002,1",16,69,88,06:40,45,15:30
2023-02-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"6,5","0,0","1,0",06:20,"12,0",15:50,12,"2,5","7,8",13:20,"1,7","1003,5",09,"998,1",17,79,94,08:30,54,16:00
