fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2014-01-01,4121,CIUDAD REAL,CIUDAD REAL,626,"9,4","0,0","7,3",03:20,"11,6",13:40,26,"2,2","8,3",13:20,"0,0","948,8",00,"944,5",21,88,98,05:30,77,13:50
2014-01-02,4121,CIUDAD REAL,CIUDAD REAL,626,"11,2","1,6","9,8",04:30,"12,6",23:40,25,"2,8","11,1",14:00,"0,0","946,1",Varias,"943,5",05,89,97,Varias,82,13:50
2014-01-03,4121,CIUDAD REAL,CIUDAD REAL,626,"12,2","2,6","10,1",07:30,"14,3",11:30,22,"1,9","8,3",23:30,"1,0","949,4",11,"945,9",01,85,98,Varias,76,11:20
2014-01-04,4121,CIUDAD REAL,CIUDAD REAL,626,"8,4","10,4","4,1",23:10,"12,8",11:10,26,"5,3","17,8",12:30,"1,5","950,9",24,"940,2",15,86,98,Varias,61,11:20
2014-01-05,4121,CIUDAD REAL,CIUDAD REAL,626,"6,6","0,0","3,5",08:00,"9,7",15:10,24,"2,5","8,1",09:30,"0,1","952,1",10,"949,8",Varias,87,95,08:00,77,10:40
2014-01-06,4121,CIUDAD REAL,CIUDAD REAL,626,"7,4","0,0","1,1",08:00,"13,7",14:10,28,"0,8","5,8",15:50,"8,6","949,8",00,"946,8",15,80,100,Varias,58,14:20
2014-01-07,4121,CIUDAD REAL,CIUDAD REAL,626,"6,6","0,0","0,2",07:40,"12,9",14:30,34,"0,8","2,8",13:00,"7,6","949,2",Varias,"947,1",14,81,100,08:30,58,16:00
2014-01-08,4121,CIUDAD REAL,CIUDAD REAL,626,"6,8","0,0","-0,5",07:40,"14,0",15:00,99,"1,1","3,3",Varias,"8,2","950,0",10,"947,6",16,78,99,08:10,55,13:50
2014-01-09,4121,CIUDAD REAL,CIUDAD REAL,626,"7,2","0,0","1,5",07:50,"12,9",14:30,08,"0,8","3,3",10:50,"5,9","948,7",00,"944,4",24,79,96,Varias,59,14:30
2014-01-10,4121,CIUDAD REAL,CIUDAD REAL,626,"7,0","0,0","2,1",06:40,"11,9",14:50,06,"1,7","5,3",12:40,"4,4","944,4",00,"940,7",14,79,93,23:59,62,15:10
2014-01-11,4121,CIUDAD REAL,CIUDAD REAL,626,"8,2","0,0","3,9",23:59,"12,5",14:40,08,"0,6","3,3",11:10,"5,2","948,8",24,"942,3",Varias,88,99,08:50,72,14:50
2014-01-12,4121,CIUDAD REAL,CIUDAD REAL,626,"7,8","3,6","0,9",07:10,"14,8",13:30,28,"1,1","6,1",14:00,"4,7","952,3",10,"948,7",00,85,100,Varias,70,13:20
2014-01-13,4121,CIUDAD REAL,CIUDAD REAL,626,"7,2","0,4","4,6",Varias,"9,9",14:40,28,"2,5","8,1",17:20,"1,3","951,0",00,"947,1",16,81,99,05:00,63,16:40
2014-01-14,4121,CIUDAD REAL,CIUDAD REAL,626,"7,7",Ip,"4,6",00:00,"10,8",14:50,24,"3,3","12,2",11:50,"0,4","947,4",00,"943,7",Varias,94,98,Varias,86,00:00
2014-01-15,4121,CIUDAD REAL,CIUDAD REAL,626,"10,2","0,8","8,7",00:50,"11,8",14:40,21,"1,7","6,7",22:40,"0,0","946,3",02,"940,7",24,88,98,Varias,72,15:10
