fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2020-01-01,1082,BILBAO AEROPUERTO,BIZKAIA,42,"8,8","0,0","2,9",23:57,"14,8",14:23,99,"1,9","4,7",Varias,"7,0","1029,3",Varias,"1025,9",Varias,79,93,Varias,56,14:35
2020-01-02,1082,BILBAO AEROPUERTO,BIZKAIA,42,"8,4","0,0","1,4",03:02,"15,4",12:39,99,"2,5","5,0",Varias,"4,7","1025,9",Varias,"1021,7",14,68,93,Varias,40,12:26
2020-01-03,1082,BILBAO AEROPUERTO,BIZKAIA,42,"6,8","1,9","3,1",02:43,"10,4",14:34,99,"1,7","5,0",Varias,"0,0","1032,2",Varias,"1025,8",00,83,97,Varias,73,08:19
2020-01-04,1082,BILBAO AEROPUERTO,BIZKAIA,42,"8,9","0,5","5,5",00:56,"12,3",12:04,35,"1,1","6,7",12:43,"0,5","1034,2",Varias,"1031,6",24,88,99,Varias,76,15:34
2020-01-05,1082,BILBAO AEROPUERTO,BIZKAIA,42,"8,5","0,0","2,8",21:51,"14,2",14:33,99,"1,9","5,0",Varias,"8,0","1031,6",00,"1023,6",24,82,98,Varias,57,14:56
2020-01-06,1082,BILBAO AEROPUERTO,BIZKAIA,42,"6,9","0,0","0,1",06:42,"13,7",13:04,99,"1,9","6,1",Varias,"7,0","1029,2",Varias,"1021,7",05,79,99,Varias,46,13:19
2020-01-07,1082,BILBAO AEROPUERTO,BIZKAIA,42,"11,0","0,0","4,0",03:29,"18,0",15:32,99,"1,7","5,0",Varias,"7,2","1029,0",Varias,"1025,6",15,79,97,Varias,54,15:26
2020-01-08,1082,BILBAO AEROPUERTO,BIZKAIA,42,"11,7","0,0","4,7",08:00,"18,7",13:40,13,"1,9","5,0",21:20,"7,9","1027,4",08,"1021,9",Varias,75,100,08:20,42,13:10
2020-01-09,1082,BILBAO AEROPUERTO,BIZKAIA,42,"13,6","8,9","8,1",04:16,"19,0",15:09,30,"5,0","24,2",15:22,"5,7","1022,4",Varias,"1013,8",14,56,83,00:00,43,13:49
2020-01-10,1082,BILBAO AEROPUERTO,BIZKAIA,42,"9,3","8,4","6,1",23:05,"12,5",13:59,31,"2,2","20,0",00:29,"0,7","1030,4",Varias,"1022,2",00,84,98,Varias,60,00:02
2020-01-11,1082,BILBAO AEROPUERTO,BIZKAIA,42,"8,4","0,1","2,6",23:48,"14,1",13:53,11,"2,2","6,1",13:48,"8,0","1030,4",00,"1025,5",15,81,98,Varias,56,12:42
2020-01-12,1082,BILBAO AEROPUERTO,BIZKAIA,42,"7,4","0,0","0,1",07:53,"14,8",15:12,99,"1,9","5,0",Varias,"7,8","1028,6",Varias,"1023,5",24,78,96,Varias,44,14:50
2020-01-13,1082,BILBAO AEROPUERTO,BIZKAIA,42,"9,5","0,0","2,6",Varias,"16,4",15:00,21,"2,5","16,9",21:43,"2,4","1023,5",00,"1011,9",24,49,93,Varias,22,15:06
2020-01-14,1082,BILBAO AEROPUERTO,BIZKAIA,42,"14,2","0,0","11,3",01:53,"17,0",13:23,22,"4,7","18,9",19:14,"3,7","1012,3",00,"1009,7",15,44,56,06:22,37,14:05
2020-01-15,1082,BILBAO AEROPUERTO,BIZKAIA,42,"12,8","0,0","7,5",20:22,"18,0",13:03,22,"4,4","22,2",03:14,"3,2","1019,3",Varias,"1008,6",03,59,95,Varias,44,13:03
2020-01-16,1082,BILBAO AEROPUERTO,BIZKAIA,42,"16,2","2,5","12,4",05:11,"19,9",18:29,21,"5,6","21,7",18:28,"2,2","1017,2",Varias,"1013,2",16,43,67,Varias,23,18:35
2020-01-17,1082,BILBAO AEROPUERTO,BIZKAIA,42,"11,2","0,9","6,0",22:56,"16,3",00:21,22,"1,9","16,1",00:20,"1,3","1028,8",Varias,"1015,4",00,76,91,Varias,44,00:41
2020-01-18,1082,BILBAO AEROPUERTO,BIZKAIA,42,"11,0","18,1","5,8",01:09,"16,2",13:36,29,"4,7","21,7",16:28,"5,4","1027,3",00,"1011,3",16,65,96,Varias,44,11:52
2020-01-19,1082,BILBAO AEROPUERTO,BIZKAIA,42,"8,4",Ip,"7,1",23:44,"9,8",01:01,03,"4,7","13,9",14:58,"1,1","1033,2",Varias,"1017,6",01,65,96,00:00,55,17:54
2020-01-20,1082,BILBAO AEROPUERTO,BIZKAIA,42,"5,0","0,0","2,7",23:51,"7,2",00:07,10,"2,8","11,7",08:35,"0,0","1033,2",00,"1025,4",05,69,85,Varias,55,14:39
2020-01-21,1082,BILBAO AEROPUERTO,BIZKAIA,42,"3,7","0,0","0,3",04:38,"7,1",12:14,09,"1,1","6,1",12:23,"0,0","1030,4",00,"1022,5",24,82,94,Varias,72,15:30
2020-01-22,1082,BILBAO AEROPUERTO,BIZKAIA,42,"7,8","0,1","5,8",00:00,"9,7",15:23,04,"0,8","5,0",20:29,"0,0","1022,5",00,"1016,5",24,90,96,23:27,81,15:06
2020-01-23,1082,BILBAO AEROPUERTO,BIZKAIA,42,"7,8","0,0","4,1",03:24,"11,4",13:52,15,"2,8","9,2",22:49,"0,0","1016,5",00,"1013,0",15,81,97,Varias,65,21:11
2020-01-24,1082,BILBAO AEROPUERTO,BIZKAIA,42,"11,8","0,0","9,6",23:31,"14,0",14:53,99,"3,1","9,7",Varias,"0,1","1016,3",Varias,"1013,9",17,63,74,23:32,54,14:11
2020-01-25,1082,BILBAO AEROPUERTO,BIZKAIA,42,"11,0","0,3","6,8",06:55,"15,3",12:23,13,"2,8","7,2",10:44,"1,0","1014,2",Varias,"1011,3",16,72,96,Varias,54,12:20
2020-01-26,1082,BILBAO AEROPUERTO,BIZKAIA,42,"10,0","0,1","4,4",06:34,"15,6",14:13,22,"2,2","9,7",19:19,"6,8","1018,0",Varias,"1014,0",01,69,99,Varias,46,15:10
2020-01-27,1082,BILBAO AEROPUERTO,BIZKAIA,42,"14,5","0,6","11,3",00:00,"17,7",18:58,22,"5,6","18,9",17:18,"0,4","1015,3",00,"1007,8",17,51,90,Varias,47,18:58
2020-01-28,1082,BILBAO AEROPUERTO,BIZKAIA,42,"10,6","0,1","5,6",22:52,"15,5",12:50,99,"2,8","12,5",Varias,"3,6","1017,2",Varias,"1010,5",00,63,94,Varias,49,12:59
2020-01-29,1082,BILBAO AEROPUERTO,BIZKAIA,42,"12,6","4,2","6,1",00:53,"19,2",14:29,18,"3,1","11,4",14:58,"0,9","1017,2",Varias,"1013,0",16,79,92,Varias,50,14:46
