fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2016-02-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"10,8","0,0","5,9",08:00,"15,7",15:00,26,"2,5","8,9",02:10,"1022,2",23,"1015,0",02,44,52,Varias,35,15:30
2016-02-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"10,0","0,5","3,5",06:40,"16,6",16:00,30,"2,5","8,9",12:50,"1022,0",00,"1016,7",17,46,70,07:10,31,Varias
2016-02-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"10,0","14,6","7,4",05:30,"12,7",17:00,28,"0,8","6,1",21:50,"1017,1",00,"1012,0",16,91,95,Varias,56,Varias
2016-02-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,0","0,1","9,2",06:20,"14,9",14:50,07,"2,2","7,8",14:00,"1019,0",24,"1013,2",00,81,97,Varias,70,Varias
2016-02-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,6","0,0","8,8",02:50,"18,3",11:40,11,"4,7","15,0",13:00,"1020,9",10,"1017,1",16,66,92,03:00,47,11:40
2016-02-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,6","0,0","12,5",23:30,"18,7",13:30,13,"2,2","8,3",12:10,"1019,9",Varias,"1015,5",18,64,77,03:30,53,15:20
2016-02-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,7","0,0","10,4",03:40,"23,0",14:00,30,"2,5","9,2",16:00,"1020,2",Varias,"1012,9",14,53,77,03:30,32,Varias
2016-02-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,8","0,0","12,5",07:40,"23,2",14:40,31,"1,9","9,2",13:40,"1022,2",09,"1017,9",16,46,70,07:50,31,17:00
2016-02-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,4","0,1","9,9",07:00,"21,0",12:50,32,"3,9","11,1",17:20,"1018,7",00,"1013,0",15,54,77,23:59,37,Varias
2016-02-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,0","0,0","12,9",07:00,"19,1",15:20,30,"3,3","10,8",05:20,"1017,3",11,"1014,0",05,54,77,00:00,43,15:40
2016-02-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,6","9,0","9,9",07:20,"19,4",13:10,30,"1,7","13,1",23:00,"1016,0",00,"1000,8",22,67,91,18:10,44,12:10
2016-02-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"9,8","0,7","6,1",23:20,"13,4",14:00,30,"5,3","15,0",Varias,"1002,3",23,"998,2",Varias,55,83,23:10,44,14:00
2016-02-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,2","0,0","7,5",02:50,"16,8",16:10,29,"4,2","15,8",09:50,"1008,7",24,"1000,5",04,54,68,Varias,46,Varias
2016-02-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,0","0,0","10,8",03:50,"19,2",15:00,29,"2,8","10,0",13:50,"1019,1",24,"1008,7",00,50,68,03:10,37,15:40
2016-03-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,0","0,0","11,3",06:20,"22,7",13:20,26,"4,7","12,8",11:30,"1021,3",09,"1018,5",03,29,53,Varias,20,12:20
2016-03-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,4","0,0","12,4",06:40,"24,3",13:10,29,"3,1","10,8",15:20,"1020,6",00,"1015,0",16,34,52,23:40,28,12:00
2016-03-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,0","0,0","13,2",07:00,"22,8",12:50,28,"4,7","10,8",04:20,"1015,3",00,"1009,4",16,52,74,06:50,37,15:40
2016-03-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,6","0,0","10,1",07:00,"23,2",16:00,30,"1,9","11,9",23:00,"1010,9",00,"1002,2",17,56,82,06:10,38,17:30
2016-03-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,8","0,0","10,2",07:00,"17,3",15:50,27,"4,7","13,3",10:40,"1010,6",22,"1005,4",01,50,70,02:00,38,14:50
2016-03-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,7","0,0","8,7",07:00,"16,7",14:30,30,"2,2","10,3",12:40,"1012,7",10,"1010,1",Varias,52,71,07:00,40,16:40
2016-03-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,0","4,4","8,1",06:40,"15,8",16:00,01,"3,3","15,8",14:00,"1011,4",00,"1001,3",15,65,85,12:50,41,17:30
2016-03-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,4","0,0","8,9",07:10,"18,0",14:20,34,"2,8","11,4",16:10,"1017,0",23,"1008,8",00,46,65,07:10,34,Varias
2016-03-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,3","0,0","6,5",06:10,"20,1",13:30,28,"4,4","14,7",19:50,"1017,0",Varias,"1008,5",24,47,65,06:10,34,13:30
2016-03-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,0","0,0","10,9",06:50,"19,0",14:40,29,"4,2","12,2",00:20,"1013,8",22,"1007,7",03,44,67,Varias,32,Varias
2016-03-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,4","0,0","8,4",03:30,"20,4",14:10,12,"2,5","9,4",14:30,"1016,4",Varias,"1011,4",14,49,74,Varias,30,13:50
2016-03-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,8","0,0","6,2",05:40,"19,5",12:10,15,"2,5","6,7",13:50,"1016,5",09,"1014,3",15,62,77,Varias,38,10:40
2016-03-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,3","0,0","5,5",06:00,"19,1",12:00,14,"3,1","6,7",13:10,"1016,1",Varias,"1011,5",Varias,68,83,18:50,46,11:10
2016-03-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,8","0,0","9,2",06:40,"18,3",11:40,99,"3,1","7,5",14:40,"1013,7",23,"1010,4",15,77,87,21:20,62,11:40
2016-03-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,2","0,1","10,5",06:50,"20,0",15:10,30,"2,2","9,2",14:20,"1015,9",10,"1012,8",17,61,93,05:20,41,14:50
2016-03-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,2","0,0","11,4",06:40,"21,1",14:00,02,"1,7","11,7",15:10,"1014,5",00,"1010,5",15,56,94,06:30,35,13:50
2016-03-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,2","0,0","11,0",06:00,"21,5",11:20,11,"3,3","7,5",11:50,"1014,3",09,"1012,0",16,65,86,23:00,41,10:30
2016-03-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,8","1,6","10,9",06:00,"18,8",14:50,15,"2,2","6,4",14:40,"1013,5",09,"1010,0",16,78,90,Varias,62,14:50
2016-03-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,0","0,9","11,7",23:10,"18,3",14:10,12,"1,4","5,8",04:00,"1011,1",00,"1007,9",17,84,96,Varias,62,14:30
2016-03-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,5","3,0","9,9",06:00,"17,1",10:00,33,"0,8","6,9",12:10,"1009,8",09,"1007,4",17,70,89,23:00,59,Varias
2016-03-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,2","3,3","8,3",05:30,"16,1",14:30,27,"1,7","8,3",09:10,"1007,8",00,"1004,2",23,87,95,Varias,61,14:30
2016-03-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,6","0,0","8,3",06:40,"18,9",15:40,28,"2,5","8,6",18:30,"1005,4",22,"1002,3",15,62,95,00:00,41,15:20
2016-03-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,8","0,0","11,7",02:30,"19,8",13:40,30,"3,1","10,3",13:40,"1006,4",24,"1002,3",16,55,77,06:10,40,16:40
2016-03-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,3","0,0","10,4",05:50,"22,2",14:50,28,"3,3","11,1",13:30,"1017,1",24,"1006,1",04,44,76,20:40,29,11:10
2016-03-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,6","0,0","11,6",05:40,"25,7",15:00,28,"2,8","10,0",12:30,"1019,2",08,"1016,5",Varias,45,65,05:40,31,Varias
2016-03-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,9","0,0","13,8",05:40,"26,0",13:20,30,"3,3","9,4",10:10,"1018,8",07,"1014,3",15,43,61,23:40,30,14:00
2016-03-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,0","0,0","14,7",23:59,"23,2",14:40,28,"1,9","10,0",11:10,"1017,2",10,"1013,3",17,58,77,06:30,46,16:10
2016-03-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,6","0,0","11,9",05:10,"23,3",15:20,29,"4,2","11,4",15:50,"1016,1",08,"1012,3",16,45,65,Varias,32,Varias
2016-03-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,0","0,0","12,7",23:59,"23,4",10:40,28,"2,8","7,2",00:50,"1013,8",Varias,"1010,2",Varias,51,68,Varias,38,00:00
2016-03-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,8","0,0","9,9",06:20,"23,7",12:00,14,"2,5","6,4",12:30,"1010,8",01,"1004,9",18,49,70,Varias,34,11:10
2016-03-31,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,2","0,0","11,7",07:20,"18,7",15:00,28,"4,2","17,2",06:40,"1012,5",23,"1006,0",00,49,67,05:30,40,Varias
2016-04-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,9","0,0","10,9",06:30,"20,9",15:30,34,"3,1","10,3",01:20,"1012,3",00,"1006,7",17,37,56,Varias,26,Varias
2016-04-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,4","0,0","8,1",05:50,"18,7",13:10,12,"2,8","10,8",10:10,"1009,5",23,"1006,4",05,69,89,Varias,38,00:00
2016-04-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,0","0,0","9,9",02:50,"20,2",12:10,15,"2,5","7,8",12:50,"1010,0",Varias,"1006,3",17,60,89,00:00,49,21:20
2016-04-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,6","3,8","12,3",04:40,"17,0",12:10,22,"3,3","13,9",15:20,"1009,8",00,"999,4",Varias,79,96,Varias,52,00:00
2016-04-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,6","0,0","11,7",06:00,"21,4",15:50,29,"3,3","14,7",00:50,"1005,9",22,"1000,0",03,50,65,Varias,38,Varias
2016-04-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,6","0,0","14,4",07:00,"24,9",14:20,03,"3,9","9,2",04:40,"1009,3",22,"1005,3",03,41,63,23:59,30,15:20
2016-04-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,9","0,0","14,3",02:40,"21,5",14:30,14,"2,2","6,7",10:50,"1009,8",10,"1007,1",17,63,79,23:50,49,09:20
2016-04-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,4","0,0","12,7",23:59,"22,2",13:20,35,"3,3","14,2",14:20,"1012,6",21,"1004,4",06,46,83,23:59,23,17:00
2016-04-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,1","0,0","10,9",04:00,"25,3",14:10,20,"1,7","8,3",13:20,"1012,5",00,"1005,3",17,38,86,01:20,26,Varias
2016-04-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,1","0,0","11,2",06:00,"23,0",11:10,24,"3,6","10,3",17:20,"1005,8",Varias,"1002,4",14,59,82,22:30,40,Varias
2016-04-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,9","0,0","13,2",02:50,"20,6",11:50,24,"4,2","11,1",13:50,"1008,7",24,"1005,2",04,60,83,02:50,47,Varias
2016-04-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,0","0,5","13,4",23:59,"18,5",18:00,14,"3,1","6,9",14:10,"1010,2",23,"1008,0",05,76,91,08:40,64,00:00
2016-04-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,2","0,0","11,3",04:00,"23,0",15:00,05,"1,7","6,7",12:20,"1011,5",10,"1009,2",02,58,90,03:30,43,14:40
2016-04-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,9","0,0","12,9",05:40,"24,9",14:00,99,"3,1","7,8",14:30,"1011,4",01,"1007,3",18,52,74,Varias,40,Varias
2016-04-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,3","0,0","13,4",06:00,"27,2",14:20,10,"2,8","7,5",03:00,"1009,2",Varias,"1005,5",16,53,88,03:40,34,Varias
2016-04-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,4","0,0","14,2",03:00,"26,6",14:30,24,"1,7","10,8",15:00,"1009,5",09,"1006,3",17,55,72,06:00,41,14:40
2016-04-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,6","0,0","15,7",05:30,"25,5",15:20,20,"1,4","7,5",13:50,"1011,1",Varias,"1008,0",16,61,73,Varias,49,15:20
2016-04-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,3","2,5","14,6",06:20,"22,0",16:40,15,"2,8","10,0",09:20,"1010,4",11,"1007,6",17,69,85,23:50,58,00:00
2016-04-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,8","9,1","15,4",23:59,"20,2",11:00,14,"1,9","8,3",11:20,"1010,3",22,"1007,6",06,80,96,Varias,62,13:00
2016-04-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,4","4,0","12,5",09:20,"18,4",16:00,21,"3,1","11,7",15:30,"1016,6",23,"1008,4",05,81,97,Varias,62,16:10
2016-04-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,0","0,0","10,9",05:00,"23,2",13:00,09,"2,8","7,2",23:40,"1017,1",07,"1013,5",17,51,79,01:30,32,Varias
2016-04-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,3","0,0","15,5",06:20,"25,1",15:00,18,"2,5","7,5",14:20,"1015,3",00,"1011,1",16,57,80,06:50,35,14:40
2016-04-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,4","0,0","14,6",05:50,"24,1",17:50,03,"1,9","8,1",18:10,"1012,4",00,"1007,5",17,60,84,05:30,46,17:40
2016-04-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"21,5","0,0","16,4",23:59,"26,6",11:00,18,"3,1","7,8",11:40,"1009,2",24,"1007,4",04,59,82,Varias,38,11:10
2016-04-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,8","0,0","13,2",05:50,"22,5",14:00,14,"3,1","7,8",11:40,"1010,4",11,"1008,6",18,66,94,03:30,47,14:00
2016-04-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,4","0,0","13,1",03:40,"23,8",10:40,14,"3,1","8,3",15:30,"1010,0",00,"1005,5",18,51,86,Varias,34,10:40
2016-04-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,5","0,0","14,5",05:50,"26,5",17:40,33,"2,2","8,6",17:50,"1006,2",00,"1002,7",17,57,85,00:00,31,17:30
2016-04-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"23,0","0,0","17,7",23:59,"28,4",13:00,11,"3,9","11,1",18:20,"1009,0",24,"1004,0",03,48,93,23:30,34,15:00
