fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2014-01-01,1700X,O CARBALLIÑO,OURENSE,400,"10,3","22,0","8,5",00:30,"12,1",19:10,31,"1,1","11,7",19:10,92,95,Varias,83,22:20
2014-01-02,1700X,O CARBALLIÑO,OURENSE,400,"11,0","23,4","8,9",02:40,"13,0",18:00,28,"1,1","5,8",00:10,92,95,Varias,81,01:00
2014-01-03,1700X,O CARBALLIÑO,OURENSE,400,"11,4","18,2","9,3",23:59,"13,4",11:40,21,"1,4","9,7",23:50,70,94,Varias,58,12:30
2014-01-04,1700X,O CARBALLIÑO,OURENSE,400,"7,4","8,9","4,6",18:10,"10,1",01:00,28,"2,5","16,4",01:40,82,90,04:30,66,13:20
2014-01-05,1700X,O CARBALLIÑO,OURENSE,400,"9,4","21,8","5,8",01:30,"12,9",23:59,18,"1,1","11,4",23:00,90,95,Varias,79,23:40
2014-01-06,1700X,O CARBALLIÑO,OURENSE,400,"11,0","10,6","9,1",22:00,"12,9",,17,"0,8","10,8",03:20,90,94,Varias,79,00:00
2014-01-07,1700X,O CARBALLIÑO,OURENSE,400,"10,6","10,0","8,3",22:30,"12,8",13:50,26,"0,8","8,6",02:30,80,92,01:10,72,17:20
2014-01-08,1700X,O CARBALLIÑO,OURENSE,400,"11,3","4,5","9,4",,"13,2",14:20,17,"0,6","5,6",15:20,90,94,Varias,82,19:50
2014-01-09,1700X,O CARBALLIÑO,OURENSE,400,"10,8","0,1","7,8",08:20,"13,9",15:50,12,"0,3","3,3",02:30,82,92,21:30,68,Varias
2014-01-10,1700X,O CARBALLIÑO,OURENSE,400,"11,4","0,0","7,6",23:59,"15,2",13:40,34,"0,6","4,7",16:00,80,94,Varias,66,13:30
2014-01-11,1700X,O CARBALLIÑO,OURENSE,400,"7,5","0,0","3,1",23:40,"11,9",15:20,05,"0,6","3,1",Varias,88,95,Varias,75,15:30
2014-01-12,1700X,O CARBALLIÑO,OURENSE,400,"7,0","10,4","3,1",01:00,"10,8",12:50,29,"1,7","8,1",18:10,91,96,03:40,77,17:00
2014-01-13,1700X,O CARBALLIÑO,OURENSE,400,"6,2","27,6","4,5",04:50,"7,8",14:20,31,"0,6","8,9",16:40,93,95,Varias,90,16:50
2014-01-14,1700X,O CARBALLIÑO,OURENSE,400,"9,8","3,7","7,2",00:10,"12,4",12:00,28,"1,7","10,0",01:30,89,96,Varias,78,13:00
2014-01-15,1700X,O CARBALLIÑO,OURENSE,400,"8,5","29,4","6,2",23:59,"10,8",12:50,23,"1,4","11,4",18:10,89,95,Varias,83,15:30
2014-01-16,1700X,O CARBALLIÑO,OURENSE,400,"7,1","16,7","5,5",20:40,"8,7",15:20,18,"0,3","6,7",16:00,92,94,Varias,84,15:30
2014-01-17,1700X,O CARBALLIÑO,OURENSE,400,"7,2","1,0","5,3",07:20,"9,0",11:00,17,"0,3","6,7",01:40,82,93,Varias,71,12:50
2014-01-18,1700X,O CARBALLIÑO,OURENSE,400,"6,6","6,8","4,0",08:30,"9,2",11:10,26,"0,8","5,3",13:00,89,95,06:30,79,13:50
2014-01-19,1700X,O CARBALLIÑO,OURENSE,400,"6,2","2,2","3,0",08:40,"9,3",13:30,28,"0,6","11,7",16:50,83,94,Varias,66,13:40
2014-01-20,1700X,O CARBALLIÑO,OURENSE,400,"6,2","0,8","1,6",04:20,"10,9",12:20,,"0,0",,,84,96,Varias,68,12:50
2014-01-21,1700X,O CARBALLIÑO,OURENSE,400,"8,0","10,1","6,0",,"9,9",17:30,26,"0,3","4,4",19:00,94,95,Varias,92,23:30
2014-01-22,1700X,O CARBALLIÑO,OURENSE,400,"7,2","0,8","3,2",22:40,"11,1",13:40,30,"2,2","8,6",14:00,78,95,Varias,61,14:00
2014-01-23,1700X,O CARBALLIÑO,OURENSE,400,"7,6","1,2","3,5",00:10,"11,6",14:10,34,"0,3","5,3",15:20,89,95,Varias,70,Varias
2014-01-24,1700X,O CARBALLIÑO,OURENSE,400,"7,3","0,7","3,0",01:30,"11,6",15:10,29,"1,1","6,4",15:20,86,95,Varias,77,15:00
2014-01-25,1700X,O CARBALLIÑO,OURENSE,400,"10,8","0,2","7,3",23:59,"14,2",11:50,30,"0,3","4,4",11:10,88,95,Varias,79,Varias
