fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2021-01-01,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-6,1","1,9","-8,0",23:40,"-4,2",00:00,32,"4,4","22,8",18:30,"0,2","801,6",10,"799,4",15,100,100,Varias,100,Varias
2021-01-02,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-8,7","0,1","-9,5",04:40,"-7,9",16:10,31,"5,8","19,7",13:20,"0,0","804,7",Varias,"800,7",Varias,100,100,Varias,99,Varias
2021-01-03,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-6,7","3,0","-8,2",07:30,"-5,2",14:00,28,"3,9","14,2",23:30,"0,2","805,4",11,"801,8",24,100,100,Varias,100,Varias
2021-01-04,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-6,8",Ip,"-7,8",08:30,"-5,8",00:00,31,"4,2","14,2",00:30,"0,0","801,8",00,"799,7",15,100,100,Varias,100,Varias
2021-01-05,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-6,4","0,0","-9,8",22:20,"-3,1",12:30,36,"2,5","8,6",05:20,"5,2","802,2",10,"800,4",05,100,100,Varias,98,21:10
2021-01-06,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-5,9","0,0","-9,7",08:00,"-2,1",12:00,12,"1,7","8,3",23:20,"4,9","803,3",11,"801,0",05,100,100,Varias,98,22:10
2021-01-07,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-7,0",Ip,"-9,4",22:20,"-4,6",15:50,12,"2,2","11,1",01:20,"0,7","802,2",19,"800,2",05,99,100,Varias,76,23:00
2021-01-08,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-6,4","20,3","-9,5",02:40,"-3,2",13:00,99,"2,8","11,4",Varias,"0,0","801,4",00,"794,7",24,98,100,Varias,74,01:10
2021-01-09,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-6,3","12,5","-7,5",07:40,"-5,1",00:40,10,"3,3","14,4",11:20,"0,0","797,8",Varias,"792,2",13,100,100,Varias,97,06:10
2021-01-10,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-6,6",Ip,"-8,5",03:50,"-4,6",10:50,05,"2,5","9,4",02:10,"0,0","806,3",24,"797,8",00,100,100,Varias,98,Varias
2021-01-11,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-9,0","0,0","-11,2",08:10,"-6,7",11:50,36,"2,2","8,6",19:20,"0,0","814,1",24,"806,2",00,99,100,Varias,62,23:50
2021-01-12,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-3,4","0,0","-7,4",00:30,"0,6",13:30,35,"5,3","10,6",18:40,"8,3","819,3",23,"814,0",00,66,76,12:50,40,20:10
2021-01-13,2462,PUERTO DE NAVACERRADA,MADRID,1893,"1,6","0,0","-2,0",02:20,"5,2",14:00,36,"3,9","10,6",05:20,"8,3","820,2",10,"818,5",05,45,61,15:20,27,23:20
2021-01-14,2462,PUERTO DE NAVACERRADA,MADRID,1893,"1,7","0,0","-1,8",17:00,"5,2",12:00,36,"3,6","11,1",08:50,"8,1","819,1",00,"817,2",14,34,98,22:40,19,08:00
2021-01-15,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-0,9","0,0","-4,8",08:00,"3,0",12:00,36,"2,8","9,2",Varias,"8,1","818,9",11,"817,1",07,69,96,08:10,27,11:30
2021-01-16,2462,PUERTO DE NAVACERRADA,MADRID,1893,"1,0","0,0","-3,6",00:00,"5,5",14:10,36,"3,6","9,2",08:50,"8,4","820,8",Varias,"817,4",04,30,60,00:00,21,19:50
2021-01-17,2462,PUERTO DE NAVACERRADA,MADRID,1893,"2,8","0,0","0,4",23:20,"5,2",12:40,36,"4,7","10,0",06:40,"8,4","820,9",11,"818,8",24,45,97,Varias,16,10:30
2021-01-18,2462,PUERTO DE NAVACERRADA,MADRID,1893,"3,2","0,0","-1,1",06:10,"7,5",12:30,36,"1,9","7,8",00:10,"8,4","818,8",00,"816,9",15,66,100,Varias,31,23:50
