fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
2023-01-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,0","0,0","10,8",08:47,"15,3",00:20,27,"2,2","6,9",00:05,"2,2","977,6",11,"975,7",Varias,68
2023-01-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,8","0,1","10,9",22:38,"14,7",13:17,05,"2,5","7,2",22:01,"1,4","976,7",24,"974,0",08,74
2023-01-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,5","0,0","9,0",Varias,"16,0",12:45,33,"2,2","10,3",21:13,"4,6","981,7",Varias,"976,7",00,72
2023-01-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,4","0,0","9,1",06:06,"17,7",14:14,34,"3,9","7,8",00:10,"9,1","983,7",10,"981,6",Varias,63
2023-01-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,7","0,0","8,9",23:44,"16,5",15:07,30,"4,2","9,2",23:33,"9,1","982,2",00,"975,7",24,53
2023-01-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,1","0,0","7,1",Varias,"15,1",15:23,31,"2,8","10,8",00:35,"9,1","975,8",10,"974,6",24,48
2023-01-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,6","0,0","7,4",19:00,"13,7",14:41,30,"6,7","15,8",11:19,"8,9","974,6",00,"969,0",Varias,58
2023-01-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","0,2","9,9",01:18,"14,0",10:47,28,"3,6","12,2",17:47,"0,2","969,0",00,"961,3",Varias,73
2023-01-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,6","0,0","7,9",23:59,"15,4",12:38,29,"2,2","14,4",15:37,"8,9","974,2",23,"962,4",00,56
2023-01-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,2","0,0","6,6",04:25,"15,9",14:22,33,"4,2","13,1",01:47,"8,7","978,7",11,"974,1",00,55
2023-01-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,3","0,0","8,1",04:29,"12,5",15:14,35,"5,3","15,8",08:55,"1,2","977,7",23,"973,1",06,60
2023-01-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,0","0,0","6,7",Varias,"15,4",14:50,33,"4,4","14,2",10:00,"8,2","978,1",Varias,"975,0",24,60
2023-01-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,6","0,0","7,8",00:12,"15,4",14:54,27,"3,9","10,8",01:16,"6,8","978,1",24,"973,8",Varias,
2023-01-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6","0,0","7,3",08:57,"18,0",14:00,29,"6,4","13,3",08:46,"7,9","978,1",00,"969,8",24,61
2023-01-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,2","6,3","4,9",23:59,"17,5",12:34,32,"3,3","15,3",07:05,"4,9","969,8",00,"966,2",09,65
2023-01-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,5","0,0","4,1",03:14,"12,9",Varias,26,"4,2","12,8",23:40,"4,4","967,9",00,"947,2",24,58
2023-01-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,6","1,3","5,2",23:20,"14,1",12:26,28,"2,5","18,3",03:41,"7,1","947,2",00,"942,8",Varias,54
2023-01-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,4","0,0","2,6",23:59,"10,2",15:51,33,"3,6","16,9",08:52,"6,0","959,3",24,"945,9",03,47
2023-01-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,7","0,0","1,6",07:01,"9,8",15:20,33,"4,2","17,5",02:26,"9,3","964,9",11,"953,5",23,55
2023-01-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,6","0,0","3,8",23:59,"13,5",13:19,25,"2,5","12,5",00:28,"8,6","968,4",Varias,"954,0",00,59
2023-01-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,4","0,0","1,2",07:14,"9,5",14:29,02,"4,2","13,1",05:08,"9,6","968,3",00,"966,1",15,19
2023-01-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,2","0,0","1,0",Varias,"11,5",14:34,33,"3,3","11,4",11:16,"9,2","970,4",11,"967,8",00,34
2023-01-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,4","0,2","2,0",Varias,"8,8",14:36,31,"5,0","11,9",05:21,"8,4","971,9",24,"969,1",Varias,53
2023-01-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"3,9","0,6","0,3",05:18,"7,5",23:29,02,"5,6","15,0",21:34,"0,6","975,7",21,"971,9",00,76
2023-01-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,0","0,0","3,4",23:59,"12,6",14:11,04,"8,1","17,2",02:58,"8,4","975,0",03,"969,4",24,48
2023-01-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,2","0,0","1,5",Varias,"10,9",13:28,34,"4,4","12,8",00:33,"8,8","969,4",00,"964,2",15,60
2023-01-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,4","0,0","2,0",07:55,"10,8",13:22,31,"3,9","10,8",08:25,"3,0","966,2",23,"962,8",Varias,70
2023-01-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,2",Ip,"2,2",04:33,"8,2",12:48,32,"2,8","10,0",08:53,"3,1","971,5",24,"966,0",Varias,58
2023-01-29,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,9","0,0","1,7",07:00,"12,1",14:12,31,"3,3","8,9",23:58,"8,8","976,5",Varias,"971,5",Varias,63
2023-01-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,0","0,0","1,7",04:23,"12,4",15:13,33,"7,2","16,4",21:55,"9,4","977,0",09,"974,7",Varias,50
2023-01-31,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,6","0,0","2,4",07:37,"14,7",14:22,32,"6,1","16,4",06:57,"9,6","977,5",Varias,"974,6",Varias,46
2023-02-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,8","0,0","4,9",07:40,"14,8",15:01,33,"5,0","11,7",01:57,"9,7","978,8",11,"976,8",Varias,51
2023-02-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,8","0,0","4,8",07:08,"16,7",15:01,31,"6,4","14,4",08:16,"9,8","979,7",Varias,"977,3",04,47
2023-02-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,1","0,0","7,5",07:05,"18,7",13:45,31,"5,6","11,9",19:50,"9,8","981,1",Varias,"979,4",Varias,33
2023-02-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,8","0,0","10,4",07:04,"21,2",Varias,32,"8,1","13,9",19:43,"9,6","980,1",00,"976,1",Varias,26
2023-02-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,9","0,1","5,4",07:14,"18,4",13:39,31,"6,1","15,8",,"9,8","982,1",11,"978,2",21,45
2023-02-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,0",Ip,"5,6",17:50,"8,3",09:40,05,"8,3","19,4",12:34,"4,1","978,4",00,"974,9",24,65
2023-02-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,2","15,6","5,0",10:45,"7,4",19:24,07,"8,3","20,0",17:44,"0,0","977,1",24,"972,4",14,85
2023-02-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,6","0,2","4,5",Varias,"8,8",10:06,05,"6,1","16,4",04:12,"3,0","979,5",Varias,"976,8",04,78
2023-02-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,9","0,0","4,4",Varias,"9,4",11:17,04,"3,9","11,7",04:15,"5,9","985,2",24,"979,2",Varias,62
2023-02-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,2","0,0","4,5",06:52,"11,9",15:02,36,"3,1","7,5",07:35,"8,7","987,3",11,"985,2",Varias,62
2023-02-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,3","0,0","5,5",07:12,"13,1",15:08,32,"1,4","6,9",02:19,"10,2","986,0",00,"983,7",17,54
2023-02-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,8","0,0","5,1",Varias,"14,4",13:17,29,"4,4","8,3",08:17,"10,2","984,3",00,"982,9",Varias,62
2023-02-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,4","0,0","5,7",04:52,"15,2",14:06,29,"4,7","8,9",07:09,"10,2","985,5",11,"983,7",Varias,69
2023-02-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,2","0,0","5,5",04:46,"15,0",14:15,20,"4,2","7,5",15:23,"9,5","985,2",00,"981,1",24,73
2023-02-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,4","0,0","6,5",06:52,"16,2",14:10,27,"2,5","7,5",01:49,"8,4","981,1",00,"978,8",16,70
2023-02-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,6","0,0","7,4",04:26,"15,8",14:09,19,"1,7","5,0",14:11,"5,7","981,8",Varias,"979,6",05,78
2023-02-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,8","0,0","9,4",00:00,"20,3",13:28,30,"5,0","8,9",21:42,"10,0","983,0",11,"980,8",03,27
