fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-01-01,0076,BARCELONA AEROPUERTO,BARCELONA,4,"12,2","0,0","8,6",07:22,"15,9",15:05,36,"2,8","7,2",06:53,"0,7","1026,8",Varias,"1023,9",15,82,96,Varias,63,10:35
2023-01-02,0076,BARCELONA AEROPUERTO,BARCELONA,4,"11,0","0,0","7,0",06:48,"15,0",13:05,99,"3,3","8,3",Varias,"0,2","1026,3",Varias,"1022,8",05,61,86,00:00,47,13:54
2023-01-03,0076,BARCELONA AEROPUERTO,BARCELONA,4,"12,9","0,0","8,2",23:30,"17,6",12:20,36,"2,5","6,7",05:20,"1,8","1032,0",Varias,"1025,9",01,77,89,18:00,60,12:20
2023-01-04,0076,BARCELONA AEROPUERTO,BARCELONA,4,"11,8","0,0","7,5",07:08,"16,1",12:58,99,"2,8","8,9",Varias,"5,4","1033,5",Varias,"1031,2",Varias,76,89,Varias,57,12:47
2023-01-05,0076,BARCELONA AEROPUERTO,BARCELONA,4,"10,6","0,0","5,7",07:35,"15,6",12:40,35,"3,9","9,2",03:00,"5,4","1031,5",00,"1024,8",24,74,82,18:14,49,12:36
2023-01-06,0076,BARCELONA AEROPUERTO,BARCELONA,4,"9,8","0,0","4,3",07:18,"15,4",12:45,99,"3,6","8,3",Varias,"5,5","1025,7",Varias,"1023,2",16,67,84,Varias,43,12:46
2023-01-07,0076,BARCELONA AEROPUERTO,BARCELONA,4,"10,7","0,0","4,8",07:04,"16,6",14:06,99,"3,1","10,3",Varias,"5,5","1023,6",00,"1017,1",24,61,84,00:00,42,12:10
2023-01-08,0076,BARCELONA AEROPUERTO,BARCELONA,4,"12,4","0,0","9,1",00:30,"15,8",15:12,25,"4,7","9,7",Varias,"0,0","1017,1",00,"1008,9",16,75,88,23:46,60,06:03
2023-01-09,0076,BARCELONA AEROPUERTO,BARCELONA,4,"14,1","0,0","10,9",23:51,"17,3",12:53,31,"3,9","12,8",15:35,"5,7","1024,0",Varias,"1010,1",00,42,83,00:29,31,11:46
2023-01-10,0076,BARCELONA AEROPUERTO,BARCELONA,4,"10,6","0,0","6,1",06:50,"15,2",13:45,99,"3,3","8,3",Varias,"5,7","1028,6",Varias,"1023,6",00,62,81,Varias,39,13:57
2023-01-11,0076,BARCELONA AEROPUERTO,BARCELONA,4,"10,7","0,0","6,2",05:12,"15,2",12:56,35,"4,7","9,7",08:12,"0,1","1027,2",Varias,"1022,5",13,64,78,Varias,54,12:30
2023-01-12,0076,BARCELONA AEROPUERTO,BARCELONA,4,"10,6","0,0","6,5",07:26,"14,7",15:00,35,"3,9","9,2",08:34,"4,5","1028,9",Varias,"1024,1",24,69,81,Varias,51,12:32
