fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2013-01-01,3260B,TOLEDO,TOLEDO,513,"7,2","0,0","3,5",00:26,"10,9",14:27,25,"2,8","7,5",13:52,"5,9","964,3",24,"958,8",Varias,89,100,Varias,69,14:50
2013-01-02,3260B,TOLEDO,TOLEDO,513,"6,6","0,0","0,2",07:15,"12,9",14:54,01,"2,2","6,4",19:34,"7,4","968,4",24,"963,7",01,77,100,Varias,49,14:28
2013-01-03,3260B,TOLEDO,TOLEDO,513,"6,4","0,0","0,4",Varias,"12,5",15:00,12,"1,4","5,8",10:46,"8,8","977,9",24,"968,4",00,70,97,07:00,41,15:16
2013-01-04,3260B,TOLEDO,TOLEDO,513,"5,4","0,0","-2,2",07:20,"12,9",15:06,99,"1,1","3,9",Varias,"8,8","978,2",10,"974,5",Varias,68,94,07:27,41,15:26
2013-01-05,3260B,TOLEDO,TOLEDO,513,"5,1","0,0","-2,5",07:54,"12,7",15:00,25,"1,1","4,4",14:05,"8,8","974,5",Varias,"970,7",17,73,98,06:34,49,14:35
2013-01-06,3260B,TOLEDO,TOLEDO,513,"4,8","0,0","-2,3",07:39,"11,8",Varias,30,"1,1","5,0",13:59,"8,8","970,8",00,"967,3",17,78,100,08:14,57,14:27
2013-01-07,3260B,TOLEDO,TOLEDO,513,"3,0","0,0","-1,3",04:53,"7,3",15:22,26,"1,4","5,8",15:18,"0,0","968,9",10,"966,9",14,89,100,Varias,78,15:20
2013-01-08,3260B,TOLEDO,TOLEDO,513,"4,4","0,0","2,8",23:31,"6,0",00:01,08,"1,9","4,2",12:38,"0,0","970,1",11,"967,6",15,82,90,Varias,75,10:42
2013-01-09,3260B,TOLEDO,TOLEDO,513,"3,8","0,0","0,4",05:23,"7,2",15:17,35,"1,1","3,6",22:53,"0,0","967,9",Varias,"965,5",24,84,98,06:00,73,Varias
2013-01-10,3260B,TOLEDO,TOLEDO,513,"10,3","0,0","6,0",03:21,"14,6",14:14,26,"1,7","7,5",13:30,"3,7","965,9",10,"963,1",Varias,93,100,Varias,71,14:06
2013-01-11,3260B,TOLEDO,TOLEDO,513,"8,6","0,4","6,0",23:25,"11,2",14:33,29,"1,7","6,4",17:32,"1,1","964,5",10,"961,8",24,87,100,Varias,76,Varias
