fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
2015-01-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6",Ip,"9,5",19:10,"15,6",13:21,26,"4,7","10,0",18:24,"5,6","979,3",00,"973,2",Varias,81
2015-01-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,3","0,0","8,8",22:30,"15,8",13:03,32,"4,7","13,3",05:16,"7,9","977,0",10,"973,1",Varias,74
2015-01-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6","0,0","8,3",05:55,"17,0",13:50,26,"5,0","13,3",05:16,"8,9","974,3",00,"964,1",24,69
2015-01-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,0","0,5","4,5",23:40,"11,6",10:28,33,"3,6","13,1",23:21,"0,7","965,2",24,"959,2",12,87
2015-01-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,6","0,0","2,5",06:19,"10,6",14:15,32,"3,9","14,2",05:26,"9,2","970,7",Varias,"965,2",00,73
2015-01-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,8","5,3","4,0",Varias,"11,5",12:53,22,"6,7","12,2",13:23,"3,7","970,5",00,"960,4",24,58
2015-01-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"4,8","7,6","3,8",21:40,"5,7",11:00,02,"4,4","9,4",21:47,"0,0","961,2",Varias,"958,5",05,96
2015-01-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,4","0,0","2,6",06:20,"8,3",13:54,31,"6,9","10,0",05:20,"1,4","961,1",00,"958,5",Varias,84
2015-01-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"4,4","0,0","2,1",08:46,"6,7",12:17,33,"4,2","11,4",21:44,"3,8","959,3",Varias,"956,3",17,75
2015-01-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,9","0,0","3,6",Varias,"10,2",15:09,33,"4,7","11,9",20:47,"8,1","964,0",Varias,"957,1",00,64
2015-01-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,8","0,0","2,1",06:54,"11,6",15:10,32,"5,8","14,2",23:46,"9,5","968,3",23,"963,8",Varias,51
2015-01-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,2","0,0","3,8",06:06,"10,6",12:28,31,"10,0","17,5",19:15,"8,7","970,3",11,"967,9",05,40
2015-01-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,3","0,0","5,8",06:07,"14,8",13:28,35,"5,0","23,1",01:04,"9,4","973,1",24,"966,8",02,36
2015-01-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,7",Ip,"3,0",07:10,"10,4",14:40,32,"5,6","11,9",04:42,"1,4","976,2",Varias,"973,1",00,52
2015-01-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,6","0,0","4,7",Varias,"10,4",12:18,32,"8,1","16,1",03:47,"3,8","975,7",00,"970,0",14,72
2015-01-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,8","0,0","5,0",05:08,"12,7",12:57,32,"2,5","12,8",04:54,"8,6","972,2",Varias,"966,9",24,61
2015-01-29,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,2","0,0","5,1",03:58,"13,3",23:59,24,"5,3","16,9",22:00,"6,0","966,9",00,"943,7",24,60
2015-01-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,0","0,1","6,0",23:59,"14,0",00:55,26,"1,4","18,1",02:49,"0,1","946,1",11,"940,6",24,59
2015-01-31,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,8","0,0","3,0",23:59,"12,7",13:52,32,"3,3","15,6",18:24,"6,9","948,8",24,"937,6",03,67
2015-02-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,0",Ip,"1,3",23:59,"10,7",13:15,31,"4,2","17,8",01:56,"8,6","959,3",24,"947,8",01,66
2015-02-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"4,2","0,4","0,4",06:22,"8,1",16:10,33,"4,7","13,6",08:54,"4,3","960,0",Varias,"952,5",24,70
2015-02-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"4,9","9,6","2,3",13:41,"7,5",01:15,33,"3,6","13,6",13:30,"2,2","952,5",00,"947,6",05,91
2015-02-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"1,4","0,8","-0,7",Varias,"3,6",00:00,05,"4,2","16,9",05:09,"0,0","950,2",23,"947,1",05,92
2015-02-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,4","0,0","1,5",04:06,"9,2",14:04,30,"6,7","14,2",12:40,"6,9","955,4",24,"949,7",01,43
2015-02-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"2,6","0,0","-1,3",06:35,"6,6",13:25,32,"6,4","12,2",09:23,"8,6","963,2",24,"955,4",00,37
2015-02-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,1","0,0","0,6",01:54,"9,6",14:15,34,"0,8","9,2",23:29,"6,7","971,4",24,"963,2",00,68
2015-02-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"4,0","0,0","0,7",Varias,"7,2",14:48,33,"8,6","17,8",17:09,"9,7","971,4",Varias,"965,3",16,67
2015-02-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,8","0,0","3,1",03:22,"12,6",14:15,32,"3,3","9,4",00:12,"10,1","977,0",Varias,"970,6",00,56
2015-02-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,6","0,0","4,7",01:07,"16,6",13:49,33,"6,1","15,3",04:03,"10,2","976,2",00,"973,1",Varias,30
2015-02-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,1","0,0","7,2",Varias,"15,0",13:19,28,"0,6","7,5",04:29,"6,0","974,4",10,"972,1",Varias,53
2015-02-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,4",Ip,"6,8",07:20,"13,9",13:20,35,"1,9","6,4",20:49,"4,7","972,5",19,"970,6",Varias,80
2015-02-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8","0,0","8,1",03:45,"15,4",14:05,25,"5,8","11,4",19:33,"8,3","972,2",00,"967,6",24,58
2015-02-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,1","0,0","7,7",23:59,"12,5",16:02,31,"1,9","11,7",18:27,"1,6","967,6",00,"961,7",24,59
2015-02-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,2","0,0","6,4",Varias,"12,0",15:00,27,"2,5","9,2",01:45,"2,9","963,3",24,"957,9",05,78
2015-02-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,4","0,0","5,5",05:36,"15,3",14:20,31,"2,5","8,6",21:33,"8,2","968,8",24,"963,3",00,51
2015-02-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,9",Ip,"7,4",Varias,"12,4",14:31,02,"4,2","10,3",08:02,"0,8","979,7",22,"968,8",00,58
2015-02-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,6","0,0","6,3",08:10,"12,9",14:30,06,"4,4","9,2",16:40,"7,0","983,4",23,"978,8",03,69
2015-02-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,3","0,0","6,3",20:00,"12,3",11:24,03,"1,4","9,2",02:38,"10,0","983,2",00,"977,4",24,73
2015-02-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,0","0,0","5,5",04:18,"12,6",13:16,21,"3,9","8,9",16:21,"9,8","977,4",00,"964,1",24,80
2015-02-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,8","0,5","5,4",23:59,"10,1",12:11,25,"3,6","11,4",05:04,"1,5","964,1",00,"953,8",16,89
2015-02-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,4","0,0","3,2",06:10,"13,6",16:30,01,"5,0","18,3",10:05,"10,7","962,5",22,"955,4",00,30
2015-02-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","0,0","6,0",04:35,"18,1",15:15,34,"2,8","13,6",06:47,"6,3","962,2",00,"958,8",22,63
2015-02-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,8","0,0","4,5",06:47,"13,2",14:07,30,"2,8","14,7",05:30,"10,6","968,0",23,"960,3",00,55
2015-02-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,4","0,0","4,2",Varias,"16,7",15:15,35,"4,2","14,4",06:44,"5,3","968,3",Varias,"966,0",16,52
2015-02-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,1",Ip,"8,6",Varias,"15,6",14:13,31,"2,8","9,7",02:52,"3,8","969,9",11,"966,9",24,75
2015-02-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,9","0,0","6,2",23:59,"13,6",14:50,34,"4,2","10,8",11:07,"7,1","970,0",Varias,"963,4",Varias,72
2015-02-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,4",Ip,"3,7",06:44,"13,0",12:30,32,"4,7","9,7",07:41,"7,0","971,5",10,"969,4",15,56
2015-03-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,7",Ip,"8,3",Varias,"17,1",Varias,25,"2,5","10,8",20:10,"6,6","972,0",08,"970,0",16,70
2015-03-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,1","0,0","11,1",Varias,"21,1",13:40,26,"3,3","11,7",06:10,"3,5","975,3",Varias,"969,1",04,68
2015-03-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,1","0,0","9,6",05:49,"16,6",13:55,17,"3,1","6,1",14:37,"8,3","977,0",11,"974,7",Varias,78
2015-03-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,2","9,1","4,1",23:59,"12,2",03:29,34,"2,2","12,5",21:02,"0,2","977,9",22,"973,8",14,95
2015-03-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,3","0,0","3,4",02:10,"17,2",15:31,36,"7,2","21,9",06:46,"10,2","978,2",24,"975,5",16,31
2015-03-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,4","0,0","6,8",06:18,"13,9",12:10,21,"4,7","11,7",13:53,"10,4","980,9",Varias,"978,2",00,59
2015-03-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8","0,0","7,6",22:10,"16,0",11:13,31,"3,1","11,4",00:09,"9,6","980,5",Varias,"976,8",Varias,55
2015-03-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,9","0,0","7,2",05:39,"14,6",12:29,19,"3,1","6,4",14:57,"7,9","976,8",00,"974,4",16,61
2015-03-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,4","0,0","8,6",03:11,"18,2",13:30,25,"2,8","7,2",22:22,"9,6","975,8",10,"974,1",15,52
2015-03-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,4","0,0","11,6",Varias,"17,2",Varias,26,"2,8","8,9",22:19,"10,1","976,9",Varias,"974,8",24,49
2015-03-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,7","0,0","12,6",02:08,"20,8",12:35,27,"1,4","8,1",00:01,"8,4","974,8",00,"972,8",24,48
2015-03-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,0","0,0","9,4",Varias,"18,6",09:24,07,"3,6","8,6",15:38,"9,6","972,8",00,"970,9",16,71
2015-03-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8","0,0","8,4",Varias,"15,3",12:05,20,"3,1","8,9",14:42,"6,9","972,7",Varias,"970,5",Varias,78
2015-03-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,5","8,5","2,6",17:15,"8,4",00:00,27,"2,8","11,9",01:36,"0,6","970,7",Varias,"968,9",15,85
2015-03-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,1",Ip,"3,0",Varias,"13,2",13:43,31,"4,2","10,8",05:06,"9,4","969,5",00,"965,8",Varias,68
2015-03-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,0","0,0","4,7",06:16,"11,4",10:55,06,"2,8","7,5",14:21,"6,4","971,2",Varias,"967,2",03,81
2015-03-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,9","0,0","5,6",02:42,"16,2",12:19,06,"1,9","8,9",21:53,"8,8","972,3",10,"970,6",Varias,77
2015-03-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,2","0,0","8,7",06:23,"13,7",11:24,06,"7,2","16,1",08:18,"2,4","972,4",Varias,"970,3",17,88
2015-03-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","0,0","8,9",06:06,"15,2",10:58,06,"7,2","16,9",15:25,"6,5","971,0",00,"968,8",Varias,72
2015-03-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,3","13,8","9,9",19:40,"14,7",11:40,05,"9,2","21,7",19:17,"1,2","968,8",00,"963,9",24,68
2015-03-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,8","4,5","9,7",01:13,"11,8",Varias,06,"7,5","21,1",06:55,"0,0","963,9",00,"961,2",Varias,100
2015-03-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,5",Ip,"8,4",21:10,"14,6",11:17,02,"4,4","13,3",02:52,"2,1","965,0",Varias,"960,6",Varias,84
2015-03-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,4","3,9","8,8",00:00,"14,0",12:40,06,"6,4","14,4",17:40,"3,0","964,9",Varias,"959,8",24,92
2015-03-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,8","4,5","8,7",01:41,"10,8",Varias,04,"6,1","14,4",21:52,"0,0","959,8",00,"954,6",24,97
2015-03-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,2","4,1","6,3",Varias,"12,1",14:31,32,"5,3","12,5",08:01,"1,3","959,2",24,"952,2",06,87
2015-03-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,8","0,0","4,1",Varias,"15,4",13:44,32,"5,0","10,0",06:32,"9,5","966,4",24,"959,2",00,51
2015-03-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,0","0,0","8,2",05:35,"17,9",Varias,31,"2,5","10,3",06:00,"10,0","972,0",24,"966,4",00,63
2015-03-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,3","0,0","11,4",Varias,"21,2",11:52,32,"5,6","16,4",07:51,"7,6","973,2",12,"971,2",02,63
2015-03-29,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,4","0,0","9,4",Varias,"19,5",12:50,30,"3,9","12,5",23:58,"6,5","972,8",11,"970,8",24,58
2015-03-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,9","0,0","13,5",23:20,"22,3",13:35,31,"5,3","18,3",04:02,"2,7","973,6",24,"968,3",05,49
2015-03-31,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,6",Ip,"10,9",21:55,"20,4",12:41,32,"4,7","18,1",03:17,"10,3","974,3",Varias,"971,9",04,75
2015-04-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,2","0,1","9,2",08:05,"15,3",Varias,21,"5,3","12,5",14:09,"5,1","977,5",10,"972,8",03,88
2015-04-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6","0,0","7,3",05:34,"17,8",13:50,30,"5,3","13,6",07:25,"10,3","977,2",00,"973,0",Varias,65
2015-04-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6","0,0","8,1",05:08,"17,2",12:29,21,"3,9","7,5",15:20,"8,9","973,5",00,"966,9",24,77
2015-04-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,0","0,0","9,0",23:20,"17,1",12:20,20,"3,1","8,6",15:49,"5,4","966,9",00,"963,4",24,86
2015-04-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,4","0,0","8,4",05:14,"16,4",12:53,33,"4,7","11,7",06:56,"5,5","968,0",24,"961,8",05,71
2015-04-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8","0,0","7,8",Varias,"15,9",12:18,06,"2,2","7,8",02:05,"8,1","974,6",Varias,"968,0",00,69
2015-04-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,1","0,0","7,7",Varias,"16,5",Varias,06,"3,6","12,2",13:12,"11,3","981,7",Varias,"974,3",03,66
2015-04-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","0,0","7,0",03:41,"17,1",12:25,19,"5,0","10,3",13:21,"11,3","981,7",00,"977,9",24,33
2015-04-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","0,0","6,9",Varias,"17,1",12:38,13,"1,9","6,1",15:40,"11,1","979,5",10,"977,7",Varias,72
2015-04-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,0",Ip,"9,4",23:59,"18,5",12:08,16,"1,7","7,2",10:13,"10,2","978,0",00,"974,7",18,71
2015-04-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,2","0,0","9,1",05:47,"17,2",10:15,06,"2,8","8,1",12:32,"8,5","978,8",24,"974,1",04,77
2015-04-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,8","0,0","10,3",Varias,"19,3",11:29,06,"2,5","6,9",07:46,"10,2","980,8",Varias,"978,3",Varias,54
2015-04-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,0","0,0","12,8",00:17,"21,1",Varias,31,"2,2","6,7",22:23,"12,3","981,5",Varias,"979,5",Varias,54
2015-04-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,8","0,0","13,6",23:10,"24,0",13:25,21,"2,2","7,2",14:18,"12,1","979,7",00,"974,7",24,45
2015-04-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,8","0,4","12,6",Varias,"21,0",11:41,05,"4,7","10,0",20:50,"7,2","974,7",00,"969,2",23,52
2015-04-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,8","1,6","11,9",Varias,"19,7",14:09,29,"2,8","9,4",22:16,"5,1","969,3",00,"965,8",Varias,91
2015-04-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,0","0,0","12,1",21:30,"21,8",11:30,30,"1,4","9,2",02:57,"12,1","970,2",21,"966,8",Varias,75
2015-04-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,8","4,5","12,1",22:20,"21,6",12:30,21,"3,1","9,4",14:50,"10,3","969,7",00,"963,9",19,67
2015-04-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,3",Ip,"11,0",20:50,"17,6",11:20,35,"3,1","10,6",03:23,"7,4","970,5",24,"961,9",03,93
2015-04-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,0","0,0","11,1",04:43,"16,9",15:10,30,"2,2","8,9",23:56,"8,1","974,0",Varias,"970,5",Varias,84
2015-04-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,8","0,0","12,3",00:17,"23,2",12:04,30,"1,7","9,4",00:06,"12,3","976,5",21,"973,8",04,60
2015-04-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,2","0,3","12,7",Varias,"19,8",15:38,31,"2,8","8,1",23:59,"4,7","976,1",Varias,"970,6",24,64
2015-04-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,0","0,0","12,4",00:05,"21,5",Varias,34,"2,5","11,9",01:34,"11,8","970,6",00,"968,4",Varias,66
2015-04-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,8","0,1","13,7",Varias,"21,9",10:28,21,"4,2","10,0",14:14,"9,3","969,5",00,"965,9",17,70
2015-04-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,4",Ip,"13,2",04:05,"17,5",11:05,18,"3,9","7,8",12:09,"1,2","966,6",00,"964,0",17,93
2015-04-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,7","5,4","12,3",23:59,"19,1",12:52,33,"1,7","11,7",21:04,"1,7","964,5",00,"955,7",24,90
2015-04-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,8","0,1","10,0",06:12,"21,7",14:55,32,"4,4","15,8",06:53,"7,5","963,0",24,"954,4",Varias,68
2015-04-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,6","0,0","9,6",04:52,"19,6",10:52,33,"6,4","12,5",06:01,"11,1","970,8",22,"963,0",00,66
2015-04-29,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,2",Ip,"10,4",Varias,"20,0",13:19,21,"3,9","9,4",14:19,"6,2","972,0",24,"968,4",14,76
2015-04-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,0","0,0","11,8",04:07,"20,1",13:14,22,"4,7","10,8",14:58,"10,3","972,4",10,"968,7",24,79
2015-05-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"19,5","0,0","15,0",03:20,"24,0",12:54,26,"3,1","10,0",00:00,"6,8","968,7",00,"964,1",16,59
2015-05-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"20,0","0,0","15,4",00:00,"24,6",Varias,20,"4,4","10,8",13:04,"9,3","967,3",00,"963,9",24,62
2015-05-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"23,2","0,0","17,1",23:59,"29,3",13:30,25,"3,1","8,6",03:01,"11,0","964,3",Varias,"962,2",16,45
2015-05-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"19,8","0,0","15,4",01:10,"24,2",11:05,02,"2,8","7,5",02:23,"4,2","964,2",00,"959,6",Varias,76
2015-05-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"20,0","0,0","15,1",Varias,"25,0",Varias,31,"2,8","14,2",09:19,"5,3","965,7",24,"959,1",03,75
2015-05-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"19,2","0,0","14,7",00:39,"23,7",11:37,19,"3,6","10,0",15:00,"12,5","972,2",23,"965,7",Varias,64
2015-05-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,8","0,0","14,3",04:33,"21,3",13:13,21,"3,9","10,6",11:25,"11,5","972,4",08,"969,0",24,63
2015-05-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"20,6","0,0","15,2",04:49,"26,1",15:25,05,"3,9","11,7",16:54,"12,4","973,6",Varias,"967,2",Varias,76
2015-05-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"19,5","0,0","15,1",22:30,"23,9",15:19,20,"4,7","11,9",11:06,"12,7","976,8",Varias,"973,6",Varias,58
2015-05-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"20,6","0,0","14,8",05:10,"26,4",13:10,21,"3,9","9,7",13:50,"12,0","977,0",Varias,"973,8",17,55
2015-05-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"22,4","0,0","18,4",23:40,"26,4",Varias,28,"3,9","8,6",04:25,"12,5","975,6",10,"973,8",Varias,47
2015-05-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"21,6","0,0","18,1",03:15,"25,1",13:47,19,"2,8","9,2",13:50,"12,9","975,8",22,"973,5",04,53
2015-05-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"22,6","0,0","17,9",23:40,"27,4",13:06,26,"3,9","10,3",02:45,"11,1","975,7",00,"969,4",24,45
2015-05-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"24,7",Ip,"17,2",23:59,"32,2",14:28,05,"3,9","11,4",17:18,"5,6","969,4",00,"961,7",16,68
2015-05-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,8","0,0","10,9",04:51,"24,8",14:15,31,"4,4","16,1",04:27,"12,5","970,5",23,"963,9",Varias,48
2015-05-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,8","0,0","11,6",05:27,"23,9",10:47,32,"8,3","14,4",06:31,"11,6","974,6",22,"969,8",01,42
2015-05-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"19,2","0,0","13,9",05:16,"24,6",14:16,32,"4,7","10,6",06:09,"13,0","974,4",00,"970,8",24,58
2015-05-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"20,3",Ip,"16,8",05:02,"23,8",14:30,32,"5,8","10,6",06:09,"13,4","970,8",00,"963,1",Varias,41
2015-05-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,4","47,0","11,3",23:59,"19,4",11:01,06,"2,8","9,2",07:29,"0,7","966,2",24,"962,6",Varias,86
2015-05-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","6,2","9,1",04:31,"15,0",10:43,30,"4,4","10,0",04:16,"2,0","972,3",24,"966,2",Varias,87
2015-05-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,8","0,0","9,5",02:59,"18,0",13:18,20,"4,7","14,4",14:07,"12,7","974,5",24,"971,9",Varias,72
2015-05-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,3","0,0","11,2",02:28,"19,4",10:55,19,"5,8","11,4",13:46,"13,6","974,5",00,"970,0",17,59
2015-05-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,3","0,0","13,0",04:55,"21,6",14:43,20,"4,7","10,3",13:11,"12,1","970,4",00,"967,0",14,57
2015-05-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"19,5","0,0","14,4",01:48,"24,6",Varias,27,"2,8","10,3",01:09,"10,5","969,4",Varias,"967,5",Varias,50
2015-05-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"19,8","0,0","15,3",Varias,"24,3",10:45,21,"6,4","12,2",13:57,"11,5","968,8",Varias,"966,4",17,51
