fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2017-01-01,3195,"MADRID, RETIRO",MADRID,667,"1,7","0,0","-0,6",05:30,"4,0",Varias,04,"0,0","3,3",01:20,"951,8",00,"944,8",24,78,90,Varias,72,06:50
2017-01-02,3195,"MADRID, RETIRO",MADRID,667,"2,7","0,0","-0,8",01:40,"6,2",15:30,04,"0,8","4,4",10:50,"945,5",24,"943,6",06,76,92,00:30,67,14:30
2017-01-03,3195,"MADRID, RETIRO",MADRID,667,"6,0",Ip,"1,7",05:50,"10,2",15:40,25,"0,0","3,3",14:10,"948,6",24,"945,3",01,74,87,Varias,61,14:30
2017-01-04,3195,"MADRID, RETIRO",MADRID,667,"6,8","0,0","2,2",08:30,"11,5",14:30,23,"0,8","3,6",14:10,"950,4",10,"947,4",Varias,85,96,Varias,73,14:00
2017-01-05,3195,"MADRID, RETIRO",MADRID,667,"7,2","0,0","4,7",03:30,"9,8",Varias,28,"0,6","2,8",13:10,"947,7",12,"946,3",16,90,98,Varias,75,15:00
2017-01-06,3195,"MADRID, RETIRO",MADRID,667,"5,4","0,0","1,1",06:45,"9,8",Varias,,,,,"950,5",24,"947,4",00,60,98,Varias,31,15:00
2017-01-07,3195,"MADRID, RETIRO",MADRID,667,"5,0","0,0","-0,3",08:10,"10,4",14:10,04,"0,0","4,2",23:10,"952,0",11,"949,9",Varias,58,82,21:50,45,00:00
2017-01-08,3195,"MADRID, RETIRO",MADRID,667,"5,5","0,0","-0,5",08:10,"11,5",14:15,02,"0,6","5,6",20:40,"952,3",10,"948,1",Varias,63,79,Varias,45,14:30
2017-01-09,3195,"MADRID, RETIRO",MADRID,667,"5,4","0,0","-0,4",06:10,"11,2",14:50,26,"0,6","3,3",14:30,"949,2",11,"945,7",23,69,85,07:00,49,14:50
2017-01-10,3195,"MADRID, RETIRO",MADRID,667,"7,7","0,0","3,4",05:10,"12,0",13:20,08,"0,8","4,4",20:20,"946,0",00,"939,6",13,64,84,23:59,51,14:00
2017-01-11,3195,"MADRID, RETIRO",MADRID,667,"10,4","0,0","4,8",04:20,"16,0",14:40,03,"3,1","10,8",12:10,"948,1",23,"940,7",01,58,87,02:00,48,Varias
2017-01-12,3195,"MADRID, RETIRO",MADRID,667,"8,6","0,0","4,4",07:00,"12,7",14:30,30,"0,8","11,1",22:10,"948,7",01,"942,8",20,82,91,Varias,68,23:00
2017-01-13,3195,"MADRID, RETIRO",MADRID,667,"7,2","0,0","4,0",23:00,"10,5",13:30,32,"3,1","13,9",06:30,"946,8",24,"942,3",05,48,75,Varias,40,Varias
2017-01-14,3195,"MADRID, RETIRO",MADRID,667,"3,8","0,0","-0,5",08:00,"8,2",12:50,03,"2,2","18,3",14:30,"954,1",24,"946,9",00,57,80,08:00,42,Varias
2017-01-15,3195,"MADRID, RETIRO",MADRID,667,"6,6","0,0","1,8",00:20,"11,4",14:05,01,"0,6","7,8",14:40,"950,7",10,"948,6",Varias,57,72,23:59,42,14:00
2017-01-16,3195,"MADRID, RETIRO",MADRID,667,"6,2","0,0","0,5",05:50,"11,8",14:00,01,"0,8","12,5",14:20,"948,4",00,"942,8",24,60,80,06:00,44,17:20
2017-01-17,3195,"MADRID, RETIRO",MADRID,667,"5,8","0,0","0,4",23:50,"11,2",10:20,04,"3,3","13,1",07:50,"944,0",00,"941,0",Varias,45,71,02:30,31,Varias
2017-01-18,3195,"MADRID, RETIRO",MADRID,667,"1,0","0,0","-3,0",07:45,"5,0",15:30,02,"1,1","12,5",01:50,"942,6",11,"939,9",16,34,46,23:59,25,15:20
2017-01-19,3195,"MADRID, RETIRO",MADRID,667,"2,1","0,0","-2,8",03:30,"7,0",15:20,05,"3,6","16,1",23:30,"942,4",02,"938,0",15,49,64,23:59,37,13:00
2017-01-20,3195,"MADRID, RETIRO",MADRID,667,"5,7","0,0","3,0",06:40,"8,4",13:40,03,"4,2","15,3",00:30,"939,8",22,"938,2",13,62,74,23:59,52,13:00
2017-01-21,3195,"MADRID, RETIRO",MADRID,667,"7,2","0,0","3,5",23:59,"11,0",15:00,04,"2,2","11,7",05:50,"941,3",11,"939,5",14,60,74,Varias,48,15:00
2017-01-22,3195,"MADRID, RETIRO",MADRID,667,"4,6","0,0","-0,4",06:40,"9,5",15:30,03,"0,6","8,9",19:10,"940,8",24,"938,2",15,58,83,07:10,40,Varias
2017-01-23,3195,"MADRID, RETIRO",MADRID,667,"7,3","0,0","3,2",02:50,"11,4",15:50,04,"1,1","6,4",05:30,"943,7",23,"940,2",01,58,70,00:00,42,14:40
2017-01-24,3195,"MADRID, RETIRO",MADRID,667,"6,7","0,0","0,4",08:10,"13,0",16:10,26,"0,8","5,0",17:00,"946,0",Varias,"943,2",02,59,80,08:20,41,15:30
2017-01-25,3195,"MADRID, RETIRO",MADRID,667,"5,2","0,0","-0,2",Varias,"10,5",15:10,23,"0,6","5,0",16:50,"944,0",Varias,"939,3",21,53,71,23:59,40,16:10
2017-01-26,3195,"MADRID, RETIRO",MADRID,667,"4,0","12,5","-0,3",06:00,"8,2",15:10,11,"0,6","5,3",22:40,"939,8",00,"933,5",24,71,84,04:20,62,16:20
2017-01-27,3195,"MADRID, RETIRO",MADRID,667,"5,1","7,5","3,2",10:10,"7,0",15:40,16,"0,8","8,9",04:30,"937,8",24,"930,2",04,93,97,Varias,68,00:00
2017-01-28,3195,"MADRID, RETIRO",MADRID,667,"6,4","0,0","2,6",07:45,"10,2",14:50,29,"1,1","10,8",01:20,"946,6",24,"937,5",00,73,97,23:59,60,Varias
2017-01-29,3195,"MADRID, RETIRO",MADRID,667,"7,0","1,5","4,9",03:10,"9,1",23:59,26,"0,3","6,4",21:20,"948,0",Varias,"946,0",16,94,95,Varias,86,00:00
2017-01-30,3195,"MADRID, RETIRO",MADRID,667,"9,8","0,0","8,2",08:10,"11,5",15:00,25,"0,3","5,8",00:30,"946,8",00,"941,6",24,91,96,Varias,83,15:00
