fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2016-01-01,1484C,PONTEVEDRA,PONTEVEDRA,113,"11,3","12,6","8,5",23:59,"14,1",12:50,14,"2,2","20,0",10:30,"0,0","1007,0",00,"995,1",11,83,97,Varias,68,03:50
2016-01-02,1484C,PONTEVEDRA,PONTEVEDRA,113,"9,4","5,2","6,7",09:00,"12,0",14:50,19,"1,4","10,0",21:10,"1,6","1009,0",11,"1002,7",24,90,99,Varias,77,15:30
2016-01-03,1484C,PONTEVEDRA,PONTEVEDRA,113,"12,6","43,2","10,6",01:30,"14,7",Varias,18,"2,2","11,4",08:40,"0,0","1002,8",00,"992,9",15,100,100,Varias,92,00:30
2016-01-04,1484C,PONTEVEDRA,PONTEVEDRA,113,"9,8","24,0","7,7",23:30,"11,9",00:10,27,"0,3","9,4",15:30,"0,0","995,9",00,"990,1",14,100,100,Varias,85,22:10
2016-01-05,1484C,PONTEVEDRA,PONTEVEDRA,113,"6,8","12,2","5,2",23:50,"8,5",15:50,28,"1,9","13,6",06:00,"0,3","1002,0",24,"994,2",06,95,100,Varias,79,16:00
2016-01-06,1484C,PONTEVEDRA,PONTEVEDRA,113,"9,6","9,8","5,1",02:40,"14,2",22:40,16,"1,7","10,0",12:00,"0,0","1002,1",03,"995,4",15,99,100,Varias,87,22:40
2016-01-07,1484C,PONTEVEDRA,PONTEVEDRA,113,"14,2","25,6","13,4",00:00,"15,1",21:50,15,"3,6","12,8",04:10,"0,0","996,6",11,"993,1",23,99,100,Varias,91,Varias
2016-01-08,1484C,PONTEVEDRA,PONTEVEDRA,113,"11,2","16,2","7,6",22:30,"14,9",02:00,18,"1,1","14,4",02:00,"0,0","994,1",Varias,"989,3",05,95,100,Varias,85,18:00
2016-01-09,1484C,PONTEVEDRA,PONTEVEDRA,113,"10,6","18,0","7,8",00:30,"13,3",13:30,18,"3,3","12,2",14:20,"0,0","994,1",00,"988,0",Varias,93,100,16:00,84,11:00
2016-01-10,1484C,PONTEVEDRA,PONTEVEDRA,113,"10,8","36,6","9,6",00:50,"12,0",16:50,27,"3,1","10,8",17:50,"0,0","989,9",00,"982,1",16,96,100,Varias,85,00:00
2016-01-11,1484C,PONTEVEDRA,PONTEVEDRA,113,"9,9","10,2","6,7",23:40,"13,1",13:00,24,"1,4","12,2",02:50,"3,0","1005,4",24,"987,6",00,84,97,Varias,72,11:30
2016-01-12,1484C,PONTEVEDRA,PONTEVEDRA,113,"8,2","2,0","5,5",05:30,"10,8",14:30,31,"1,1","6,1",09:50,"1,8","1011,9",20,"1005,4",00,92,100,Varias,71,16:50
2016-01-13,1484C,PONTEVEDRA,PONTEVEDRA,113,"9,7","22,6","6,4",03:40,"13,0",23:30,15,"2,8","12,5",20:30,"0,0","1011,6",00,"1000,2",24,93,99,Varias,84,12:00
2016-01-14,1484C,PONTEVEDRA,PONTEVEDRA,113,"10,4",Ip,"7,0",Varias,"13,8",02:30,16,"2,8","11,7",01:50,"2,4","1011,1",24,"998,4",03,83,100,Varias,62,15:10
2016-01-15,1484C,PONTEVEDRA,PONTEVEDRA,113,"7,9","0,0","4,5",07:00,"11,3",14:30,03,"1,7","8,1",13:10,"6,2","1018,9",19,"1010,8",00,72,87,06:30,58,13:00
2016-01-16,1484C,PONTEVEDRA,PONTEVEDRA,113,"6,9","0,0","2,5",08:30,"11,3",15:40,03,"1,4","6,4",06:20,"6,4","1018,9",04,"1015,1",21,66,82,09:30,52,15:30
2016-01-17,1484C,PONTEVEDRA,PONTEVEDRA,113,"6,4","13,0","4,1",01:10,"8,8",23:59,13,"1,4","9,4",16:10,"0,0","1015,2",00,"1005,0",24,88,99,23:00,63,11:20
2016-01-18,1484C,PONTEVEDRA,PONTEVEDRA,113,"8,9",Ip,"6,4",23:50,"11,4",12:00,29,"1,1","8,6",07:50,"2,9","1006,3",19,"1004,2",Varias,83,100,Varias,68,14:50
2016-01-19,1484C,PONTEVEDRA,PONTEVEDRA,113,"8,6","0,0","5,8",08:20,"11,4",Varias,08,"1,4","4,7",20:00,"0,5","1006,2",00,"999,1",24,86,95,04:10,78,19:50
2016-01-20,1484C,PONTEVEDRA,PONTEVEDRA,113,"10,2",Ip,"7,7",01:20,"12,7",16:10,16,"1,7","5,6",13:30,"0,1","1002,9",21,"998,3",05,83,92,23:50,79,Varias
2016-01-21,1484C,PONTEVEDRA,PONTEVEDRA,113,"13,6","1,6","11,4",05:30,"15,8",14:50,14,"1,4","7,2",06:40,"0,4","1008,9",24,"1002,0",03,93,99,Varias,87,14:50
