fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2013-01-01,1393,CABO VILÁN,A CORUÑA,50,"12,1","0,1","10,4",23:59,"13,8",14:20,27,"4,4","8,9",02:50,88,92,Varias,75,23:10
2013-01-02,1393,CABO VILÁN,A CORUÑA,50,"10,8","0,0","9,6",Varias,"11,9",11:00,04,"6,4","13,3",Varias,76,84,23:00,70,02:20
2013-01-03,1393,CABO VILÁN,A CORUÑA,50,"12,0","0,0","8,7",08:30,"15,2",13:40,,"2,2",,,77,85,18:40,65,Varias
2013-01-04,1393,CABO VILÁN,A CORUÑA,50,"12,6","0,0","8,7",23:10,"16,4",13:30,17,"1,7","5,8",09:40,60,71,Varias,51,17:10
2013-01-05,1393,CABO VILÁN,A CORUÑA,50,"11,0","0,0","7,2",23:00,"14,9",13:00,,"0,8",,,63,90,20:40,51,04:40
2013-01-06,1393,CABO VILÁN,A CORUÑA,50,"10,2","0,0","6,8",07:50,"13,6",13:50,15,"1,9","5,8",22:50,86,94,18:00,69,02:00
2013-01-07,1393,CABO VILÁN,A CORUÑA,50,,,,,,,,"6,9",,,68,,,,
2013-01-08,1393,CABO VILÁN,A CORUÑA,50,"11,9","12,4","10,5",Varias,"13,3",10:30,18,"8,3","16,1",10:30,85,97,Varias,65,Varias
2013-01-09,1393,CABO VILÁN,A CORUÑA,50,"12,2","4,9","11,4",08:00,"13,1",10:50,22,"4,4","11,9",22:20,98,98,00:00,95,Varias
2013-01-10,1393,CABO VILÁN,A CORUÑA,50,"9,7","0,0","6,6",23:00,"12,8",01:50,23,"4,2","13,6",04:20,80,98,00:00,72,Varias
2013-01-11,1393,CABO VILÁN,A CORUÑA,50,"8,8","7,9","6,0",02:40,"11,7",12:10,99,"8,3","18,3",14:30,86,96,Varias,75,13:00
2013-01-12,1393,CABO VILÁN,A CORUÑA,50,"8,8","7,4","7,1",14:00,"10,5",00:20,26,"7,8","17,2",12:40,82,91,13:40,75,03:00
2013-01-13,1393,CABO VILÁN,A CORUÑA,50,"9,6","1,4","7,6",00:50,"11,5",12:30,35,"9,4","20,3",08:40,84,94,05:00,78,20:10
2013-01-14,1393,CABO VILÁN,A CORUÑA,50,"9,8","1,1","8,5",22:50,"11,1",12:10,02,"4,7","12,2",00:10,84,92,10:10,70,Varias
2013-01-15,1393,CABO VILÁN,A CORUÑA,50,"9,9","12,0","8,4",00:30,"11,4",23:40,23,"4,7","12,8",23:30,82,95,Varias,74,14:40
2013-01-16,1393,CABO VILÁN,A CORUÑA,50,"11,6","1,9","10,5",20:20,"12,8",Varias,24,"7,8","19,2",05:30,98,98,Varias,95,00:00
2013-01-17,1393,CABO VILÁN,A CORUÑA,50,"11,8","18,6","10,2",10:00,"13,3",Varias,24,"7,8","15,3",23:50,95,97,Varias,90,Varias
2013-01-18,1393,CABO VILÁN,A CORUÑA,50,"11,6","34,2","9,9",12:40,"13,3",01:00,21,"3,3","14,2",Varias,97,97,Varias,96,00:00
2013-01-19,1393,CABO VILÁN,A CORUÑA,50,"9,8","17,5","6,9",11:00,"12,6",,02,"6,4","36,7",07:50,81,98,Varias,70,14:20
2013-01-20,1393,CABO VILÁN,A CORUÑA,50,"9,4","10,0","7,5",23:10,"11,2",13:10,22,"10,8","28,3",13:20,79,96,12:40,65,06:00
2013-01-21,1393,CABO VILÁN,A CORUÑA,50,"8,4","13,7","6,0",05:50,"10,7",12:00,23,"10,0","25,3",20:40,69,93,22:50,56,12:00
2013-01-22,1393,CABO VILÁN,A CORUÑA,50,,,,,,,24,"9,2","23,3",72:20,81,,,,
2013-01-23,1393,CABO VILÁN,A CORUÑA,50,"9,8","3,0","7,5",06:50,"12,0",16:00,28,"6,9","16,4",06:30,90,98,18:00,64,00:00
2013-01-24,1393,CABO VILÁN,A CORUÑA,50,"11,0","4,5","9,2",22:00,"12,9",14:00,34,"2,8","11,7",02:30,74,94,Varias,60,15:10
2013-01-25,1393,CABO VILÁN,A CORUÑA,50,"11,2","1,8","9,4",01:00,"12,9",13:40,17,"5,8","13,9",04:00,95,97,Varias,93,Varias
2013-01-26,1393,CABO VILÁN,A CORUÑA,50,"11,2","11,2","9,2",07:10,"13,1",11:50,19,"7,2","18,3",21:10,89,96,Varias,84,13:30
2013-01-27,1393,CABO VILÁN,A CORUÑA,50,"11,0","14,6","8,9",12:00,"13,1",04:00,20,"7,2","20,0",02:20,86,98,Varias,68,15:20
2013-01-28,1393,CABO VILÁN,A CORUÑA,50,"12,0","2,6","10,6",01:40,"13,3",13:30,20,"11,9","20,0",22:20,81,90,23:50,74,14:20
2013-01-29,1393,CABO VILÁN,A CORUÑA,50,"12,3","8,1","11,2",06:40,"13,4",18:50,21,"15,3","24,4",21:10,95,96,23:59,90,00:00
2013-01-30,1393,CABO VILÁN,A CORUÑA,50,"12,8","28,4","12,2",Varias,"13,5",Varias,20,"7,2","24,2",05:30,97,98,Varias,93,04:20
2013-01-31,1393,CABO VILÁN,A CORUÑA,50,"13,6","4,5","13,1",23:50,"14,2",12:30,21,"10,6","18,6",11:00,95,98,Varias,84,22:50
2013-02-01,1393,CABO VILÁN,A CORUÑA,50,"10,6","24,3","7,8",23:10,"13,5",01:50,20,"11,9","23,6",11:00,96,98,13:00,72,Varias
2013-02-02,1393,CABO VILÁN,A CORUÑA,50,"9,3","0,5","7,8",01:00,"10,8",12:50,02,"8,3","17,2",10:10,70,78,Varias,68,Varias
2013-02-03,1393,CABO VILÁN,A CORUÑA,50,"10,4","0,0","8,7",09:00,"12,1",15:50,,"1,1",,,83,93,Varias,68,03:50
2013-02-04,1393,CABO VILÁN,A CORUÑA,50,"11,2","1,4","10,2",02:00,"12,3",13:40,,"1,9",,,94,96,16:30,91,Varias
2013-02-05,1393,CABO VILÁN,A CORUÑA,50,"10,4","2,7","9,1",22:10,"11,8",14:50,99,"5,6","14,4",Varias,80,97,Varias,70,14:40
2013-02-06,1393,CABO VILÁN,A CORUÑA,50,"9,5","0,8","7,8",06:30,"11,2",13:40,36,"8,1","18,9",13:50,78,88,01:20,65,Varias
2013-02-07,1393,CABO VILÁN,A CORUÑA,50,"10,0","0,3","8,2",06:50,"11,7",13:20,01,"4,4","15,3",00:20,71,89,23:59,60,Varias
2013-02-08,1393,CABO VILÁN,A CORUÑA,50,"10,8","0,0","9,8",21:10,"11,9",10:50,99,"11,4","16,7",Varias,66,94,01:50,65,Varias
2013-02-09,1393,CABO VILÁN,A CORUÑA,50,"11,4","7,3","9,8",18:20,"13,0",14:20,04,"3,6","13,9",00:10,68,77,23:59,61,16:10
2013-02-10,1393,CABO VILÁN,A CORUÑA,50,"8,2","7,9","5,3",23:20,"11,2",07:50,27,"10,6","23,9",10:20,80,98,Varias,70,13:10
2013-02-11,1393,CABO VILÁN,A CORUÑA,50,"6,7","1,5","4,4",03:20,"9,0",14:40,33,"8,1","23,1",03:10,75,87,01:10,66,08:50
2013-02-12,1393,CABO VILÁN,A CORUÑA,50,"10,1","2,9","8,2",00:10,"12,0",15:50,34,"3,3","10,8",Varias,89,98,18:00,62,03:00
2013-02-13,1393,CABO VILÁN,A CORUÑA,50,"12,2","0,0","11,3",02:20,"13,2",12:10,,,,,94,98,00:00,94,Varias
2013-02-14,1393,CABO VILÁN,A CORUÑA,50,"11,4","0,7","9,4",06:10,"13,5",12:40,,,,,84,97,Varias,74,11:30
2013-02-15,1393,CABO VILÁN,A CORUÑA,50,"11,5","0,0","10,0",23:50,"13,0",13:10,,"5,3",,,95,97,Varias,89,Varias
2013-02-16,1393,CABO VILÁN,A CORUÑA,50,"12,3","0,0","10,1",Varias,"14,5",14:20,19,"6,1","11,7",23:50,87,94,Varias,78,Varias
2013-02-17,1393,CABO VILÁN,A CORUÑA,50,"11,0","8,8","9,2",23:00,"12,8",16:50,18,"9,4","18,1",11:30,94,98,18:00,83,Varias
2013-02-18,1393,CABO VILÁN,A CORUÑA,50,"11,5","0,0","9,5",Varias,"13,5",Varias,20,"5,6","13,1",12:50,75,96,00:00,64,Varias
2013-02-19,1393,CABO VILÁN,A CORUÑA,50,"12,0","0,0","9,1",23:59,"14,8",14:00,18,"0,8","8,1",01:00,81,95,23:30,70,13:50
2013-02-20,1393,CABO VILÁN,A CORUÑA,50,"10,1","1,2","7,4",06:00,"12,8",13:40,19,"5,8","15,8",23:10,88,95,Varias,81,23:59
2013-02-21,1393,CABO VILÁN,A CORUÑA,50,"11,8","3,2","9,6",23:10,"14,1",12:40,18,"8,1","18,6",04:10,91,97,Varias,80,00:00
2013-02-22,1393,CABO VILÁN,A CORUÑA,50,"9,3","20,9","6,7",23:00,"11,9",15:40,04,"3,6","22,5",22:50,88,95,Varias,72,23:59
2013-02-23,1393,CABO VILÁN,A CORUÑA,50,"6,9",,"5,7",23:40,"8,1",13:50,04,"10,6","21,4",00:20,57,72,00:00,54,13:00
2013-02-26,1393,CABO VILÁN,A CORUÑA,50,"7,6","2,0","5,3",06:20,"10,0",14:20,04,"7,8","18,6",23:00,73,89,22:20,65,08:40
2013-02-27,1393,CABO VILÁN,A CORUÑA,50,"7,2","0,0","4,8",02:00,"9,7",13:30,04,"15,3","25,3",Varias,65,86,02:30,58,09:00
2013-02-28,1393,CABO VILÁN,A CORUÑA,50,"8,7","0,0","6,8",07:30,"10,6",14:00,12,"9,2","18,9",01:10,62,69,Varias,57,11:20
2013-03-01,1393,CABO VILÁN,A CORUÑA,50,"8,4","0,0","5,5",01:50,"11,4",13:50,04,"6,1","14,4",15:40,69,79,23:20,61,Varias
2013-03-02,1393,CABO VILÁN,A CORUÑA,50,"8,7","0,0","4,2",05:40,"13,2",11:00,04,"3,9","11,4",15:20,67,78,00:00,54,11:10
2013-03-03,1393,CABO VILÁN,A CORUÑA,50,"12,4","0,0","8,7",06:40,"16,1",11:00,,,,,61,68,16:20,48,10:50
2013-03-04,1393,CABO VILÁN,A CORUÑA,50,"13,8","0,1","11,2",03:00,"16,3",14:00,08,"3,3","12,8",10:30,53,62,Varias,50,14:10
2013-03-05,1393,CABO VILÁN,A CORUÑA,50,"14,4","0,6","11,3",08:00,"17,5",15:50,,"3,1",,,81,91,10:30,58,00:00
2013-03-06,1393,CABO VILÁN,A CORUÑA,50,"12,2","18,7","9,9",18:40,"14,4",14:30,21,"8,3","20,8",20:50,91,97,Varias,79,06:20
2013-03-07,1393,CABO VILÁN,A CORUÑA,50,"11,8","20,9","10,3",13:20,"13,2",Varias,21,"6,9","23,3",62:30,96,97,Varias,90,Varias
2013-03-12,1393,CABO VILÁN,A CORUÑA,50,,"8,5",,,,,,,,,,,,,
2013-03-13,1393,CABO VILÁN,A CORUÑA,50,,"4,6",,,,,,,,,,,,,
2013-03-15,1393,CABO VILÁN,A CORUÑA,50,"8,8","2,9","4,9",07:50,"12,7",14:00,19,"2,8","8,1",23:30,72,86,Varias,60,16:10
2013-03-16,1393,CABO VILÁN,A CORUÑA,50,"9,0","24,1","7,9",02:20,"10,0",Varias,23,"6,1","16,1",10:00,97,97,Varias,71,00:00
2013-03-17,1393,CABO VILÁN,A CORUÑA,50,"10,0","2,0","7,3",23:40,"12,6",15:50,30,"5,6","15,3",23:30,66,90,00:00,57,16:30
2013-03-18,1393,CABO VILÁN,A CORUÑA,50,"9,2","6,1","6,6",04:20,"11,7",12:20,31,"7,5","19,2",02:20,75,90,23:59,67,11:30
2013-03-19,1393,CABO VILÁN,A CORUÑA,50,"9,5","0,4","7,2",22:50,"11,8",14:00,26,"5,3","13,3",06:10,81,91,02:40,66,22:50
2013-03-20,1393,CABO VILÁN,A CORUÑA,50,"9,5","14,8","6,5",03:50,"12,5",12:20,99,"8,6","21,7",23:50,69,95,23:59,62,12:40
2013-03-21,1393,CABO VILÁN,A CORUÑA,50,"12,4","14,0","11,1",18:50,"13,7",13:40,20,"16,7","30,3",14:50,90,98,07:00,74,14:40
2013-03-22,1393,CABO VILÁN,A CORUÑA,50,"11,0","14,3","8,4",14:10,"13,5",13:30,20,"9,7","24,2",02:10,84,95,06:50,71,13:30
2013-03-23,1393,CABO VILÁN,A CORUÑA,50,"9,9","11,1","6,9",05:40,"12,9",13:30,22,"5,6","17,8",16:40,88,92,Varias,74,16:00
2013-03-24,1393,CABO VILÁN,A CORUÑA,50,"11,6","3,6","8,9",01:30,"14,2",13:00,22,"4,2","13,3",00:30,83,94,Varias,73,16:30
2013-03-25,1393,CABO VILÁN,A CORUÑA,50,"11,6","16,9","9,2",01:50,"14,0",14:30,22,"10,6","18,3",11:20,97,97,Varias,86,00:00
2013-03-26,1393,CABO VILÁN,A CORUÑA,50,"11,6","10,1","10,2",02:00,"13,1",16:00,23,"1,7","11,9",00:40,96,96,Varias,93,Varias
2013-03-27,1393,CABO VILÁN,A CORUÑA,50,"12,1","15,4","10,6",00:20,"13,6",10:00,,"2,5",,,95,96,Varias,94,Varias
2013-03-28,1393,CABO VILÁN,A CORUÑA,50,"12,1","19,2","10,8",16:40,"13,4",20:40,20,"8,6","25,6",20:30,95,96,Varias,89,Varias
2013-03-29,1393,CABO VILÁN,A CORUÑA,50,"13,0","6,9","11,6",Varias,"14,4",09:00,22,"7,2","16,1",00:10,96,96,Varias,89,09:40
2013-03-30,1393,CABO VILÁN,A CORUÑA,50,"12,5","0,4","10,2",04:10,"14,8",15:00,21,"8,1","14,2",23:30,89,96,Varias,82,Varias
2013-03-31,1393,CABO VILÁN,A CORUÑA,50,"13,8","0,7","11,3",23:59,"16,3",11:10,24,"6,4","17,2",18:40,87,96,Varias,71,11:40
2013-04-01,1393,CABO VILÁN,A CORUÑA,50,"12,4","1,6","9,7",23:00,"15,1",12:50,25,"9,7","13,9",06:00,82,89,02:40,73,14:30
2013-04-02,1393,CABO VILÁN,A CORUÑA,50,"12,1","0,7","9,1",05:10,"15,1",15:10,24,"5,8","12,8",02:30,77,90,04:50,65,16:30
2013-04-03,1393,CABO VILÁN,A CORUÑA,50,"11,4","3,0","9,7",23:10,"13,0",16:40,14,"3,3","10,8",04:50,78,90,Varias,64,03:30
2013-04-04,1393,CABO VILÁN,A CORUÑA,50,"8,7","0,6","7,4",23:00,"10,0",00:30,04,"14,2","22,5",13:00,78,93,Varias,62,18:20
2013-04-05,1393,CABO VILÁN,A CORUÑA,50,"8,6","0,8","6,7",12:00,"10,4",10:50,02,"11,1","20,3",11:40,62,76,14:00,51,10:00
2013-04-06,1393,CABO VILÁN,A CORUÑA,50,"9,4","1,5","6,5",05:20,"12,4",12:30,02,"4,4","13,3",02:30,60,79,05:10,50,14:50
2013-04-07,1393,CABO VILÁN,A CORUÑA,50,"9,8","9,3","7,3",00:30,"12,3",15:10,20,"7,5","18,1",08:40,81,94,Varias,68,15:10
2013-04-08,1393,CABO VILÁN,A CORUÑA,50,"10,6","17,0","8,4",21:30,"12,7",12:00,22,"13,6","24,2",18:20,88,96,Varias,81,13:20
2013-04-09,1393,CABO VILÁN,A CORUÑA,50,"12,2","3,8","10,1",05:20,"14,4",13:30,24,"8,9","16,1",01:20,79,92,00:00,74,Varias
2013-04-10,1393,CABO VILÁN,A CORUÑA,50,"12,7","37,4","11,0",04:10,"14,4",12:10,21,"16,7","25,8",17:00,94,96,Varias,87,02:40
2013-04-11,1393,CABO VILÁN,A CORUÑA,50,"12,4","2,3","10,5",18:50,"14,2",12:00,,,,,87,96,Varias,77,14:10
2013-04-12,1393,CABO VILÁN,A CORUÑA,50,,"0,0",,,,,,,,,,,,,
2013-04-13,1393,CABO VILÁN,A CORUÑA,50,"14,8","0,0","13,1",00:20,"16,4",14:20,,,,,77,88,Varias,66,16:00
2013-04-14,1393,CABO VILÁN,A CORUÑA,50,"12,5","9,1","11,1",22:30,"13,9",Varias,,,,,92,95,Varias,77,Varias
2013-04-15,1393,CABO VILÁN,A CORUÑA,50,"13,6","0,7","11,1",05:50,"16,1",13:30,,,,,84,94,Varias,72,13:20
2013-04-16,1393,CABO VILÁN,A CORUÑA,50,"14,6","0,0","11,5",06:40,"17,7",14:20,21,"6,1","11,9",Varias,80,93,Varias,66,14:20
2013-04-17,1393,CABO VILÁN,A CORUÑA,50,"13,6","0,0","10,4",06:50,"16,9",12:30,22,"6,9","13,3",09:40,87,94,Varias,73,12:30
2013-04-18,1393,CABO VILÁN,A CORUÑA,50,"12,0","0,0","9,8",05:40,"14,3",12:50,03,"6,1","12,8",23:59,64,86,00:00,58,18:30
2013-04-19,1393,CABO VILÁN,A CORUÑA,50,"11,3","0,0","9,7",23:59,"12,9",14:50,03,"15,0","23,3",19:10,66,73,00:10,61,14:00
2013-04-20,1393,CABO VILÁN,A CORUÑA,50,"11,6","0,0","8,5",06:00,"14,7",11:10,04,"9,2","15,0",13:40,64,76,23:59,53,10:40
2013-04-21,1393,CABO VILÁN,A CORUÑA,50,"10,8","0,0","8,7",03:50,"13,0",12:20,05,"11,9","18,6",10:00,72,79,04:30,64,13:10
2013-04-22,1393,CABO VILÁN,A CORUÑA,50,"12,7","0,0","10,2",Varias,"15,2",14:00,03,"7,2","13,6",00:10,80,88,20:10,71,01:10
