fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2020-01-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"1,0","0,0","0,3",06:10,"1,8",14:50,28,"1,7","5,6",04:40,"0,0","1004,6",10,"1001,9",15,95,98,Varias,91,00:00
2020-01-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"0,6","0,0","-0,3",08:10,"1,6",18:40,29,"1,1","3,6",00:40,"0,0","1003,4",10,"1000,7",16,95,99,07:10,92,18:40
2020-01-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,2","0,0","-0,1",07:10,"8,5",19:10,30,"4,4","8,3",21:40,"2,4","1003,6",10,"1000,7",Varias,87,97,06:00,76,14:30
2020-01-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,6","0,0","3,6",06:40,"13,6",14:50,33,"5,0","12,5",12:30,"8,2","1003,9",10,"1001,2",15,76,97,06:40,58,14:40
2020-01-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"8,2","0,0","3,0",23:00,"13,3",15:20,30,"3,6","10,3",05:30,"8,9","1001,9",00,"996,9",Varias,67,99,23:50,46,15:00
2020-01-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"2,3","0,0","1,4",23:59,"3,2",00:00,29,"3,1","7,2",20:20,"0,0","1001,7",22,"998,6",04,98,100,Varias,92,15:10
2020-01-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"3,4","0,0","0,9",04:10,"6,0",15:50,22,"1,1","6,1",02:30,"2,6","1003,1",09,"999,2",18,96,100,Varias,80,15:50
2020-01-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"2,7","0,0","1,3",Varias,"4,1",15:10,12,"2,2","5,0",10:30,"0,0","1002,2",Varias,"999,1",04,97,100,Varias,84,14:00
2020-01-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"2,6",Ip,"1,3",08:32,"3,9",23:59,29,"1,9","8,9",23:30,"0,0","1000,0",00,"994,1",Varias,99,100,Varias,97,14:19
2020-01-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,8","0,0","3,8",00:00,"11,7",13:10,31,"8,6","17,2",12:30,"8,8","1000,1",23,"995,1",05,74,99,00:00,60,13:10
2020-01-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"6,4","0,0","0,9",23:59,"12,0",15:00,29,"4,2","11,4",05:50,"9,0","1002,0",10,"998,5",17,69,90,23:40,47,15:30
2020-01-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,4","0,0","-1,8",07:40,"10,5",14:20,32,"2,2","6,4",12:40,"8,9","1001,4",10,"998,1",16,75,98,23:30,50,Varias
2020-01-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"0,2","0,0","-1,9",07:40,"2,4",14:10,13,"2,2","6,1",18:50,"1,3","998,8",00,"992,0",19,98,100,Varias,83,15:00
