fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2016-01-01,1393,CABO VILÁN,A CORUÑA,50,"11,2","19,6","8,9",18:10,"13,5",12:00,21,"15,8","29,7",10:20,86,99,Varias,73,23:30
2016-01-02,1393,CABO VILÁN,A CORUÑA,50,"10,8","14,8","8,7",07:20,"12,9",13:50,99,"9,7","20,3",23:30,75,94,21:50,68,13:30
2016-01-03,1393,CABO VILÁN,A CORUÑA,50,"13,0","11,4","11,9",02:30,"14,0",12:00,21,"13,1","27,5",65:30,96,99,Varias,80,22:50
2016-01-04,1393,CABO VILÁN,A CORUÑA,50,"10,0","5,7","7,8",23:59,"12,3",,22,"8,1","17,5",01:40,87,98,07:40,69,19:00
2016-01-05,1393,CABO VILÁN,A CORUÑA,50,"8,7","4,8","6,7",11:00,"10,7",15:00,27,"9,2","20,6",02:40,81,86,17:40,69,Varias
2016-01-06,1393,CABO VILÁN,A CORUÑA,50,"11,4","24,4","9,0",01:20,"13,8",21:40,21,"13,6","24,4",13:50,89,98,Varias,66,00:20
2016-01-07,1393,CABO VILÁN,A CORUÑA,50,"12,6","46,7","11,0",11:00,"14,2",Varias,21,"10,3","26,1",23:59,98,98,Varias,96,Varias
2016-01-08,1393,CABO VILÁN,A CORUÑA,50,"12,1","3,8","9,9",17:50,"14,3",00:10,21,"6,7","26,7",00:40,91,98,Varias,76,Varias
2016-01-09,1393,CABO VILÁN,A CORUÑA,50,,,,,,,24,,"26,7",72:50,,,,,
2016-01-10,1393,CABO VILÁN,A CORUÑA,50,,,,,,,26,,"26,1",83:30,,,,,
2016-01-11,1393,CABO VILÁN,A CORUÑA,50,"10,4","2,5","8,1",03:10,"12,7",13:30,25,"12,8","27,5",03:10,71,82,03:30,66,12:40
2016-01-12,1393,CABO VILÁN,A CORUÑA,50,"9,2","0,5","6,9",22:30,"11,4",12:30,28,"4,2","15,3",04:50,72,84,07:00,64,13:50
2016-01-13,1393,CABO VILÁN,A CORUÑA,50,"10,2","53,9","6,9",05:00,"13,5",22:50,20,"11,4","25,6",19:20,93,98,Varias,74,02:30
2016-01-14,1393,CABO VILÁN,A CORUÑA,50,"11,0","0,1","8,6",18:20,"13,3",Varias,04,"11,7","17,5",06:20,79,98,Varias,66,21:50
2016-01-15,1393,CABO VILÁN,A CORUÑA,50,"8,3","1,3","6,3",23:30,"10,3",14:40,03,"8,6","18,3",07:30,67,78,11:30,61,18:20
2016-01-16,1393,CABO VILÁN,A CORUÑA,50,"8,6","0,0","4,4",04:00,"12,8",13:20,08,"4,4","9,4",09:50,60,75,04:10,47,13:20
2016-01-17,1393,CABO VILÁN,A CORUÑA,50,"10,3","9,8","8,3",17:00,"12,3",22:00,19,"11,4","21,1",18:50,85,99,18:00,56,Varias
2016-01-18,1393,CABO VILÁN,A CORUÑA,50,"10,4","0,0","8,8",23:59,"12,0",13:00,24,"6,4","16,7",03:30,73,91,Varias,65,13:00
2016-01-19,1393,CABO VILÁN,A CORUÑA,50,"10,0","0,0","8,3",07:50,"11,8",14:20,19,"6,1","13,1",14:50,82,87,Varias,75,Varias
2016-01-20,1393,CABO VILÁN,A CORUÑA,50,"12,2","0,2","9,4",07:50,"14,9",12:50,19,"6,7","16,4",23:59,78,96,23:30,70,Varias
2016-01-21,1393,CABO VILÁN,A CORUÑA,50,"12,9","2,2","11,5",01:00,"14,3",12:40,19,"8,6","17,2",01:50,96,97,Varias,95,Varias
2016-01-22,1393,CABO VILÁN,A CORUÑA,50,"14,0","18,5","13,6",Varias,"14,4",14:00,99,"8,3","16,9",02:50,97,97,Varias,97,Varias
2016-01-23,1393,CABO VILÁN,A CORUÑA,50,"14,2","0,1","13,7",19:00,"14,6",11:00,19,"7,8","15,0",03:00,96,97,Varias,89,Varias
2016-01-24,1393,CABO VILÁN,A CORUÑA,50,"15,7","1,2","13,7",00:10,"17,7",12:00,20,"10,0","23,3",17:10,70,92,23:59,62,12:00
2016-01-25,1393,CABO VILÁN,A CORUÑA,50,"11,5","4,0","8,3",22:50,"14,7",00:50,19,"5,8","21,1",00:50,87,97,Varias,79,Varias
2016-01-26,1393,CABO VILÁN,A CORUÑA,50,"10,4","0,0","8,3",00:30,"12,4",11:50,21,"9,2","16,4",21:40,85,93,Varias,79,13:00
2016-01-27,1393,CABO VILÁN,A CORUÑA,50,"11,9","29,1","10,5",Varias,"13,3",14:40,20,,"20,6",18:00,,99,Varias,84,09:40
2016-01-28,1393,CABO VILÁN,A CORUÑA,50,"9,8","0,2","8,8",20:00,"10,8",00:20,02,"10,8","17,2",07:30,80,99,Varias,65,Varias
2016-01-29,1393,CABO VILÁN,A CORUÑA,50,"9,6","0,1","5,9",07:10,"13,2",13:50,24,"3,1","10,6",23:50,73,84,23:30,63,13:40
2016-01-30,1393,CABO VILÁN,A CORUÑA,50,"11,2","6,9","9,8",06:50,"12,6",11:30,24,"11,7","17,5",13:10,93,99,Varias,83,Varias
