fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2015-01-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,6","0,0","-2,1",05:50,"13,3",14:40,07,"0,0","3,1",18:50,44,63,Varias,31,13:00
2015-01-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,0","0,0","0,4",05:40,"13,6",14:50,33,"0,0","4,2",14:40,59,76,22:50,45,14:40
2015-01-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,2","0,0","-0,1",08:10,"14,4",15:20,35,"0,0","4,7",18:20,66,99,Varias,48,13:30
2015-01-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,1","0,1","2,4",23:50,"11,8",14:10,36,"0,6","6,7",02:20,96,99,Varias,85,Varias
2015-01-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,0","0,1","0,1",08:50,"10,0",14:30,15,"0,0","2,8",04:00,95,99,Varias,83,14:20
2015-01-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,6","0,0","0,0",04:20,"9,2",15:00,33,"0,0","5,8",21:40,99,99,Varias,88,21:50
2015-01-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,2","0,1","0,6",08:00,"11,9",15:20,26,"0,6","3,9",15:20,88,99,Varias,67,15:10
2015-01-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,8","0,0","0,0",08:00,"5,6",23:59,31,"0,0","5,8",14:40,98,99,Varias,98,00:00
2015-01-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,3","0,1","3,9",02:00,"12,7",15:20,15,"0,0","3,1",08:00,99,99,Varias,88,15:10
2015-01-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,0","0,1","2,1",07:30,"13,9",14:50,24,"0,0","2,2",09:40,98,99,Varias,78,14:30
2015-01-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,2","0,1","0,1",21:50,"10,4",11:00,04,"1,1","9,2",09:40,87,99,Varias,72,15:40
2015-01-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,8","0,0","-2,4",07:00,"12,1",16:00,15,"0,0","10,0",12:00,81,100,07:00,48,12:00
2015-01-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,2","0,0","1,1",06:40,"11,3",15:40,15,"0,6","5,3",07:30,91,99,Varias,66,00:00
2015-01-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,5","0,0","2,4",07:40,"12,6",15:00,18,"0,8","12,8",23:20,78,99,Varias,63,15:00
2015-01-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,4","6,4","6,7",07:30,"10,0",18:20,99,"5,6","15,0",Varias,79,90,23:00,72,18:00
2015-01-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,4","8,9","0,3",23:59,"8,5",00:20,17,"1,4","10,6",01:30,98,99,Varias,87,12:10
2015-01-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,2","10,6","-0,3",08:00,"6,7",14:10,12,"0,0","9,2",23:59,93,99,Varias,76,14:10
2015-01-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,6","4,7","1,2",01:40,"3,9",10:40,99,"4,4","13,9",Varias,83,99,Varias,70,09:30
2015-01-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,8","9,5","-0,5",23:10,"4,2",14:50,35,"0,3","9,7",15:00,98,99,Varias,75,15:00
2015-01-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,1","0,8","-1,1",08:00,"3,3",14:10,25,"0,0","3,3",15:00,99,100,07:00,94,16:10
2015-01-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,0","2,8","-0,3",00:10,"4,4",10:50,99,"1,4","6,7",Varias,98,99,Varias,94,10:50
2015-01-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,9","2,8","0,3",07:00,"5,5",15:00,33,"0,8","7,5",13:40,97,99,Varias,85,Varias
2015-01-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,1","0,0","0,7",05:40,"5,5",14:20,35,"2,2","10,3",13:20,82,99,Varias,68,14:40
2015-01-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,7","0,2","0,3",07:10,"7,1",14:10,02,"1,1","9,7",20:10,88,99,Varias,69,13:30
2015-01-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,4","0,0","-0,6",03:20,"5,5",13:00,35,"3,1","10,0",11:10,71,92,02:50,51,11:50
2015-01-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,0","1,8","0,7",06:30,"5,3",14:00,35,"0,3","8,9",02:50,80,99,Varias,69,12:20
2015-01-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,4","1,9","3,6",23:59,"7,3",11:20,36,"2,5","8,3",17:50,97,99,Varias,88,13:50
2015-01-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,0","2,1","2,5",04:50,"7,5",15:50,35,"0,0","4,7",14:20,98,99,Varias,97,Varias
2015-01-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,2","18,8","2,8",07:50,"9,5",16:30,29,"0,0","9,4",23:59,89,99,Varias,74,15:20
2015-01-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,4","56,6","1,8",20:50,"9,0",00:20,34,"2,2","11,7",05:00,98,99,Varias,98,07:00
2015-01-31,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,9","18,2","-0,1",18:00,"3,9",03:40,34,"0,6","11,1",11:30,98,99,Varias,97,11:30
2015-02-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,5","5,1","-0,2",21:00,"1,2",06:50,31,"1,1","10,3",06:30,98,99,Varias,97,06:50
2015-02-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,6","36,0","-0,4",05:00,"3,6",12:20,12,"2,2","8,3",14:00,98,99,Varias,97,11:30
2015-02-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,6","0,0","-0,7",23:59,"3,9",13:10,35,"0,3","9,7",05:00,85,99,Varias,69,23:20
2015-02-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-0,8","0,0","-1,9",08:40,"0,3",12:50,01,"3,6","13,9",18:30,75,85,20:00,70,13:00
2015-02-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-1,0","0,0","-3,1",05:10,"1,1",13:20,35,"1,7","13,6",15:30,76,87,02:00,68,14:20
2015-02-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-2,2","0,0","-4,2",08:00,"-0,3",11:40,99,"1,7","8,3",Varias,78,85,09:30,69,11:40
2015-02-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-1,5","0,0","-6,1",23:10,"3,1",15:40,09,"0,0","4,2",09:30,78,99,Varias,63,13:30
2015-02-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-2,0","0,0","-6,0",00:30,"2,1",12:30,01,"3,6","11,7",17:50,80,100,00:00,63,13:00
2015-02-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,4","0,0","-3,4",23:40,"8,1",14:10,06,"0,0","14,7",00:20,70,99,23:50,54,13:40
2015-02-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,0","0,0","-6,4",07:50,"8,3",15:10,14,"0,0","5,8",05:30,79,100,00:00,60,Varias
2015-02-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,5","0,9","-2,2",02:10,"7,2",13:00,17,"1,9","8,9",22:00,69,99,23:50,61,10:30
2015-02-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,6","15,5","2,7",06:40,"6,4",Varias,24,"0,3","5,0",09:00,96,99,Varias,90,11:20
2015-02-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,6","5,1","4,4",23:00,"8,7",14:50,99,"0,6","7,5",18:50,96,99,Varias,84,19:00
2015-02-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,4","8,5","0,8",03:50,"8,1",14:20,36,"0,8","8,3",23:59,98,99,Varias,89,00:00
2015-02-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,9","1,1","3,5",Varias,"6,3",14:40,02,"1,9","10,6",01:30,96,99,Varias,88,15:40
