fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2018-01-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"9,3","0,6","3,0",06:00,"15,6",14:50,27,"9,7","19,7",Varias,"7,3","998,9",07,"992,4",16,56,86,23:40,40,13:10
2018-01-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"10,6",Ip,"6,4",07:40,"14,9",12:30,32,"3,9","8,9",13:40,"6,4","997,5",22,"995,3",16,80,96,Varias,58,12:40
2018-01-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"12,8","0,0","6,1",05:20,"19,4",13:50,24,"3,3","8,9",19:20,"6,9","998,4",10,"994,8",20,74,95,03:20,59,Varias
2018-01-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,5","0,0","9,3",08:00,"19,7",14:00,28,"3,6","17,2",15:40,"8,8","995,0",00,"986,5",24,62,92,05:00,41,14:30
2018-01-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"14,9",Ip,"11,7",22:20,"18,1",14:10,26,"6,1","14,7",10:20,"7,2","986,5",00,"973,3",24,51,63,05:30,40,14:00
2018-01-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"7,0","29,8","1,7",21:40,"12,4",01:20,31,"6,9","15,8",19:40,"0,0","973,3",00,"968,0",20,89,99,Varias,57,01:10
2018-01-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,8","0,2","1,8",23:50,"7,7",15:20,30,"2,8","11,7",00:10,"1,1","978,6",23,"968,0",04,94,99,Varias,80,15:20
2018-01-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,0","0,0","0,8",23:20,"7,1",14:50,31,"3,6","7,5",12:40,"3,7","984,4",23,"977,9",00,86,99,01:40,75,Varias
2018-01-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"4,6","1,2","-0,6",05:20,"9,8",15:20,10,"2,8","6,1",09:50,"5,4","987,9",11,"983,9",01,88,100,07:30,55,15:20
2018-01-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"6,9",Ip,"0,8",08:50,"13,0",14:00,27,"3,3","13,9",14:00,"4,5","987,4",23,"984,0",17,81,100,09:30,55,14:00
