fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2020-01-01,0244X,VILASSAR DE DALT,BARCELONA,56,"9,8","0,0","5,5",05:04,"14,1",11:43,26,"0,8","4,2",11:20,79,90,07:00,60,12:00
2020-01-02,0244X,VILASSAR DE DALT,BARCELONA,56,"10,0","0,0","6,0",03:34,"14,0",13:57,23,"1,9","8,6",12:50,76,90,Varias,62,11:40
2020-01-03,0244X,VILASSAR DE DALT,BARCELONA,56,"11,3","0,0","7,8",23:25,"14,8",12:11,24,"1,1","8,6",00:50,68,80,Varias,53,13:10
2020-01-04,0244X,VILASSAR DE DALT,BARCELONA,56,"11,8","0,0","6,5",05:01,"17,0",11:34,35,"1,1","7,2",20:50,66,88,03:10,43,14:40
2020-01-05,0244X,VILASSAR DE DALT,BARCELONA,56,"11,9","0,0","6,8",06:52,"17,0",11:29,09,"1,9","6,7",14:20,69,80,17:30,51,11:40
2020-01-06,0244X,VILASSAR DE DALT,BARCELONA,56,"11,2","0,0","6,6",05:12,"15,7",11:30,09,"1,7","5,6",00:10,72,84,Varias,55,00:10
2020-01-07,0244X,VILASSAR DE DALT,BARCELONA,56,"12,3","0,0","7,2",06:47,"17,4",12:44,22,"0,6","4,7",13:10,70,89,Varias,50,12:00
2020-01-08,0244X,VILASSAR DE DALT,BARCELONA,56,"13,0","0,0","8,0",01:03,"17,9",11:35,22,"1,1","3,9",12:10,75,91,23:30,59,11:50
2020-01-09,0244X,VILASSAR DE DALT,BARCELONA,56,"11,4","2,4","7,7",05:08,"15,1",11:19,22,"2,2","7,5",Varias,82,92,00:50,68,11:30
2020-01-10,0244X,VILASSAR DE DALT,BARCELONA,56,"10,4","8,8","7,8",21:08,"13,1",15:00,35,"1,7","9,4",09:30,88,94,07:40,68,15:20
2020-01-11,0244X,VILASSAR DE DALT,BARCELONA,56,"9,6","0,0","5,6",23:19,"13,5",12:52,35,"1,1","5,6",07:20,70,85,00:40,58,Varias
2020-01-12,0244X,VILASSAR DE DALT,BARCELONA,56,"9,4","0,0","4,3",01:58,"14,5",13:01,12,"1,1","3,9",10:50,68,80,22:50,55,Varias
2020-01-13,0244X,VILASSAR DE DALT,BARCELONA,56,"9,3","0,0","4,0",03:48,"14,6",11:37,28,"1,7","8,3",22:50,59,78,Varias,39,11:50
2020-01-14,0244X,VILASSAR DE DALT,BARCELONA,56,"11,0","0,0","5,5",06:58,"16,5",11:50,22,"1,7","8,6",15:30,58,81,Varias,34,Varias
2020-01-15,0244X,VILASSAR DE DALT,BARCELONA,56,"12,4","0,0","9,0",07:20,"15,9",11:59,22,"1,4","7,5",14:40,63,79,Varias,41,12:00
2020-01-16,0244X,VILASSAR DE DALT,BARCELONA,56,"11,7","0,0","7,7",Varias,"15,7",10:46,99,"1,9","5,8",Varias,75,88,21:10,59,10:50
2020-01-17,0244X,VILASSAR DE DALT,BARCELONA,56,"14,0","0,0","9,3",23:10,"18,8",13:24,29,"3,6","12,5",15:10,59,84,23:59,43,13:30
2020-01-18,0244X,VILASSAR DE DALT,BARCELONA,56,"12,4","0,8","9,4",18:57,"15,5",12:06,25,"1,1","5,0",16:40,71,84,00:00,57,15:10
2020-01-19,0244X,VILASSAR DE DALT,BARCELONA,56,"9,9","0,0","8,3",07:14,"11,5",Varias,02,"6,9","22,2",16:10,45,84,04:00,27,15:30
2020-01-20,0244X,VILASSAR DE DALT,BARCELONA,56,"8,4","44,4","6,6",16:40,"10,1",Varias,03,"10,3","28,3",12:40,62,85,23:40,32,Varias
2020-01-21,0244X,VILASSAR DE DALT,BARCELONA,56,"9,6","83,2","7,4",00:06,"11,9",14:30,03,"8,3","22,5",01:20,89,94,Varias,84,14:30
2020-01-22,0244X,VILASSAR DE DALT,BARCELONA,56,"11,8","10,0","9,4",04:18,"14,2",11:11,99,"4,4","13,1",Varias,91,95,23:40,88,01:10
2020-01-23,0244X,VILASSAR DE DALT,BARCELONA,56,"12,8","0,0","8,2",23:43,"17,5",11:27,09,"1,4","13,6",02:00,82,96,Varias,65,11:20
2020-01-24,0244X,VILASSAR DE DALT,BARCELONA,56,"12,4","0,0","7,0",03:40,"17,7",11:55,23,"1,4","5,0",13:10,79,91,Varias,55,11:50
2020-01-25,0244X,VILASSAR DE DALT,BARCELONA,56,"11,6","0,0","8,1",05:50,"15,0",13:05,09,"0,8","3,6",12:40,84,93,21:40,66,13:10
2020-01-26,0244X,VILASSAR DE DALT,BARCELONA,56,"13,2","4,6","8,3",23:57,"18,1",11:13,10,"1,4","5,8",14:10,84,92,Varias,61,11:00
2020-01-27,0244X,VILASSAR DE DALT,BARCELONA,56,"11,1","0,0","7,3",03:58,"14,9",13:04,25,"3,9","12,5",10:40,65,92,Varias,53,14:10
2020-01-28,0244X,VILASSAR DE DALT,BARCELONA,56,,,,,,,,"2,8",,,62,,,,
2020-01-29,0244X,VILASSAR DE DALT,BARCELONA,56,"12,4","0,0","8,6",03:21,"16,1",10:39,12,"1,1","4,4",11:00,85,94,23:20,72,10:50
2020-01-30,0244X,VILASSAR DE DALT,BARCELONA,56,"14,7","0,0","8,8",02:04,"20,6",13:41,23,"0,6","8,3",14:20,81,96,03:30,57,13:40
2020-01-31,0244X,VILASSAR DE DALT,BARCELONA,56,"15,4","0,0","9,8",02:19,"20,9",11:41,23,"0,8","3,9",14:40,76,95,02:40,59,12:30
2020-02-01,0244X,VILASSAR DE DALT,BARCELONA,56,"16,3","0,0","10,9",04:55,"21,7",12:22,09,"1,4","8,3",13:20,72,88,23:50,54,12:20
2020-02-02,0244X,VILASSAR DE DALT,BARCELONA,56,"16,4","0,0","10,0",05:37,"22,9",14:47,25,"1,7","7,5",11:40,71,96,06:20,53,14:50
2020-02-03,0244X,VILASSAR DE DALT,BARCELONA,56,"18,7","0,0","13,4",03:18,"24,0",10:57,24,"0,6","5,8",21:30,73,87,19:40,50,11:00
2020-02-04,0244X,VILASSAR DE DALT,BARCELONA,56,"16,8","0,0","12,5",24:00,"21,1",10:28,10,"1,9","7,8",11:10,71,82,15:00,51,00:00
2020-02-05,0244X,VILASSAR DE DALT,BARCELONA,56,"12,2","0,0","7,6",05:24,"16,7",12:48,22,"1,7","6,1",15:10,63,77,03:50,44,12:50
2020-02-06,0244X,VILASSAR DE DALT,BARCELONA,56,"11,4","0,0","6,9",00:36,"16,0",11:24,22,"2,5","8,6",14:00,76,84,04:20,57,11:10
2020-02-07,0244X,VILASSAR DE DALT,BARCELONA,56,"12,2","0,0","8,8",03:13,"15,6",10:57,22,"1,7","5,0",11:40,76,83,00:10,62,10:30
2020-02-08,0244X,VILASSAR DE DALT,BARCELONA,56,"12,2","0,0","7,3",05:40,"17,0",12:07,22,"0,8","5,3",14:40,77,88,Varias,58,12:10
2020-02-09,0244X,VILASSAR DE DALT,BARCELONA,56,"12,2","0,0","7,6",05:39,"16,7",10:16,27,"2,8","10,3",23:30,81,90,05:50,59,11:00
2020-02-10,0244X,VILASSAR DE DALT,BARCELONA,56,"17,0","0,0","11,6",22:59,"22,5",12:04,27,"2,5","9,4",13:00,66,86,Varias,49,Varias
2020-02-11,0244X,VILASSAR DE DALT,BARCELONA,56,"13,8","0,0","11,0",01:38,"16,7",Varias,99,"2,2","6,7",Varias,81,93,Varias,70,09:40
2020-02-12,0244X,VILASSAR DE DALT,BARCELONA,56,"12,2","0,0","10,8",Varias,"13,6",Varias,10,"2,2","6,4",06:10,88,93,Varias,83,14:00
2020-02-13,0244X,VILASSAR DE DALT,BARCELONA,56,"14,7","0,0","10,6",06:02,"18,8",11:07,24,"3,1","10,3",12:40,76,91,23:50,61,11:10
2020-02-14,0244X,VILASSAR DE DALT,BARCELONA,56,"13,9","0,0","9,9",04:03,"17,9",12:33,22,"0,8","4,7",13:20,83,93,Varias,66,13:10
2020-02-15,0244X,VILASSAR DE DALT,BARCELONA,56,"13,0","0,0","9,1",06:47,"16,8",11:11,24,"2,2","6,7",14:00,86,94,02:00,69,10:30
2020-02-16,0244X,VILASSAR DE DALT,BARCELONA,56,"13,4","0,0","10,0",00:07,"16,7",11:09,23,"3,1","9,2",10:30,84,95,00:30,71,11:10
2020-02-17,0244X,VILASSAR DE DALT,BARCELONA,56,"14,2","0,6","11,2",05:41,"17,3",10:57,23,"1,9","9,7",14:00,84,89,Varias,71,10:00
2020-02-18,0244X,VILASSAR DE DALT,BARCELONA,56,"12,6","0,0","8,3",23:38,"16,8",11:30,26,"1,1","7,2",02:20,69,92,01:30,55,12:40
2020-02-19,0244X,VILASSAR DE DALT,BARCELONA,56,"12,0","0,0","7,4",23:37,"16,5",10:42,30,"1,7","6,4",06:20,73,89,Varias,58,08:50
2020-02-20,0244X,VILASSAR DE DALT,BARCELONA,56,"11,7","0,0","6,4",04:34,"17,0",10:24,24,"1,9","8,9",14:10,77,92,Varias,50,10:20
2020-02-21,0244X,VILASSAR DE DALT,BARCELONA,56,"13,1","0,0","8,0",05:10,"18,2",10:53,24,"1,4","8,9",15:50,69,92,00:00,53,10:50
2020-02-22,0244X,VILASSAR DE DALT,BARCELONA,56,"12,0","0,0","8,0",03:31,"15,9",10:59,10,"1,4","7,5",10:20,85,93,Varias,71,11:00
2020-02-23,0244X,VILASSAR DE DALT,BARCELONA,56,"13,8","0,0","7,8",06:21,"19,9",10:15,22,"1,7","6,9",14:40,79,94,00:40,54,10:10
2020-02-24,0244X,VILASSAR DE DALT,BARCELONA,56,"15,2","0,0","9,7",04:11,"20,8",11:06,23,"1,4","6,7",13:30,78,88,Varias,54,11:00
2020-02-25,0244X,VILASSAR DE DALT,BARCELONA,56,,,,,,,,"1,7",,,81,,,,
2020-02-26,0244X,VILASSAR DE DALT,BARCELONA,56,,,,,,,,"3,6",,,58,,,,
2020-02-27,0244X,VILASSAR DE DALT,BARCELONA,56,"14,6","0,0","9,1",07:47,"20,1",16:12,29,"2,5","13,1",21:40,65,90,06:30,41,16:30
2020-02-28,0244X,VILASSAR DE DALT,BARCELONA,56,,,,,,,,"2,2",,,77,,,,
2020-02-29,0244X,VILASSAR DE DALT,BARCELONA,56,"15,4","0,0","12,4",Varias,"18,3",11:01,22,"3,3","8,9",11:50,73,85,03:10,47,19:20
2020-03-01,0244X,VILASSAR DE DALT,BARCELONA,56,"16,0","0,8","11,4",02:43,"20,5",14:24,29,"4,2","14,4",10:30,64,88,06:10,39,14:00
2020-03-02,0244X,VILASSAR DE DALT,BARCELONA,56,"13,6","1,2","8,4",23:53,"18,9",14:47,28,"5,8","18,9",10:30,54,85,04:00,35,14:00
2020-03-03,0244X,VILASSAR DE DALT,BARCELONA,56,"11,6","0,0","6,9",03:39,"16,2",14:32,26,"5,3","13,3",11:40,58,70,23:59,46,11:40
2020-03-04,0244X,VILASSAR DE DALT,BARCELONA,56,"12,0","0,0","7,4",03:16,"16,7",10:13,11,"1,7","10,3",10:40,76,87,Varias,56,08:40
2020-03-05,0244X,VILASSAR DE DALT,BARCELONA,56,"16,2","0,0","9,7",23:58,"22,8",14:45,28,"5,0","14,7",15:20,55,90,01:50,38,17:40
2020-03-06,0244X,VILASSAR DE DALT,BARCELONA,56,"13,2","0,0","8,5",06:40,"17,9",13:23,26,"2,5","13,9",10:30,55,72,00:30,36,14:00
2020-03-07,0244X,VILASSAR DE DALT,BARCELONA,56,"11,5","0,0","5,4",03:54,"17,6",10:28,30,"1,9","7,8",00:30,57,83,22:50,31,10:30
2020-03-08,0244X,VILASSAR DE DALT,BARCELONA,56,,,,,,,,"1,7",,,71,,,,
2020-03-09,0244X,VILASSAR DE DALT,BARCELONA,56,"14,6","0,0","9,7",03:12,"19,5",10:14,11,"1,9","9,2",15:10,74,89,03:50,55,11:00
2020-03-10,0244X,VILASSAR DE DALT,BARCELONA,56,"14,0","0,0","10,0",04:54,"18,0",09:53,22,"2,5","8,6",15:40,65,79,23:59,44,10:00
