fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2016-01-01,2462,PUERTO DE NAVACERRADA,MADRID,1893,"1,6","15,2","-0,9",23:59,"4,1",18:20,27,"8,3","23,1",19:50,"0,0","815,0",00,"809,5",18,93,100,Varias,77,07:20
2016-01-02,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-2,2","2,6","-3,6",21:10,"-0,7",00:00,30,"4,7","15,8",06:50,"0,0","813,8",19,"810,1",05,100,100,Varias,98,Varias
2016-01-03,2462,PUERTO DE NAVACERRADA,MADRID,1893,"1,4","24,9","-3,3",00:00,"6,0",Varias,28,"7,5","24,7",15:20,"0,0","811,9",01,"804,5",24,99,100,Varias,81,02:20
2016-01-04,2462,PUERTO DE NAVACERRADA,MADRID,1893,"2,4","24,1","-1,3",20:10,"6,0",Varias,23,"8,1","32,8",15:00,"0,0","804,5",00,"797,2",15,99,100,Varias,95,14:10
2016-01-05,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-3,1","4,6","-5,5",23:20,"-0,7",00:00,29,"4,7","19,7",00:30,"0,0","804,1",24,"798,5",04,99,100,Varias,97,21:20
2016-01-06,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-1,6","4,9","-5,6",00:40,"2,4",23:20,25,"7,8","29,2",18:10,"0,0","807,8",13,"803,8",02,99,100,Varias,97,Varias
2016-01-07,2462,PUERTO DE NAVACERRADA,MADRID,1893,"3,9","0,0","1,9",01:20,"5,9",14:30,29,"9,4","30,8",01:10,"0,7","809,4",Varias,"806,7",00,93,100,Varias,76,16:20
2016-01-08,2462,PUERTO DE NAVACERRADA,MADRID,1893,"2,4","29,0","-0,1",23:50,"4,8",04:10,27,"6,1","21,4",01:40,"0,0","808,1",00,"803,0",21,100,100,Varias,89,00:10
2016-01-09,2462,PUERTO DE NAVACERRADA,MADRID,1893,"1,4","0,0","-0,1",00:30,"2,8",13:10,28,"5,6","23,3",23:30,"4,5","804,4",20,"801,9",05,94,100,Varias,79,13:20
2016-01-10,2462,PUERTO DE NAVACERRADA,MADRID,1893,"2,0","15,7","0,7",03:50,"3,3",13:30,21,"10,8","27,5",19:20,"0,0","803,6",00,"799,5",24,94,100,Varias,86,13:00
2016-01-11,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-0,2","4,4","-3,5",22:50,"3,1",00:40,28,"6,4","26,7",04:10,"0,0","809,2",24,"798,8",02,99,100,Varias,95,19:20
2016-01-12,2462,PUERTO DE NAVACERRADA,MADRID,1893,"-3,2","0,8","-4,0",02:10,"-2,5",12:20,31,"3,6","16,9",00:40,"0,0","815,3",22,"809,0",01,100,100,Varias,99,Varias
