fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2021-01-01,1387,A CORUÑA,A CORUÑA,57,"7,9","7,8","6,0",07:00,"9,8",11:20,36,"2,8","16,9",13:20,"0,8","1010,1",23,"1006,2",06,80,88,Varias,64,00:10
2021-01-02,1387,A CORUÑA,A CORUÑA,57,"8,2","13,0","5,9",04:40,"10,4",13:20,10,"2,2","6,7",04:30,"4,6","1013,9",Varias,"1009,7",01,83,94,07:50,64,14:20
2021-01-03,1387,A CORUÑA,A CORUÑA,57,"8,3","6,8","6,6",02:40,"10,0",10:50,28,"4,7","13,3",12:30,"0,8","1013,5",00,"1008,1",24,76,91,03:10,62,17:40
2021-01-04,1387,A CORUÑA,A CORUÑA,57,"5,8","4,2","3,8",09:10,"7,8",11:50,09,"2,5","9,2",03:20,"3,3","1008,1",00,"1006,3",13,83,93,05:50,75,11:50
2021-01-05,1387,A CORUÑA,A CORUÑA,57,"6,5","3,6","2,8",02:50,"10,2",13:40,01,"1,9","7,5",14:00,"4,6","1007,7",00,"1005,4",15,83,94,08:30,71,12:50
2021-01-06,1387,A CORUÑA,A CORUÑA,57,"6,0",Ip,"2,3",06:50,"9,7",13:20,06,"3,3","7,5",18:10,"8,3","1009,5",09,"1007,1",04,74,92,01:50,63,12:50
2021-01-07,1387,A CORUÑA,A CORUÑA,57,"6,2","0,2","2,9",05:00,"9,4",14:30,03,"1,7","10,3",15:30,"6,2","1009,6",23,"1007,1",05,80,90,Varias,68,15:40
2021-01-08,1387,A CORUÑA,A CORUÑA,57,"6,2","1,6","2,9",06:40,"9,6",14:10,36,"3,6","11,1",17:00,"7,2","1009,7",10,"1005,6",24,74,93,07:00,55,14:40
2021-01-09,1387,A CORUÑA,A CORUÑA,57,"6,5","2,8","4,4",02:10,"8,6",14:20,06,"5,8","17,5",14:30,"4,1","1008,7",23,"1005,0",Varias,76,89,01:00,57,17:20
2021-01-10,1387,A CORUÑA,A CORUÑA,57,"8,6","0,0","6,8",03:20,"10,4",13:40,07,"8,9","17,5",13:30,"7,5","1018,3",23,"1008,4",00,58,82,03:30,47,13:10
2021-01-11,1387,A CORUÑA,A CORUÑA,57,"8,8","0,0","6,5",23:50,"11,2",13:20,05,"4,4","11,4",15:20,"7,6","1022,4",24,"1018,0",00,65,80,22:30,58,12:30
