fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,velmedia,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,dir,racha,horaracha
2013-07-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,1",,99,03:30,35,15:50,11,"6,1",13:20
2013-07-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,99,01:50,30,Varias,,,
2013-07-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,99,Varias,30,Varias,,,
2013-07-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,99,Varias,40,14:30,33,"10,3",08:10
2013-07-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"18,2",,,,,"1,9",,98,05:50,35,13:10,,,
2013-07-31,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,1",,,,,"0,8",,96,00:30,28,Varias,02,"9,2",13:40
2013-08-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"3,6",,50,04:50,30,Varias,32,"13,6",19:50
2013-08-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"3,6",,91,Varias,33,Varias,01,"11,4",10:50
2013-08-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,4",,96,Varias,50,Varias,16,"8,9",15:10
2013-08-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,99,Varias,37,Varias,10,"6,4",14:00
2013-08-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,9",,98,03:30,54,Varias,14,"9,4",14:40
2013-08-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,8",,99,Varias,53,14:00,27,"7,5",18:10
2013-08-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"2,7",,,,,"0,8",,99,23:00,50,13:00,17,"16,1",14:20
2013-08-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,3",,,,,"1,9",,99,Varias,60,16:50,23,"10,8",14:40
2013-08-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,4",,99,Varias,48,Varias,14,"9,7",11:30
2013-08-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,99,Varias,46,Varias,19,"11,1",08:20
2013-08-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,99,Varias,32,13:50,15,"6,7",15:30
2013-08-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"2,7",,,,,"1,7",,99,Varias,46,12:30,11,"11,4",18:30
2013-08-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,4",,99,Varias,55,14:40,19,"9,7",17:40
2013-08-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,8",,99,Varias,40,15:00,16,"8,3",13:30
2013-08-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,97,Varias,32,16:10,26,"6,4",18:30
2013-08-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,8",,99,Varias,51,13:20,14,"9,2",15:00
2013-08-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,,,,,,"0,6",,94,06:00,42,14:50,24,"7,2",17:50
2013-08-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,6",,99,Varias,37,15:30,18,"7,2",17:00
2013-08-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,99,06:00,61,17:20,19,"10,6",15:10
2013-08-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,97,06:30,43,11:50,19,"7,8",17:10
2013-08-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,99,06:30,36,Varias,15,"6,9",11:40
2013-08-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,97,06:10,43,15:50,14,"7,8",17:30
2013-08-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,8",,99,Varias,53,15:20,12,"6,7",15:00
2013-08-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"3,1",,88,00:00,54,13:00,17,"11,4",13:30
2013-08-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"2,2",,90,06:30,53,12:30,14,"10,0",13:10
2013-08-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,1",,,,,"2,8",,99,Varias,56,14:30,15,"8,9",15:50
2013-08-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,9",,99,Varias,47,13:50,18,"9,7",12:00
2013-08-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,8",,96,Varias,49,13:40,22,"9,2",15:30
2013-08-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,,,,,,"1,7",,99,Varias,46,11:40,,,
2013-08-31,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"2,5",,99,Varias,52,14:40,24,"11,1",15:50
2013-09-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"17,0","0,0","9,5",05:30,"24,4",14:00,"1,9",74,99,Varias,56,Varias,25,"13,1",09:00
2013-09-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"19,1","0,0","9,8",01:50,"28,4",14:30,"1,4",66,99,Varias,44,Varias,14,"8,1",12:40
2013-09-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"20,9","0,0","10,5",02:20,"31,3",17:10,"0,6",60,99,Varias,37,16:50,07,"6,9",11:10
2013-09-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"23,3","0,0","15,3",06:00,"31,3",15:10,"2,5",47,74,23:20,39,18:00,07,"8,3",14:30
2013-09-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"22,4","2,2","14,4",23:40,"30,3",16:00,"1,7",50,99,Varias,38,Varias,30,"10,3",12:40
2013-09-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"19,5","5,4","13,5",05:10,"25,5",13:10,"0,6",80,99,Varias,51,14:30,30,"7,8",01:20
2013-09-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"13,8","10,3","6,5",23:10,"21,1",13:00,"0,6",70,99,Varias,23,14:40,14,"8,1",14:30
2013-09-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,9","0,0","1,7",23:50,"12,1",14:00,"0,6",34,41,Varias,30,07:00,16,"7,2",16:50
2013-09-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,4","0,0","0,7",03:50,"16,1",14:00,"1,7",34,42,08:30,31,11:50,99,"7,5",15:40
2013-09-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,8","0,0","4,0",23:59,"13,5",14:30,"2,8",34,42,17:20,31,07:00,16,"8,9",13:00
2013-09-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,4",,"3,0",23:30,"11,7",12:50,"2,2",38,44,20:10,34,00:00,19,"10,8",15:50
2013-09-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,6","0,0","2,5",01:10,"12,6",13:20,"1,9",36,45,14:00,34,10:40,15,"8,9",14:10
2013-09-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,8","0,0","3,4",00:50,"16,2",15:00,"0,8",45,95,21:40,34,00:00,17,"7,8",14:20
2013-09-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"10,7","1,8","3,6",02:10,"17,8",15:00,"0,8",66,96,Varias,36,00:00,19,"7,5",18:50
2013-09-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,9","0,0","0,9",23:00,"10,9",13:30,"2,5",71,94,Varias,49,00:00,16,"8,1",13:20
2013-09-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,95,04:50,53,11:20,16,"10,0",15:30
2013-09-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,6",,,,,"1,4",,94,Varias,79,14:50,15,"7,2",12:10
2013-09-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,,,,,,"1,9",,96,23:50,71,14:40,99,"9,2",Varias
2013-09-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,95,00:10,61,12:50,17,"7,8",13:20
2013-09-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,8",,96,Varias,38,11:40,15,"7,8",12:20
2013-09-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,96,Varias,36,Varias,10,"5,0",14:20
2013-09-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,,,,,,"0,0",,87,06:30,46,16:00,99,"5,0",Varias
2013-09-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,96,06:00,45,16:50,99,"4,7",Varias
2013-09-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,,,,,,"0,8",,,,,,,,
2013-09-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,85,06:00,43,15:40,07,"9,7",10:10
2013-09-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"2,8",,72,05:00,48,Varias,05,"9,4",14:40
2013-09-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"3,0",,,,,"2,8",,97,15:30,56,00:00,09,"17,5",14:30
2013-09-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"2,6",,,,,"2,2",,96,Varias,70,12:20,,,
2013-09-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,96,00:10,56,Varias,,,
2013-10-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"1,3",,,,,"0,3",,,,,,30,"8,1",07:40
2013-10-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"1,5",,,,,"1,1",,,,,,34,"8,1",23:40
2013-10-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"45,9",,,,,"4,7",,,,,,04,"15,8",18:50
2013-10-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"6,3",,,,,"2,2",,,,,,36,"12,2",03:00
2013-10-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,1",,,,,"1,4",,,,,,36,"7,5",13:20
2013-10-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,,,,,36,"10,0",10:20
2013-10-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,6",,,,,,36,"8,3",13:10
2013-10-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,4",,,,,,,,
2013-10-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,3",,,,,"1,4",,,,,,31,"7,5",11:30
2013-10-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,1",,,,,"0,3",,,,,,33,"6,7",15:50
2013-10-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,6",,,,,,14,"4,7",11:50
2013-10-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,16,"4,7",03:00
2013-10-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"2,7",,,,,"0,6",,,,,,24,"7,5",13:10
2013-10-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,6",,,,,,27,"7,5",11:50
2013-10-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,,,,,34,"9,4",16:40
2013-10-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,,,,,23,"5,3",14:00
2013-10-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"2,5",,,,,,11,"11,4",01:20
2013-10-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,7",,,,,"4,7",,,,,,18,"12,8",11:00
2013-10-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,4",,,,,,16,"12,2",01:20
2013-10-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"2,8",,,,,,16,"11,1",22:50
2013-10-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"4,8",,,,,"5,0",,,,,,17,"16,4",14:10
2013-10-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,1",,,,,,15,"9,7",00:10
2013-10-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"3,5",,,,,"5,6",,,,,,18,"13,9",20:30
2013-10-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"11,8",,,,,"3,6",,,,,,18,"12,8",10:40
2013-10-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,8",,,,,,13,"11,7",01:20
2013-10-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,16,"12,8",23:40
2013-10-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,5",,,,,"3,3",,,,,,16,"14,7",02:30
2013-10-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,5",,,,,"1,4",,,,,,99,"8,6",14:50
2013-10-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,1",,,,,"1,9",,,,,,10,"12,2",15:20
2013-10-31,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,1",,,,,,31,"5,8",13:40
2013-11-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,4",,,,,"0,3",,,,,,12,"6,7",21:30
2013-11-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"5,4",,,,,"0,0",,,,,,33,"7,5",21:40
2013-11-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"9,7",,,,,"0,6",,,,,,34,"6,1",09:50
2013-11-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"33,8",,,,,"0,6",,,,,,28,"7,8",18:10
2013-11-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"8,1",,,,,"2,8",,,,,,28,"8,3",13:30
2013-11-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,,,,,34,"5,0",02:50
2013-11-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,13,"5,0",02:10
2013-11-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"1,7",,,,,"0,8",,,,,,36,"12,2",14:40
2013-11-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"6,6",,,,,"1,9",,,,,,26,"8,9",14:00
2013-11-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"7,4",,,,,"2,8",,,,,,36,"11,9",14:50
2013-11-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,7",,,,,"1,9",,,,,,34,"9,2",21:40
2013-11-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"2,5",,,,,,34,"8,3",14:10
2013-11-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,1",,,,,"1,9",,,,,,04,"10,0",04:00
2013-11-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"6,1",,,,,"3,1",,,,,,36,"12,5",22:30
2013-11-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,7",,,,,"1,1",,,,,,07,"14,2",09:40
2013-11-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,,,,,09,"12,5",15:00
2013-11-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"2,5",,,,,"0,6",,,,,,33,"5,0",03:30
2013-11-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,6",,,,,"1,7",,,,,,33,"8,6",12:40
2013-11-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"8,8",,,,,"1,9",,,,,,01,"10,8",02:20
2013-11-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"6,5",,,,,"0,6",,,,,,06,"6,7",13:40
2013-11-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"27,1",,,,,"2,8",,,,,,28,"10,0",04:40
2013-11-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"1,0",,,,,"1,9",,,,,,04,"9,4",01:30
2013-11-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,1",,,,,,31,"10,8",11:00
2013-11-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"2,8",,,,,,06,"12,5",14:40
2013-11-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"2,5",,,,,,01,"14,4",22:10
2013-11-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"3,3",,,,,,04,"13,6",05:40
2013-11-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"3,3",,,,,,05,"14,7",01:20
2013-11-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,14,"3,3",00:50
2013-11-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,7",,,,,"1,9",,,,,,34,"10,6",13:10
2013-11-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"1,5",,,,,"2,2",,,,,,36,"16,1",11:20
2013-12-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,9",,,,,,09,"13,6",00:10
2013-12-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,4",,,,,,35,"7,5",06:50
2013-12-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,,,,,15,"2,8",02:40
2013-12-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,32,"6,1",15:30
2013-12-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"2,2",,,,,,05,"10,3",20:10
2013-12-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,,,,,03,"11,1",05:50
2013-12-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,07,"2,2",17:40
2013-12-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,,,,,08,"1,7",18:00
2013-12-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,,,,,14,"4,7",10:40
2013-12-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,12,"4,2",07:30
2013-12-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,1",,,,,"0,3",,,,,,12,"5,3",21:20
2013-12-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,16,"6,1",21:50
2013-12-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,3",,,,,"0,0",,,,,,11,"3,6",04:20
2013-12-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,4",,,,,,06,"6,9",07:40
2013-12-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,10,"4,7",04:10
2013-12-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,3",,,,,,22,"13,6",23:40
2013-12-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,,,,,15,"12,2",04:10
2013-12-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"2,6",,,,,"1,1",,,,,,17,"8,9",23:50
2013-12-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"8,9",,,,,"0,3",,,,,,32,"13,9",16:30
2013-12-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"1,0",,,,,"2,8",,,,,,01,"11,4",11:50
2013-12-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,13,"8,6",08:10
2013-12-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,12,"4,2",00:20
2013-12-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"2,2",,,,,,17,"15,0",21:50
2013-12-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"6,6",,,,,"7,8",,,,,,99,"18,3",Varias
2013-12-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"4,9",,,,,"2,8",,,,,,18,"11,1",10:40
2013-12-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,2",,,,,"2,8",,,,,,28,"10,6",07:50
2013-12-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"4,3",,,,,"4,2",,,,,,17,"14,2",19:10
2013-12-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,9",,,,,,16,"11,1",00:10
2013-12-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"0,0",,,,,,04,"2,5",08:00
2013-12-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,7",,,,,,13,"7,5",13:00
2013-12-31,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,"1,4",,,,,,99,"7,2",Varias
