fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2013-01-01,0244X,VILASSAR DE DALT,BARCELONA,56,"9,4","0,0","7,5",23:47,"11,4",Varias,26,"1,7","9,2",00:10,68,79,Varias,53,03:50
2013-01-02,0244X,VILASSAR DE DALT,BARCELONA,56,"10,8","0,0","6,9",06:50,"14,8",10:38,02,"1,4","6,7",01:50,75,89,22:10,56,12:40
2013-01-03,0244X,VILASSAR DE DALT,BARCELONA,56,"11,6","0,0","5,9",03:39,"17,3",11:46,10,"1,7","4,7",15:30,53,87,00:10,33,12:00
2013-01-04,0244X,VILASSAR DE DALT,BARCELONA,56,"12,4","0,0","6,4",01:37,"18,5",13:35,03,"1,1","5,3",12:50,54,70,23:59,38,11:50
2013-01-05,0244X,VILASSAR DE DALT,BARCELONA,56,"14,9","0,0","9,1",06:58,"20,7",12:10,28,"1,1","4,4",02:10,56,78,00:50,39,11:40
2013-01-06,0244X,VILASSAR DE DALT,BARCELONA,56,"14,4","0,0","9,2",23:58,"19,6",11:32,22,"1,9","7,5",13:40,62,75,07:40,37,11:40
2013-01-07,0244X,VILASSAR DE DALT,BARCELONA,56,"14,0","0,0","8,5",23:55,"19,6",11:08,08,"2,2","7,5",12:50,72,92,Varias,43,11:40
2013-01-08,0244X,VILASSAR DE DALT,BARCELONA,56,"11,6","0,0","7,2",04:48,"15,9",11:49,22,"1,1","3,3",15:00,81,93,20:40,59,13:30
2013-01-09,0244X,VILASSAR DE DALT,BARCELONA,56,"10,8","0,0","6,6",23:48,"15,1",11:38,34,"1,7","8,3",20:20,77,94,02:40,60,20:50
2013-01-10,0244X,VILASSAR DE DALT,BARCELONA,56,"9,7","0,0","5,6",02:28,"13,8",12:11,32,"2,2","6,9",04:50,65,84,21:00,56,12:10
2013-01-11,0244X,VILASSAR DE DALT,BARCELONA,56,"11,6","0,0","7,0",23:32,"16,2",11:55,23,"1,4","6,7",12:00,66,84,05:50,38,13:10
2013-01-12,0244X,VILASSAR DE DALT,BARCELONA,56,"9,6",,"4,8",03:40,"14,5",13:19,30,"1,4","10,0",23:59,65,80,Varias,48,11:00
2013-01-13,0244X,VILASSAR DE DALT,BARCELONA,56,"7,9",,"5,6",18:25,"10,2",03:31,34,"1,1","10,6",00:30,83,90,18:20,67,Varias
2013-01-14,0244X,VILASSAR DE DALT,BARCELONA,56,"9,0","0,0","5,8",04:23,"12,3",Varias,36,"1,9","5,6",09:20,55,78,Varias,41,10:20
2013-01-15,0244X,VILASSAR DE DALT,BARCELONA,56,,,,,,,,"2,5",,,55,,,,
2013-01-16,0244X,VILASSAR DE DALT,BARCELONA,56,"8,4","0,0","3,9",01:04,"12,9",14:31,29,"2,5","15,3",15:00,65,82,22:40,58,14:10
2013-01-17,0244X,VILASSAR DE DALT,BARCELONA,56,"9,6","0,0","6,5",06:42,"12,7",12:03,25,"2,8","8,3",12:50,77,84,17:20,68,13:00
2013-01-18,0244X,VILASSAR DE DALT,BARCELONA,56,"9,6","0,0","7,3",00:01,"11,9",12:20,22,"1,9","6,1",15:00,74,90,23:40,56,11:00
2013-01-19,0244X,VILASSAR DE DALT,BARCELONA,56,"12,9","6,0","9,2",00:02,"16,6",10:58,24,"2,8","14,7",18:00,88,97,16:40,65,22:20
2013-01-20,0244X,VILASSAR DE DALT,BARCELONA,56,"10,6","0,0","6,4",22:29,"14,8",14:07,30,"3,3","11,1",17:40,64,82,07:10,41,16:00
2013-01-21,0244X,VILASSAR DE DALT,BARCELONA,56,"9,6","0,0","6,2",06:03,"13,0",13:56,28,"2,5","11,9",18:00,61,76,Varias,49,19:40
2013-01-22,0244X,VILASSAR DE DALT,BARCELONA,56,"8,6","19,8","4,6",24:00,"12,6",12:12,25,"3,1","11,1",10:50,47,89,23:59,37,15:20
2013-01-23,0244X,VILASSAR DE DALT,BARCELONA,56,"7,6","0,0","3,6",00:46,"11,5",14:54,29,"2,5","12,8",12:10,73,92,01:00,53,15:00
2013-01-24,0244X,VILASSAR DE DALT,BARCELONA,56,"8,5","0,0","4,5",23:09,"12,5",11:48,29,"1,7","14,7",02:50,67,80,Varias,44,23:59
2013-01-25,0244X,VILASSAR DE DALT,BARCELONA,56,"11,4","0,0","7,0",06:07,"15,8",14:58,34,"1,4","10,3",07:50,33,47,23:50,25,13:40
2013-01-26,0244X,VILASSAR DE DALT,BARCELONA,56,"9,8","0,0","6,5",07:25,"13,0",10:41,99,"1,1","5,6",Varias,73,89,23:40,45,00:20
