fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2019-01-01,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"9,0","0,0","0,5",06:20,"17,5",15:21,08,"2,5","6,7",10:45,"8,7","1022,3",Varias,"1019,1",14,68,97,Varias,33,15:48
2019-01-02,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"8,0","0,0","-0,3",05:12,"16,4",14:46,99,"1,4","5,0",10:29,"9,0","1020,7",Varias,"1015,3",16,71,98,Varias,37,14:55
2019-01-03,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"7,8","0,0","-0,3",03:42,"15,8",15:36,09,"2,2","6,1",11:01,"9,0","1018,7",Varias,"1015,6",05,73,100,07:00,45,15:50
2019-01-04,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"8,4","0,0","1,1",03:40,"15,8",15:42,99,"2,5","6,1",Varias,"7,8","1020,9",Varias,"1017,6",04,73,97,Varias,45,15:49
2019-01-05,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"8,1","0,0","-0,7",05:32,"16,9",16:12,99,"2,5","7,2",Varias,,"1024,0",Varias,"1020,1",16,68,100,Varias,34,16:19
2019-01-06,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"7,6","0,0","-1,3",06:56,"16,6",15:30,99,"1,1","5,8",11:36,"9,3","1021,3",Varias,"1017,0",16,68,97,Varias,32,15:48
2019-01-07,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"6,9","0,0","-2,1",Varias,"15,9",14:51,99,"1,9","7,2",Varias,"9,3","1019,8",Varias,"1015,7",17,64,98,07:00,29,15:56
2019-01-08,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"7,6","0,0","-1,3",07:17,"16,6",15:28,99,"1,4","5,0",Varias,"9,3","1020,5",Varias,"1015,2",17,62,96,Varias,30,13:49
2019-01-09,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"7,8","0,0","-1,4",07:41,"16,9",14:58,08,"1,9","8,3",10:20,"9,0","1015,3",00,"1007,5",16,66,98,07:00,34,15:45
2019-01-10,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"7,6","0,0","0,0",03:09,"15,2",14:38,04,"2,8","8,9",11:20,"9,4","1011,4",Varias,"1007,0",15,62,97,Varias,33,15:12
2019-01-11,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"5,2","0,0","-2,5",04:53,"13,0",14:55,05,"4,2","11,4",12:03,"9,4","1017,3",Varias,"1011,3",00,47,83,Varias,20,14:59
2019-01-12,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"6,6","0,0","-1,6",07:12,"14,8",15:22,08,"1,9","8,3",10:15,"9,3","1019,6",Varias,"1016,2",15,52,81,Varias,24,15:24
2019-01-13,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"7,4","0,0","-1,9",03:07,"16,6",16:07,10,"2,8","7,8",10:14,"9,4","1019,6",11,"1014,6",16,64,93,Varias,32,15:11
2019-01-14,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"7,6","0,0","-2,0",06:53,"17,2",15:29,99,"0,8","4,2",Varias,"9,4","1015,4",00,"1009,6",17,65,96,Varias,33,Varias
2019-01-15,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"8,0","0,0","0,3",06:33,"15,7",15:50,08,"1,4","6,1",09:48,"8,3","1012,1",Varias,"1009,3",14,70,96,Varias,46,14:33
2019-01-16,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"10,0","0,0","3,6",00:42,"16,5",14:52,99,"1,1","5,8",Varias,"6,1","1011,1",Varias,"1007,3",16,74,95,Varias,46,14:55
2019-01-17,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"7,5","0,0","0,8",07:03,"14,2",15:19,08,"0,6","4,2",10:28,"3,2","1009,4",Varias,"1006,5",15,78,98,Varias,56,15:38
2019-01-18,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"7,8","0,0","0,2",07:16,"15,4",14:19,99,"1,4","4,2",Varias,"8,2","1011,3",Varias,"1007,7",16,68,98,Varias,42,14:08
2019-01-19,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"7,8","7,5","4,1",04:26,"11,6",12:09,99,"2,2","6,1",Varias,"1,8","1009,5",Varias,"1001,4",23,84,98,Varias,65,12:02
2019-01-20,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"9,8","0,0","3,5",23:59,"16,2",14:49,02,"3,9","9,2",14:12,"5,6","1009,0",24,"999,6",06,76,99,Varias,41,15:46
2019-01-21,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"8,2","0,0","0,1",07:18,"16,4",16:04,08,"1,1","4,7",12:59,,"1012,4",Varias,"1009,0",00,70,100,07:00,39,15:39
2019-01-22,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"5,9","0,0","-0,1",06:18,"11,9",Varias,25,"2,5","11,4",22:28,,"1012,3",00,"1005,8",24,79,100,07:00,59,16:41
2019-01-23,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"12,0","0,0","8,0",07:37,"16,0",13:20,26,"4,4","10,8",12:17,"6,0","1006,6",02,"1001,8",17,70,89,00:57,56,13:15
2019-01-24,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"12,2","0,0","6,1",06:58,"18,3",14:43,99,"1,9","6,7",Varias,"7,8","1005,9",Varias,"1000,7",05,76,97,Varias,56,14:50
