fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2015-01-11,3195,"MADRID, RETIRO",MADRID,667,"8,0","0,0","2,4",07:50,"13,7",15:45,02,"0,8","5,8",23:00,"954,7",24,"952,0",13,64,,,,
2015-01-12,3195,"MADRID, RETIRO",MADRID,667,"7,7","0,0","3,6",07:15,"11,8",Varias,04,"1,1","7,2",01:10,"954,8",11,"950,1",24,67,76,Varias,59,Varias
2015-01-13,3195,"MADRID, RETIRO",MADRID,667,"7,4","0,0","2,4",07:30,"12,4",16:15,26,"1,4","6,9",18:00,"950,1",00,"946,0",17,69,88,23:59,55,Varias
2015-01-14,3195,"MADRID, RETIRO",MADRID,667,"5,3","0,0","2,4",06:40,"8,2",14:10,08,"0,6","3,3",Varias,"949,8",10,"947,3",Varias,86,93,Varias,77,14:00
2015-01-15,3195,"MADRID, RETIRO",MADRID,667,"7,9","6,1","5,0",Varias,"10,8",14:30,22,"1,4","10,3",15:50,"947,3",00,"934,3",24,88,97,Varias,64,Varias
2015-01-16,3195,"MADRID, RETIRO",MADRID,667,"5,3","0,0","2,6",06:40,"8,0",Varias,31,"2,2","9,7",11:40,"943,0",24,"932,1",03,66,98,Varias,47,Varias
2015-01-17,3195,"MADRID, RETIRO",MADRID,667,"3,7","0,0","-1,1",07:30,"8,5",13:50,22,"1,7","7,5",14:30,"946,3",11,"941,9",24,60,,,,
2015-01-18,3195,"MADRID, RETIRO",MADRID,667,"1,9","6,8","0,3",03:30,"3,5",13:50,01,"0,6","13,9",22:30,"941,9",00,"930,0",24,85,95,Varias,76,03:00
2015-01-19,3195,"MADRID, RETIRO",MADRID,667,"3,9","0,0","0,6",01:15,"7,2",13:30,03,"4,4","15,3",10:00,"936,2",20,"929,7",01,53,97,Varias,36,13:30
2015-01-20,3195,"MADRID, RETIRO",MADRID,667,"3,4","0,0","0,2",02:10,"6,5",15:10,26,"0,8","6,1",16:10,"935,4",00,"930,8",14,72,89,23:00,57,13:20
2015-01-21,3195,"MADRID, RETIRO",MADRID,667,"3,2","0,4","0,8",06:45,"5,6",13:30,29,"1,7","11,1",16:50,"933,8",Varias,"932,1",Varias,79,90,Varias,64,12:00
2015-01-22,3195,"MADRID, RETIRO",MADRID,667,"5,1","0,0","1,8",05:00,"8,4",13:30,32,"2,5","11,9",01:30,"942,2",Varias,"932,9",00,62,83,00:00,52,13:00
2015-01-23,3195,"MADRID, RETIRO",MADRID,667,"5,1","0,0","0,4",Varias,"9,8",13:50,02,"2,8","8,6",19:30,"947,0",24,"942,2",00,56,,,,
2015-01-24,3195,"MADRID, RETIRO",MADRID,667,"4,6","0,0","-1,4",07:20,"10,7",16:10,02,"0,0","13,9",20:00,"950,0",11,"946,8",02,54,78,05:30,35,16:00
2015-01-25,3195,"MADRID, RETIRO",MADRID,667,"7,2","0,0","1,8",08:05,"12,6",14:45,34,"1,7","10,8",02:00,"949,7",11,"947,4",Varias,51,79,08:00,31,15:00
2015-01-26,3195,"MADRID, RETIRO",MADRID,667,"6,7","0,0","0,5",07:40,"12,9",16:10,05,"0,8","5,0",19:30,"950,2",24,"947,6",06,52,74,07:40,34,13:00
2015-01-27,3195,"MADRID, RETIRO",MADRID,667,"7,6","0,0","2,0",06:50,"13,3",14:45,02,"1,1","10,6",16:10,"950,7",11,"947,8",24,65,,,,
2015-01-28,3195,"MADRID, RETIRO",MADRID,667,"7,0","0,0","1,3",07:50,"12,8",15:50,33,"0,3","6,4",17:05,"947,8",00,"943,3",24,68,91,08:00,48,16:00
2015-01-29,3195,"MADRID, RETIRO",MADRID,667,"8,0",Ip,"3,9",04:10,"12,2",Varias,25,"2,8","12,2",19:00,"943,3",00,"931,4",24,73,89,22:00,54,14:00
2015-01-30,3195,"MADRID, RETIRO",MADRID,667,"12,5","3,7","9,6",Varias,"15,4",12:30,25,"4,2","14,2",20:00,"931,4",00,"918,8",23,82,98,23:00,64,12:00
2015-01-31,3195,"MADRID, RETIRO",MADRID,667,"7,1",Ip,"3,4",23:59,"10,8",00:00,28,"5,6","18,9",03:20,"931,2",24,"917,2",05,57,90,00:00,46,Varias
2015-02-01,3195,"MADRID, RETIRO",MADRID,667,"4,9","0,0","1,8",06:50,"8,0",15:30,30,"3,3","13,9",11:40,"937,3",19,"931,0",01,50,64,23:59,43,Varias
2015-02-02,3195,"MADRID, RETIRO",MADRID,667,"4,2","2,6","3,2",06:30,"5,1",12:20,24,"2,8","10,0",15:40,"936,8",00,"925,9",24,83,95,Varias,64,00:00
2015-02-03,3195,"MADRID, RETIRO",MADRID,667,"5,8","4,3","2,0",20:15,"9,6",14:35,30,"2,5","12,8",20:05,"928,2",11,"920,9",23,75,94,00:00,56,12:10
2015-02-04,3195,"MADRID, RETIRO",MADRID,667,"2,8","0,0","0,4",07:30,"5,1",12:30,35,"4,4","12,5",18:00,"932,2",24,"921,0",00,52,,,,
2015-02-05,3195,"MADRID, RETIRO",MADRID,667,"3,1","0,0","0,6",04:50,"5,6",13:30,01,"3,6","17,2",11:40,"937,4",Varias,"932,2",00,46,61,23:59,44,Varias
2015-02-06,3195,"MADRID, RETIRO",MADRID,667,"2,6","0,0","-0,4",07:30,"5,7",13:30,25,"2,2","10,0",04:30,"935,8",23,"933,2",14,53,70,23:59,39,15:00
2015-02-07,3195,"MADRID, RETIRO",MADRID,667,"1,2","0,0","-1,0",04:15,"3,4",Varias,05,"1,4","7,8",22:10,"944,2",24,"935,4",Varias,64,74,Varias,59,Varias
2015-02-08,3195,"MADRID, RETIRO",MADRID,667,"3,4","0,0","-1,7",06:40,"8,5",15:50,02,"1,1","8,3",01:10,"945,2",12,"942,3",18,58,67,Varias,40,Varias
2015-02-09,3195,"MADRID, RETIRO",MADRID,667,"5,5","0,0","0,6",06:50,"10,4",14:50,02,"2,8","11,4",,"946,6",22,"942,7",01,57,69,20:00,45,13:00
2015-02-10,3195,"MADRID, RETIRO",MADRID,667,"5,9","0,0","2,8",07:10,"9,0",16:10,08,"1,9","6,4",10:40,"946,0",01,"943,0",16,64,72,07:40,56,20:30
2015-02-11,3195,"MADRID, RETIRO",MADRID,667,"6,6","0,0","4,5",08:20,"8,6",15:40,04,"1,7","5,6",20:30,"943,2",00,"941,2",18,75,,,,
2015-02-12,3195,"MADRID, RETIRO",MADRID,667,"7,9","0,0","4,2",Varias,"11,6",13:40,04,"1,4","5,6",04:20,"944,2",23,"940,2",04,67,85,23:59,53,14:40
2015-02-13,3195,"MADRID, RETIRO",MADRID,667,"7,4","0,0","2,7",05:30,"12,2",14:50,25,"2,8","10,0",17:40,"944,5",09,"941,5",16,71,97,23:59,50,Varias
2015-02-14,3195,"MADRID, RETIRO",MADRID,667,"9,5","4,3","6,7",06:45,"12,3",13:30,26,"3,1","11,7",18:50,"942,5",00,"936,6",24,76,97,00:00,55,11:00
2015-02-15,3195,"MADRID, RETIRO",MADRID,667,"10,8","0,0","6,7",07:10,"14,8",13:50,31,"2,8","10,3",14:05,"940,1",24,"933,8",05,72,97,Varias,54,15:00
2015-02-16,3195,"MADRID, RETIRO",MADRID,667,"9,6","6,9","6,0",23:59,"13,1",16:10,02,"1,1","11,7",23:50,"942,1",11,"940,1",00,64,,,,
2015-02-17,3195,"MADRID, RETIRO",MADRID,667,"8,1","0,0","4,4",Varias,"11,8",13:10,02,"4,7","18,3",01:30,"952,5",24,"941,6",00,48,89,02:00,38,Varias
2015-02-18,3195,"MADRID, RETIRO",MADRID,667,"7,2","0,0","3,7",06:30,"10,8",15:50,07,"3,1","12,2",02:00,"952,9",24,"950,3",17,52,76,23:59,45,Varias
2015-02-19,3195,"MADRID, RETIRO",MADRID,667,"7,6","0,0","2,6",07:50,"12,6",14:50,13,"1,1","5,0",13:10,"952,9",00,"948,8",24,64,84,23:59,52,14:00
2015-02-20,3195,"MADRID, RETIRO",MADRID,667,"6,7","3,4","2,1",05:45,"11,3",15:15,23,"0,8","6,1",19:50,"948,8",00,"936,1",24,66,91,03:00,51,16:00
2015-02-21,3195,"MADRID, RETIRO",MADRID,667,"9,0","0,0","5,0",Varias,"13,0",12:40,01,"2,2","12,5",16:20,"936,1",00,"930,9",14,60,96,09:00,39,Varias
2015-02-22,3195,"MADRID, RETIRO",MADRID,667,"8,0","0,0","2,2",05:50,"13,8",15:30,28,"2,5","9,7",18:00,"939,4",24,"934,5",00,57,,,,
2015-02-23,3195,"MADRID, RETIRO",MADRID,667,"10,2","0,0","6,6",23:59,"13,7",15:10,32,"4,2","13,3",20:40,"941,7",24,"935,8",17,70,80,Varias,55,Varias
2015-02-24,3195,"MADRID, RETIRO",MADRID,667,"7,8","0,0","4,2",06:10,"11,5",13:40,29,"3,9","13,6",13:50,"950,4",24,"941,7",00,53,67,19:10,35,14:00
2015-02-25,3195,"MADRID, RETIRO",MADRID,667,"9,2","0,0","4,1",03:30,"14,3",13:20,33,"3,6","13,6",14:10,"950,4",00,"947,6",18,52,66,04:00,41,13:00
2015-02-26,3195,"MADRID, RETIRO",MADRID,667,"10,0","0,0","6,6",03:10,"13,4",12:30,30,"2,2","9,4",20:50,"948,4",01,"943,7",22,64,78,04:00,52,Varias
2015-02-27,3195,"MADRID, RETIRO",MADRID,667,"10,8","0,0","7,4",Varias,"14,3",16:00,03,"1,9","8,1",12:20,"945,1",24,"942,7",05,51,,,,
2015-02-28,3195,"MADRID, RETIRO",MADRID,667,"10,1","0,0","3,8",Varias,"16,4",14:30,27,"1,4","8,6",14:50,"946,5",11,"944,2",Varias,58,80,23:59,49,Varias
2015-03-01,3195,"MADRID, RETIRO",MADRID,667,"14,2","0,0","9,6",07:30,"18,7",15:10,26,"2,5","8,6",16:30,"947,4",23,"945,1",17,64,84,23:59,46,Varias
2015-03-02,3195,"MADRID, RETIRO",MADRID,667,"13,1","0,0","8,1",06:05,"18,1",16:10,23,"1,4","5,8",15:30,"948,3",10,"946,0",04,76,95,23:59,61,Varias
2015-03-03,3195,"MADRID, RETIRO",MADRID,667,"13,2",Ip,"9,1",02:45,"17,2",15:45,26,"0,3","4,4",15:10,"947,5",24,"945,9",18,81,97,Varias,62,16:00
2015-03-04,3195,"MADRID, RETIRO",MADRID,667,"10,1","0,0","5,0",23:59,"15,2",14:15,01,"3,1","11,7",16:20,"955,7",24,"947,0",02,52,90,Varias,26,15:00
2015-03-05,3195,"MADRID, RETIRO",MADRID,667,"8,4","0,0","2,3",05:50,"14,5",15:50,04,"2,2","10,0",13:30,"955,8",02,"950,0",Varias,38,69,07:00,20,Varias
2015-03-06,3195,"MADRID, RETIRO",MADRID,667,"11,4","0,0","4,6",07:00,"18,3",15:40,03,"1,7","10,0",01:20,"952,0",24,"950,0",Varias,36,,,,
2015-03-07,3195,"MADRID, RETIRO",MADRID,667,"13,3","0,0","5,0",06:50,"21,6",16:30,03,"0,8","5,6",03:20,"952,0",00,"947,1",24,40,61,07:00,23,16:30
2015-03-08,3195,"MADRID, RETIRO",MADRID,667,"14,2","0,0","6,1",07:00,"22,2",16:10,04,"0,8","8,6",16:40,"947,5",02,"943,8",Varias,37,60,Varias,23,Varias
2015-03-09,3195,"MADRID, RETIRO",MADRID,667,"13,8","0,0","6,0",06:10,"21,7",15:50,04,"0,8","5,3",00:10,"947,4",10,"944,7",17,37,57,08:00,24,13:00
2015-03-10,3195,"MADRID, RETIRO",MADRID,667,"15,4","0,0","8,2",04:30,"22,6",15:50,23,"1,9","5,8",17:00,"947,5",07,"946,1",18,36,55,23:59,29,18:00
2015-03-11,3195,"MADRID, RETIRO",MADRID,667,"14,3","0,0","6,2",06:50,"22,4",16:30,20,"1,1","5,3",18:00,"948,6",10,"945,4",17,47,70,07:00,29,14:00
2015-03-12,3195,"MADRID, RETIRO",MADRID,667,"14,8","0,0","8,0",07:00,"21,5",15:55,22,"0,8","6,7",15:30,"945,7",00,"941,0",16,44,,,,
2015-03-13,3195,"MADRID, RETIRO",MADRID,667,"13,3","0,0","8,6",04:10,"18,0",16:10,04,"3,9","11,4",09:50,"944,6",11,"941,8",04,45,63,Varias,32,19:00
2015-03-14,3195,"MADRID, RETIRO",MADRID,667,"9,0","0,0","4,4",07:15,"13,7",16:15,01,"3,3","11,9",20:40,"945,7",09,"941,6",17,37,55,23:59,28,Varias
2015-03-15,3195,"MADRID, RETIRO",MADRID,667,"5,8","0,0","2,4",06:20,"9,3",12:10,05,"1,4","6,7",10:30,"943,0",00,"938,7",17,49,64,07:00,40,Varias
2015-03-16,3195,"MADRID, RETIRO",MADRID,667,"6,8","0,0","1,2",06:20,"12,5",16:30,02,"1,4","5,8",00:20,"940,3",Varias,"939,3",18,47,72,06:00,30,16:00
2015-03-17,3195,"MADRID, RETIRO",MADRID,667,"9,2","0,0","4,8",06:50,"13,6",16:50,12,"1,9","10,6",19:50,"940,0",06,"936,9",16,54,61,10:00,46,00:00
2015-03-18,3195,"MADRID, RETIRO",MADRID,667,"6,2","9,0","3,2",09:20,"9,1",00:00,09,"2,5","8,9",08:10,"941,3",10,"938,6",17,77,94,11:00,48,01:00
2015-03-19,3195,"MADRID, RETIRO",MADRID,667,"8,8","0,4","5,8",06:20,"11,9",13:40,04,"3,6","12,5",17:50,"939,4",00,"935,0",16,77,92,Varias,68,17:00
2015-03-20,3195,"MADRID, RETIRO",MADRID,667,"10,6","4,7","8,2",23:59,"13,1",14:20,03,"5,6","16,1",04:20,"936,5",00,"931,2",16,69,89,Varias,56,14:00
2015-03-21,3195,"MADRID, RETIRO",MADRID,667,"9,2","2,5","6,8",08:10,"11,6",13:40,02,"2,5","11,4",04:30,"931,9",00,"929,7",15,81,89,Varias,68,08:10
2015-03-22,3195,"MADRID, RETIRO",MADRID,667,"10,1","5,2","7,7",02:10,"12,5",11:30,03,"1,9","9,2",10:10,"932,4",24,"930,6",18,75,92,Varias,61,14:00
2015-03-23,3195,"MADRID, RETIRO",MADRID,667,"7,2","14,8","6,0",07:10,"8,5",12:10,08,"1,4","7,2",20:50,"932,4",00,"925,3",24,94,95,Varias,92,Varias
2015-03-24,3195,"MADRID, RETIRO",MADRID,667,"10,0","0,0","6,1",00:45,"14,0",13:30,05,"4,2","13,1",23:59,"931,3",24,"923,7",Varias,69,,,,
2015-03-25,3195,"MADRID, RETIRO",MADRID,667,"6,9","0,0","3,5",06:30,"10,3",13:30,04,"5,6","15,0",18:40,"937,3",24,"931,1",Varias,46,54,Varias,39,17:00
2015-03-26,3195,"MADRID, RETIRO",MADRID,667,"8,6","0,0","2,5",04:45,"14,7",15:15,31,"2,2","11,7",14:50,"944,1",24,"937,3",00,59,73,23:59,48,11:00
2015-03-27,3195,"MADRID, RETIRO",MADRID,667,"14,6","0,0","8,6",07:10,"20,5",14:20,02,"1,1","7,8",15:20,"950,3",24,"944,1",00,64,88,Varias,48,Varias
2015-03-28,3195,"MADRID, RETIRO",MADRID,667,"16,8","0,0","8,6",06:10,"25,0",15:41,34,"1,7","10,0",17:40,"950,7",14,"947,7",18,51,87,Varias,24,16:00
2015-03-29,3195,"MADRID, RETIRO",MADRID,667,"17,0","0,0","11,1",06:00,"23,0",15:20,34,"1,9","6,9",04:50,"949,6",10,"946,9",15,42,63,23:59,28,14:00
2015-03-30,3195,"MADRID, RETIRO",MADRID,667,"19,8","0,0","13,0",01:00,"26,7",14:20,30,"2,5","7,8",02:00,"950,3",24,"948,2",16,39,,,,
2015-03-31,3195,"MADRID, RETIRO",MADRID,667,"19,3","0,0","12,0",06:50,"26,6",15:50,02,"1,4","8,1",20:10,"951,2",09,"947,0",16,42,72,07:00,21,Varias
2015-04-01,3195,"MADRID, RETIRO",MADRID,667,"16,0","0,0","9,8",06:20,"22,3",15:10,03,"1,9","8,9",20:20,"951,0",10,"947,3",18,44,63,06:00,32,Varias
2015-04-02,3195,"MADRID, RETIRO",MADRID,667,"15,6","0,0","7,7",06:10,"23,6",15:20,04,"1,9","8,3",01:30,"949,2",00,"944,3",Varias,37,44,Varias,29,13:00
2015-04-03,3195,"MADRID, RETIRO",MADRID,667,"18,2","0,0","12,3",06:45,"24,0",16:10,05,"1,7","8,1",23:59,"945,0",00,"938,5",18,34,45,23:59,29,Varias
2015-04-04,3195,"MADRID, RETIRO",MADRID,667,"15,9","0,0","9,8",07:00,"22,0",16:00,04,"3,1","10,8",07:20,"938,7",00,"934,5",16,33,48,Varias,21,15:40
2015-04-05,3195,"MADRID, RETIRO",MADRID,667,"16,4","0,0","9,0",05:40,"23,7",15:50,04,"1,4","10,0",01:30,"935,7",07,"932,1",18,38,,,,
2015-04-06,3195,"MADRID, RETIRO",MADRID,667,"15,4","0,0","9,6",06:30,"21,2",14:10,15,"1,9","8,6",19:50,"943,4",23,"934,5",00,54,69,Varias,38,00:30
2015-04-07,3195,"MADRID, RETIRO",MADRID,667,"13,2","0,0","8,2",23:59,"18,3",15:15,14,"3,1","20,8",19:20,"949,8",23,"943,0",Varias,49,75,05:30,34,13:00
2015-04-08,3195,"MADRID, RETIRO",MADRID,667,"12,4","0,0","6,7",05:50,"18,0",13:40,09,"3,3","10,8",10:40,"949,3",00,"944,2",16,41,61,Varias,27,14:00
2015-04-09,3195,"MADRID, RETIRO",MADRID,667,"8,4","5,8","6,1",10:50,"10,8",00:00,03,"2,5","8,3",18:30,"947,1",13,"945,8",18,72,91,11:00,47,00:00
2015-04-10,3195,"MADRID, RETIRO",MADRID,667,"12,6","0,0","8,5",Varias,"16,6",16:30,11,"1,1","4,4",13:40,"946,6",11,"943,3",17,56,72,Varias,43,Varias
2015-04-11,3195,"MADRID, RETIRO",MADRID,667,"15,9","0,0","9,8",04:20,"22,0",14:40,07,"2,5","12,8",15:10,"948,4",24,"944,0",15,55,,,,
2015-04-12,3195,"MADRID, RETIRO",MADRID,667,"16,0","0,0","10,8",06:40,"21,2",14:40,11,"2,5","10,3",18:20,"949,6",10,"944,9",16,50,76,05:00,38,Varias
2015-04-13,3195,"MADRID, RETIRO",MADRID,667,"17,8","0,0","12,7",05:10,"23,0",13:20,13,"4,7","14,7",14:00,"948,3",22,"946,0",16,39,63,04:00,30,Varias
2015-04-14,3195,"MADRID, RETIRO",MADRID,667,"18,2","0,1","11,8",05:50,"24,5",14:10,14,"4,2","14,7",12:30,"948,3",01,"941,0",20,33,50,05:30,22,Varias
2015-04-15,3195,"MADRID, RETIRO",MADRID,667,"15,1","18,2","11,4",23:59,"18,8",15:05,11,"1,9","9,2",13:50,"942,8",00,"936,2",18,50,98,23:59,30,00:00
2015-04-16,3195,"MADRID, RETIRO",MADRID,667,"13,4","0,0","10,2",Varias,"16,7",15:10,99,"2,8","8,9",Varias,"941,1",24,"938,2",07,75,96,00:00,56,17:20
2015-04-17,3195,"MADRID, RETIRO",MADRID,667,"15,8","0,0","11,6",Varias,"20,0",15:50,28,"1,7","7,2",13:20,"941,8",07,"939,0",24,63,,,,
2015-04-18,3195,"MADRID, RETIRO",MADRID,667,"14,0","0,0","9,2",23:59,"18,9",14:10,27,"3,1","13,1",17:10,"939,0",00,"934,9",Varias,55,88,06:20,34,13:40
2015-04-19,3195,"MADRID, RETIRO",MADRID,667,"13,0","0,0","7,2",06:00,"18,8",14:15,24,"0,8","13,9",17:20,"941,4",24,"937,5",17,50,77,06:00,37,15:30
2015-04-20,3195,"MADRID, RETIRO",MADRID,667,"15,0","0,0","8,6",05:20,"21,3",13:40,04,"2,2","6,1",07:05,"944,1",10,"941,1",19,46,62,05:30,32,16:00
2015-04-21,3195,"MADRID, RETIRO",MADRID,667,"17,0","0,0","12,0",05:20,"22,1",15:05,17,"3,6","10,3",14:50,"945,5",11,"941,4",17,43,,,,
2015-04-22,3195,"MADRID, RETIRO",MADRID,667,"16,7","0,0","11,8",05:50,"21,6",Varias,23,"2,2","10,0",16:20,"943,6",10,"941,1",16,50,63,23:40,41,16:50
2015-04-23,3195,"MADRID, RETIRO",MADRID,667,"17,0","0,0","10,4",06:00,"23,6",14:05,23,"1,7","8,3",16:40,"943,3",00,"939,7",19,45,73,06:10,30,17:30
2015-04-24,3195,"MADRID, RETIRO",MADRID,667,"17,3","0,0","12,1",Varias,"22,5",13:15,23,"1,7","8,3",14:00,"939,9",Varias,"936,6",14,50,,,,
2015-04-25,3195,"MADRID, RETIRO",MADRID,667,"15,2","5,5","11,6",05:40,"18,8",14:00,26,"2,8","10,8",18:40,"938,9",Varias,"934,9",24,62,88,Varias,50,13:00
2015-04-26,3195,"MADRID, RETIRO",MADRID,667,"12,1","17,5","9,2",23:59,"15,0",15:30,30,"0,6","17,5",16:30,"934,9",00,"928,1",15,90,96,06:00,62,15:40
2015-04-27,3195,"MADRID, RETIRO",MADRID,667,"12,3","0,0","8,0",05:30,"16,6",16:20,26,"2,2","9,2",11:20,"940,1",24,"932,1",00,66,92,00:00,57,Varias
2015-04-28,3195,"MADRID, RETIRO",MADRID,667,"14,0","0,0","8,6",03:10,"19,5",15:20,27,"2,2","8,1",16:20,"943,9",10,"940,0",19,54,89,03:10,39,16:00
2015-04-29,3195,"MADRID, RETIRO",MADRID,667,"15,7","0,0","10,6",05:30,"20,8",13:00,99,"2,2","8,9",Varias,"943,0",24,"939,5",03,55,85,06:00,40,11:50
2015-04-30,3195,"MADRID, RETIRO",MADRID,667,"16,5","0,0","10,0",05:45,"23,0",15:50,24,"1,7","7,8",13:50,"944,8",10,"941,2",16,56,75,23:59,44,13:30
2015-05-01,3195,"MADRID, RETIRO",MADRID,667,"18,3","0,0","12,9",04:10,"23,7",15:00,25,"1,9","7,2",10:20,"942,1",00,"939,4",Varias,60,81,04:20,44,14:30
2015-05-02,3195,"MADRID, RETIRO",MADRID,667,"20,3","0,0","14,2",05:50,"26,4",15:30,25,"2,8","11,1",14:10,"940,2",00,"935,7",24,67,93,Varias,43,14:40
2015-05-03,3195,"MADRID, RETIRO",MADRID,667,"19,1","0,1","16,8",07:00,"21,4",15:45,23,"1,4","9,2",16:10,"937,5",Varias,"935,5",02,54,80,23:59,39,13:00
2015-05-04,3195,"MADRID, RETIRO",MADRID,667,"20,8",Ip,"14,6",23:59,"26,9",13:00,23,"2,2","14,4",14:40,"935,6",00,"930,0",18,49,85,06:00,25,14:40
2015-05-05,3195,"MADRID, RETIRO",MADRID,667,"16,2","0,0","11,5",06:15,"21,0",13:50,26,"3,1","10,6",16:50,"939,1",24,"934,6",00,54,,,,
2015-05-06,3195,"MADRID, RETIRO",MADRID,667,"16,2","0,0","9,4",04:50,"23,0",14:10,26,"1,4","6,9",15:00,"941,8",22,"939,1",00,45,79,05:20,27,18:30
2015-05-07,3195,"MADRID, RETIRO",MADRID,667,"19,6","0,0","11,1",04:10,"28,2",14:40,21,"1,9","6,4",15:30,"941,6",07,"936,4",18,36,54,Varias,25,Varias
2015-05-08,3195,"MADRID, RETIRO",MADRID,667,"18,8","0,0","12,9",06:20,"24,7",14:30,,"3,3",,,"946,3",24,"938,2",00,59,79,06:00,40,15:30
2015-05-09,3195,"MADRID, RETIRO",MADRID,667,"20,6","0,0","13,0",05:50,"28,2",14:20,10,"1,4","5,3",15:00,"948,0",07,"945,5",18,45,83,05:10,32,Varias
2015-05-10,3195,"MADRID, RETIRO",MADRID,667,"24,0","0,0","16,4",05:50,"31,5",14:20,17,"1,7","7,8",11:30,"947,0",07,"943,1",Varias,35,,,,
2015-05-11,3195,"MADRID, RETIRO",MADRID,667,"24,8","0,0","17,2",05:50,"32,4",15:00,25,"1,4","6,1",15:00,"945,6",11,"942,3",18,37,54,02:20,27,16:30
2015-05-12,3195,"MADRID, RETIRO",MADRID,667,"25,2","0,0","17,2",04:30,"33,3",14:50,23,"1,7","6,7",15:50,"946,8",12,"943,8",00,37,59,04:30,26,17:50
2015-05-13,3195,"MADRID, RETIRO",MADRID,667,"27,5","0,0","19,5",06:05,"35,5",13:15,26,"2,2","9,4",14:40,"947,7",11,"943,3",24,29,48,23:59,20,Varias
2015-05-14,3195,"MADRID, RETIRO",MADRID,667,"24,4","0,0","16,4",23:59,"32,5",13:30,33,"2,5","12,5",21:20,"943,3",00,"937,2",15,32,57,06:00,13,13:00
2015-05-15,3195,"MADRID, RETIRO",MADRID,667,"17,4","0,0","11,8",06:10,"23,0",13:45,03,"3,9","13,3",17:20,"947,4",24,"939,8",02,39,53,Varias,31,13:00
2015-05-16,3195,"MADRID, RETIRO",MADRID,667,"19,0","0,0","10,4",05:10,"27,7",15:50,08,"2,8","12,2",12:50,"948,8",08,"946,3",18,42,65,05:10,31,17:40
2015-05-17,3195,"MADRID, RETIRO",MADRID,667,"21,8","0,0","13,6",06:00,"30,0",13:30,05,"1,7","9,2",10:10,"947,6",00,"940,2",20,36,,,,
2015-05-18,3195,"MADRID, RETIRO",MADRID,667,"24,0","0,0","16,4",04:30,"31,6",13:50,27,"2,2","7,8",19:00,"940,4",00,"932,4",24,35,53,06:00,23,Varias
2015-05-19,3195,"MADRID, RETIRO",MADRID,667,"16,6","0,0","10,4",23:59,"22,8",12:45,03,"5,0","13,6",13:50,"941,1",24,"931,2",04,49,57,Varias,36,00:00
2015-05-20,3195,"MADRID, RETIRO",MADRID,667,"14,5","0,0","7,4",05:00,"21,6",13:40,05,"2,8","12,2",12:00,"945,3",Varias,"940,3",02,41,67,04:30,26,13:00
2015-05-21,3195,"MADRID, RETIRO",MADRID,667,"15,4","0,0","8,4",04:50,"22,3",15:30,04,"2,8","10,3",22:50,"948,8",09,"944,5",Varias,38,60,Varias,26,Varias
