fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2016-01-01,3195,"MADRID, RETIRO",MADRID,667,"11,3","3,2","8,2",Varias,"14,4",14:50,26,"1,9","8,9",23:59,"946,9",00,"939,6",18,79,96,Varias,69,16:00
2016-01-02,3195,"MADRID, RETIRO",MADRID,667,"8,2","0,0","5,0",23:59,"11,4",14:40,28,"1,9","9,2",14:00,"945,2",19,"940,9",01,74,95,00:00,51,Varias
2016-01-03,3195,"MADRID, RETIRO",MADRID,667,"8,3","0,4","4,7",00:30,"11,9",23:59,22,"2,5","10,3",23:59,"944,1",00,"932,7",24,95,98,Varias,87,10:00
2016-01-04,3195,"MADRID, RETIRO",MADRID,667,"10,2","4,1","6,8",23:50,"13,5",10:40,26,"6,4","23,3",10:00,"933,1",00,"925,6",16,86,96,00:00,79,17:30
2016-01-05,3195,"MADRID, RETIRO",MADRID,667,"6,8","0,0","4,1",23:59,"9,6",13:20,27,"3,1","11,9",13:40,"936,2",24,"928,3",02,58,93,00:00,49,16:00
2016-01-06,3195,"MADRID, RETIRO",MADRID,667,"5,2","0,3","1,4",06:50,"8,9",23:59,26,"2,2","14,2",21:10,"940,7",10,"936,0",02,89,94,18:00,58,00:00
2016-01-07,3195,"MADRID, RETIRO",MADRID,667,"11,6","0,5","8,9",00:00,"14,4",15:30,28,"4,4","13,9",13:30,"939,0",11,"937,1",16,85,93,Varias,71,15:00
2016-01-08,3195,"MADRID, RETIRO",MADRID,667,"11,6","6,0","10,4",19:50,"12,9",12:00,22,"1,9","11,7",10:40,"938,0",00,"931,9",24,84,95,Varias,71,13:20
2016-01-09,3195,"MADRID, RETIRO",MADRID,667,"9,8","0,2","8,2",Varias,"11,5",13:30,26,"2,5","12,8",16:30,"935,0",21,"929,9",11,81,97,Varias,61,14:00
2016-01-10,3195,"MADRID, RETIRO",MADRID,667,"10,2","12,0","8,5",05:10,"12,0",13:40,24,"3,9","17,2",22:50,"934,1",00,"928,5",24,89,96,17:45,72,23:00
2016-01-11,3195,"MADRID, RETIRO",MADRID,667,"8,2","0,4","5,2",23:20,"11,3",Varias,25,"3,6","17,2",00:40,"941,4",24,"928,5",03,73,96,04:00,62,Varias
2016-01-12,3195,"MADRID, RETIRO",MADRID,667,"6,8","0,0","3,1",07:40,"10,6",14:05,26,"1,4","6,9",13:50,"947,0",24,"941,2",00,73,91,08:30,54,15:20
2016-01-13,3195,"MADRID, RETIRO",MADRID,667,"5,8","0,0","2,0",07:10,"9,6",14:15,15,"0,6","3,9",14:00,"948,5",11,"943,8",24,76,89,Varias,63,Varias
2016-01-14,3195,"MADRID, RETIRO",MADRID,667,"6,2","2,1","3,8",06:10,"8,6",16:10,23,"0,6","5,3",15:00,"944,3",00,"939,9",15,92,97,Varias,85,Varias
2016-01-15,3195,"MADRID, RETIRO",MADRID,667,"6,8","0,0","4,0",23:59,"9,6",14:45,02,"2,2","11,9",13:20,"950,9",24,"941,5",02,54,97,Varias,41,Varias
2016-01-16,3195,"MADRID, RETIRO",MADRID,667,"4,4","0,0","0,6",06:20,"8,3",13:30,04,"1,9","10,3",12:40,"952,8",11,"950,8",15,56,74,07:00,43,Varias
2016-01-17,3195,"MADRID, RETIRO",MADRID,667,"3,0","0,0","-0,9",07:50,"7,0",15:30,26,"0,6","5,3",17:10,"952,0",00,"942,9",18,68,82,08:00,58,Varias
2016-01-18,3195,"MADRID, RETIRO",MADRID,667,"6,0","0,0","2,2",06:40,"9,8",14:50,33,"2,8","9,2",22:50,"942,8",00,"938,2",14,76,83,Varias,66,Varias
2016-01-19,3195,"MADRID, RETIRO",MADRID,667,"5,8","0,0","2,7",07:50,"8,8",15:45,29,"1,1","5,8",00:40,"941,5",11,"939,7",19,72,93,23:59,54,14:00
