fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2019-01-01,2422,VALLADOLID,VALLADOLID,734,"5,1","0,0","-2,4",08:00,"12,6",14:50,24,"0,8","3,6",17:00,"7,0","947,2",10,"945,0",15,79,99,09:10,42,15:00
2019-01-02,2422,VALLADOLID,VALLADOLID,734,"2,8","0,0","-2,8",07:50,"8,4",15:00,06,"1,1","6,7",13:10,"4,3","946,9",10,"942,9",24,85,100,Varias,65,15:30
2019-01-03,2422,VALLADOLID,VALLADOLID,734,"3,0","0,0","-2,9",07:50,"9,0",14:30,02,"1,1","3,9",11:10,"4,5","943,3",Varias,"941,4",15,72,96,Varias,39,14:30
2019-01-04,2422,VALLADOLID,VALLADOLID,734,"2,2","0,0","-5,0",07:40,"9,4",14:55,20,"0,8","3,6",17:40,"6,5","947,0",Varias,"943,0",04,66,97,00:30,35,14:50
2019-01-05,2422,VALLADOLID,VALLADOLID,734,"2,4","0,0","-5,5",07:50,"10,2",14:40,05,"0,8","2,8",14:35,"6,1","949,3",10,"946,8",01,65,97,09:00,34,15:00
2019-01-06,2422,VALLADOLID,VALLADOLID,734,"3,0","0,0","-4,9",07:50,"10,8",15:00,04,"0,8","6,1",13:40,"6,7","948,5",10,"945,4",16,57,93,06:50,25,14:30
2019-01-07,2422,VALLADOLID,VALLADOLID,734,"2,4","0,0","-3,9",08:40,"8,6",15:00,06,"1,1","6,9",19:10,"8,4","947,4",11,"944,9",15,63,89,Varias,46,16:00
2019-01-08,2422,VALLADOLID,VALLADOLID,734,"3,2","0,0","-3,2",06:00,"9,7",15:10,18,"1,7","4,4",Varias,"5,7","946,7",10,"943,3",Varias,83,98,07:00,51,15:30
2019-01-09,2422,VALLADOLID,VALLADOLID,734,"3,4","0,0","-1,3",01:30,"8,2",15:40,07,"0,6","5,3",20:50,"3,0","943,3",00,"936,9",17,89,97,Varias,77,20:50
2019-01-10,2422,VALLADOLID,VALLADOLID,734,"2,0","0,0","-1,7",06:20,"5,8",13:40,05,"1,9","9,7",11:30,"7,7","940,1",24,"936,4",05,72,97,06:40,52,15:00
2019-01-11,2422,VALLADOLID,VALLADOLID,734,"1,5","0,0","-3,0",05:20,"6,0",14:50,06,"1,4","10,0",12:20,"6,2","944,5",24,"940,1",00,73,88,23:59,56,13:10
2019-01-12,2422,VALLADOLID,VALLADOLID,734,"3,7","0,0","-0,9",06:40,"8,3",14:50,06,"1,4","7,5",14:30,"5,9","945,5",22,"943,6",14,79,98,08:40,61,14:30
2019-01-13,2422,VALLADOLID,VALLADOLID,734,"3,8","0,0","-2,0",07:10,"9,5",14:50,08,"0,8","3,3",01:40,"4,6","945,7",10,"941,9",24,81,96,06:00,63,15:00
2019-01-14,2422,VALLADOLID,VALLADOLID,734,"2,4","0,0","-2,6",07:50,"7,4",15:10,34,"0,8","3,3",13:40,"4,1","941,9",00,"937,9",24,93,100,Varias,73,15:00
2019-01-15,2422,VALLADOLID,VALLADOLID,734,"3,8","0,0","-0,2",23:50,"7,7",15:10,18,"1,4","5,0",16:50,"2,7","937,9",00,"934,0",16,95,100,Varias,71,15:10
2019-01-16,2422,VALLADOLID,VALLADOLID,734,"1,1","0,0","-2,1",06:30,"4,3",20:40,19,"0,8","3,9",15:10,"1,2","934,3",00,"931,8",16,98,100,Varias,88,16:10
2019-01-17,2422,VALLADOLID,VALLADOLID,734,"4,0",Ip,"0,1",23:59,"8,0",14:40,34,"1,4","3,6",Varias,"2,8","936,2",23,"932,3",03,82,97,03:10,59,15:20
2019-01-18,2422,VALLADOLID,VALLADOLID,734,"1,0",Ip,"-2,1",07:40,"4,0",14:40,27,"1,1","5,6",15:38,"0,2","935,9",00,"932,1",18,94,100,07:00,83,16:30
2019-01-19,2422,VALLADOLID,VALLADOLID,734,"3,4","10,0","1,1",02:40,"5,8",22:30,24,"1,9","6,4",22:10,"0,0","932,7",00,"922,2",21,97,100,16:30,94,00:30
2019-01-20,2422,VALLADOLID,VALLADOLID,734,"4,6","0,0","0,3",07:30,"8,8",13:40,34,"2,2","7,8",16:30,"7,1","935,1",24,"923,3",00,79,100,08:30,61,15:10
2019-01-21,2422,VALLADOLID,VALLADOLID,734,"3,0","0,0","-1,7",06:30,"7,8",13:00,05,"0,6","4,4",13:40,"7,0","937,9",11,"934,8",02,80,99,08:30,63,14:10
2019-01-22,2422,VALLADOLID,VALLADOLID,734,"2,6","0,4","-0,5",07:00,"5,6",15:30,99,"2,8","10,0",Varias,"0,0","936,2",00,"927,5",24,92,95,Varias,80,20:20
2019-01-23,2422,VALLADOLID,VALLADOLID,734,"8,4","0,0","4,6",00:00,"12,3",15:00,26,"4,2","12,5",03:57,"1,6","927,5",00,"924,2",15,78,91,06:30,60,15:45
2019-01-24,2422,VALLADOLID,VALLADOLID,734,"10,8","0,0","5,9",23:59,"15,7",13:50,34,"3,9","12,8",14:50,"8,1","933,1",24,"926,1",04,70,92,07:40,50,15:20
2019-01-25,2422,VALLADOLID,VALLADOLID,734,"7,3","0,0","1,3",07:10,"13,3",14:00,99,"1,1","6,1",Varias,"8,9","938,1",24,"933,0",00,72,96,07:20,50,15:20
2019-01-26,2422,VALLADOLID,VALLADOLID,734,"5,7","0,0","-1,1",07:40,"12,5",14:30,25,"0,8","4,4",16:00,"7,9","938,0",00,"930,9",24,78,99,08:40,56,14:30
2019-01-27,2422,VALLADOLID,VALLADOLID,734,"6,5","0,0","2,6",08:00,"10,4",15:20,36,"4,2","11,1",14:00,"8,9","934,9",23,"929,5",05,65,94,Varias,45,14:20
2019-01-28,2422,VALLADOLID,VALLADOLID,734,"7,0","0,0","1,3",03:10,"12,7",13:30,24,"5,0","12,5",12:33,"6,6","934,8",00,"931,4",13,69,95,06:15,41,15:10
2019-01-29,2422,VALLADOLID,VALLADOLID,734,"5,5","1,6","1,7",03:40,"9,3",15:00,24,"4,2","14,2",12:50,"0,3","933,4",01,"925,2",17,80,93,09:20,70,00:00
2019-01-30,2422,VALLADOLID,VALLADOLID,734,"4,4","6,0","0,8",08:00,"8,1",23:59,22,"2,8","10,0",13:40,"4,5","928,6",00,"917,8",24,80,98,20:30,53,12:30
2019-01-31,2422,VALLADOLID,VALLADOLID,734,"9,2","7,2","7,5",23:59,"10,8",11:50,26,"4,4","15,8",23:59,"0,0","917,8",00,"910,3",23,89,97,21:40,78,23:59
2019-02-01,2422,VALLADOLID,VALLADOLID,734,"4,6","0,2","1,7",23:59,"7,5",00:00,29,"6,9","20,0",18:50,"2,3","914,6",24,"905,7",13,82,88,Varias,73,13:40
2019-02-02,2422,VALLADOLID,VALLADOLID,734,"2,8",Ip,"-0,3",23:59,"5,8",15:00,33,"3,6","13,3",11:10,"8,6","936,1",24,"914,6",00,68,85,00:30,54,13:30
2019-02-03,2422,VALLADOLID,VALLADOLID,734,"1,9","0,0","-2,9",07:10,"6,7",14:50,30,"1,1","7,2",00:00,"9,3","944,0",24,"936,1",00,64,90,05:30,42,15:20
2019-02-04,2422,VALLADOLID,VALLADOLID,734,"3,0","0,0","-3,6",07:40,"9,7",14:40,20,"1,4","3,6",13:30,"5,4","944,8",00,"942,1",16,65,93,Varias,42,13:30
2019-02-05,2422,VALLADOLID,VALLADOLID,734,"6,5","0,0","-1,5",07:20,"14,5",15:40,25,"1,1","3,1",14:20,"9,2","944,7",11,"942,3",Varias,70,92,07:30,49,14:40
2019-02-06,2422,VALLADOLID,VALLADOLID,734,"7,5","0,0","-0,3",06:20,"15,3",15:20,26,"1,4","6,9",15:30,"8,6","942,6",00,"937,3",17,72,98,08:30,49,Varias
2019-02-07,2422,VALLADOLID,VALLADOLID,734,"7,1","0,0","0,9",07:40,"13,3",15:10,16,"1,7","5,0",07:20,"8,9","939,8",10,"937,5",17,70,89,Varias,50,15:10
2019-02-08,2422,VALLADOLID,VALLADOLID,734,"5,8","0,0","-1,2",06:20,"12,9",14:50,26,"1,9","7,2",18:00,"8,3","938,0",00,"934,7",16,80,98,07:00,57,14:30
2019-02-09,2422,VALLADOLID,VALLADOLID,734,"8,8","0,0","4,6",01:00,"13,0",14:50,26,"2,2","11,1",19:31,"5,8","937,6",09,"934,0",Varias,68,89,Varias,48,14:05
