fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-01-01,2422,VALLADOLID,VALLADOLID,734,"13,4","6,4","8,8",23:50,"18,0",14:00,14,"3,3","12,8",13:30,"5,8","937,1",00,"931,3",15,44,94,23:30,34,14:00
2023-01-02,2422,VALLADOLID,VALLADOLID,734,"5,6","0,0","2,1",23:59,"9,0",14:10,17,"1,4","6,1",00:20,"2,2","942,8",23,"934,2",00,85,98,01:30,71,14:30
2023-01-03,2422,VALLADOLID,VALLADOLID,734,"3,2","0,0","-1,5",07:20,"7,8",14:50,22,"0,8","2,8",17:00,"4,0","947,9",23,"942,6",00,95,100,Varias,70,15:00
2023-01-04,2422,VALLADOLID,VALLADOLID,734,"1,8","0,0","-1,4",05:00,"5,1",14:50,35,"0,8","2,8",21:30,"3,0","949,7",10,"947,1",24,99,100,Varias,91,14:40
2023-01-05,2422,VALLADOLID,VALLADOLID,734,"2,0","0,0","-0,9",08:30,"5,0",15:00,99,"0,8","2,8",Varias,"2,2","947,1",00,"941,6",24,100,100,Varias,89,15:00
2023-01-06,2422,VALLADOLID,VALLADOLID,734,"0,2","0,0","-0,9",08:00,"1,4",15:20,26,"0,8","5,0",18:10,"0,0","941,7",00,"938,8",24,100,100,Varias,99,14:30
2023-01-07,2422,VALLADOLID,VALLADOLID,734,"5,7","10,0","0,9",00:30,"10,5",14:00,23,"2,5","11,9",15:00,"0,0","938,8",00,"930,6",17,95,100,Varias,84,14:00
2023-01-08,2422,VALLADOLID,VALLADOLID,734,"10,7","1,8","7,2",03:20,"14,2",14:10,25,"4,2","17,5",11:50,"3,0","932,0",24,"926,0",09,89,100,Varias,75,14:10
2023-01-09,2422,VALLADOLID,VALLADOLID,734,"6,9","0,0","2,8",23:50,"11,0",13:50,25,"1,9","11,7",00:40,"8,1","943,1",24,"932,0",00,75,95,23:59,58,14:30
2023-01-10,2422,VALLADOLID,VALLADOLID,734,"4,8","1,8","1,3",05:40,"8,3",18:00,99,"1,4","4,7",Varias,"2,1","944,4",10,"941,6",24,95,99,06:00,91,14:20
2023-01-11,2422,VALLADOLID,VALLADOLID,734,"7,6","1,6","3,6",23:59,"11,6",14:40,33,"1,7","7,2",12:30,"5,2","945,4",Varias,"939,5",05,86,100,Varias,65,Varias
2023-01-12,2422,VALLADOLID,VALLADOLID,734,"5,6","0,0","0,9",08:30,"10,4",14:30,26,"1,1","6,7",21:40,"4,1","945,4",00,"941,1",Varias,88,100,Varias,68,14:40
2023-01-13,2422,VALLADOLID,VALLADOLID,734,"6,8","0,0","2,6",08:10,"11,1",14:00,99,"1,1","3,9",Varias,"7,1","944,3",11,"941,5",05,85,100,23:59,67,13:40
2023-01-14,2422,VALLADOLID,VALLADOLID,734,"6,0","0,6","1,0",05:40,"11,0",15:00,26,"0,8","6,7",18:30,"0,7","942,6",00,"937,2",24,96,100,Varias,81,15:10
2023-01-15,2422,VALLADOLID,VALLADOLID,734,"5,8","1,6","3,3",23:59,"8,2",14:55,26,"2,2","8,9",23:00,"5,1","938,7",11,"934,3",24,78,99,07:00,52,15:00
2023-01-16,2422,VALLADOLID,VALLADOLID,734,"6,7","0,4","3,3",00:00,"10,1",15:40,25,"6,9","22,8",20:40,"0,3","934,4",00,"916,4",24,92,100,04:30,76,22:00
2023-01-17,2422,VALLADOLID,VALLADOLID,734,"5,0",Ip,"0,5",23:50,"9,5",01:00,25,"7,2","19,7",01:20,"6,9","917,8",10,"913,9",05,71,91,02:10,61,15:20
2023-01-18,2422,VALLADOLID,VALLADOLID,734,"2,8",Ip,"-0,8",23:59,"6,3",14:30,28,"3,1","12,2",00:50,"3,4","933,6",24,"917,2",00,76,90,06:00,55,14:30
2023-01-19,2422,VALLADOLID,VALLADOLID,734,"3,6",Ip,"-0,8",00:05,"8,0",23:10,28,"4,4","14,7",19:40,"0,4","934,6",Varias,"928,4",20,87,94,23:59,79,12:00
2023-01-20,2422,VALLADOLID,VALLADOLID,734,"7,0","5,0","2,8",08:20,"11,2",15:10,26,"0,3","9,2",00:20,"7,0","935,7",23,"930,0",00,80,100,09:30,61,16:00
2023-01-21,2422,VALLADOLID,VALLADOLID,734,"3,9","0,0","0,4",23:20,"7,4",14:30,05,"1,7","6,4",14:20,"3,9","940,7",Varias,"935,3",Varias,70,100,Varias,50,Varias
2023-01-22,2422,VALLADOLID,VALLADOLID,734,"1,4","0,0","-2,3",08:10,"5,1",14:40,02,"1,1","7,2",15:50,"9,0","943,6",11,"940,6",01,69,89,08:10,47,15:20
2023-01-23,2422,VALLADOLID,VALLADOLID,734,"0,9","0,0","-3,3",08:20,"5,1",14:40,04,"1,1","8,9",23:10,"4,4","942,5",00,"937,1",18,72,89,05:20,62,13:20
2023-01-24,2422,VALLADOLID,VALLADOLID,734,"2,2",Ip,"-0,6",22:40,"4,9",14:10,07,"1,9","10,3",14:20,"0,3","941,2",Varias,"938,2",05,77,86,03:00,64,14:40
2023-01-25,2422,VALLADOLID,VALLADOLID,734,"2,2","0,0","-1,8",23:59,"6,2",15:10,04,"1,7","6,7",03:30,"9,0","943,2",11,"940,8",01,72,91,23:30,60,14:30
2023-01-26,2422,VALLADOLID,VALLADOLID,734,"2,0",Ip,"-2,1",Varias,"6,0",15:20,27,"1,1","4,7",03:50,"1,5","941,1",00,"933,4",Varias,80,93,00:50,66,14:50
2023-01-27,2422,VALLADOLID,VALLADOLID,734,"2,8","0,0","-0,9",Varias,"6,6",13:50,07,"1,7","8,9",17:30,"5,5","935,8",21,"933,5",15,79,96,04:50,49,15:10
2023-01-28,2422,VALLADOLID,VALLADOLID,734,"3,2","0,0","-0,5",05:50,"7,0",14:50,06,"1,7","9,7",13:30,"6,2","939,1",23,"935,5",02,70,89,05:00,48,14:50
2023-01-29,2422,VALLADOLID,VALLADOLID,734,"2,4","0,0","-1,1",06:10,"6,0",14:55,03,"1,9","9,2",11:50,"7,4","941,4",24,"937,8",04,71,90,06:10,54,15:00
2023-01-30,2422,VALLADOLID,VALLADOLID,734,"1,4","0,0","-3,5",07:40,"6,3",14:30,02,"1,1","4,4",06:50,"8,5","944,7",22,"940,8",04,73,92,07:40,53,14:20
2023-01-31,2422,VALLADOLID,VALLADOLID,734,"2,4","0,0","-4,1",07:30,"8,9",15:20,03,"0,8","3,6",17:30,"5,6","945,8",Varias,"942,7",Varias,80,97,08:10,57,15:10
2023-02-01,2422,VALLADOLID,VALLADOLID,734,"5,3","0,0","-0,4",00:20,"11,0",14:20,04,"1,4","8,6",10:10,"9,3","943,6",10,"941,1",15,72,97,00:40,53,14:10
2023-02-02,2422,VALLADOLID,VALLADOLID,734,"5,6","0,0","-1,4",Varias,"12,7",15:30,33,"1,1","4,2",04:40,"8,1","945,7",24,"942,3",04,71,95,07:40,43,15:40
2023-02-03,2422,VALLADOLID,VALLADOLID,734,"4,2","0,0","-3,5",07:50,"11,8",15:40,06,"0,6","1,9",10:50,"8,3","947,6",11,"945,3",16,63,94,06:40,34,15:00
2023-02-04,2422,VALLADOLID,VALLADOLID,734,"6,0","0,0","-3,4",08:00,"15,4",15:20,03,"1,4","7,2",23:50,"9,5","948,2",24,"945,6",15,53,91,07:00,20,14:10
2023-02-05,2422,VALLADOLID,VALLADOLID,734,"6,0","0,0","0,6",01:40,"11,5",14:30,04,"2,5","9,7",12:50,"9,4","948,1",00,"944,5",17,69,90,23:59,49,14:10
2023-02-06,2422,VALLADOLID,VALLADOLID,734,"5,2","0,0","0,2",23:50,"10,1",14:30,04,"1,9","10,3",11:00,"9,4","944,6",00,"937,1",16,59,91,00:00,37,14:30
2023-02-07,2422,VALLADOLID,VALLADOLID,734,"2,8","0,0","-2,6",07:10,"8,1",13:50,10,"1,7","8,9",20:40,"6,1","938,7",00,"933,0",17,68,92,07:20,46,15:10
2023-02-08,2422,VALLADOLID,VALLADOLID,734,"6,2","0,0","1,2",06:30,"11,1",14:50,05,"2,5","9,2",03:20,"9,5","941,6",24,"936,4",00,66,88,06:30,48,14:40
2023-02-09,2422,VALLADOLID,VALLADOLID,734,"4,0","0,0","-1,9",07:40,"9,9",14:50,11,"1,7","6,9",14:20,"8,1","947,7",24,"941,5",Varias,62,97,Varias,37,15:40
2023-02-10,2422,VALLADOLID,VALLADOLID,734,"4,0","0,0","-3,0",06:40,"10,9",15:20,10,"1,1","5,0",14:50,"8,9","949,0",Varias,"945,5",17,57,92,06:50,31,17:00
2023-02-11,2422,VALLADOLID,VALLADOLID,734,"3,8","0,0","-3,8",07:50,"11,5",15:30,19,"1,1","4,7",19:20,"9,7","946,2",00,"942,0",17,59,86,07:30,30,15:30
2023-02-12,2422,VALLADOLID,VALLADOLID,734,"4,4","0,0","-3,3",07:10,"12,0",15:00,10,"1,4","6,4",15:20,"9,1","945,0",09,"942,0",15,56,82,07:00,36,14:50
2023-02-13,2422,VALLADOLID,VALLADOLID,734,"6,6","0,0","-0,9",07:00,"14,1",15:10,23,"0,8","4,4",20:20,"8,9","946,2",09,"942,8",17,60,86,07:10,38,13:50
