fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2016-01-01,0244X,VILASSAR DE DALT,BARCELONA,56,"12,5","0,2","9,4",04:44,"15,6",13:21,23,"1,7","6,7",12:40,86,92,17:30,77,12:40
2016-01-02,0244X,VILASSAR DE DALT,BARCELONA,56,"13,0","0,0","9,0",23:19,"17,1",14:25,30,"2,5","10,8",12:30,70,91,03:10,48,14:30
2016-01-03,0244X,VILASSAR DE DALT,BARCELONA,56,"10,7","0,0","7,0",05:19,"14,4",13:09,25,"4,4","13,6",13:50,57,71,00:40,46,13:10
2016-01-04,0244X,VILASSAR DE DALT,BARCELONA,56,,"0,4",,,,,30,"2,2","9,4",00:20,,,,,
2016-01-05,0244X,VILASSAR DE DALT,BARCELONA,56,"11,8","0,0","8,0",23:59,"15,7",13:44,28,"1,9","10,6",14:30,60,84,00:00,42,14:20
2016-01-06,0244X,VILASSAR DE DALT,BARCELONA,56,,"0,0",,,,,29,"6,1","17,2",18:40,,,,,
2016-01-07,0244X,VILASSAR DE DALT,BARCELONA,56,,"0,0",,,,,31,"5,0","17,2",16:40,,,,,
2016-01-08,0244X,VILASSAR DE DALT,BARCELONA,56,,"0,0",,,,,,,,,,,,,
2016-01-09,0244X,VILASSAR DE DALT,BARCELONA,56,,"0,0",,,,,28,"3,3","12,8",01:00,,,,,
2016-01-10,0244X,VILASSAR DE DALT,BARCELONA,56,"16,3","0,0","13,5",03:45,"19,1",Varias,22,"5,0","13,3",13:30,55,66,17:50,44,09:20
2016-01-11,0244X,VILASSAR DE DALT,BARCELONA,56,,"0,0",,,,,,,,,,,,,
2016-01-12,0244X,VILASSAR DE DALT,BARCELONA,56,,"0,0",,,,,,,,,,,,,
2016-01-13,0244X,VILASSAR DE DALT,BARCELONA,56,"12,0","0,0","8,4",00:01,"15,5",12:03,26,"1,9","7,2",21:00,60,72,Varias,45,05:50
2016-01-14,0244X,VILASSAR DE DALT,BARCELONA,56,"13,2","0,0","9,8",00:03,"16,7",10:27,28,"3,6","12,8",12:40,55,83,23:00,38,10:30
2016-01-15,0244X,VILASSAR DE DALT,BARCELONA,56,"9,7","0,0","7,1",Varias,"12,3",13:10,32,"0,6","9,4",23:50,73,83,01:20,32,23:40
2016-01-16,0244X,VILASSAR DE DALT,BARCELONA,56,"8,5","0,0","4,0",03:07,"13,0",12:55,33,"2,2","11,4",14:30,24,45,06:00,15,11:10
2016-01-17,0244X,VILASSAR DE DALT,BARCELONA,56,"8,6","0,0","3,1",01:48,"14,0",11:53,31,"1,7","6,9",04:20,41,66,Varias,25,12:30
2016-01-18,0244X,VILASSAR DE DALT,BARCELONA,56,"10,4","0,0","6,6",01:24,"14,1",13:12,31,"1,7","7,2",11:50,54,83,23:40,43,Varias
2016-01-19,0244X,VILASSAR DE DALT,BARCELONA,56,"10,4","0,0","6,5",04:02,"14,3",11:19,21,"1,9","7,8",14:20,65,83,00:00,46,11:20
2016-01-20,0244X,VILASSAR DE DALT,BARCELONA,56,"13,0","0,0","8,8",00:56,"17,1",11:28,36,"1,7","5,8",05:00,60,82,Varias,42,12:10
2016-01-21,0244X,VILASSAR DE DALT,BARCELONA,56,"11,6","0,0","7,6",05:16,"15,6",11:59,34,"1,4","4,7",04:00,74,86,Varias,59,12:00
2016-01-22,0244X,VILASSAR DE DALT,BARCELONA,56,"11,3","0,0","7,4",03:07,"15,2",13:13,26,"1,7","6,4",09:00,81,90,04:10,68,12:30
2016-01-23,0244X,VILASSAR DE DALT,BARCELONA,56,"13,4","0,0","9,0",04:21,"17,8",11:35,23,"1,1","6,4",15:50,79,93,23:50,55,12:10
2016-01-24,0244X,VILASSAR DE DALT,BARCELONA,56,"11,8","0,0","9,5",02:25,"14,2",13:32,28,"1,1","4,4",23:50,87,92,Varias,80,Varias
2016-01-25,0244X,VILASSAR DE DALT,BARCELONA,56,"13,3","0,0","10,1",22:39,"16,5",13:51,23,"1,4","7,8",14:00,83,92,23:30,72,14:00
2016-01-26,0244X,VILASSAR DE DALT,BARCELONA,56,"13,6","0,0","9,4",23:58,"17,7",10:55,21,"1,4","5,8",11:00,83,94,Varias,62,10:50
