fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2019-01-01,1700X,O CARBALLIÑO,OURENSE,400,"5,8","0,0","-2,0",07:50,"13,7",14:40,04,"0,0","1,1",22:40,82,99,Varias,51,14:20
2019-01-02,1700X,O CARBALLIÑO,OURENSE,400,"3,0","0,0","-2,1",05:00,"8,2",15:00,02,"0,0","2,2",23:30,96,99,Varias,80,Varias
2019-01-03,1700X,O CARBALLIÑO,OURENSE,400,"4,4","0,0","-3,1",08:50,"12,0",15:00,03,"0,0","0,8",01:30,87,99,Varias,58,14:50
2019-01-04,1700X,O CARBALLIÑO,OURENSE,400,"4,2","0,0","-4,5",08:30,"12,9",15:00,33,"0,0","1,4",20:50,75,99,Varias,38,14:30
2019-01-05,1700X,O CARBALLIÑO,OURENSE,400,"3,0","0,0","-5,3",08:40,"11,4",14:30,04,"0,0","0,6",00:50,78,99,Varias,51,15:30
2019-01-06,1700X,O CARBALLIÑO,OURENSE,400,"4,2","0,0","-5,4",08:40,"13,7",14:40,18,"0,0","0,8",12:20,77,99,Varias,50,14:30
2019-01-07,1700X,O CARBALLIÑO,OURENSE,400,"3,4","0,0","-4,7",08:00,"11,4",15:10,15,"0,0","0,8",12:10,79,99,Varias,54,15:00
2019-01-08,1700X,O CARBALLIÑO,OURENSE,400,"4,2","0,0","-3,7",08:30,"12,2",14:40,16,"0,0","1,1",13:00,82,99,Varias,58,15:00
2019-01-09,1700X,O CARBALLIÑO,OURENSE,400,"4,0","0,0","-2,9",08:00,"10,9",15:40,03,"0,0","5,3",17:20,91,99,Varias,70,17:00
2019-01-10,1700X,O CARBALLIÑO,OURENSE,400,"4,6","0,0","-2,5",08:00,"11,7",15:20,12,"0,3","5,0",14:20,75,99,Varias,53,15:20
2019-01-11,1700X,O CARBALLIÑO,OURENSE,400,"4,2","0,0","-2,9",08:10,"11,4",15:10,99,"0,0","3,1",Varias,73,99,Varias,48,15:00
2019-01-12,1700X,O CARBALLIÑO,OURENSE,400,"3,9","0,0","-3,9",08:00,"11,7",14:40,12,"0,0","5,3",15:00,76,99,Varias,54,14:50
