fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
2022-01-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,5","0,0","14,9",23:59,"22,1",13:40,31,"4,4","10,0",09:57,"8,9","978,3",00,"976,5",15,32
2022-01-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,0","0,0","9,6",21:20,"16,4",03:14,30,"1,1","8,9",03:32,"8,2","978,4",22,"976,9",15,66
2022-01-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,6","0,0","12,2",05:55,"17,1",14:16,28,"3,1","10,8",22:35,"7,3","978,3",00,"967,9",24,59
2022-01-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,6","10,1","10,1",23:59,"21,1",13:45,27,"5,3","11,4",03:16,"7,4","967,9",00,"955,7",24,46
2022-01-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,4","0,4","5,7",23:52,"11,0",00:33,33,"4,2","14,4",05:08,"3,2","963,9",24,"955,7",00,73
2022-01-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"5,2","0,0","1,8",08:04,"8,6",Varias,33,"10,0","14,2",17:38,"9,1","970,3",24,"963,9",00,55
2022-01-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,4","0,0","2,7",04:22,"12,1",14:14,34,"3,6","11,9",23:17,"9,1","973,4",Varias,"970,0",01,46
2022-01-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,6","0,0","4,8",Varias,"12,3",14:41,33,"5,8","16,9",01:51,"3,7","973,2",00,"965,5",24,64
2022-01-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,4","0,0","7,0",07:18,"13,7",14:46,22,"3,1","16,1",11:19,"7,9","965,8",10,"962,7",24,65
2022-01-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,0","1,8","6,6",16:24,"9,3",23:11,31,"3,6","9,2",22:12,"0,0","970,9",24,"961,9",05,92
2022-01-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,0","0,0","6,9",Varias,"15,1",14:47,26,"4,2","10,0",13:06,"9,1","976,3",24,"970,9",00,73
