fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2020-01-01,0367,GIRONA AEROPUERTO,GIRONA,143,"6,6","0,0","-0,1",04:12,"13,3",13:46,99,"1,9","5,8",Varias,"4,9","1016,7",Varias,"1014,5",14,85,100,Varias,64,14:33
2020-01-02,0367,GIRONA AEROPUERTO,GIRONA,143,"6,2","0,0","0,1",04:37,"12,3",13:20,19,"2,8","8,9",12:47,"7,2","1016,2",Varias,"1013,0",14,84,100,Varias,66,13:22
2020-01-03,0367,GIRONA AEROPUERTO,GIRONA,143,"6,6","0,0","-0,2",04:34,"13,4",13:02,99,"0,3","3,1",Varias,"5,3","1015,6",Varias,"1012,3",03,84,100,Varias,61,13:03
2020-01-04,0367,GIRONA AEROPUERTO,GIRONA,143,"7,4","0,0","-1,2",06:28,"15,9",14:27,99,"1,1","4,2",Varias,"7,6","1016,4",Varias,"1012,8",15,78,100,Varias,53,14:30
2020-01-05,0367,GIRONA AEROPUERTO,GIRONA,143,"7,4","0,0","-1,9",06:21,"16,6",13:30,36,"1,4","5,0",19:46,"8,6","1013,9",Varias,"1010,6",14,74,100,07:00,38,13:57
2020-01-06,0367,GIRONA AEROPUERTO,GIRONA,143,"7,4","0,0","-0,7",05:54,"15,4",15:34,01,"1,4","5,0",00:18,"8,3","1014,4",Varias,"1011,3",14,81,99,Varias,56,14:44
2020-01-07,0367,GIRONA AEROPUERTO,GIRONA,143,"7,6","0,0","-1,4",06:17,"16,5",14:58,32,"1,7","4,7",18:53,"8,4","1014,5",Varias,"1011,4",23,73,100,Varias,48,14:57
2020-01-08,0367,GIRONA AEROPUERTO,GIRONA,143,"8,4","0,0","1,2",00:54,"15,7",13:30,99,"2,2","8,9",Varias,"8,6","1015,4",Varias,"1011,6",00,76,99,01:00,51,13:40
2020-01-09,0367,GIRONA AEROPUERTO,GIRONA,143,"7,2","8,8","-0,7",05:56,"15,2",13:34,99,"5,0","12,5",Varias,"7,8","1013,8",00,"1006,3",21,84,100,Varias,60,14:24
2020-01-10,0367,GIRONA AEROPUERTO,GIRONA,143,"8,4","2,2","3,1",23:59,"13,6",15:09,01,"1,4","6,7",04:52,"3,3","1012,6",Varias,"1007,1",00,90,100,Varias,68,14:35
2020-01-11,0367,GIRONA AEROPUERTO,GIRONA,143,"6,0","0,0","-0,4",23:46,"12,5",14:50,99,"2,8","5,8",Varias,"8,7","1015,2",Varias,"1012,3",00,77,100,01:34,44,14:53
2020-01-12,0367,GIRONA AEROPUERTO,GIRONA,143,"6,2","0,0","-2,6",07:19,"15,0",15:25,99,"1,1","3,6",Varias,"8,6","1015,0",Varias,"1010,6",24,79,100,Varias,29,15:28
2020-01-13,0367,GIRONA AEROPUERTO,GIRONA,143,"4,6","0,0","-3,3",05:26,"12,4",13:42,21,"1,1","4,7",13:37,"7,3","1010,6",00,"1004,5",24,81,99,Varias,55,14:20
2020-01-14,0367,GIRONA AEROPUERTO,GIRONA,143,"6,4","0,0","-2,7",06:21,"15,5",13:41,21,"4,4","13,9",19:40,"8,7","1005,7",Varias,"1002,7",14,74,100,Varias,38,13:28
2020-01-15,0367,GIRONA AEROPUERTO,GIRONA,143,"8,7","0,0","2,8",23:24,"14,6",14:11,21,"4,4","9,2",06:19,"8,3","1011,5",Varias,"1005,0",04,72,96,Varias,45,13:35
2020-01-16,0367,GIRONA AEROPUERTO,GIRONA,143,"7,2",Ip,"0,1",05:00,"14,4",13:05,99,"3,3","9,7",Varias,"7,7","1012,4",Varias,"1008,7",24,85,99,Varias,64,12:25
2020-01-17,0367,GIRONA AEROPUERTO,GIRONA,143,"10,6","0,0","2,0",22:04,"19,2",13:41,03,"1,9","14,4",14:56,"7,2","1014,1",Varias,"1005,8",14,70,96,Varias,36,14:22
2020-01-18,0367,GIRONA AEROPUERTO,GIRONA,143,"7,2","0,0","1,3",02:35,"13,1",12:42,99,"2,2","8,3",Varias,"4,9","1014,2",Varias,"1005,1",24,81,99,Varias,59,11:19
2020-01-19,0367,GIRONA AEROPUERTO,GIRONA,143,"8,4","0,6","6,0",03:59,"10,8",13:16,02,"11,9","24,2",13:23,"1,1","1010,9",Varias,"1004,6",04,45,95,Varias,30,14:23
2020-01-20,0367,GIRONA AEROPUERTO,GIRONA,143,"5,0","107,6","3,1",17:20,"7,0",00:00,03,"10,8","21,7",11:11,"0,0","1015,2",Varias,"1010,2",02,82,100,Varias,34,01:30
2020-01-21,0367,GIRONA AEROPUERTO,GIRONA,143,"7,3","67,6","4,0",00:00,"10,6",19:33,07,"10,6","20,6",11:21,"0,0","1014,6",00,"1007,6",24,97,100,Varias,86,19:15
2020-01-22,0367,GIRONA AEROPUERTO,GIRONA,143,"11,0","32,2","8,0",06:53,"13,9",11:40,06,"4,2","18,1",00:40,"0,0","1007,9",00,"1004,9",16,92,100,Varias,87,05:58
2020-01-23,0367,GIRONA AEROPUERTO,GIRONA,143,"10,1","21,7","5,0",23:24,"15,2",11:50,16,"2,8","12,8",08:17,"5,3","1007,6",Varias,"1003,1",05,87,100,Varias,69,12:22
2020-01-24,0367,GIRONA AEROPUERTO,GIRONA,143,"8,6","0,0","1,1",07:01,"16,2",14:08,99,"1,9","7,8",Varias,"8,4","1007,4",00,"1003,6",14,86,100,Varias,56,14:10
2020-01-25,0367,GIRONA AEROPUERTO,GIRONA,143,"8,6","0,0","3,5",07:02,"13,7",14:21,19,"0,8","5,8",14:49,"2,5","1006,0",Varias,"1002,3",24,91,100,Varias,77,12:27
2020-01-26,0367,GIRONA AEROPUERTO,GIRONA,143,"9,6","0,0","4,8",06:41,"14,5",13:31,05,"1,9","9,7",13:30,"4,3","1006,7",Varias,"1001,4",04,82,100,Varias,60,13:33
2020-01-27,0367,GIRONA AEROPUERTO,GIRONA,143,"7,6","0,0","1,4",06:14,"13,9",12:42,24,"3,1","9,2",11:21,"4,5","1006,3",00,"999,4",16,72,100,Varias,53,12:49
2020-01-28,0367,GIRONA AEROPUERTO,GIRONA,143,"10,0","0,0","4,1",02:57,"15,9",12:26,99,"3,1","9,2",07:00,"8,1","1003,7",Varias,"998,0",04,71,99,Varias,57,12:31
2020-01-29,0367,GIRONA AEROPUERTO,GIRONA,143,"8,2",Ip,"1,4",06:35,"15,1",13:58,19,"1,7","7,2",12:08,"7,0","1006,5",Varias,"1003,3",01,88,100,Varias,69,14:16
2020-01-30,0367,GIRONA AEROPUERTO,GIRONA,143,"10,7",Ip,"5,6",23:59,"15,8",13:59,14,"0,8","4,2",15:02,"2,9","1005,2",00,"1002,2",16,93,100,Varias,72,14:43
2020-01-31,0367,GIRONA AEROPUERTO,GIRONA,143,"12,4","0,0","4,8",02:28,"20,0",13:25,99,"1,7","6,7",Varias,"7,7","1005,9",Varias,"1003,2",14,78,100,Varias,55,13:11
2020-02-01,0367,GIRONA AEROPUERTO,GIRONA,143,"12,4","0,0","5,4",03:41,"19,5",14:29,99,"1,4","6,7",08:09,"6,4","1009,3",Varias,"1000,6",05,79,100,Varias,52,14:18
2020-02-02,0367,GIRONA AEROPUERTO,GIRONA,143,"13,6","0,0","4,6",06:06,"22,7",15:01,99,"1,1","3,6",Varias,"8,4","1010,5",Varias,"1007,8",05,77,100,Varias,52,14:04
2020-02-03,0367,GIRONA AEROPUERTO,GIRONA,143,"15,2","0,0","6,3",07:16,"24,1",13:44,19,"1,7","7,8",15:08,"9,1","1011,8",Varias,"1006,5",24,74,100,Varias,36,14:18
2020-02-04,0367,GIRONA AEROPUERTO,GIRONA,143,"12,0","0,0","4,9",23:57,"19,1",11:25,04,"3,1","11,7",16:54,"5,2","1011,9",Varias,"1004,4",05,70,95,Varias,54,11:23
2020-02-05,0367,GIRONA AEROPUERTO,GIRONA,143,"8,9","0,0","0,8",06:04,"17,0",15:56,99,"1,1","9,2",Varias,"9,4","1014,0",Varias,"1009,7",16,68,97,06:12,32,14:33
2020-02-06,0367,GIRONA AEROPUERTO,GIRONA,143,"7,0","0,0","-1,3",06:41,"15,4",14:43,22,"5,3","14,4",12:51,"9,5","1012,1",Varias,"1007,8",15,78,98,Varias,50,14:28
