fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-01-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"15,0","0,0","12,3",07:10,"17,7",14:20,14,"5,6","14,7",11:30,33,43,00:00,27,18:00
2023-01-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,8","0,0","5,1",23:59,"14,6",00:10,15,"1,7","12,8",00:20,70,90,22:30,40,00:10
2023-01-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,4","0,0","1,0",23:40,"11,8",15:00,27,"1,4","3,6",14:10,77,97,08:00,56,15:10
2023-01-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,2","0,0","-1,2",07:40,"13,6",16:00,33,"0,6","3,1",16:40,80,96,Varias,56,12:40
2023-01-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,2","0,0","2,4",23:50,"13,9",15:00,25,"1,4","5,3",14:40,75,95,01:10,57,15:00
2023-01-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,3","0,0","-0,5",20:40,"7,1",15:00,26,"0,3","2,5",11:00,97,99,20:20,92,00:10
2023-01-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,4","7,2","-0,4",08:00,"9,3",15:00,10,"1,7","15,3",07:50,81,99,Varias,67,18:00
2023-01-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,9","14,0","7,2",23:59,"10,6",14:10,14,"1,7","10,6",09:20,89,97,Varias,81,00:10
2023-01-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,4","0,0","3,0",23:20,"9,8",11:50,28,"1,7","10,0",11:00,75,96,00:00,60,11:20
2023-01-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,3","0,0","0,7",06:50,"13,9",15:40,12,"0,6","4,4",09:40,86,98,Varias,57,14:30
2023-01-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,5","0,6","2,9",22:40,"10,1",14:50,34,"1,4","6,7",14:20,85,95,Varias,73,14:40
2023-01-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,2","0,2","0,2",07:50,"8,3",15:20,06,"0,6","2,8",19:40,95,98,Varias,77,20:30
2023-01-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,2","0,0","1,7",01:00,"10,8",15:50,10,"0,3","6,1",21:10,90,97,23:10,79,21:20
2023-01-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,8","0,6","0,7",08:20,"11,0",13:30,10,"1,4","7,5",04:20,85,99,03:50,75,13:30
2023-01-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,4","4,8","0,7",19:40,"8,0",05:30,23,"1,7","9,7",23:40,84,95,00:20,67,23:50
2023-01-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,4","34,4","1,7",20:50,"7,2",23:59,10,"2,2","11,4",20:40,92,95,22:40,64,01:00
2023-01-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,1","5,2","0,7",22:20,"9,5",01:00,24,"3,9","14,7",00:40,72,96,05:10,61,14:40
2023-01-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,9","28,6","-1,1",15:50,"4,9",11:20,26,"1,1","8,6",16:00,94,99,23:59,76,11:20
2023-01-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,8","15,4","-0,8",05:30,"6,4",23:20,23,"1,9","12,5",17:10,88,99,Varias,77,12:40
2023-01-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,1","0,0","-3,4",23:59,"5,6",16:00,30,"1,9","9,4",01:40,69,89,00:40,56,12:00
2023-01-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-0,8","0,0","-5,2",07:50,"3,7",14:10,99,"2,5","10,8",20:50,72,89,17:40,54,11:10
2023-01-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,8","0,0","-3,4",02:50,"5,1",13:30,04,"3,1","12,5",16:10,60,81,00:30,42,10:40
2023-01-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,2","0,0","-1,9",21:30,"2,2",00:30,01,"2,8","11,9",16:40,72,85,08:30,51,00:40
2023-01-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-0,4","0,0","-3,5",23:59,"2,7",14:20,36,"2,8","8,6",00:10,71,90,23:50,63,14:20
2023-01-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-1,0","1,2","-6,0",05:20,"4,1",20:00,32,"1,9","7,8",12:00,83,96,05:40,70,Varias
2023-01-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,3","0,0","-0,7",23:50,"7,3",14:50,30,"2,5","9,2",00:20,73,92,03:50,60,14:40
2023-01-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,0","0,0","-1,5",00:10,"3,6",15:40,06,"2,8","12,8",14:50,77,87,07:40,64,15:40
2023-01-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,8","0,0","-0,8",15:10,"2,3",07:30,02,"2,8","12,8",01:20,77,83,13:30,65,04:10
2023-01-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-1,0","0,0","-3,8",19:30,"1,7",10:50,33,"1,4","9,2",07:50,74,89,Varias,67,10:50
2023-01-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,9","0,0","-4,2",08:10,"6,0",15:50,30,"2,8","9,7",12:40,74,89,07:40,62,11:10
2023-01-31,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,2","0,0","-1,0",22:50,"9,3",15:00,06,"2,8","11,9",01:50,72,94,Varias,59,14:50
2023-02-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,4","0,0","-2,3",23:20,"9,1",14:30,03,"2,8","12,8",12:30,70,95,00:20,59,14:30
2023-02-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,27,"2,2","6,1",14:10,73,95,08:30,46,16:00
2023-02-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,28,"1,9","5,8",16:20,69,93,23:00,38,16:20
2023-02-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,25,"3,1","9,2",23:00,74,95,05:40,39,13:50
2023-02-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,7","0,0","3,1",18:50,"10,3",14:30,32,"1,9","12,2",10:10,70,84,Varias,56,13:00
2023-02-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,2","0,0","-3,3",22:30,"9,6",15:10,36,"2,5","12,5",00:30,65,91,Varias,48,15:00
2023-02-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"3,6",,,,,10,"2,2","6,9",14:30,89,97,23:50,78,11:10
2023-02-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,1","0,0","-2,9",07:50,"9,1",13:50,26,"0,8","2,8",14:10,86,98,Varias,66,14:50
2023-02-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,0","0,0","-0,8",04:00,"8,9",15:50,06,"1,4","6,7",20:00,70,98,07:30,44,17:00
2023-02-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,19,"0,8","4,7",12:20,,90,07:20,48,15:30
2023-02-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,2","0,0","-1,8",07:00,"12,1",15:00,20,"1,7","6,4",14:00,63,87,Varias,27,16:40
2023-02-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,8","0,0","-3,0",06:30,"12,5",15:00,99,"1,1","6,9",19:50,57,81,06:50,33,14:20
2023-02-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,8","0,0","-0,6",04:10,"14,1",14:50,19,"1,7","8,3",15:50,47,73,04:00,33,16:00
2023-02-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"10,0","0,0","6,4",05:20,"13,7",14:00,13,"3,6","11,1",11:30,42,57,04:40,31,15:50
2023-02-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,0","0,0","2,0",23:59,"14,0",15:50,13,"1,9","9,2",00:10,61,88,23:50,47,13:30
2023-02-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,0","0,0","-2,2",07:30,"16,3",15:30,34,"0,8","7,2",15:00,64,94,07:30,33,15:00
2023-02-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,8","0,0","-0,4",06:50,"16,1",15:20,14,"1,4","4,2",23:50,71,93,Varias,46,15:10
2023-02-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,3","0,0","-0,2",06:00,"16,8",17:00,14,"1,4","5,3",03:50,66,89,05:50,39,16:50
2023-02-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,2","0,0","0,1",07:20,"18,3",15:20,99,"0,8","4,4",15:40,68,93,Varias,43,15:20
2023-02-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"11,2","0,0","3,2",06:00,"19,2",15:50,25,"1,1","5,6",15:10,70,97,05:50,37,22:50
2023-02-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"10,9","0,0","4,7",06:00,"17,1",15:00,07,"1,1","4,4",18:30,53,74,Varias,40,14:40
2023-02-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,8","15,0","5,9",06:50,"11,6",13:00,30,"1,7","5,8",13:50,78,91,Varias,65,16:20
2023-02-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"22,2",,,,,04,"0,8","5,6",03:40,,98,Varias,79,00:50
2023-02-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,12,"0,8","3,9",06:00,,98,Varias,50,15:00
2023-02-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,99,"0,6","5,3",Varias,79,98,07:00,64,17:10
2023-02-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,8","0,0","-1,2",23:59,"4,8",00:20,32,"4,7","14,7",12:50,64,81,02:50,52,20:00
2023-02-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-1,2","0,0","-3,0",04:20,"0,7",15:40,02,"2,8","12,2",00:10,65,79,08:40,51,00:00
2023-02-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0","0,0","-4,0",02:10,"4,1",12:10,34,"3,9","11,1",13:10,60,83,06:00,50,Varias
2023-03-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-0,2","0,0","-6,0",05:20,"5,5",15:30,28,"2,8","10,6",15:00,58,82,23:50,41,14:40
2023-03-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,8","0,0","-2,1",00:10,"5,8",11:20,30,"2,2","7,8",12:40,70,81,00:10,65,11:10
2023-03-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,4","0,0","-3,2",23:20,"8,0",15:40,08,"2,5","8,1",15:20,67,92,09:00,52,15:10
2023-03-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,,"0,0",,,,,32,"1,9","8,3",11:40,64,92,Varias,45,13:00
2023-03-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,0","0,0","-4,0",06:50,"14,0",15:40,14,"1,1","5,3",08:50,70,94,06:10,41,15:40
2023-03-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,8","0,0","-1,0",01:40,"12,7",16:00,24,"0,8","6,4",13:40,69,95,03:50,42,16:50
2023-03-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,9","0,6","3,9",06:30,"11,9",12:30,31,"2,8","8,1",16:00,72,89,14:40,62,00:20
2023-03-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"12,6","5,4","9,8",23:50,"15,3",12:00,16,"3,1","10,6",07:00,77,91,20:50,62,11:50
2023-03-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"13,0","0,0","8,5",02:50,"17,6",12:40,24,"3,1","15,6",15:40,70,91,00:10,47,13:20
2023-03-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"11,4","0,0","7,0",07:00,"15,9",17:40,28,"0,8","6,7",00:20,70,85,22:20,57,15:20
2023-03-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"12,3","5,8","7,3",06:20,"17,3",13:00,03,"1,7","6,4",16:20,80,97,Varias,62,12:50
2023-03-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"16,0","1,4","11,3",,"20,8",14:20,10,"1,4","6,7",17:50,76,98,Varias,58,14:10
2023-03-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"14,6","0,0","6,6",23:10,"22,6",14:00,25,"5,3","16,7",18:30,48,77,00:20,34,14:10
2023-03-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,9","0,8","4,1",23:59,"11,7",14:10,30,"1,9","9,7",12:50,72,89,23:40,57,10:30
2023-03-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"11,1","0,0","3,7",06:50,"18,5",16:10,32,"1,7","6,9",11:10,66,94,06:50,35,17:20
2023-03-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"14,2","0,0","5,8",03:20,"22,7",14:10,,"4,4",,,41,78,03:20,27,15:20
2023-03-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"13,5","0,6","9,6",23:59,"17,4",12:30,12,"4,4","14,4",07:30,48,77,23:59,39,05:30
2023-03-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"10,8","5,2","6,1",06:20,"15,6",14:50,31,"1,1","11,7",17:30,72,91,23:10,45,13:10
2023-03-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,0","3,8","3,6",23:59,"14,3",14:40,30,"2,2","8,1",10:50,76,96,Varias,51,16:00
2023-03-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"10,8","0,0","1,6",06:30,"20,1",17:00,32,"0,6","4,7",17:10,57,96,05:20,23,17:00
2023-03-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"11,2","0,0","3,0",05:50,"19,3",15:50,99,"1,9","6,1",14:30,57,89,23:40,35,14:00
2023-03-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"11,9","0,0","3,8",03:40,"20,0",14:30,10,"0,6","7,5",19:20,61,95,03:40,38,13:10
2023-03-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"15,8","0,0","9,9",07:20,"21,7",13:30,17,"2,2","7,8",11:40,43,77,07:20,26,18:00
2023-03-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,9","2,8","3,8",23:59,"16,0",13:20,30,"1,4","8,3",14:30,64,84,23:59,48,01:00
2023-03-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"10,7","0,0","1,7",06:20,"19,7",16:30,24,"1,1","10,8",23:40,60,93,Varias,39,16:10
2023-03-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"11,3","1,4","7,1",23:59,"15,5",00:50,31,"3,9","12,2",16:30,58,87,23:50,34,14:10
2023-03-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,1","0,0","2,4",23:59,"13,8",16:10,29,"2,5","8,3",09:20,69,94,06:30,48,16:20
2023-03-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"10,8","0,0","1,2",07:00,"20,4",17:30,09,"0,8","6,4",05:30,67,94,Varias,33,17:00
