fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2013-02-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,8","0,0","4,5",05:10,"21,2",16:00,27,"1,7","9,4",Varias,"1023,7",00,"1016,2",16,59,89,03:00,41,11:30
2013-02-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,7","0,0","10,9",23:59,"16,5",13:50,31,"4,2","15,8",10:30,"1017,5",23,"1014,3",15,54,68,06:40,44,Varias
2013-02-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,7","0,0","8,0",07:20,"17,4",13:40,32,"2,8","10,6",01:10,"1020,7",Varias,"1017,4",Varias,43,62,Varias,29,14:30
2013-02-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,6","0,0","6,1",07:00,"17,2",15:00,04,"2,8","9,7",12:20,"1017,9",00,"1010,8",16,43,55,Varias,34,12:50
2013-02-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,3","0,0","8,8",04:40,"17,8",14:40,36,"2,2","10,0",08:10,"1020,5",23,"1014,2",01,47,62,19:40,34,11:30
2013-02-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,3","0,1","6,3",06:40,"20,3",14:40,26,"2,2","6,7",12:20,"1020,4",01,"1011,3",24,46,61,Varias,32,18:40
2013-02-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,2","0,0","9,8",23:59,"14,6",02:10,27,"5,8","18,9",08:00,"1014,1",24,"1008,6",07,54,74,04:40,46,16:20
2013-02-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,2","0,0","8,1",Varias,"14,2",15:00,27,"2,5","12,5",11:30,"1017,2",Varias,"1012,8",Varias,57,70,07:00,46,Varias
2013-02-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,4","0,0","9,1",02:40,"19,8",14:50,36,"3,3","11,4",08:20,"1018,4",10,"1014,8",15,58,68,Varias,47,14:40
2013-02-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,4","0,0","10,9",06:40,"21,9",12:00,27,"2,2","7,2",00:10,"1018,1",09,"1015,0",Varias,66,77,Varias,50,Varias
2013-02-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,4","0,0","7,1",06:20,"21,8",12:00,09,"1,9","7,8",17:00,"1016,5",09,"1013,2",15,60,83,06:20,43,12:00
2013-02-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,4","0,0","7,2",06:20,"17,5",11:40,14,"1,9","6,1",13:40,"1015,7",09,"1012,5",17,82,96,21:50,65,12:20
2013-02-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,6","0,0","9,1",02:20,"18,1",15:00,36,"1,9","8,9",12:10,"1014,8",02,"1008,4",16,65,94,07:40,45,Varias
2013-02-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,4","11,8","9,2",06:50,"17,7",12:50,09,"2,2","8,6",21:50,"1009,1",00,"1004,1",17,83,96,Varias,65,11:00
2013-02-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,0","44,8","10,1",23:59,"13,9",,09,"2,8","13,6",00:30,"1006,4",11,"1003,7",17,91,97,Varias,80,04:30
2013-02-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,9","0,0","8,5",04:20,"17,3",15:30,27,"3,1","7,8",10:40,"1012,7",24,"1006,3",00,67,99,Varias,49,15:30
2013-02-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,1","2,0","9,1",02:30,"21,1",15:00,27,"1,4","6,1",16:30,"1012,6",02,"1007,1",24,58,91,22:10,46,12:00
2013-02-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,0","11,5","12,2",23:50,"17,7",16:00,31,"0,3","11,4",19:50,"1007,2",00,"1001,0",16,89,97,05:10,52,16:00
2013-02-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,2","0,0","8,6",23:50,"15,9",14:20,27,"3,1","15,6",14:50,"1013,6",24,"999,4",06,61,91,06:50,40,16:30
2013-02-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,4","0,0","7,6",07:00,"15,1",15:00,36,"3,3","10,3",16:40,"1015,7",10,"1012,8",16,49,59,02:10,38,15:20
2013-02-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"10,9","0,0","5,9",05:30,"15,9",15:40,27,"2,5","8,3",14:40,"1016,7",10,"1013,3",17,43,67,Varias,28,16:00
2013-02-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"9,6","0,0","4,0",05:40,"15,2",13:50,13,"3,1","8,3",13:00,"1016,3",09,"1013,4",17,49,67,23:59,40,14:20
2013-02-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"9,2","28,5","4,9",01:20,"13,6",14:50,13,"4,2","11,7",09:00,"1014,3",00,"1005,5",24,57,82,Varias,50,12:50
2013-02-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"8,2","0,6","3,2",05:00,"13,1",13:50,13,"2,8","17,8",03:10,"1008,1",24,"1001,3",04,67,99,Varias,41,14:50
2013-03-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,8","0,0","7,7",06:50,"16,0",15:10,31,"2,8","12,2",00:20,"1012,9",23,"1007,6",03,52,67,06:30,40,Varias
2013-03-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"10,6","0,0","5,0",06:30,"16,1",13:10,14,"3,6","11,1",13:10,"1012,4",10,"1009,3",17,67,85,Varias,52,Varias
2013-03-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,2","0,0","12,5",06:40,"16,0",14:10,14,"2,8","9,4",14:00,"1010,7",00,"1002,5",24,75,90,Varias,65,12:30
2013-03-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,1","6,0","12,1",05:00,"16,1",08:50,99,"3,3","14,7",Varias,"1002,5",00,"989,8",14,83,93,19:30,62,08:50
2013-03-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,7","32,3","12,9",08:50,"18,5",13:00,99,"2,2","10,0",00:30,"993,5",22,"990,1",15,81,98,Varias,60,13:10
2013-03-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,5","16,9","13,2",00:30,"21,8",15:20,26,"0,8","8,3",14:50,"1004,2",23,"992,4",03,71,97,Varias,44,17:00
2013-03-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,,"7,7",,,,,,,,,,,,,,,,,
2013-03-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,,"1,2",,,,,,,,,,,,,,,,,
2013-03-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,9","0,7","12,2",23:51,"19,6",14:40,,,,,"1007,3",24,"1004,1",16,79,96,07:20,59,16:00
2013-03-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,6","1,1","9,7",06:40,"17,5",12:30,27,"2,2","8,9",18:10,"1008,8",23,"1005,2",16,66,92,07:00,49,18:10
2013-03-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,2","0,0","10,8",06:20,"19,5",13:50,31,"1,9","11,9",15:40,"1009,9",08,"1006,7",Varias,58,80,03:50,43,14:20
2013-03-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,0","0,1","12,2",06:50,"17,7",16:00,32,"1,7","10,6",21:00,"1007,8",00,"997,1",17,85,93,12:00,54,00:00
2013-03-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,4","0,0","9,7",23:59,"15,0",15:50,27,"4,7","15,0",13:00,"1010,9",23,"999,4",01,44,65,00:00,31,15:30
2013-03-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,8","0,0","6,8",06:20,"16,7",14:30,31,"1,9","10,0",13:20,"1014,6",23,"1010,5",00,37,53,Varias,28,Varias
2013-03-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,8","0,0","7,0",03:50,"16,6",14:40,09,"2,8","9,2",12:10,"1014,6",Varias,"1012,1",19,53,80,23:59,41,15:10
2013-03-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,4","1,8","8,4",23:20,"14,5",13:00,14,"1,4","5,3",13:40,"1012,3",00,"1005,0",24,69,94,23:30,53,13:10
2013-03-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,2","0,8","8,6",,"17,7",16:00,09,"1,7","8,9",06:00,"1005,1",00,"997,2",16,70,94,Varias,56,06:30
2013-03-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,4","0,0","12,8",23:59,"21,9",14:40,31,"2,5","8,3",12:30,"1004,9",09,"999,6",01,41,96,03:00,23,Varias
2013-03-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,2","17,6","9,6",05:10,"14,9",14:40,09,"2,8","7,5",17:40,"1002,8",00,"997,9",Varias,87,96,Varias,44,00:00
2013-03-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,0","0,0","11,6",06:40,"18,3",14:20,27,"3,6","11,7",06:10,"1014,7",21,"999,5",01,52,97,00:00,40,Varias
2013-03-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,2","0,0","7,6",06:40,"18,8",13:00,14,"2,2","7,5",09:10,"1014,4",00,"1008,7",24,62,89,07:00,44,13:20
2013-03-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,6","1,3","8,2",05:00,"19,1",10:20,13,"1,4","5,6",10:40,"1008,7",00,"1004,8",15,78,90,13:40,49,10:30
2013-03-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,4","7,6","8,8",06:50,"18,0",10:20,27,"1,4","7,5",12:10,"1005,3",00,"998,4",18,90,96,Varias,56,10:10
2013-03-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,6","1,0","11,1",00:30,"18,1",14:00,27,"2,5","11,1",20:40,"1009,9",Varias,"1000,8",00,63,96,00:00,47,Varias
2013-03-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,6","0,0","11,3",06:30,"19,8",12:50,27,"1,1","8,3",09:10,"1011,9",10,"1008,5",24,58,71,00:00,49,Varias
2013-03-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,6","0,0","12,7",06:00,"22,4",14:30,18,"2,2","8,1",12:50,"1008,7",01,"1002,6",17,63,80,Varias,44,15:20
2013-03-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,8","0,8","13,1",06:40,"22,6",12:40,27,"1,9","9,4",14:00,"1003,3",00,"1000,6",Varias,68,91,Varias,49,13:10
2013-03-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,2","0,1","13,7",05:30,"22,8",14:20,36,"3,1","10,8",18:30,"1013,0",24,"1002,4",Varias,61,93,Varias,40,15:40
2013-03-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,0","9,2","14,1",06:00,"24,0",14:50,31,"1,9","7,8",18:20,"1013,3",01,"1008,8",17,56,88,23:59,43,17:10
2013-03-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,8","0,0","15,6",04:50,"23,9",14:30,31,"2,5","10,8",11:20,"1011,4",10,"1008,4",16,61,97,Varias,39,14:40
2013-03-31,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,2","1,2","15,3",07:20,"21,0",16:00,23,"2,2","13,3",23:30,"1009,8",00,"1000,7",24,74,87,14:40,56,01:30
2013-04-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,8","0,0","13,9",23:59,"21,6",15:30,31,"3,6","13,3",12:40,"1007,8",24,"1000,1",04,51,93,04:20,32,16:10
2013-04-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,0","0,0","12,4",05:50,"21,6",13:50,36,"1,7","7,5",08:50,"1009,7",09,"1004,1",24,53,78,00:30,41,16:50
2013-04-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,5","5,2","11,2",03:20,"17,8",10:00,14,"1,4","6,1",10:00,"1004,1",00,"998,7",16,84,95,23:50,65,00:00
2013-04-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,8","0,9","11,0",03:50,"16,7",14:50,27,"1,4","6,4",16:00,"1001,4",22,"997,8",04,77,97,02:40,55,16:00
2013-04-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,2","2,4","12,1",06:30,"18,4",12:40,36,"2,8","8,6",17:00,"1009,9",24,"999,2",04,76,96,05:20,49,Varias
2013-04-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,4","0,0","9,2",06:00,"17,6",14:50,27,"2,2","12,2",14:20,"1016,3",23,"1009,9",00,42,58,Varias,32,16:30
2013-04-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,2","0,0","9,1",05:30,"19,2",12:30,31,"2,2","6,7",00:30,"1015,9",00,"1010,2",19,50,71,Varias,38,Varias
2013-04-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,6","0,0","11,7",04:40,"25,5",15:10,27,"2,2","9,4",10:10,"1011,1",00,"1006,7",Varias,44,65,22:50,29,15:10
2013-04-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,8","0,0","15,0",05:40,"22,7",13:20,32,"2,2","11,7",15:50,"1013,8",23,"1008,6",03,49,72,23:20,32,Varias
2013-04-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,4","0,0","15,7",03:00,"25,0",14:50,27,"2,8","10,6",11:10,"1015,0",Varias,"1011,5",16,56,75,Varias,43,Varias
2013-04-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,4","0,0","14,8",05:40,"26,0",14:00,31,"2,8","11,1",23:20,"1012,9",00,"1008,6",16,59,85,06:00,41,15:10
2013-04-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,2","0,0","14,9",05:40,"25,4",16:20,27,"3,1","8,9",13:40,"1013,1",08,"1008,9",16,51,82,23:50,35,15:30
2013-04-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,0","0,0","13,6",05:00,"22,5",12:40,13,"2,2","7,2",14:00,"1016,1",21,"1012,1",02,62,82,00:00,53,12:10
2013-04-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,2","0,0","11,6",05:50,"22,9",10:50,14,"1,9","7,8",16:00,"1018,0",23,"1013,9",Varias,67,90,06:00,49,10:30
2013-04-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,0","0,0","12,4",05:50,"21,7",12:30,18,"1,7","6,7",09:20,"1018,2",10,"1014,7",17,79,94,Varias,62,Varias
2013-04-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,8","0,0","13,3",06:00,"22,3",11:30,18,"1,9","6,7",13:40,"1016,4",22,"1013,8",Varias,77,97,Varias,58,10:30
2013-04-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,4","0,0","14,6",23:50,"20,2",14:50,14,"2,2","6,1",15:00,"1017,2",08,"1015,1",Varias,75,94,Varias,67,11:30
2013-04-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,8","0,0","13,1",03:00,"20,6",13:50,18,"2,2","5,6",13:20,"1016,7",00,"1013,0",16,80,96,Varias,66,13:50
2013-04-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,3","0,7","12,9",05:50,"19,7",13:20,14,"2,2","6,7",12:10,"1016,2",24,"1011,2",Varias,83,97,Varias,71,08:40
2013-04-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,9","0,0","16,0",Varias,"19,8",13:40,09,"3,1","8,9",13:30,"1016,9",11,"1013,7",18,75,97,Varias,61,16:10
2013-04-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,2","0,0","15,2",Varias,"21,2",11:30,18,"2,2","7,2",14:00,"1015,2",00,"1010,7",Varias,72,88,Varias,53,15:20
2013-04-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,3","5,2","13,5",02:50,"21,1",11:50,14,"2,5","7,5",13:40,"1012,3",24,"1008,7",16,73,90,23:59,53,16:40
2013-04-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,2","0,0","12,7",05:40,"19,8",14:20,14,"3,1","11,7",10:40,"1016,5",22,"1011,7",01,69,96,00:40,55,16:30
2013-04-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,0","0,0","13,7",05:50,"20,4",11:30,18,"2,8","8,3",14:30,"1016,1",00,"1014,0",24,60,77,23:59,44,11:50
2013-04-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,6","0,0","11,5",04:50,"23,7",14:50,22,"2,8","6,9",10:10,"1014,0",00,"1006,2",15,50,88,02:20,38,14:00
2013-04-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,7","0,0","16,1",23:59,"21,3",11:20,09,"2,5","7,8",13:50,"1009,8",08,"1006,1",24,75,91,Varias,49,00:00
2013-04-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,4","0,0","15,2",06:20,"25,5",11:50,27,"2,5","12,2",14:30,"1006,1",00,"998,6",15,59,94,04:40,40,Varias
2013-04-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,8","0,1","10,3",21:20,"17,2",11:00,31,"2,5","12,8",15:10,"1004,3",24,"997,7",Varias,58,71,05:40,41,13:50
2013-04-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,6","9,0","9,0",05:10,"16,3",10:50,27,"2,5","10,8",12:30,"1006,6",24,"1002,7",05,61,86,Varias,41,11:20
2013-04-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,7","0,2","8,8",Varias,"16,6",13:40,14,"2,8","6,7",13:00,"1011,0",21,"1005,0",04,75,98,Varias,56,13:50
