fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-01-01,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,6","6,0","6,7",06:42,"16,4",13:30,99,"1,4","9,2",Varias,"2,4","1022,0",00,"1018,2",14,73,96,Varias,55,12:20
2023-01-02,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,7","4,0","9,8",23:55,"13,6",14:13,99,"2,5","6,1",Varias,"0,0","1023,9",23,"1018,9",04,100,100,Varias,78,00:18
2023-01-03,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,8","0,0","7,3",07:18,"16,3",14:23,07,"2,2","6,7",12:29,"8,2","1027,7",Varias,"1023,5",00,86,100,Varias,64,12:10
2023-01-04,5783,SEVILLA AEROPUERTO,SEVILLA,34,"13,2","0,0","8,5",05:51,"18,0",15:27,05,"3,6","7,8",07:50,"9,1","1029,7",Varias,"1026,7",Varias,85,99,Varias,68,15:50
2023-01-05,5783,SEVILLA AEROPUERTO,SEVILLA,34,"12,7","0,0","7,8",23:28,"17,6",15:16,99,"2,2","7,2",09:29,"9,2","1026,7",00,"1022,4",17,83,100,Varias,58,15:57
2023-01-06,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,5","0,0","5,4",06:05,"17,6",16:38,04,"1,7","4,7",Varias,"9,0","1024,8",Varias,"1021,9",15,83,100,Varias,62,16:13
2023-01-07,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,2","1,4","5,1",04:03,"15,3",18:58,22,"1,4","8,3",Varias,"0,3","1025,1",Varias,"1020,7",24,94,100,Varias,81,15:17
2023-01-08,5783,SEVILLA AEROPUERTO,SEVILLA,34,"16,9","5,7","14,9",01:30,"18,9",13:37,24,"7,8","15,3",14:46,"0,8","1021,0",Varias,"1017,7",14,89,100,Varias,79,15:22
2023-01-09,5783,SEVILLA AEROPUERTO,SEVILLA,34,"15,2","0,1","11,0",22:56,"19,4",13:56,99,"4,2","8,9",Varias,"3,0","1026,4",Varias,"1020,4",01,91,100,Varias,77,13:57
2023-01-10,5783,SEVILLA AEROPUERTO,SEVILLA,34,"13,1","0,1","8,0",05:01,"18,2",16:10,03,"0,6","5,8",22:53,"5,3","1029,0",Varias,"1025,4",16,90,100,Varias,68,15:52
2023-01-11,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,6",Ip,"7,7",04:28,"15,5",Varias,02,"1,4","4,7",00:08,"2,9","1027,7",Varias,"1024,4",15,87,100,Varias,74,15:57
2023-01-12,5783,SEVILLA AEROPUERTO,SEVILLA,34,"12,8","0,1","8,0",05:44,"17,6",15:01,07,"3,1","10,3",Varias,"8,7","1026,8",Varias,"1023,7",16,79,100,Varias,58,14:12
2023-01-13,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,6","0,0","6,1",07:34,"17,0",14:41,99,"2,5","5,0",Varias,"9,1","1026,3",Varias,"1023,1",15,79,100,Varias,52,14:55
2023-01-14,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,9","0,0","4,9",04:36,"16,9",15:07,04,"1,4","5,0",09:51,"9,4","1026,2",Varias,"1022,0",15,79,100,Varias,57,15:22
2023-01-15,5783,SEVILLA AEROPUERTO,SEVILLA,34,"10,5","0,0","5,0",06:45,"16,0",13:55,99,"1,1","5,0",Varias,"7,6","1024,5",Varias,"1021,6",04,81,100,Varias,62,14:07
2023-01-16,5783,SEVILLA AEROPUERTO,SEVILLA,34,"8,8","0,0","3,9",04:16,"13,7",13:30,26,"4,7","12,5",19:05,"2,2","1024,0",00,"1014,3",24,79,92,Varias,68,12:17
2023-01-17,5783,SEVILLA AEROPUERTO,SEVILLA,34,"13,8","0,1","10,1",23:55,"17,6",13:25,27,"8,9","18,1",13:27,"4,2","1014,3",00,"1007,0",15,67,94,11:55,50,15:49
2023-01-18,5783,SEVILLA AEROPUERTO,SEVILLA,34,"9,8","0,0","5,5",23:28,"14,1",13:48,31,"5,8","12,8",13:31,"9,4","1020,8",Varias,"1008,6",02,59,87,07:52,39,Varias
2023-01-19,5783,SEVILLA AEROPUERTO,SEVILLA,34,"7,8","0,0","2,0",05:23,"13,5",15:13,99,"3,3","7,8",Varias,"8,5","1024,0",Varias,"1020,0",24,68,95,Varias,49,14:25
2023-01-20,5783,SEVILLA AEROPUERTO,SEVILLA,34,"13,2","1,1","8,6",05:14,"17,8",14:53,99,"4,2","7,8",Varias,"4,3","1020,0",00,"1016,6",16,80,98,Varias,67,14:54
2023-01-21,5783,SEVILLA AEROPUERTO,SEVILLA,34,"12,0","0,0","6,3",07:07,"17,7",13:41,99,"1,4","4,7",Varias,"6,9","1018,3",Varias,"1016,1",14,84,100,Varias,62,13:32
