fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2015-01-01,1393,CABO VILÁN,A CORUÑA,50,"10,1","0,0","6,7",07:40,"13,5",14:00,13,"3,1","5,0",04:30,84,90,Varias,72,08:10
2015-01-02,1393,CABO VILÁN,A CORUÑA,50,"11,8","0,9","9,2",05:20,"14,3",14:10,22,"1,4","5,8",13:40,88,93,Varias,83,13:50
2015-01-03,1393,CABO VILÁN,A CORUÑA,50,"12,0","0,0","11,3",09:00,"12,6",15:50,22,"3,9","6,9",12:00,95,96,Varias,79,Varias
2015-01-04,1393,CABO VILÁN,A CORUÑA,50,"10,9","0,0","9,1",23:59,"12,7",15:00,04,"5,0","11,7",14:40,87,93,Varias,79,Varias
2015-01-05,1393,CABO VILÁN,A CORUÑA,50,"10,6","0,1","9,1",,"12,1",13:00,24,"5,8","12,2",16:10,86,94,Varias,72,Varias
2015-01-06,1393,CABO VILÁN,A CORUÑA,50,"11,0","0,0","9,4",03:30,"12,6",14:00,19,"6,4","11,9",09:30,79,82,Varias,73,14:10
2015-01-07,1393,CABO VILÁN,A CORUÑA,50,"11,3","0,0","8,9",08:30,"13,7",12:20,22,"4,2","8,3",14:20,86,92,Varias,79,00:00
2015-01-08,1393,CABO VILÁN,A CORUÑA,50,"12,3","0,0","10,4",01:10,"14,2",14:00,18,"4,4","10,3",09:30,85,93,Varias,75,14:40
2015-01-09,1393,CABO VILÁN,A CORUÑA,50,"11,9","0,0","11,2",21:00,"12,6",15:00,24,"3,3","6,7",06:10,97,98,18:00,88,Varias
2015-01-10,1393,CABO VILÁN,A CORUÑA,50,"11,2","3,5","10,7",02:10,"11,7",11:30,21,"5,6","8,6",Varias,95,97,18:00,94,Varias
2015-01-11,1393,CABO VILÁN,A CORUÑA,50,"11,4","0,3","9,8",08:00,"13,0",14:00,04,"4,4","14,4",07:10,93,97,03:00,89,Varias
2015-01-12,1393,CABO VILÁN,A CORUÑA,50,"10,8","9,9","9,5",07:30,"12,2",14:40,22,"7,5","19,4",22:30,90,95,Varias,84,12:00
2015-01-13,1393,CABO VILÁN,A CORUÑA,50,"11,4","10,3","9,9",23:40,"12,8",14:30,21,"10,6","21,1",01:40,90,97,12:10,74,16:50
2015-01-14,1393,CABO VILÁN,A CORUÑA,50,"11,3","6,7","9,8",07:50,"12,8",14:40,22,"11,7","23,6",23:50,84,89,Varias,75,04:20
2015-01-15,1393,CABO VILÁN,A CORUÑA,50,"9,2","31,4","6,0",23:59,"12,4",04:00,21,"8,9","30,0",07:40,86,97,11:40,69,17:30
2015-01-16,1393,CABO VILÁN,A CORUÑA,50,"8,3",,"5,6",00:10,"11,0",14:50,28,"6,1","18,9",06:40,74,86,00:00,64,Varias
2015-01-17,1393,CABO VILÁN,A CORUÑA,50,"7,8",,"6,1",07:30,"9,4",11:50,19,"6,7","22,5",80:20,84,94,Varias,70,00:40
2015-01-18,1393,CABO VILÁN,A CORUÑA,50,"8,9","2,7","7,4",22:40,"10,4",12:50,03,"10,0","23,9",21:40,88,95,Varias,62,22:20
2015-01-19,1393,CABO VILÁN,A CORUÑA,50,"9,1","8,4","7,2",23:00,"11,0",15:00,03,"6,7","18,9",00:20,62,95,23:30,54,15:10
2015-01-20,1393,CABO VILÁN,A CORUÑA,50,"8,4","6,6","7,6",Varias,"9,2",11:00,01,"8,6","17,8",13:30,76,96,00:00,71,08:20
2015-01-21,1393,CABO VILÁN,A CORUÑA,50,"8,4","4,4","7,4",18:00,"9,4",11:40,34,"9,7","18,9",17:00,87,89,Varias,74,00:20
2015-01-22,1393,CABO VILÁN,A CORUÑA,50,"10,0","4,8","8,5",01:40,"11,4",Varias,02,"4,4","19,4",03:20,92,96,Varias,78,00:30
2015-01-23,1393,CABO VILÁN,A CORUÑA,50,"10,3","2,0","9,2",03:50,"11,4",13:10,36,"1,9","9,2",00:10,95,96,Varias,94,Varias
2015-01-24,1393,CABO VILÁN,A CORUÑA,50,"11,4","0,2","10,3",23:59,"12,6",12:50,04,"6,9","12,5",22:00,92,96,Varias,86,18:30
2015-01-28,1393,CABO VILÁN,A CORUÑA,50,"10,2","3,4","8,4",06:00,"12,1",17:00,23,"3,6","7,8",10:00,95,96,Varias,72,00:00
2015-02-02,1393,CABO VILÁN,A CORUÑA,50,"9,4","6,1","8,1",01:40,"10,7",15:40,24,"8,1","17,8",08:10,86,94,Varias,73,00:50
2015-02-03,1393,CABO VILÁN,A CORUÑA,50,"7,7","5,7","5,6",22:20,"9,8",Varias,35,"9,7","21,9",14:50,82,86,03:40,75,16:20
2015-02-04,1393,CABO VILÁN,A CORUÑA,50,"6,4","3,7","4,5",07:30,"8,4",11:20,04,"10,8","24,2",03:00,80,86,14:10,66,23:20
2015-02-05,1393,CABO VILÁN,A CORUÑA,50,"7,0","6,9","5,0",23:10,"9,0",13:10,02,"7,5","22,2",22:50,66,84,23:20,51,15:10
2015-02-06,1393,CABO VILÁN,A CORUÑA,50,"6,3","5,4","4,3",09:10,"8,3",03:50,04,"12,8","24,7",18:00,83,91,04:30,69,15:20
2015-02-07,1393,CABO VILÁN,A CORUÑA,50,"6,6","0,0","4,7",23:59,"8,4",06:50,03,"11,1","20,8",01:10,63,87,00:00,55,12:30
2015-02-08,1393,CABO VILÁN,A CORUÑA,50,"7,2","0,0","4,4",00:10,"10,0",13:40,04,"10,8","24,4",22:20,66,75,07:50,60,13:40
2015-02-09,1393,CABO VILÁN,A CORUÑA,50,"9,0","0,0","5,5",23:20,"12,5",13:50,99,"6,1","22,2",Varias,59,68,05:30,53,Varias
2015-02-10,1393,CABO VILÁN,A CORUÑA,50,"9,4","0,0","5,2",02:00,"13,7",Varias,13,"2,2","10,0",03:50,57,76,22:50,48,12:10
2015-02-11,1393,CABO VILÁN,A CORUÑA,50,"9,9","4,4","6,2",02:10,"13,6",11:30,16,"3,1","7,5",23:30,69,88,22:30,49,11:40
2015-02-12,1393,CABO VILÁN,A CORUÑA,50,"9,8","0,4","7,6",Varias,"12,1",15:00,21,"5,0","13,3",23:59,86,93,Varias,74,16:40
2015-02-13,1393,CABO VILÁN,A CORUÑA,50,"10,2","4,9","9,0",21:50,"11,3",07:30,22,"9,4","22,2",08:10,87,96,Varias,75,18:10
2015-02-14,1393,CABO VILÁN,A CORUÑA,50,"10,9","9,3","10,0",00:30,"11,8",16:50,21,"9,7","19,2",13:00,93,96,Varias,83,02:40
