fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2017-01-01,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"8,1","0,0","4,5",23:00,"11,7",13:10,21,"6,1","15,8",12:10,"9,8","770,7",00,"767,2",24,43,54,10:50,27,23:59
2017-01-02,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"5,4","0,0","2,8",22:11,"8,1",12:11,24,"14,4","23,9",19:30,"10,0","767,4",00,"763,7",14,38,71,19:40,19,08:40
2017-01-03,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"6,4","0,0","2,9",04:40,"9,8",15:10,19,"12,5","24,7",03:20,"9,8","771,5",23,"765,2",04,38,66,15:30,14,19:40
2017-01-04,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"7,3","0,0","3,6",05:20,"11,0",13:40,99,"5,6","13,6",Varias,"9,9","773,0",11,"770,4",Varias,36,57,15:30,12,01:20
2017-01-05,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"3,2","2,0","0,8",14:00,"5,6",16:20,23,"8,9","16,7",15:40,"1,5","771,4",00,"766,7",16,66,97,14:40,36,02:10
2017-01-06,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"4,6","0,0","1,0",19:20,"8,1",12:30,18,"13,9","24,4",11:20,"9,6","767,7",00,"764,8",16,38,73,02:00,8,21:50
2017-01-07,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"3,4","0,0","0,0",03:10,"6,7",14:50,19,"13,3","25,3",00:30,"9,1","768,3",20,"764,6",05,16,45,23:59,4,20:10
2017-01-08,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"3,6","0,0","-0,5",03:50,"7,6",14:30,18,"13,3","21,4",23:59,"8,5","770,5",23,"766,7",04,28,56,Varias,14,15:00
2017-01-09,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"7,0","0,0","2,7",01:20,"11,3",12:52,18,"5,3","23,3",00:30,"9,6","774,8",Varias,"769,3",03,25,49,14:00,21,12:20
2017-01-10,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"7,8","0,0","4,3",06:50,"11,3",13:10,32,"6,1","12,8",07:00,"10,0","775,2",11,"772,9",16,23,36,04:50,4,23:28
