fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2014-01-01,0367,GIRONA AEROPUERTO,GIRONA,143,"7,0","0,0","-0,5",07:23,"14,6",13:51,20,"2,8","11,7",13:55,"7,3","1002,7",Varias,"995,4",24,75,98,Varias,51,13:58
2014-01-02,0367,GIRONA AEROPUERTO,GIRONA,143,"11,9","0,3","6,5",22:39,"17,3",13:36,23,"3,6","13,9",04:51,"3,7","998,2",Varias,"993,1",07,67,99,Varias,50,12:13
2014-01-03,0367,GIRONA AEROPUERTO,GIRONA,143,,"0,0",,,,,,"1,4",,,"4,4","1002,4",Varias,"992,8",Varias,79,,,,
2014-01-04,0367,GIRONA AEROPUERTO,GIRONA,143,,"4,6",,,,,,,,,"2,3",,,,,,,,,
2014-01-05,0367,GIRONA AEROPUERTO,GIRONA,143,"7,8","0,0","2,0",04:49,"13,6",13:38,31,"2,2","9,2",12:29,"5,5","1001,5",Varias,"992,7",00,61,100,Varias,39,13:40
2014-01-06,0367,GIRONA AEROPUERTO,GIRONA,143,"9,1","0,0","2,2",07:19,"16,0",12:24,99,"1,7","6,1",Varias,"7,0","1002,5",Varias,"999,2",14,80,99,Varias,52,12:05
2014-01-07,0367,GIRONA AEROPUERTO,GIRONA,143,"9,6","0,0","3,2",07:57,"16,1",13:31,99,"1,4","4,7",Varias,"7,8","1006,7",Varias,"1002,0",01,87,100,Varias,67,12:54
2014-01-08,0367,GIRONA AEROPUERTO,GIRONA,143,"10,9","0,0","6,0",23:51,"15,8",14:15,99,"2,5","8,3",Varias,"4,6","1009,6",Varias,"1006,3",15,90,100,Varias,66,14:38
2014-01-09,0367,GIRONA AEROPUERTO,GIRONA,143,"7,9","0,0","2,7",05:12,"13,1",13:08,99,"0,3","3,6",Varias,"3,6","1006,6",Varias,"1003,7",14,90,100,Varias,74,13:10
2014-01-10,0367,GIRONA AEROPUERTO,GIRONA,143,"8,8","0,0","5,9",00:00,"11,6",14:04,19,"0,8","5,0",14:00,"0,1","1004,9",Varias,"1002,1",14,85,100,Varias,75,12:07
