fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2019-03-10,3195,"MADRID, RETIRO",MADRID,667,"15,0","0,0","7,3",07:10,"22,6",16:40,29,"1,7","7,8",17:40,"953,1",09,"948,7",17,52,78,05:30,36,17:30
2019-03-11,3195,"MADRID, RETIRO",MADRID,667,"14,6","0,0","10,0",05:40,"19,3",16:00,06,"2,2","8,6",08:30,"952,2",10,"949,8",Varias,54,75,05:30,39,Varias
2019-03-12,3195,"MADRID, RETIRO",MADRID,667,"14,2","0,0","7,1",06:20,"21,2",15:00,24,"2,8","10,0",13:50,"951,0",00,"944,9",Varias,48,59,Varias,38,17:00
2019-03-13,3195,"MADRID, RETIRO",MADRID,667,"11,0","0,0","7,5",23:59,"14,5",14:10,33,"3,3","11,1",03:10,"951,8",23,"944,6",04,47,68,05:40,36,Varias
2019-03-14,3195,"MADRID, RETIRO",MADRID,667,"10,6","0,0","4,1",06:55,"17,1",16:20,06,"1,1","6,7",23:20,"952,7",09,"948,4",17,46,66,07:20,36,15:30
2019-03-15,3195,"MADRID, RETIRO",MADRID,667,"14,4","0,0","6,0",05:15,"22,8",16:10,24,"1,1","5,3",14:10,"950,2",00,"946,6",17,37,60,05:20,27,Varias
2019-03-16,3195,"MADRID, RETIRO",MADRID,667,"16,2","0,0","8,4",06:40,"23,9",15:30,25,"1,9","7,8",17:40,"947,2",00,"940,1",24,36,51,06:40,27,Varias
2019-03-17,3195,"MADRID, RETIRO",MADRID,667,"13,8","0,0","7,8",23:59,"19,7",14:00,99,"2,5","12,5",Varias,"943,0",24,"939,5",Varias,44,58,Varias,33,12:10
2019-03-18,3195,"MADRID, RETIRO",MADRID,667,"9,9","0,0","3,8",06:20,"16,0",13:50,05,"2,5","11,4",00:00,"947,0",Varias,"944,8",07,44,61,02:10,36,Varias
2019-03-19,3195,"MADRID, RETIRO",MADRID,667,"11,2","0,0","6,3",04:10,"16,0",13:45,01,"2,8","10,8",13:30,"948,8",23,"944,9",16,46,56,02:40,40,Varias
2019-03-20,3195,"MADRID, RETIRO",MADRID,667,"9,9","0,0","5,1",Varias,"14,7",16:10,05,"2,5","12,2",08:50,"949,8",10,"946,3",17,43,61,03:40,36,17:40
2019-03-21,3195,"MADRID, RETIRO",MADRID,667,"9,9","0,0","4,8",06:40,"15,0",14:30,05,"0,6","6,9",00:00,"950,2",08,"946,5",17,41,55,07:30,35,15:40
2019-03-22,3195,"MADRID, RETIRO",MADRID,667,"11,2","0,0","4,5",06:00,"18,0",16:20,17,"1,4","7,2",20:30,"949,9",09,"946,2",17,43,58,06:10,35,Varias
2019-03-23,3195,"MADRID, RETIRO",MADRID,667,"14,1","0,0","7,6",06:20,"20,6",13:20,09,"2,5","7,8",14:20,"948,8",Varias,"943,7",17,44,59,Varias,36,13:30
2019-03-24,3195,"MADRID, RETIRO",MADRID,667,"15,2","0,0","9,0",05:30,"21,5",13:50,14,"2,2","8,3",12:20,"947,0",01,"942,6",16,41,57,05:50,31,Varias
2019-03-25,3195,"MADRID, RETIRO",MADRID,667,"16,4","0,0","10,0",06:50,"22,7",13:40,04,"2,5","13,3",21:40,"944,8",Varias,"939,9",Varias,36,47,Varias,29,16:40
2019-03-26,3195,"MADRID, RETIRO",MADRID,667,"13,5","0,0","6,0",04:50,"21,0",Varias,04,"4,4","14,7",02:10,"944,5",24,"939,1",16,40,58,05:30,27,Varias
2019-03-27,3195,"MADRID, RETIRO",MADRID,667,"12,0","0,0","5,5",06:30,"18,5",15:50,04,"0,6","8,9",21:50,"947,3",24,"943,4",17,39,54,08:00,30,Varias
2019-03-28,3195,"MADRID, RETIRO",MADRID,667,"12,4","0,0","6,1",06:40,"18,6",14:40,06,"1,4","5,8",07:20,"949,0",Varias,"944,5",17,35,44,07:10,29,16:30
2019-03-29,3195,"MADRID, RETIRO",MADRID,667,"12,4","0,0","6,6",06:30,"18,2",14:10,14,"2,8","8,9",17:30,"947,2",Varias,"942,7",16,39,50,23:40,32,14:50
2019-03-30,3195,"MADRID, RETIRO",MADRID,667,"12,4","0,0","6,5",06:40,"18,2",15:10,14,"1,4","6,1",21:50,"944,8",Varias,"938,9",Varias,44,59,23:59,35,16:10
2019-03-31,3195,"MADRID, RETIRO",MADRID,667,"10,6","1,6","9,2",Varias,"12,0",16:10,12,"1,4","5,6",00:00,"939,3",00,"935,6",17,68,85,Varias,56,09:30
2019-04-01,3195,"MADRID, RETIRO",MADRID,667,"13,0","0,0","8,8",05:00,"17,2",14:40,19,"1,4","5,3",14:40,"938,3",24,"935,6",04,65,85,Varias,49,16:00
2019-04-02,3195,"MADRID, RETIRO",MADRID,667,"12,7","2,0","7,4",05:50,"18,0",12:10,26,"0,8","9,7",15:00,"938,0",10,"933,8",24,62,87,05:40,47,13:00
2019-04-03,3195,"MADRID, RETIRO",MADRID,667,"10,8","0,0","6,5",06:40,"15,1",11:20,34,"3,1","11,9",17:30,"933,9",00,"927,4",Varias,49,70,06:20,34,15:30
2019-04-04,3195,"MADRID, RETIRO",MADRID,667,"8,2","1,3","2,5",06:30,"14,0",16:00,26,"1,7","11,1",23:50,"928,7",09,"923,4",24,41,59,07:00,30,Varias
2019-04-05,3195,"MADRID, RETIRO",MADRID,667,"7,2","2,7","4,5",16:30,"10,0",00:00,27,"2,2","13,3",16:20,"925,7",24,"920,7",16,84,91,Varias,42,00:00
2019-04-06,3195,"MADRID, RETIRO",MADRID,667,"7,5","3,5","2,9",04:50,"12,1",15:00,24,"3,6","14,7",15:40,"929,6",23,"923,6",15,76,89,Varias,50,15:50
2019-04-07,3195,"MADRID, RETIRO",MADRID,667,"8,8","4,3","3,7",05:10,"13,8",14:00,27,"2,5","9,2",09:50,"936,8",21,"928,0",01,66,94,23:50,40,13:30
2019-04-08,3195,"MADRID, RETIRO",MADRID,667,"12,0","0,2","6,9",23:59,"17,0",14:20,26,"2,8","12,5",12:10,"936,2",23,"933,6",16,59,95,Varias,34,14:40
2019-04-09,3195,"MADRID, RETIRO",MADRID,667,"9,6","0,8","5,6",05:40,"13,5",16:00,28,"3,9","13,6",13:00,"937,1",22,"934,2",15,64,85,05:30,35,Varias
2019-04-10,3195,"MADRID, RETIRO",MADRID,667,"11,1","0,0","6,5",00:00,"15,7",15:40,99,"2,5","9,2",Varias,"939,7",24,"935,6",04,49,78,00:00,36,15:30
2019-04-11,3195,"MADRID, RETIRO",MADRID,667,"10,8","0,0","5,2",06:00,"16,5",14:50,99,"2,8","8,1",Varias,"941,8",Varias,"939,7",00,46,68,06:10,33,15:10
2019-04-12,3195,"MADRID, RETIRO",MADRID,667,"11,8","0,0","4,0",06:00,"19,5",14:00,02,"0,8","6,4",19:50,"942,2",Varias,"938,7",Varias,47,78,05:40,30,Varias
2019-04-13,3195,"MADRID, RETIRO",MADRID,667,"14,0","0,0","6,0",06:00,"22,0",14:30,24,"0,8","5,8",16:30,"942,6",11,"939,3",Varias,34,58,06:10,19,Varias
2019-04-14,3195,"MADRID, RETIRO",MADRID,667,"17,0","0,0","10,0",07:10,"24,0",16:40,22,"1,4","11,1",19:20,"940,6",07,"936,7",20,50,73,23:40,39,14:20
2019-04-15,3195,"MADRID, RETIRO",MADRID,667,"18,0","0,0","11,5",23:20,"24,6",14:40,25,"3,3","13,3",15:10,"939,2",24,"933,4",15,52,83,03:30,30,15:40
2019-04-16,3195,"MADRID, RETIRO",MADRID,667,"15,0","0,0","7,9",05:40,"22,0",13:45,17,"0,8","11,1",22:40,"941,9",10,"937,4",19,49,81,06:30,31,Varias
2019-04-17,3195,"MADRID, RETIRO",MADRID,667,"16,9","21,6","10,1",06:10,"23,7",14:50,16,"2,5","11,7",16:40,"938,0",00,"932,0",16,53,89,23:50,36,Varias
2019-04-18,3195,"MADRID, RETIRO",MADRID,667,"11,0","7,7","9,1",23:00,"13,0",00:00,10,"1,4","7,2",09:40,"936,4",10,"933,7",17,87,94,Varias,77,13:40
2019-04-19,3195,"MADRID, RETIRO",MADRID,667,"10,4","6,8","9,3",Varias,"11,6",10:20,04,"1,9","8,3",23:50,"942,7",21,"935,1",02,83,93,22:30,69,10:40
2019-04-20,3195,"MADRID, RETIRO",MADRID,667,"14,4","0,3","9,4",00:00,"19,5",13:10,04,"3,9","15,0",08:30,"941,8",00,"938,2",15,43,79,00:00,35,14:50
2019-04-21,3195,"MADRID, RETIRO",MADRID,667,"10,8","0,0","8,5",06:30,"13,2",13:15,04,"3,6","13,3",08:00,"941,0",00,"932,0",23,60,67,Varias,54,14:10
2019-04-22,3195,"MADRID, RETIRO",MADRID,667,"13,5","0,7","8,0",05:50,"19,0",14:00,22,"1,9","8,3",16:50,"927,4",Varias,"922,2",24,55,75,06:00,41,14:10
2019-04-23,3195,"MADRID, RETIRO",MADRID,667,"10,0","2,8","5,7",23:50,"14,2",14:10,18,"3,6","14,2",14:40,"927,1",24,"920,0",05,64,87,Varias,40,13:50
2019-04-24,3195,"MADRID, RETIRO",MADRID,667,"8,4","28,5","5,4",01:40,"11,4",17:50,24,"3,1","14,4",18:20,"929,8",21,"926,7",18,88,93,Varias,72,Varias
2019-04-25,3195,"MADRID, RETIRO",MADRID,667,"10,0","0,0","6,4",05:20,"13,7",15:20,25,"5,6","16,7",12:00,"941,1",24,"928,6",00,61,93,00:00,44,14:00
2019-04-26,3195,"MADRID, RETIRO",MADRID,667,"12,6","0,0","7,2",04:20,"18,0",16:10,24,"1,9","8,6",01:30,"947,5",24,"941,8",00,46,76,06:30,32,17:50
2019-04-27,3195,"MADRID, RETIRO",MADRID,667,"13,9","0,0","6,3",05:20,"21,5",15:30,05,"0,6","7,2",23:40,"949,5",12,"945,6",18,45,77,06:10,33,Varias
2019-04-28,3195,"MADRID, RETIRO",MADRID,667,"17,5","0,0","11,0",05:35,"24,0",14:20,05,"1,7","8,3",00:50,"946,9",00,"940,8",18,46,69,Varias,30,16:30
2019-04-29,3195,"MADRID, RETIRO",MADRID,667,"19,4","0,0","13,0",05:30,"25,7",14:15,99,"2,5","7,5",Varias,"942,0",08,"938,2",19,39,52,Varias,30,14:20
2019-04-30,3195,"MADRID, RETIRO",MADRID,667,"19,8","0,0","13,5",06:20,"26,0",13:10,05,"1,7","8,6",19:10,"940,2",11,"936,3",22,43,60,06:10,35,Varias
2019-05-01,3195,"MADRID, RETIRO",MADRID,667,"19,8","0,0","13,5",05:40,"26,0",13:30,09,"1,9","10,8",22:40,"937,4",10,"933,9",18,39,52,23:59,35,13:40
2019-05-02,3195,"MADRID, RETIRO",MADRID,667,"19,2","0,0","13,0",05:30,"25,4",14:00,14,"1,1","7,2",20:10,"937,5",10,"933,0",Varias,50,66,06:40,40,Varias
2019-05-03,3195,"MADRID, RETIRO",MADRID,667,"15,8","0,0","10,1",23:59,"21,6",11:30,03,"2,5","12,2",12:20,"937,5",23,"933,4",08,51,69,04:40,36,11:30
2019-05-04,3195,"MADRID, RETIRO",MADRID,667,"14,8","0,0","7,2",05:15,"22,3",14:15,04,"1,4","10,8",00:30,"938,3",24,"935,7",18,44,65,Varias,33,16:40
2019-05-05,3195,"MADRID, RETIRO",MADRID,667,"15,7","0,0","8,7",05:30,"22,7",16:00,10,"1,9","9,7",00:10,"940,0",12,"937,5",00,43,61,03:30,31,18:30
2019-05-06,3195,"MADRID, RETIRO",MADRID,667,"17,0","0,0","9,0",05:50,"25,0",14:00,26,"1,9","9,2",15:30,"941,6",09,"938,8",19,38,56,Varias,30,Varias
2019-05-07,3195,"MADRID, RETIRO",MADRID,667,"17,8","0,0","12,2",05:40,"23,4",15:30,26,"3,1","14,2",16:20,"940,5",12,"937,4",24,56,76,06:00,43,Varias
2019-05-08,3195,"MADRID, RETIRO",MADRID,667,"16,2","0,0","13,1",23:59,"19,3",16:00,23,"5,3","17,2",15:00,"936,6",00,"933,0",17,69,80,04:40,56,15:30
2019-05-09,3195,"MADRID, RETIRO",MADRID,667,"16,7","0,0","10,2",05:45,"23,2",14:30,26,"3,3","13,1",17:40,"938,1",10,"935,3",19,56,83,Varias,40,12:30
2019-05-10,3195,"MADRID, RETIRO",MADRID,667,"19,8","0,0","14,8",03:50,"24,7",13:00,26,"2,5","10,0",01:30,"940,7",24,"937,2",03,57,87,01:40,43,15:40
2019-05-11,3195,"MADRID, RETIRO",MADRID,667,"20,3","0,0","13,2",05:45,"27,4",15:45,06,"2,2","12,8",23:10,"944,5",23,"941,0",02,42,76,06:10,25,Varias
2019-05-12,3195,"MADRID, RETIRO",MADRID,667,"18,4","0,0","10,0",Varias,"26,9",14:40,06,"1,7","11,7",00:40,"948,5",Varias,"943,5",16,31,49,06:30,21,Varias
2019-05-13,3195,"MADRID, RETIRO",MADRID,667,"21,7","0,0","13,2",04:50,"30,2",14:40,05,"1,7","10,6",01:30,"944,1",00,"938,8",17,25,34,03:50,21,Varias
2019-05-14,3195,"MADRID, RETIRO",MADRID,667,"21,0","0,0","13,6",Varias,"28,5",14:30,12,"1,4","5,8",00:20,"942,4",08,"936,8",Varias,33,44,Varias,28,14:40
2019-05-15,3195,"MADRID, RETIRO",MADRID,667,"24,0","0,0","14,5",06:30,"33,5",13:50,02,"1,1","8,6",17:10,"937,0",08,"933,0",18,34,57,06:50,22,14:10
2019-05-16,3195,"MADRID, RETIRO",MADRID,667,"20,5","0,1","11,0",22:45,"30,0",14:05,32,"2,8","16,7",21:30,"935,2",02,"927,1",18,48,71,22:40,25,00:00
2019-05-17,3195,"MADRID, RETIRO",MADRID,667,"14,4","0,0","10,1",05:30,"18,7",15:10,27,"3,3","14,4",02:20,"934,0",00,"930,0",Varias,54,66,00:30,42,15:40
2019-05-18,3195,"MADRID, RETIRO",MADRID,667,"13,4","0,0","8,0",05:50,"18,7",13:20,28,"2,2","9,2",05:10,"933,1",24,"932,1",04,45,59,Varias,37,Varias
2019-05-19,3195,"MADRID, RETIRO",MADRID,667,"15,2","0,0","10,0",04:50,"20,5",15:00,28,"1,4","7,2",18:00,"935,8",23,"933,4",20,44,65,04:50,33,Varias
