fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2014-01-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,3","0,0","11,9",07:20,"20,7",13:10,27,"1,9","8,9",05:00,"1017,5",00,"1013,5",14,63,84,23:50,46,13:20
2014-01-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,0","0,0","12,8",07:30,"17,3",15:00,22,"0,3","3,6",10:50,"1017,0",23,"1014,3",Varias,83,93,07:30,71,15:30
2014-01-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,1","0,0","10,5",07:30,"21,7",15:20,32,"1,1","7,5",14:20,"1018,6",10,"1015,6",15,72,97,08:10,46,15:20
2014-01-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,0","0,0","13,3",04:50,"22,7",13:10,36,"2,8","15,0",18:50,,,,,60,,,,
2014-01-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,4","0,0","10,1",07:30,"18,6",14:00,32,"3,3","12,2",00:50,"1022,4",09,"1016,7",24,45,62,Varias,32,Varias
2014-01-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,8","0,0","7,8",05:40,"21,8",13:00,31,"1,7","6,1",00:40,"1016,8",10,"1013,2",14,50,71,05:50,31,12:10
2014-01-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,0","0,0","7,0",07:30,"21,0",12:20,99,"1,7","4,7",Varias,"1017,1",10,"1014,3",Varias,61,86,21:30,36,11:50
2014-01-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,0","0,0","9,1",01:50,"19,0",13:20,36,"1,4","4,7",05:00,"1018,9",10,"1015,6",Varias,57,83,Varias,40,13:30
2014-01-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,1","0,0","5,8",04:30,"18,4",12:20,99,"1,9","4,4",Varias,"1017,1",00,"1011,6",24,71,94,23:10,50,10:50
2014-01-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,2","1,1","9,3",06:50,"17,0",11:40,09,"1,7","5,8",13:30,"1012,0",10,"1009,0",14,82,96,06:30,65,11:50
2014-01-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,8","0,0","11,0",06:10,"16,7",16:00,27,"1,1","5,3",02:50,"1017,7",23,"1011,1",01,91,97,Varias,76,15:40
2014-01-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,6","0,0","10,0",01:50,"21,1",12:30,31,"1,7","5,3",22:20,"1020,7",10,"1017,5",01,79,96,Varias,50,12:20
2014-01-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,2","2,8","9,0",23:20,"15,5",09:50,31,"2,8","10,8",13:50,"1019,5",23,"1016,0",16,76,88,12:00,56,17:10
2014-01-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,8","0,0","8,5",07:40,"17,0",15:20,31,"2,8","8,9",22:30,"1019,2",00,"1013,7",24,64,80,07:50,53,12:40
2014-01-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,0","0,2","13,3",22:20,"20,8",13:50,31,"4,2","10,0",00:40,,,,,63,,,,
2014-01-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,0","1,0","10,2",23:59,"15,9",13:30,31,"1,1","6,4",13:40,"1010,0",00,"1006,9",13,80,94,08:50,62,Varias
2014-01-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"9,2","17,6","6,2",05:50,"12,1",15:50,09,"2,2","8,3",16:00,"1007,4",00,"995,0",24,92,96,Varias,73,00:00
2014-01-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,0","9,3","9,8",07:30,"16,3",13:50,32,"1,9","7,2",15:40,"997,5",21,"993,1",14,76,96,01:10,53,14:30
2014-01-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,0","0,0","9,8",04:20,"14,2",15:20,31,"4,4","16,9",11:00,"1011,0",24,"985,7",06,66,99,Varias,42,15:50
2014-01-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,8","0,0","9,0",06:00,"14,7",13:20,32,"3,9","13,3",15:20,"1016,1",11,"1010,8",01,53,59,Varias,44,15:00
2014-01-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,8","6,6","9,0",05:50,"16,5",13:50,27,"2,2","10,0",13:00,"1016,9",08,"1012,8",24,52,76,23:59,41,11:50
2014-01-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,8","1,7","10,0",06:00,"17,5",14:50,27,"2,5","11,1",11:50,"1012,8",00,"1009,3",Varias,78,99,06:50,52,Varias
2014-01-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,5","0,0","9,7",04:50,"19,3",13:10,27,"1,4","9,2",05:40,"1023,2",24,"1012,1",01,59,85,20:10,35,12:40
2014-01-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,6","0,0","8,0",07:30,"19,3",13:50,26,"3,3","11,9",20:30,"1023,5",Varias,"1018,3",15,45,65,07:30,34,Varias
2014-01-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,8","0,0","12,0",06:00,"19,5",13:40,27,"5,0","17,8",13:00,"1020,0",00,"1016,8",14,58,70,23:59,50,13:00
2014-01-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,5","0,0","12,3",06:50,"24,7",14:30,31,"2,5","11,9",16:40,"1021,1",10,"1015,1",24,52,71,07:00,35,14:00
2014-01-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,1","0,0","12,2",23:59,"20,0",14:50,27,"6,9","16,4",20:30,"1015,1",00,"1009,7",15,59,76,03:50,46,15:00
2014-01-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,0","1,5","9,9",07:30,"16,0",13:40,31,"3,1","12,5",15:00,"1013,2",00,"1002,2",24,54,71,23:50,47,Varias
2014-01-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,3","0,2","9,9",23:59,"14,7",14:10,27,"3,1","12,2",11:50,"1003,1",24,"996,3",14,59,94,03:20,43,13:40
2014-01-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"10,8","0,0","8,0",07:20,"13,7",15:50,31,"3,3","12,5",12:40,"1010,2",23,"1002,5",02,56,70,06:30,45,16:40
2014-01-31,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,2","0,0","10,7",04:50,"15,7",12:40,31,"2,8","8,9",Varias,"1011,4",10,"1008,7",04,73,83,16:50,52,00:00
2014-02-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,7","0,0","11,3",23:59,"18,1",15:20,27,"3,3","13,1",17:30,"1014,4",24,"1008,6",06,65,87,03:40,52,Varias
