fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2016-01-01,2331,BURGOS AEROPUERTO,BURGOS,891,"6,0","9,0","0,1",00:20,"11,8",15:10,18,"5,0","16,1",13:00,"4,0","920,7",00,"911,7",15,81,97,17:00,58,14:00
2016-01-02,2331,BURGOS AEROPUERTO,BURGOS,891,"5,3","0,7","2,9",21:30,"7,7",13:30,24,"6,7","13,9",11:10,"5,3","918,1",18,"913,0",00,74,95,02:00,61,13:00
2016-01-03,2331,BURGOS AEROPUERTO,BURGOS,891,"7,0","14,9","3,6",01:30,"10,4",22:10,20,"10,6","18,6",18:00,"0,0","915,9",00,"903,6",19,94,97,Varias,85,01:00
2016-01-04,2331,BURGOS AEROPUERTO,BURGOS,891,"6,6","20,4","4,1",21:15,"9,0",00:00,22,"3,9","13,3",00:39,"0,0","904,3",02,"900,3",15,96,99,Varias,88,Varias
2016-01-05,2331,BURGOS AEROPUERTO,BURGOS,891,"3,2","0,0","0,4",06:00,"6,0",15:30,23,"6,1","13,9",13:20,"3,3","908,9",24,"901,9",00,81,96,09:00,70,Varias
2016-01-06,2331,BURGOS AEROPUERTO,BURGOS,891,"3,9","4,9","0,2",00:10,"7,6",23:24,19,"8,1","16,9",20:30,"0,0","911,4",11,"906,7",20,92,97,Varias,86,13:00
2016-01-07,2331,BURGOS AEROPUERTO,BURGOS,891,"9,3","3,4","7,2",00:10,"11,4",17:00,21,"11,7","21,1",22:00,"0,0","909,1",10,"906,8",01,89,98,Varias,82,Varias
2016-01-08,2331,BURGOS AEROPUERTO,BURGOS,891,"9,6","12,3","7,4",23:59,"11,8",14:30,19,"8,3","19,7",05:50,"0,0","907,1",00,"903,0",14,94,100,Varias,82,Varias
2016-01-09,2331,BURGOS AEROPUERTO,BURGOS,891,"6,8","10,6","5,0",09:50,"8,7",13:20,19,"8,3","18,6",Varias,"2,2","905,7",11,"903,0",24,86,96,Varias,69,13:30
2016-01-10,2331,BURGOS AEROPUERTO,BURGOS,891,"8,2","16,3","6,6",02:50,"9,9",22:10,20,"13,6","25,8",22:10,"0,0","903,0",00,"895,9",22,89,94,08:20,79,22:10
2016-01-11,2331,BURGOS AEROPUERTO,BURGOS,891,"4,9","0,6","2,0",23:59,"7,8",01:10,23,"9,2","19,7",11:10,"4,7","913,1",24,"897,6",00,76,95,23:59,64,Varias
2016-01-12,2331,BURGOS AEROPUERTO,BURGOS,891,"2,6","0,0","-1,4",23:59,"6,6",15:30,23,"5,8","13,3",12:10,"4,2","921,4",24,"913,1",00,84,96,Varias,73,16:30
2016-01-13,2331,BURGOS AEROPUERTO,BURGOS,891,"2,2","4,9","-3,2",03:40,"7,6",21:30,20,"4,2","15,0",23:54,"0,2","921,4",00,"914,6",24,82,96,Varias,74,Varias
2016-01-14,2331,BURGOS AEROPUERTO,BURGOS,891,"4,4","1,1","1,8",23:50,"7,0",00:00,20,"2,5","15,0",00:00,"0,0","917,8",24,"912,5",05,90,97,12:00,69,05:00
2016-01-15,2331,BURGOS AEROPUERTO,BURGOS,891,"2,4","1,0","-0,2",21:00,"5,0",13:20,34,"6,1","14,4",11:50,"3,8","925,9",24,"917,8",00,84,95,02:00,69,15:00
2016-01-16,2331,BURGOS AEROPUERTO,BURGOS,891,"0,8",Ip,"-3,0",23:40,"4,7",14:50,02,"2,5","11,4",14:10,"5,7","927,4",10,"925,3",04,78,95,23:59,63,13:00
2016-01-17,2331,BURGOS AEROPUERTO,BURGOS,891,"0,2","1,1","-4,0",Varias,"4,5",13:10,17,"3,6","10,3",23:12,"1,6","926,2",00,"916,7",24,79,98,02:00,70,13:00
