fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2018-01-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,2","14,4","0,5",05:50,"9,8",13:40,34,"1,7","10,6",20:00,88,99,Varias,66,13:00
2018-01-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,1","5,5","5,4",04:40,"10,8",15:50,08,"0,8","4,4",01:30,99,99,Varias,98,07:00
2018-01-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"11,6","0,0","8,4",00:10,"14,9",14:10,99,"0,8","3,1",Varias,97,99,Varias,88,14:00
2018-01-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"12,2","0,0","8,5",04:40,"16,0",13:20,26,"1,7","6,9",20:10,82,99,Varias,66,13:20
2018-01-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,6","24,5","5,2",23:59,"12,0",15:20,16,"2,2","10,3",10:10,80,99,Varias,66,15:10
2018-01-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,6","53,4","-0,2",17:00,"5,3",,31,"0,3","4,4",00:20,98,99,Varias,98,00:00
2018-01-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,9","1,8","-0,1",02:00,"3,9",13:10,17,"0,0","3,9",12:50,98,99,Varias,98,00:00
2018-01-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-0,4","0,0","-3,9",23:59,"3,0",11:30,15,"0,8","6,1",11:40,98,99,Varias,98,00:00
2018-01-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"-1,2","2,6","-6,7",07:30,"4,4",13:10,18,"1,4","9,2",17:40,85,100,00:00,64,13:00
2018-01-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,7","3,2","0,6",23:59,"6,8",12:50,12,"0,8","9,2",01:10,90,99,Varias,83,Varias
2018-01-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,8","6,8","0,0",01:00,"3,5",12:00,35,"0,6","4,2",14:40,98,99,Varias,98,00:00
2018-01-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,0","0,2","1,0",00:10,"7,0",15:00,13,"1,1","8,9",22:10,98,99,Varias,88,23:20
2018-01-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,4","7,5","1,6",02:50,"7,1",13:20,11,"3,3","11,1",02:40,71,99,Varias,68,Varias
2018-01-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,8","2,7","0,9",04:00,"4,7",14:40,31,"0,8","3,9",15:00,98,99,Varias,98,00:00
2018-01-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,0","0,6","1,8",00:30,"8,3",13:30,23,"1,1","5,8",13:20,85,99,Varias,72,14:00
2018-01-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,9","0,5","5,2",00:20,"10,6",16:50,14,"0,3","5,3",01:10,93,99,Varias,85,16:30
2018-01-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,0","0,6","2,5",23:59,"9,4",02:40,32,"2,8","12,5",05:00,91,99,Varias,75,11:10
2018-01-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,1","0,2","-0,6",08:30,"10,8",16:00,27,"0,6","2,8",04:50,94,99,Varias,74,15:40
2018-01-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,4","2,2","5,5",00:10,"9,2",13:10,33,"1,4","7,8",14:30,98,99,Varias,94,21:50
2018-01-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,8","3,9","3,5",05:00,"10,2",23:00,34,"1,1","7,2",23:50,93,99,Varias,75,Varias
2018-01-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"10,4","0,4","9,0",07:20,"11,8",11:40,35,"2,5","8,3",01:50,99,99,Varias,99,Varias
2018-01-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,2","0,9","6,4",06:40,"12,1",14:00,99,"1,9","7,2",11:50,92,99,Varias,79,13:30
2018-01-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,7","0,1","5,1",23:00,"12,3",14:00,32,"1,9","6,1",12:10,95,99,Varias,89,14:20
2018-01-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,4","0,0","3,3",07:00,"11,5",15:30,15,"0,8","6,7",02:40,98,99,Varias,90,15:10
2018-01-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,7","16,2","3,6",23:00,"9,8",10:50,17,"0,8","10,8",10:20,97,99,Varias,77,10:10
2018-01-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,2","25,1","2,0",22:10,"6,5",12:40,32,"3,3","11,9",12:40,98,99,Varias,88,15:20
2018-01-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,6","0,0","-0,1",23:59,"7,2",14:50,14,"2,2","12,5",04:10,78,99,Varias,67,14:50
2018-01-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,8","0,0","-0,7",Varias,"12,4",16:00,26,"1,1","2,8",13:30,84,100,07:00,59,16:00
2018-01-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,0","0,0","-0,5",08:00,"12,5",15:40,21,"0,8","3,3",12:40,87,99,Varias,65,15:50
2018-01-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,5","0,0","-0,3",07:20,"11,3",15:50,99,"0,8","2,5",Varias,92,99,Varias,75,Varias
2018-01-31,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,6","0,7","-0,9",08:00,"12,0",16:00,14,"1,1","5,3",00:40,90,99,Varias,72,15:40
2018-02-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,4","1,9","0,7",22:00,"6,1",11:30,36,"1,9","7,8",15:20,96,99,Varias,86,11:30
2018-02-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,2","9,5","-0,3",04:00,"4,8",13:50,07,"1,7","10,8",13:30,82,99,Varias,60,12:20
2018-02-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,0","6,4","-0,1",00:30,"4,0",12:50,32,"0,8","4,7",20:00,98,99,Varias,98,00:00
2018-02-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,0","2,8","1,0",07:50,"4,9",12:50,03,"1,4","6,9",16:20,89,99,Varias,84,Varias
2018-02-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,2","3,0","1,0",14:00,"3,4",11:00,35,"1,1","5,8",08:20,98,99,Varias,90,Varias
2018-02-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,7","0,1","-0,1",Varias,"3,5",13:00,36,"2,2","11,1",15:10,76,99,Varias,65,11:00
2018-02-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,1","0,2","-0,9",07:40,"3,1",13:10,01,"2,8","11,7",12:30,76,96,23:59,62,13:00
2018-02-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,1","0,0","-2,2",23:59,"2,4",13:50,34,"1,9","8,9",09:00,75,99,Varias,61,Varias
2018-02-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,2","2,9","-3,4",04:00,"3,9",14:10,34,"1,1","9,2",20:00,93,99,Varias,79,14:20
2018-02-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,8","3,4","0,1",04:50,"5,5",13:40,02,"1,4","10,0",15:40,86,99,Varias,73,13:40
2018-02-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,9","3,4","2,6",01:00,"9,2",14:00,32,"0,6","6,4",23:20,99,99,Varias,98,00:00
2018-02-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,6","0,0","-2,0",23:59,"5,2",14:00,04,"2,2","8,9",13:40,77,99,Varias,55,15:10
