fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2015-02-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,8","0,0","10,9",07:00,"16,7",12:30,27,"3,9","13,9",15:40,"1016,2",08,"1013,8",16,64,77,07:10,55,Varias
2015-02-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"10,0","14,1","8,2",10:10,"11,9",03:00,27,"2,5","8,9",02:00,"1020,2",19,"1010,1",08,86,96,Varias,64,02:40
2015-02-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,2","0,0","8,0",08:00,"18,3",13:30,14,"2,5","9,2",15:50,"1021,7",23,"1019,2",14,66,88,00:00,47,13:30
2015-02-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,8","0,0","7,3",07:00,"18,4",11:30,13,"2,8","8,6",13:20,"1022,2",09,"1019,5",16,65,91,02:50,40,11:40
2015-02-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,9","0,0","7,0",05:20,"18,8",14:00,14,"3,1","7,2",15:20,"1019,8",00,"1012,7",24,70,93,05:20,44,11:50
2015-02-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,3","0,0","8,9",05:30,"15,7",16:50,31,"2,5","11,7",16:50,"1012,8",00,"1003,8",17,73,92,Varias,53,10:40
2015-02-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,1","0,0","10,2",07:00,"18,0",14:30,31,"3,9","13,9",10:50,"1014,5",Varias,"1006,7",00,49,64,00:00,40,Varias
2015-02-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,2","0,0","12,5",03:50,"18,0",15:00,31,"3,1","16,9",09:40,"1017,3",24,"1013,0",15,62,71,06:50,53,Varias
2015-02-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,8","0,0","9,9",06:40,"17,7",16:00,31,"4,2","16,1",16:20,"1025,0",24,"1017,3",00,46,62,Varias,37,15:50
2015-02-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,6","0,0","8,7",07:20,"18,6",14:40,27,"4,2","14,7",20:10,"1026,1",09,"1020,6",15,48,62,07:00,35,14:10
2015-02-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,0","0,0","12,3",06:50,"23,6",12:50,31,"3,6","13,9",21:50,"1022,0",01,"1015,8",Varias,46,59,Varias,37,Varias
2015-02-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,0","0,0","11,8",07:10,"20,3",16:10,27,"4,4","13,6",17:50,"1018,2",23,"1014,8",17,56,73,Varias,46,Varias
2015-02-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,7","0,0","13,4",07:10,"22,0",14:40,31,"3,6","10,6",13:40,"1019,7",22,"1015,9",15,52,65,Varias,41,Varias
2015-03-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,4","0,0","13,4",02:00,"23,5",14:00,31,"3,6","10,3",15:40,"1020,6",08,"1017,3",17,53,68,Varias,44,13:50
2015-03-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,8","0,0","14,3",06:50,"23,4",11:40,27,"2,2","7,8",00:10,"1020,4",Varias,"1017,1",Varias,62,94,23:59,47,11:10
2015-03-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,8","0,0","12,1",05:40,"23,6",10:40,27,"1,4","8,1",23:20,"1019,0",11,"1015,9",16,72,94,00:00,50,10:40
2015-03-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,2","0,0","13,6",20:20,"20,7",09:10,13,"3,1","8,3",22:50,"1024,3",24,"1017,9",04,85,97,Varias,65,09:00
2015-03-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,4","0,0","8,2",23:59,"16,6",12:10,13,"4,4","11,9",11:50,"1026,3",10,"1024,0",03,56,90,00:10,41,12:30
2015-03-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,0","0,0","4,9",06:40,"17,1",11:30,13,"3,9","10,6",12:50,"1027,2",23,"1024,3",04,47,62,01:40,26,10:30
2015-03-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,2","0,0","4,1",06:40,"18,2",13:10,13,"1,7","6,4",13:40,"1027,1",00,"1020,1",24,52,81,07:00,35,Varias
2015-03-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"11,8","0,0","4,0",06:00,"19,6",10:50,09,"3,3","8,1",15:00,"1020,4",Varias,"1017,0",14,63,87,21:00,31,10:30
2015-03-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,0","0,0","9,0",05:00,"18,9",13:20,14,"2,2","5,6",13:40,"1021,9",Varias,"1018,9",17,72,89,05:30,53,11:40
2015-03-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,0","0,0","7,1",04:40,"20,8",12:40,13,"2,2","5,3",13:30,"1022,0",09,"1019,2",15,62,89,21:30,31,11:20
2015-03-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,9","0,0","9,4",07:00,"22,4",13:40,13,"2,5","6,9",15:40,"1021,3",Varias,"1017,0",16,54,86,23:30,29,Varias
2015-03-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,4","0,0","11,0",00:50,"27,9",15:30,27,"2,2","9,4",22:40,"1018,1",00,"1011,6",16,45,89,01:00,25,15:30
2015-03-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,0","0,0","13,8",23:50,"22,2",10:30,13,"4,7","12,8",12:40,"1016,7",22,"1012,6",03,74,91,Varias,44,10:10
2015-03-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,9","0,4","10,3",06:50,"19,5",12:00,14,"2,5","8,3",14:00,"1016,3",00,"1012,6",Varias,79,95,Varias,60,13:20
2015-03-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,6","0,2","10,3",23:50,"16,8",11:50,14,"2,2","8,6",10:50,"1014,2",00,"1010,3",17,79,96,02:40,65,Varias
2015-03-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,0","0,1","7,5",05:50,"18,5",11:00,09,"2,8","8,6",16:30,"1014,1",Varias,"1010,4",04,79,94,Varias,61,Varias
2015-03-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,7","0,0","10,1",22:10,"15,3",14:20,13,"4,7","13,6",14:30,"1013,8",00,"1007,8",16,70,95,Varias,55,12:20
2015-03-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,6","2,3","9,6",06:40,"15,6",14:50,13,"3,9","13,6",11:10,"1011,4",01,"1007,8",20,84,99,Varias,70,14:50
2015-03-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,4","14,0","10,6",03:30,"18,1",13:10,27,"3,1","9,4",13:50,"1008,2",00,"1001,1",18,80,98,23:50,55,12:20
2015-03-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,8","19,8","11,0",10:00,"14,5",16:00,18,"1,9","11,4",08:30,"1002,0",Varias,"998,4",08,90,98,Varias,71,19:10
2015-03-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,8","6,6","11,5",Varias,"16,1",15:40,09,"0,8","5,0",03:20,"1004,0",21,"1001,5",04,89,96,Varias,67,15:30
2015-03-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,2","4,7","11,1",23:59,"15,3",17:10,99,"1,4","4,7",Varias,"1004,4",Varias,"1002,2",16,86,97,Varias,70,17:10
2015-03-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,8","1,3","9,9",05:30,"19,7",12:00,18,"2,2","7,5",12:50,"1004,2",00,"997,0",24,81,95,05:40,52,Varias
2015-03-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"12,7","0,0","8,5",06:00,"16,9",12:20,22,"3,1","8,6",13:10,"1000,9",23,"996,0",04,56,94,Varias,43,11:50
2015-03-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,0","0,0","10,7",23:20,"17,4",15:50,35,"4,2","12,8",13:00,"1011,0",24,"999,2",05,42,78,04:00,28,Varias
2015-03-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,2","0,0","8,5",04:00,"20,0",14:40,31,"2,8","12,8",16:10,"1018,0",23,"1010,9",00,40,55,23:40,34,Varias
2015-03-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,2","0,0","15,0",06:00,"25,3",16:40,32,"3,3","11,1",16:20,"1020,3",22,"1016,5",16,50,66,05:50,40,Varias
2015-03-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"23,2","0,0","16,3",03:50,"30,1",15:00,27,"4,4","10,3",13:00,"1020,2",09,"1016,1",16,43,70,03:40,28,17:00
2015-03-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"24,2","0,0","18,5",06:20,"30,0",14:40,31,"3,9","10,3",16:30,"1018,9",23,"1015,3",15,39,61,01:40,26,17:10
2015-03-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"23,8","0,0","17,9",06:10,"29,8",12:30,27,"2,8","8,1",03:10,"1020,0",08,"1016,8",16,40,49,Varias,34,18:20
2015-03-31,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"22,6","0,0","18,9",06:30,"26,4",15:50,31,"1,9","7,2",00:30,"1019,7",09,"1016,2",17,50,62,23:59,41,00:00
2015-04-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"21,1","0,0","15,5",23:59,"26,7",10:50,13,"3,6","11,4",12:30,"1020,3",22,"1016,0",05,65,82,04:00,43,11:00
2015-04-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,6","0,0","13,1",04:40,"20,2",09:50,99,"2,8","7,8",Varias,"1020,8",10,"1017,6",Varias,76,87,Varias,56,09:10
2015-04-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,6","0,0","13,5",23:59,"19,8",12:50,14,"1,9","6,1",Varias,"1017,9",00,"1010,6",17,76,93,Varias,64,13:50
2015-04-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,0","0,0","12,2",06:30,"19,7",11:20,13,"2,5","7,2",13:50,"1010,8",00,"1005,5",16,81,93,02:00,69,13:00
2015-04-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,6","0,0","13,9",06:50,"21,4",12:10,13,"3,1","8,6",15:10,"1007,9",00,"1004,0",17,75,94,Varias,58,Varias
2015-04-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,3","0,5","14,6",22:00,"20,0",14:40,14,"3,1","9,7",12:20,"1014,5",24,"1007,0",01,77,90,Varias,62,11:00
2015-04-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,4","0,0","14,4",05:00,"18,3",12:30,14,"6,1","14,2",22:50,"1018,6",22,"1013,5",04,65,78,Varias,58,12:30
2015-04-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,2","11,9","12,8",23:59,"17,7",16:40,14,"4,4","15,3",02:40,"1019,4",24,"1015,9",05,65,96,23:59,61,Varias
2015-04-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,2","0,0","12,4",05:00,"17,9",14:00,14,"1,4","5,8",13:50,"1019,5",22,"1017,3",05,79,97,Varias,67,14:00
2015-04-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,5","0,0","13,7",05:40,"19,3",14:10,14,"2,5","7,2",09:30,"1019,1",10,"1016,2",17,72,95,06:40,55,13:20
2015-04-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"14,8","0,2","13,0",05:50,"16,7",17:10,27,"1,1","5,3",03:30,"1019,5",22,"1016,5",05,85,91,Varias,78,17:30
2015-04-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,0","0,0","13,8",06:00,"20,3",12:50,13,"2,2","10,6",14:00,"1019,0",00,"1014,5",17,73,93,Varias,58,12:40
2015-04-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,1","0,0","12,7",06:10,"23,5",12:10,18,"2,8","7,2",12:40,"1017,1",22,"1014,3",03,64,89,07:00,43,12:10
2015-04-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,6","0,4","12,9",04:00,"24,4",13:40,18,"2,2","11,1",19:10,"1015,6",00,"1008,9",19,56,91,04:10,40,12:50
2015-04-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,0","4,7","14,7",06:00,"21,4",12:30,13,"1,9","7,5",15:10,"1012,9",21,"1008,9",04,78,96,Varias,61,12:30
2015-04-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,0","0,0","15,0",Varias,"23,0",14:30,99,"1,9","5,6",Varias,"1014,2",11,"1011,0",04,70,96,Varias,52,Varias
2015-04-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,3","0,0","14,4",06:00,"22,2",11:20,14,"2,5","5,8",12:10,"1013,7",00,"1010,0",18,64,93,22:50,52,12:00
2015-04-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,2","0,0","12,9",06:20,"23,5",12:00,09,"2,2","8,1",14:40,"1012,0",00,"1007,2",17,62,93,00:50,40,20:00
2015-04-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"20,6","0,0","14,7",05:50,"26,6",13:50,27,"3,6","11,1",10:30,"1011,7",24,"1007,6",14,45,62,Varias,30,13:40
2015-04-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"16,7","0,0","12,5",05:40,"20,9",10:30,13,"3,3","11,4",12:00,"1014,7",21,"1010,9",02,65,73,15:20,50,00:00
2015-04-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,4","0,0","12,2",04:00,"22,5",11:00,14,"3,1","10,0",14:40,"1015,8",22,"1012,5",03,70,85,22:20,46,10:50
2015-04-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,2","0,0","15,4",03:00,"23,1",12:40,13,"2,5","7,2",15:00,"1016,2",10,"1013,9",15,71,88,Varias,55,Varias
2015-04-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"18,8","0,0","15,3",23:59,"22,2",11:30,13,"2,2","7,2",11:10,"1015,3",00,"1011,0",17,73,91,Varias,61,Varias
2015-04-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"17,2","0,0","13,4",05:00,"21,0",11:10,09,"2,5","7,2",13:20,"1012,4",00,"1009,3",17,82,94,Varias,66,23:59
2015-04-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"21,4","0,2","16,5",04:00,"26,3",15:10,27,"3,3","9,7",09:30,"1011,3",07,"1007,3",17,50,71,23:40,41,15:00
2015-04-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,4","1,7","16,4",23:30,"22,3",17:30,27,"3,9","12,8",12:50,"1009,2",24,"1004,3",17,60,88,14:20,40,18:00
2015-04-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,0","0,0","15,1",06:00,"22,9",14:00,31,"2,8","11,1",15:50,"1012,8",Varias,"1008,8",01,54,71,02:20,44,Varias
2015-04-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"19,8","0,0","13,6",06:00,"26,0",13:00,31,"3,1","7,2",03:30,"1013,6",Varias,"1011,6",18,50,77,05:50,35,Varias
2015-04-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"22,1","0,0","16,0",04:30,"28,2",15:00,27,"2,8","10,0",10:30,"1014,2",22,"1011,2",16,42,62,Varias,31,Varias
2015-04-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"21,4","0,0","17,3",06:00,"25,6",10:20,27,"3,1","8,6",03:40,"1014,5",24,"1012,0",18,53,91,23:59,43,10:10
