fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2015-01-01,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"0,8","0,0","-1,7",07:10,"3,4",23:20,14,"6,9","20,8",02:22,"4,9","774,7",11,"771,2",02,79,100,17:00,11,23:16
2015-01-02,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"2,7","0,0","0,0",22:56,"5,4",13:04,15,"11,9","20,6",02:39,"2,0","776,1",10,"773,3",03,13,26,13:14,7,04:12
2015-01-03,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"1,4","0,0","-2,5",05:56,"5,3",14:05,14,"12,5","23,3",23:48,"8,0","775,4",11,"773,1",15,36,100,Varias,6,17:01
2015-01-04,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"0,8","0,0","-2,0",08:01,"3,5",13:02,14,"13,6","21,9",00:02,"8,6","774,2",11,"772,1",15,11,27,16:03,7,Varias
2015-01-05,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"3,6","0,0","0,5",19:10,"6,7",13:50,18,"5,0","13,1",00:08,"8,6","774,3",10,"772,5",Varias,18,55,14:30,4,06:00
2015-01-06,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"4,6","0,0","1,4",23:50,"7,8",12:53,32,"4,2","8,9",05:06,"8,6","773,9",11,"771,8",Varias,9,47,13:36,5,Varias
2015-01-07,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"-0,3","6,0","-2,7",08:40,"2,1",00:15,34,"10,0","19,2",14:49,"1,1","772,8",10,"770,5",15,73,100,Varias,11,05:01
2015-01-08,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"-1,5","0,0","-4,0",07:00,"1,0",13:00,34,"7,5","18,6",01:59,"4,8","774,6",11,"771,7",02,80,100,Varias,39,09:23
2015-01-09,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"-2,0","9,9","-3,5",04:30,"-0,4",17:44,13,"12,2","23,6",23:05,"0,2","774,8",10,"772,6",13,100,100,Varias,65,01:00
2015-01-10,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"-0,2","0,0","-2,7",Varias,"2,3",15:12,13,"8,6","21,4",00:10,"8,0","775,3",11,"772,9",17,82,100,Varias,50,22:08
2015-01-11,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"0,4","0,0","-1,9",19:02,"2,7",14:34,11,"10,8","19,7",19:37,"5,1","773,5",10,"770,0",16,63,100,Varias,43,06:35
2015-01-12,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"1,4","0,0","-2,3",03:40,"5,1",16:32,10,"6,1","16,1",00:12,"8,6","771,5",00,"768,5",Varias,50,100,Varias,37,17:09
2015-01-13,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"1,1","0,0","-2,1",23:50,"4,3",12:11,33,"3,1","13,3",23:58,"8,3","770,6",22,"768,1",05,53,100,Varias,41,11:36
