fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2016-01-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,1","1,3","2,0",00:10,"12,2",14:50,19,"6,1","16,4",12:50,75,99,Varias,70,Varias
2016-01-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,2","0,6","2,0",22:10,"10,5",14:40,31,"0,0","8,3",10:10,88,99,Varias,63,15:00
2016-01-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,2","23,1","3,2",00:20,"9,1",19:20,13,"1,1","10,3",10:50,88,99,Varias,72,05:10
2016-01-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,9","13,0","5,8",21:50,"8,0",10:50,24,"0,8","5,3",18:10,99,99,Varias,99,Varias
2016-01-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,0","0,0","0,4",21:30,"7,6",14:50,26,"0,0","5,8",10:30,88,99,Varias,72,14:50
2016-01-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,0","3,4","2,3",00:10,"7,8",13:50,16,"2,8","9,2",20:40,83,99,Varias,73,14:40
2016-01-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,9","1,3","5,5",00:10,"14,3",15:50,24,"1,9","11,1",22:10,85,99,Varias,68,23:20
2016-01-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"12,1","4,8","9,5",23:20,"14,7",15:30,21,"5,0","11,7",17:50,77,99,Varias,67,02:40
2016-01-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"10,2","0,5","7,5",09:00,"13,0",12:00,16,"1,7","8,9",18:10,83,99,Varias,67,Varias
2016-01-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"11,4","5,5","9,4",04:30,"13,3",22:00,23,"2,2","14,2",22:40,80,88,09:00,70,22:00
2016-01-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,7","0,0","5,6",23:40,"11,8",00:10,25,"5,0","14,2",08:00,68,99,01:50,60,Varias
2016-01-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,0","0,2","1,3",20:50,"8,8",13:30,36,"0,3","10,0",16:10,87,99,Varias,68,15:00
2016-01-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,9","7,2","-1,2",07:20,"7,0",15:40,14,"0,8","8,6",19:30,89,100,07:00,75,15:50
2016-01-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,0","2,5","3,8",22:40,"8,1",14:20,17,"0,6","8,9",00:10,98,99,Varias,79,Varias
2016-01-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,7","22,6","0,0",20:20,"5,4",12:40,03,"1,7","8,9",12:50,98,99,Varias,88,15:10
2016-01-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0","0,0","-4,3",08:40,"4,2",12:20,35,"0,0","4,7",13:40,90,100,07:00,78,13:50
2016-01-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,1","2,6","-1,3",08:30,"5,5",14:10,12,"0,3","5,3",17:50,92,100,00:00,82,20:50
2016-01-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,7","1,6","2,6",05:00,"6,8",11:20,12,"0,3","6,7",04:40,97,99,Varias,83,01:10
2016-01-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,3","0,0","1,6",23:59,"9,0",13:50,14,"0,0","4,7",16:30,91,99,Varias,76,Varias
2016-01-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,0","0,0","0,0",02:40,"10,1",15:00,12,"0,0","4,7",11:10,89,99,Varias,67,14:20
2016-01-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,8","0,0","-1,7",06:20,"11,3",15:50,13,"0,0","6,4",22:40,95,100,07:00,76,15:50
2016-01-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,8","1,2","3,4",,"10,2",14:30,14,"0,0","6,1",01:40,99,99,Varias,98,05:50
2016-01-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,2","0,3","4,9",06:00,"13,5",16:00,25,"0,3","3,6",11:20,99,99,Varias,95,15:50
2016-01-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,0","0,0","3,0",08:00,"13,0",15:40,18,"0,0","4,4",08:20,99,99,Varias,98,00:00
2016-01-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,0","0,1","3,4",06:50,"10,5",01:50,13,"0,0","6,1",01:50,99,99,Varias,90,02:00
2016-01-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,6","0,0","6,6",Varias,"8,5",16:30,15,"0,0","4,7",02:40,99,99,Varias,98,07:00
2016-01-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,5","0,0","6,0",19:20,"11,0",14:40,09,"0,3","5,0",13:00,97,99,Varias,85,15:10
2016-01-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,2","1,9","5,8",Varias,"8,7",13:50,13,"0,0","4,2",00:30,98,99,Varias,91,13:40
2016-01-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,9","0,0","2,6",22:50,"9,2",16:00,34,"0,6","3,9",05:00,97,99,Varias,88,15:50
2016-01-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,2","0,5","1,1",03:30,"9,4",12:50,12,"1,1","8,1",09:00,95,99,Varias,82,15:40
2016-01-31,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,0","1,9","5,1",01:40,"10,9",23:30,02,"0,0","7,5",23:20,99,99,Varias,98,00:00
2016-02-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,0","0,0","4,9",22:30,"13,1",14:50,35,"0,8","7,8",12:40,91,99,Varias,77,14:40
2016-02-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,6","0,2","4,9",02:40,"10,4",13:30,32,"0,0","5,6",14:50,93,99,Varias,82,Varias
2016-02-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,0","2,6","1,9",23:30,"8,2",13:00,35,"2,2","11,1",12:20,88,99,Varias,67,14:10
2016-02-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,6","0,0","-0,3",03:00,"9,5",13:50,36,"0,6","8,1",14:00,79,99,Varias,60,16:10
2016-02-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,5","0,0","-0,5",08:30,"13,5",14:40,21,"1,1","7,5",14:00,73,99,Varias,41,13:50
2016-02-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,7","4,4","-0,2",04:50,"11,6",13:50,16,"3,6","16,1",18:30,73,94,Varias,64,13:30
2016-02-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,4","0,0","2,2",07:50,"8,6",12:30,27,"1,7","13,6",01:40,80,99,Varias,61,Varias
2016-02-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,2","0,0","4,7",06:40,"13,8",14:30,24,"1,7","8,3",14:30,71,91,05:50,63,13:00
2016-02-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,0","7,1","5,0",23:59,"12,9",14:00,27,"3,1","19,2",13:50,82,99,Varias,70,11:30
2016-02-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,4","5,7","3,9",07:00,"6,9",15:40,12,"0,8","9,2",11:30,97,99,Varias,94,19:00
2016-02-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,5","5,2","4,6",00:10,"8,4",13:10,11,"0,3","6,1",23:10,95,99,Varias,88,Varias
2016-02-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,3","14,1","6,6",00:10,"12,0",15:40,99,"1,9","8,6",Varias,99,99,Varias,97,11:20
2016-02-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"12,4","13,8","8,6",Varias,"16,2",12:40,27,"2,2","10,6",14:50,88,99,Varias,64,12:40
2016-02-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,1","7,9","1,6",23:59,"8,6",,28,"0,6","15,6",12:00,98,99,Varias,79,09:40
2016-02-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,3","1,8","0,4",19:20,"4,2",14:30,06,"1,4","13,1",14:40,84,99,Varias,64,14:20
2016-02-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,2","0,0","-1,3",23:59,"3,8",14:40,03,"2,5","13,9",06:40,67,84,Varias,59,15:20
2016-02-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,8","1,3","-4,9",06:50,"6,5",14:50,25,"0,3","6,1",15:00,80,100,07:00,53,14:50
2016-02-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,6","0,7","-0,6",23:59,"5,9",14:30,34,"0,6","6,9",14:20,96,99,Varias,79,00:10
2016-02-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,1","0,0","-2,4",05:20,"8,6",15:40,36,"0,6","5,3",14:50,85,100,00:00,63,16:30
2016-02-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,0","0,0","-2,8",06:50,"12,8",16:00,13,"0,0","4,2",23:50,81,100,00:00,54,14:30
2016-02-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,4","0,0","0,0",05:40,"16,8",16:00,17,"0,3","8,6",23:40,72,99,Varias,40,15:50
2016-02-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,7","0,0","2,4",07:00,"13,0",15:40,17,"0,6","7,5",00:10,76,99,Varias,51,00:10
2016-02-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,8","0,0","4,7",06:40,"10,9",13:10,36,"1,1","6,1",12:40,88,99,Varias,78,Varias
2016-02-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,2","3,2","1,5",07:00,"12,8",15:00,27,"0,6","6,4",20:30,88,99,Varias,72,Varias
2016-02-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,1","1,1","4,9",Varias,"9,3",14:20,32,"0,8","6,4",14:20,95,99,Varias,84,12:30
