fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2018-01-01,1484C,PONTEVEDRA,PONTEVEDRA,113,"11,4","11,2","9,3",00:00,"13,6",Varias,18,"2,2","10,8",09:30,"0,0","1017,5",23,"1014,3",06,90,100,11:40,83,06:30
2018-01-02,1484C,PONTEVEDRA,PONTEVEDRA,113,"13,8","16,8","12,8",04:30,"14,9",19:40,28,"1,4","7,2",14:10,"0,0","1017,5",Varias,"1015,2",05,100,100,Varias,85,00:00
2018-01-03,1484C,PONTEVEDRA,PONTEVEDRA,113,"14,4","6,4","13,8",21:50,"14,9",14:00,26,"1,4","5,8",03:40,"0,0","1018,6",11,"1015,7",24,100,100,Varias,100,Varias
2018-01-04,1484C,PONTEVEDRA,PONTEVEDRA,113,"13,4","14,6","12,6",20:00,"14,1",Varias,15,"1,9","10,6",21:00,"0,0","1015,7",00,"1000,5",24,92,100,Varias,85,15:10
2018-01-05,1484C,PONTEVEDRA,PONTEVEDRA,113,"9,0","3,4","4,3",23:59,"13,7",01:50,27,"2,2","13,9",03:00,"1,2","1000,5",00,"993,4",24,85,100,Varias,70,15:50
2018-01-06,1484C,PONTEVEDRA,PONTEVEDRA,113,"5,1","0,0","1,5",04:30,"8,7",15:00,31,"2,2","6,7",04:30,"6,1","994,1",22,"991,5",07,84,98,04:40,69,15:00
2018-01-07,1484C,PONTEVEDRA,PONTEVEDRA,113,"6,0","0,0","2,2",05:40,"9,8",14:20,33,"1,7","8,6",13:40,"2,4","994,1",11,"992,0",Varias,87,99,06:10,72,13:50
2018-01-08,1484C,PONTEVEDRA,PONTEVEDRA,113,"8,4","2,4","5,6",08:10,"11,1",13:00,99,"1,1","3,9",Varias,"4,4","1000,4",21,"993,6",01,87,100,08:10,76,13:00
2018-01-09,1484C,PONTEVEDRA,PONTEVEDRA,113,"8,4","8,2","6,3",00:30,"10,6",16:20,13,"1,7","11,7",05:10,"0,0","1001,5",24,"995,1",Varias,97,100,Varias,71,03:50
2018-01-10,1484C,PONTEVEDRA,PONTEVEDRA,113,"9,1","14,8","6,7",03:10,"11,5",11:50,26,"2,5","12,8",12:00,"1,9","1008,3",24,"996,8",09,86,100,Varias,67,17:30
2018-01-11,1484C,PONTEVEDRA,PONTEVEDRA,113,"7,2","0,6","4,0",23:40,"10,5",15:40,28,"1,7","13,1",03:00,"3,9","1014,7",22,"1008,2",01,82,97,08:50,61,16:10
2018-01-12,1484C,PONTEVEDRA,PONTEVEDRA,113,"7,0","15,2","3,1",02:40,"10,9",14:30,15,"1,4","11,4",19:00,"1,6","1014,1",00,"1002,0",24,82,96,23:59,68,15:10
2018-01-13,1484C,PONTEVEDRA,PONTEVEDRA,113,"7,8","4,0","5,7",23:40,"9,9",13:20,16,"0,8","11,1",01:10,"2,5","1005,3",24,"999,9",06,96,100,Varias,90,14:00
2018-01-14,1484C,PONTEVEDRA,PONTEVEDRA,113,"6,6","0,2","3,3",Varias,"9,8",14:30,06,"1,1","5,3",21:50,"4,8","1011,9",23,"1004,9",Varias,91,100,Varias,73,14:10
2018-01-15,1484C,PONTEVEDRA,PONTEVEDRA,113,"5,7","9,3","2,5",03:10,"8,9",23:20,05,"0,8","5,8",01:00,"0,5","1014,9",11,"1011,4",Varias,94,100,Varias,87,14:10
2018-01-16,1484C,PONTEVEDRA,PONTEVEDRA,113,"10,4","2,2","8,7",00:00,"12,2",Varias,15,"0,8","4,2",12:30,"0,0","1016,1",11,"1013,7",05,100,100,Varias,100,Varias
2018-01-17,1484C,PONTEVEDRA,PONTEVEDRA,113,"9,0","0,0","5,7",23:40,"12,3",13:20,32,"1,4","5,8",14:00,"2,1","1017,7",11,"1014,7",17,84,100,Varias,70,13:20
2018-01-18,1484C,PONTEVEDRA,PONTEVEDRA,113,"7,2",Ip,"3,2",06:30,"11,1",16:20,34,"1,4","5,3",14:00,"1,3","1014,9",00,"1010,5",Varias,89,95,06:30,83,13:20
2018-01-19,1484C,PONTEVEDRA,PONTEVEDRA,113,"10,2","0,0","6,9",23:10,"13,4",15:10,34,"1,4","6,9",13:00,"3,5","1015,0",22,"1009,9",05,80,100,Varias,62,13:10
2018-01-20,1484C,PONTEVEDRA,PONTEVEDRA,113,"8,0","6,7","4,7",03:50,"11,2",21:30,06,"0,6","5,6",01:40,"0,0","1017,2",24,"1014,0",06,98,100,Varias,88,00:10
2018-01-21,1484C,PONTEVEDRA,PONTEVEDRA,113,"11,8","2,8","10,9",01:30,"12,8",12:00,17,"0,0","3,6",21:20,"0,0","1018,8",11,"1016,5",06,100,100,Varias,100,Varias
2018-01-22,1484C,PONTEVEDRA,PONTEVEDRA,113,"12,4","2,5","10,9",05:50,"13,9",12:50,20,"0,3","3,1",14:00,"0,9","1017,7",00,"1015,8",15,97,100,Varias,86,14:20
