fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2017-01-01,1700X,O CARBALLIÑO,OURENSE,400,"0,8","2,4","-4,5",07:50,"6,0",15:30,03,"0,0","2,8",22:20,87,98,10:40,73,13:30
2017-01-02,1700X,O CARBALLIÑO,OURENSE,400,"6,4","3,2","3,7",00:10,"9,2",13:40,13,"1,1","8,6",09:50,73,95,23:40,60,17:10
2017-01-03,1700X,O CARBALLIÑO,OURENSE,400,"9,0","1,9","5,7",00:20,"12,2",12:50,12,"1,4","4,7",12:30,80,95,Varias,66,13:00
2017-01-04,1700X,O CARBALLIÑO,OURENSE,400,"10,9","0,0","7,5",23:50,"14,3",15:30,07,"0,3","2,2",00:40,89,97,Varias,74,15:30
2017-01-05,1700X,O CARBALLIÑO,OURENSE,400,"8,1","0,0","2,1",23:59,"14,1",14:50,02,"0,0","3,9",23:10,93,97,Varias,71,15:30
2017-01-06,1700X,O CARBALLIÑO,OURENSE,400,"6,6","0,0","-1,5",08:20,"14,7",14:50,24,"0,0","2,2",12:50,80,98,Varias,53,14:50
2017-01-07,1700X,O CARBALLIÑO,OURENSE,400,"4,6","0,0","-4,3",08:40,"13,6",14:40,25,"0,0","2,2",11:30,77,97,Varias,45,14:40
2017-01-08,1700X,O CARBALLIÑO,OURENSE,400,"3,6","0,0","-5,0",08:20,"12,3",14:40,99,"0,0","1,9",Varias,76,97,Varias,45,14:50
2017-01-09,1700X,O CARBALLIÑO,OURENSE,400,"4,2","0,0","-3,9",08:00,"12,2",14:30,20,"0,3","2,5",13:10,74,98,09:50,51,14:30
2017-01-10,1700X,O CARBALLIÑO,OURENSE,400,"6,5","0,0","1,6",00:20,"11,4",14:00,02,"1,4","6,9",12:20,90,97,09:50,75,14:30
2017-01-11,1700X,O CARBALLIÑO,OURENSE,400,"9,8","0,2","5,5",23:59,"14,2",16:00,30,"0,3","4,2",15:30,85,97,Varias,71,16:00
2017-01-12,1700X,O CARBALLIÑO,OURENSE,400,"7,4","1,0","4,3",03:00,"10,5",15:00,99,"0,6","6,7",Varias,93,98,Varias,82,22:00
2017-01-13,1700X,O CARBALLIÑO,OURENSE,400,"4,2","1,3","-0,5",23:59,"9,0",14:50,27,"1,9","8,9",12:30,82,97,09:40,60,13:40
2017-01-14,1700X,O CARBALLIÑO,OURENSE,400,"3,8","0,0","-1,9",05:50,"9,6",15:40,21,"0,3","3,6",14:00,81,98,10:30,54,15:50
2017-01-15,1700X,O CARBALLIÑO,OURENSE,400,"1,7","0,0","-3,5",08:00,"6,9",12:40,05,"0,3","3,6",22:00,85,98,10:30,77,12:50
2017-01-16,1700X,O CARBALLIÑO,OURENSE,400,"6,0","0,0","0,5",01:40,"11,4",13:50,99,"0,8","5,3",Varias,76,98,Varias,60,13:30
2017-01-17,1700X,O CARBALLIÑO,OURENSE,400,"7,4","0,0","0,2",23:20,"14,5",14:40,03,"1,1","9,4",13:30,69,98,Varias,49,15:10
2017-01-18,1700X,O CARBALLIÑO,OURENSE,400,"2,4","0,0","-4,2",23:59,"8,9",14:20,05,"1,4","7,2",00:10,56,85,08:50,35,14:30
2017-01-19,1700X,O CARBALLIÑO,OURENSE,400,"0,3","0,0","-7,8",07:00,"8,4",15:30,16,"0,3","3,9",12:20,63,96,10:10,39,14:40
2017-01-20,1700X,O CARBALLIÑO,OURENSE,400,"0,4","0,0","-7,4",07:40,"8,1",15:40,99,"0,0","2,2",Varias,72,96,10:10,46,15:30
2017-01-21,1700X,O CARBALLIÑO,OURENSE,400,"3,0","0,0","-6,3",08:00,"12,2",15:30,18,"0,3","2,5",13:50,67,97,Varias,44,15:20
2017-01-22,1700X,O CARBALLIÑO,OURENSE,400,"2,9","0,0","-5,8",08:30,"11,6",15:20,03,"0,6","6,1",15:10,70,98,10:30,40,15:20
2017-01-23,1700X,O CARBALLIÑO,OURENSE,400,"1,4","0,0","-5,4",07:50,"8,3",15:40,99,"0,0","1,9",Varias,91,98,Varias,67,15:40
2017-01-24,1700X,O CARBALLIÑO,OURENSE,400,"3,0","0,0","-4,5",04:40,"10,4",15:50,04,"0,3","2,5",01:20,88,99,10:00,48,15:30
2017-01-25,1700X,O CARBALLIÑO,OURENSE,400,"3,5","0,1","-6,4",07:30,"13,4",15:40,05,"0,0","2,8",20:20,68,98,10:20,39,15:30
2017-01-26,1700X,O CARBALLIÑO,OURENSE,400,"5,1","24,7","3,3",01:00,"6,9",13:00,12,"0,6","5,0",07:50,89,96,Varias,73,00:00
2017-01-27,1700X,O CARBALLIÑO,OURENSE,400,"5,3","11,6","1,7",23:59,"8,9",14:40,01,"0,8","9,2",15:30,91,98,08:20,75,14:50
2017-01-28,1700X,O CARBALLIÑO,OURENSE,400,"5,2","4,9","1,6",00:40,"8,8",13:10,18,"0,3","3,6",21:50,94,98,Varias,87,13:30
2017-01-29,1700X,O CARBALLIÑO,OURENSE,400,"9,7","6,3","7,1",04:00,"12,3",13:20,28,"0,6","7,5",14:20,95,97,Varias,85,14:40
2017-01-30,1700X,O CARBALLIÑO,OURENSE,400,"10,3","2,4","8,7",23:50,"11,9",11:40,24,"1,1","8,6",11:00,85,97,Varias,76,16:00
2017-01-31,1700X,O CARBALLIÑO,OURENSE,400,"8,8","22,8","8,2",07:00,"9,3",Varias,13,"0,8","3,9",04:40,92,96,Varias,79,05:00
2017-02-01,1700X,O CARBALLIÑO,OURENSE,400,"9,0","14,2","6,2",08:20,"11,9",12:00,99,"0,6","8,9",Varias,79,97,Varias,63,12:10
2017-02-02,1700X,O CARBALLIÑO,OURENSE,400,"8,3","36,2","5,4",12:30,"11,2",02:40,24,"2,5","19,7",12:10,85,95,03:30,70,16:00
2017-02-03,1700X,O CARBALLIÑO,OURENSE,400,,,,,,,,"2,8",,,80,,,,
2017-02-05,1700X,O CARBALLIÑO,OURENSE,400,"6,6","1,7","3,2",06:50,"9,9",12:30,30,"1,9","16,9",03:40,78,95,Varias,57,12:30
2017-02-06,1700X,O CARBALLIÑO,OURENSE,400,"9,8","16,6","6,3",00:20,"13,2",12:50,29,"1,1","6,7",14:10,87,97,Varias,68,14:00
2017-02-07,1700X,O CARBALLIÑO,OURENSE,400,"6,4","0,6","0,7",23:59,"12,2",15:00,33,"1,7","10,0",15:10,75,97,Varias,54,12:20
2017-02-08,1700X,O CARBALLIÑO,OURENSE,400,"5,1","0,0","-2,1",07:40,"12,3",16:00,21,"0,3","3,3",12:50,77,98,09:40,47,16:10
2017-02-09,1700X,O CARBALLIÑO,OURENSE,400,"5,8","2,5","-0,4",07:50,"12,1",13:50,20,"1,1","10,0",19:10,62,95,Varias,40,13:50
