fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2014-01-09,1393,CABO VILÁN,A CORUÑA,50,"9,0","1,4","7,7",08:40,"10,3",03:50,28,"2,8","7,2",04:20,89,99,00:00,85,Varias
2014-01-10,1393,CABO VILÁN,A CORUÑA,50,"9,4","0,0","7,6",23:59,"11,3",12:40,01,"2,5","5,8",07:30,82,90,05:10,76,Varias
2014-01-11,1393,CABO VILÁN,A CORUÑA,50,"9,8","1,2","6,1",02:20,"13,5",14:00,18,"3,6","13,3",22:50,86,93,Varias,74,14:00
2014-01-12,1393,CABO VILÁN,A CORUÑA,50,"10,2","14,1","8,4",17:40,"12,0",04:40,18,"10,3","25,0",09:10,92,98,Varias,75,22:40
2014-01-13,1393,CABO VILÁN,A CORUÑA,50,"9,7","10,2","7,9",11:10,"11,5",23:40,24,"11,4","21,1",14:30,85,95,Varias,70,02:40
2014-01-14,1393,CABO VILÁN,A CORUÑA,50,"11,9","1,1","10,9",21:50,"12,9",12:40,26,"6,1","16,4",00:20,96,98,Varias,93,10:20
2014-01-15,1393,CABO VILÁN,A CORUÑA,50,"10,0","16,1","8,2",22:20,"11,9",12:50,22,"11,9","21,9",15:30,94,98,Varias,77,21:30
2014-01-16,1393,CABO VILÁN,A CORUÑA,50,"9,0","12,7","7,8",18:30,"10,3",13:00,23,"9,7","20,8",01:50,86,92,18:40,78,01:40
2014-01-17,1393,CABO VILÁN,A CORUÑA,50,"7,8","35,0","6,4",16:40,"9,2",13:00,21,"5,8","23,1",00:10,94,96,17:20,89,00:00
2014-01-18,1393,CABO VILÁN,A CORUÑA,50,"8,4","8,9","6,5",23:50,"10,2",12:20,33,"6,4","15,8",23:50,83,96,00:00,76,12:30
2014-01-19,1393,CABO VILÁN,A CORUÑA,50,"8,2","4,7","6,5",03:30,"10,0",15:10,35,"5,8","18,3",03:10,78,88,00:00,72,Varias
2014-01-20,1393,CABO VILÁN,A CORUÑA,50,"10,0","1,3","7,8",04:10,"12,1",13:40,33,"4,7","11,4",00:10,83,93,19:30,74,11:40
2014-01-21,1393,CABO VILÁN,A CORUÑA,50,"10,8","14,7","9,3",04:20,"12,2",13:00,19,"6,7","16,1",09:10,97,98,Varias,87,00:40
2014-01-22,1393,CABO VILÁN,A CORUÑA,50,"9,7","1,7","8,5",17:20,"10,9",12:10,35,"7,8","15,6",14:50,83,98,Varias,75,09:50
2014-01-23,1393,CABO VILÁN,A CORUÑA,50,"11,4","0,3","9,9",02:40,"13,0",13:00,33,"4,4","10,3",07:10,83,96,Varias,74,Varias
2014-01-24,1393,CABO VILÁN,A CORUÑA,50,"10,9","2,4","10,0",03:50,"11,8",16:30,26,"5,8","10,0",11:00,94,99,Varias,81,00:40
2014-01-25,1393,CABO VILÁN,A CORUÑA,50,"11,4","2,3","10,2",08:30,"12,6",11:30,28,"3,1","7,8",06:20,98,99,02:30,98,Varias
2014-01-26,1393,CABO VILÁN,A CORUÑA,50,"9,6","1,6","7,9",20:10,"11,3",Varias,24,"9,2","15,6",16:10,98,99,02:50,79,Varias
2014-01-27,1393,CABO VILÁN,A CORUÑA,50,"8,0","5,1","6,8",03:10,"9,3",11:10,31,"9,2","24,2",17:00,81,87,17:10,72,11:00
2014-01-28,1393,CABO VILÁN,A CORUÑA,50,"8,8","7,0","6,2",23:10,"11,3",13:10,24,"13,9","27,5",08:20,81,98,Varias,68,13:20
2014-01-29,1393,CABO VILÁN,A CORUÑA,50,"8,8","1,9","6,9",01:40,"10,6",12:10,36,"8,3","18,9",02:30,77,92,02:00,70,13:50
2014-01-30,1393,CABO VILÁN,A CORUÑA,50,"9,6","2,7","8,0",02:00,"11,2",12:10,35,"6,7","15,0",01:30,89,97,Varias,72,03:40
2014-01-31,1393,CABO VILÁN,A CORUÑA,50,"10,9","17,2","9,3",23:59,"12,5",13:40,21,"10,6","20,3",19:00,98,99,Varias,93,Varias
2014-02-01,1393,CABO VILÁN,A CORUÑA,50,"7,4","3,0","5,3",12:40,"9,5",00:20,29,"8,9","25,0",01:40,78,99,00:00,63,11:00
2014-02-02,1393,CABO VILÁN,A CORUÑA,50,"9,3","36,5","7,1",,"11,5",15:20,20,"9,2","28,6",23:40,81,99,23:59,74,15:30
2014-02-03,1393,CABO VILÁN,A CORUÑA,50,"8,0","3,9","5,7",22:20,"10,3",11:30,20,"10,3","30,3",01:40,82,99,Varias,67,10:40
2014-02-04,1393,CABO VILÁN,A CORUÑA,50,"8,7","36,9","6,4",22:20,"11,0",15:00,21,"15,8","33,6",14:30,87,99,Varias,75,18:30
2014-02-05,1393,CABO VILÁN,A CORUÑA,50,"9,2","6,4","6,3",02:40,"12,0",12:30,26,"13,1","29,7",02:30,71,98,Varias,63,11:30
2014-02-06,1393,CABO VILÁN,A CORUÑA,50,"10,3","7,4","7,0",22:30,"13,6",04:00,21,"17,8","33,3",13:40,87,99,Varias,73,23:40
2014-02-07,1393,CABO VILÁN,A CORUÑA,50,"9,6","31,3","7,8",03:50,"11,3",13:50,21,"15,0","31,1",21:30,82,99,21:10,70,00:20
2014-02-08,1393,CABO VILÁN,A CORUÑA,50,"8,6","3,5","6,4",06:40,"10,7",13:20,27,"13,3","26,1",17:20,76,99,00:00,64,10:50
2014-02-09,1393,CABO VILÁN,A CORUÑA,50,"8,0","24,4","4,9",14:20,"11,1",16:00,36,"9,4","27,8",21:50,95,99,18:00,67,00:20
2014-02-10,1393,CABO VILÁN,A CORUÑA,50,"7,7","12,8","4,2",02:40,"11,2",15:00,32,"9,7","24,2",00:10,69,87,00:10,60,13:50
2014-02-11,1393,CABO VILÁN,A CORUÑA,50,"9,4","3,4","6,7",21:50,"12,2",14:50,21,"6,7","26,9",02:50,79,98,Varias,67,14:40
2014-02-12,1393,CABO VILÁN,A CORUÑA,50,,,,,,,19,"11,7","22,8",69:20,95,,,,
2014-02-13,1393,CABO VILÁN,A CORUÑA,50,,,,,,,21,"11,1","28,1",82:20,92,,,,
2014-02-14,1393,CABO VILÁN,A CORUÑA,50,,,,,,,19,"16,4","30,8",67:10,88,,,,
2014-02-15,1393,CABO VILÁN,A CORUÑA,50,,,,,,,,"6,4",,,,,,,
2014-02-18,1393,CABO VILÁN,A CORUÑA,50,"9,4","0,0","6,1",04:20,"12,7",14:20,24,"2,2","8,6",00:20,87,93,Varias,85,14:30
2014-02-19,1393,CABO VILÁN,A CORUÑA,50,"11,0","8,0","9,8",06:40,"12,2",13:50,21,"7,2","16,4",23:30,95,99,Varias,89,Varias
2014-02-20,1393,CABO VILÁN,A CORUÑA,50,"9,5","5,8","6,8",21:20,"12,2",02:00,99,"9,2","18,6",Varias,89,99,Varias,72,15:40
2014-02-21,1393,CABO VILÁN,A CORUÑA,50,"9,0","9,2","6,2",00:40,"11,7",12:40,22,"10,0","18,6",21:40,77,97,Varias,71,13:50
