fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
2014-01-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,6","0,0","4,3",06:38,"10,8",14:52,34,"3,3","10,8",18:21,"5,5","965,4",24,"960,1",14,70
2014-01-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,4","0,3","5,7",06:06,"11,0",14:47,25,"4,4","10,8",21:20,"1,7","966,8",11,"963,5",24,72
2014-01-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,1",Ip,"9,6",Varias,"12,6",12:53,31,"2,5","10,3",18:08,"0,2","963,5",00,"958,9",24,81
2014-01-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,1","0,0","6,7",07:05,"13,5",13:25,30,"4,7","11,4",05:41,"8,1","958,9",00,"956,2",Varias,67
2014-01-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,2","7,7","7,5",05:49,"11,0",13:57,19,"6,1","16,4",15:03,"0,0","956,4",00,"947,6",Varias,96
2014-01-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,6","7,8","4,8",23:59,"10,5",13:20,26,"5,0","9,4",03:22,"4,8","952,9",24,"946,3",05,83
2014-01-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,6","0,0","4,0",05:27,"11,3",15:10,33,"4,7","15,3",03:49,"6,5","963,6",23,"952,9",00,66
2014-01-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,9","0,0","3,8",Varias,"12,0",14:39,34,"5,6","15,6",04:47,"9,2","964,9",11,"963,5",Varias,52
2014-01-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,3","3,8","5,6",15:54,"9,0",10:41,26,"4,7","10,0",02:56,"0,0","966,1",24,"961,3",Varias,78
2014-01-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,2","0,0","4,8",07:07,"11,6",15:42,31,"4,4","11,4",05:35,"8,0","972,1",20,"966,1",00,73
2014-01-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,6","0,0","6,2",04:13,"13,0",14:35,34,"3,6","16,9",19:40,"4,7","971,2",00,"962,9",19,66
2014-01-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,5",Ip,"8,6",01:59,"14,4",18:20,32,"3,3","12,8",23:55,"1,0","969,8",23,"964,0",00,85
2014-01-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,4","0,0","9,5",Varias,"15,4",14:14,32,"4,2","17,2",03:45,"8,1","970,4",10,"961,5",24,67
2014-01-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,2","0,0","5,5",23:57,"14,8",13:45,27,"3,6","15,0",08:14,"8,6","961,5",00,"954,9",Varias,59
2014-01-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,9","0,0","3,1",07:38,"10,7",14:45,29,"6,9","15,0",10:02,"4,5","956,8",09,"948,8",24,59
2014-01-29,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,6","14,1","4,0",04:19,"11,3",12:32,28,"2,2","10,8",01:21,"5,3","951,5",22,"948,1",04,76
2014-01-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,0","0,0","3,2",09:21,"10,8",15:35,31,"4,4","13,1",09:05,"7,1","957,8",24,"951,3",Varias,75
2014-01-31,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,4","0,0","3,3",05:33,"11,5",15:35,34,"3,3","14,4",02:53,"8,2","963,8",20,"957,4",04,75
2014-02-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,2","1,4","4,6",23:35,"9,7",10:52,30,"3,3","10,6",23:43,"0,6","963,4",00,"957,1",14,91
2014-02-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,3","0,0","2,5",06:35,"12,1",14:35,31,"4,2","15,0",07:58,"9,8","966,2",23,"959,7",00,53
2014-02-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,0","0,0","4,6",Varias,"11,5",12:45,27,"5,6","10,6",07:31,"6,1","966,1",00,"958,7",16,62
2014-02-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,2","0,2","3,3",Varias,"13,2",13:57,25,"5,6","15,0",23:45,"8,9","965,9",11,"961,2",Varias,64
2014-02-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,2",Ip,"7,4",00:17,"15,0",14:08,22,"5,3","16,1",06:40,"4,8","966,1",24,"956,6",06,66
2014-02-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8",Ip,"7,4",04:01,"16,2",12:55,31,"4,2","10,3",06:57,"8,2","966,4",Varias,"959,9",24,66
2014-02-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8","0,0","9,0",23:15,"14,7",15:20,31,"3,9","11,9",10:17,"10,0","966,1",21,"958,6",04,53
2014-02-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8","0,4","9,0",06:28,"14,5",12:00,23,"9,2","15,0",15:04,"2,3","965,2",00,"956,2",15,76
2014-02-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,4","13,5","5,5",07:11,"9,4",15:13,19,"3,9","12,5",19:01,"1,8","964,3",10,"948,9",24,60
2014-02-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,6",Ip,"4,6",23:59,"10,7",10:50,34,"6,1","14,7",20:30,"2,7","960,4",24,"943,5",05,78
2014-02-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"6,3","0,0","3,6",05:58,"9,0",11:25,30,"5,6","18,1",02:44,"4,6","964,2",Varias,"958,8",20,62
2014-02-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,6","0,0","3,0",01:09,"14,2",14:43,33,"4,7","15,0",01:45,"8,7","967,6",11,"961,4",00,61
2014-02-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,0","0,0","7,6",03:40,"18,3",13:32,30,"2,8","15,8",02:12,"8,2","967,0",24,"961,4",15,59
2014-02-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,9","0,0","8,6",06:20,"21,2",13:00,23,"4,4","13,3",22:38,"9,6","967,4",Varias,"960,2",Varias,65
2014-02-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,7","0,0","10,2",23:59,"19,2",12:20,34,"3,9","11,9",21:27,"8,6","964,9",24,"959,4",Varias,56
2014-02-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,2","7,3","6,2",23:59,"12,2",10:26,32,"5,0","10,6",08:04,"2,2","966,7",24,"964,8",04,80
2014-02-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,4","0,0","5,3",03:59,"13,6",13:45,29,"3,6","6,9",07:37,"8,0","966,9",12,"965,1",17,68
2014-02-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,8",Ip,"7,4",04:20,"12,2",Varias,04,"6,7","19,7",12:45,"0,0","965,7",00,"959,9",14,78
2014-02-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,0","0,0","7,3",Varias,"14,6",13:47,33,"4,4","14,2",05:03,"7,6","970,4",Varias,"963,6",00,67
2014-02-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,8","0,0","6,5",05:44,"15,1",13:33,32,"5,0","12,8",07:15,"8,8","970,3",00,"966,1",24,70
2014-02-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,8",Ip,"6,2",22:15,"15,3",15:55,31,"3,6","13,3",05:20,"3,8","970,3",24,"964,7",04,76
2014-02-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,2","0,0","6,1",06:45,"14,3",13:15,20,"3,3","8,9",14:04,"10,1","973,9",24,"969,9",04,60
2014-02-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,4","0,0","7,4",06:25,"15,4",12:55,20,"5,8","8,9",14:57,"10,6","973,9",Varias,"969,6",Varias,68
2014-02-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,8","0,0","7,3",07:10,"14,3",12:35,22,"2,2","8,1",15:54,"6,0","969,6",00,"968,0",Varias,84
2014-02-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,5","0,0","7,9",Varias,"15,1",12:01,21,"4,7","11,7",15:12,"5,3","969,1",00,"966,2",Varias,79
2014-02-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,4","0,0","5,2",06:31,"13,5",16:01,20,"6,4","10,8",02:32,"9,4","975,9",Varias,"966,6",04,57
2014-02-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,2","0,0","4,4",05:19,"10,0",13:47,23,"3,1","10,3",13:16,"2,5","976,0",02,"972,4",17,65
2014-02-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,2",Ip,"4,4",23:59,"14,1",13:15,25,"4,4","16,9",10:44,"8,3","972,9",00,"957,8",14,59
2014-03-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"7,1","0,0","3,0",05:53,"11,2",12:54,30,"3,6","12,5",09:26,"3,0","960,1",01,"952,1",19,67
2014-03-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,8","0,0","4,6",06:33,"15,0",13:29,21,"4,4","8,6",16:26,"7,3","956,7",12,"952,6",Varias,80
2014-03-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,9","0,0","6,1",23:59,"13,7",15:25,24,"3,9","17,8",19:41,"8,0","952,9",Varias,"949,0",08,52
2014-03-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,2","0,0","3,7",06:05,"14,7",13:21,25,"2,2","14,2",02:15,"7,3","960,5",24,"951,9",01,56
2014-03-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8","0,0","7,0",05:59,"16,7",14:51,31,"3,3","7,2",06:03,"7,9","970,8",24,"960,3",04,61
2014-03-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","0,0","7,6",Varias,"16,3",15:37,32,"4,2","10,6",05:19,"7,2","974,5",Varias,"969,7",06,67
2014-03-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,6","0,0","8,9",00:00,"18,2",12:55,33,"5,3","9,7",05:54,"10,2","975,4",11,"973,4",17,43
2014-03-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,4","0,0","8,7",22:55,"18,2",14:35,04,"2,2","8,6",23:29,"10,3","977,7",23,"974,1",05,66
2014-03-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8","0,0","8,0",20:10,"15,7",13:06,04,"4,2","10,8",06:24,"10,2","977,9",Varias,"976,0",24,68
2014-03-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,6","0,0","9,7",00:00,"19,4",12:13,02,"3,9","8,1",03:13,"9,9","976,0",00,"969,5",17,37
2014-03-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,8","0,0","8,9",04:49,"16,6",11:56,05,"2,2","9,4",00:29,"3,4","975,7",24,"970,4",00,63
2014-03-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,7","0,0","8,3",21:45,"15,1",Varias,07,"5,3","14,4",14:53,"8,8","977,9",Varias,"975,7",00,74
2014-03-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,4","0,0","8,0",06:00,"14,8",11:22,06,"4,2","9,4",00:55,"9,4","978,4",11,"976,9",Varias,79
2014-03-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6","0,0","9,2",06:25,"16,0",13:15,35,"1,4","10,0",02:48,"5,2","977,3",00,"974,6",16,62
2014-03-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,8","0,0","11,2",06:30,"22,5",15:29,33,"2,5","12,2",09:22,"10,1","975,5",00,"972,1",24,41
2014-03-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,9","0,0","11,8",06:00,"24,0",14:11,32,"3,1","16,4",01:49,"10,4","973,0",Varias,"969,4",04,47
2014-03-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"19,4","0,0","14,6",05:40,"24,3",11:40,32,"5,3","10,8",09:02,"10,2","972,9",00,"970,6",16,42
2014-03-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,0","0,0","10,8",21:10,"21,2",13:04,26,"3,3","10,3",03:17,"9,5","973,9",24,"969,3",Varias,58
2014-03-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,8","0,0","9,2",Varias,"18,5",Varias,31,"3,3","10,3",06:11,"7,4","974,7",11,"971,6",17,72
2014-03-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,5","0,0","9,8",06:02,"17,2",11:19,06,"1,9","6,4",07:53,"7,4","971,9",Varias,"971,2",Varias,82
2014-03-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6",Ip,"9,2",04:30,"15,9",11:55,20,"5,0","10,3",13:44,"3,5","971,8",00,"968,3",24,86
2014-03-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,6","1,4","9,1",23:59,"18,2",13:02,25,"3,3","11,9",17:07,"3,4","968,3",00,"960,9",Varias,81
2014-03-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,0","0,0","4,2",06:03,"15,9",14:15,25,"4,7","13,3",12:54,"9,3","968,3",24,"961,6",04,53
2014-03-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,4","0,2","3,1",Varias,"15,8",13:42,32,"6,9","15,0",07:32,"8,7","968,4",01,"963,2",Varias,53
2014-03-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,6","0,0","4,9",23:59,"16,4",14:05,26,"4,7","15,0",13:39,"6,9","964,4",Varias,"958,0",24,62
2014-03-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,5","2,4","2,9",05:19,"14,1",15:13,33,"4,7","14,2",05:41,"5,8","960,9",Varias,"956,1",Varias,64
2014-03-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"9,6","0,0","4,6",Varias,"14,5",13:37,21,"6,4","11,4",15:48,"10,0","964,2",24,"960,4",03,69
2014-03-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,4","0,0","7,0",05:30,"15,7",12:07,06,"2,2","10,6",23:52,"6,9","966,5",23,"963,9",05,78
2014-03-29,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,6","1,5","9,1",Varias,"14,2",11:57,06,"10,6","20,6",12:45,"1,7","966,4",00,"962,8",19,72
2014-03-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,0","18,2","10,3",04:56,"11,6",15:55,05,"7,2","16,1",04:30,"0,0","966,5",Varias,"962,0",04,98
2014-03-31,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,6","6,3","9,9",Varias,"15,2",Varias,05,"3,1","7,5",00:16,"3,7","968,0",11,"966,1",Varias,98
2014-04-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,9","0,0","9,5",07:28,"16,3",12:25,03,"3,6","7,2",21:21,"6,0","967,0",00,"963,6",23,87
2014-04-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,4","3,3","9,6",04:10,"15,2",12:31,06,"5,3","15,0",09:10,"0,1","963,8",00,"954,6",24,91
2014-04-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,7","55,1","9,6",23:30,"13,8",10:15,36,"5,6","14,2",23:55,"0,0","954,8",01,"949,6",15,99
2014-04-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,4","0,0","9,0",Varias,"19,8",16:22,32,"4,4","14,2",00:40,"8,3","963,7",23,"952,1",00,59
2014-04-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,7","0,0","10,4",05:23,"19,0",10:55,22,"3,3","7,8",13:17,"11,0","969,7",24,"963,6",00,67
2014-04-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,3","0,0","12,6",01:04,"20,0",12:52,21,"4,2","9,4",15:48,"11,2","971,4",24,"969,2",05,62
2014-04-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,6","0,0","14,0",00:00,"19,3",15:45,29,"5,3","9,4",04:28,"9,7","971,4",00,"969,7",Varias,64
2014-04-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,5","0,0","11,0",05:59,"20,0",14:45,26,"2,2","7,5",02:00,"7,3","975,4",23,"970,7",03,81
2014-04-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,6","0,0","13,2",05:20,"20,0",12:19,20,"4,4","10,8",13:42,"10,9","975,3",00,"971,1",Varias,71
2014-04-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,2","0,0","13,4",21:40,"21,0",12:46,26,"2,5","10,3",22:27,"10,5","971,5",00,"969,1",24,74
2014-04-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,4","1,4","12,8",21:50,"22,1",12:20,27,"4,2","13,1",00:33,"9,3","969,1",00,"965,9",17,74
2014-04-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,6","0,0","12,1",19:05,"17,0",12:58,03,"2,8","10,3",03:31,"4,4","969,8",Varias,"965,8",Varias,87
2014-04-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,4","0,0","14,5",18:50,"22,4",12:33,31,"5,0","9,2",08:12,"9,6","971,1",10,"969,2",16,74
2014-04-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,0","0,0","15,1",Varias,"20,9",13:15,21,"3,6","11,4",14:15,"9,9","971,5",Varias,"967,9",24,62
2014-04-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,6","0,0","12,7",23:59,"22,4",13:08,28,"3,3","10,0",02:20,"8,3","969,8",24,"966,6",16,64
2014-04-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,8","0,0","10,4",Varias,"19,2",13:58,20,"1,4","7,2",11:35,"10,2","972,2",24,"969,2",03,67
2014-04-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,6","0,0","10,6",05:12,"18,6",14:02,17,"2,8","7,2",11:51,"10,2","972,2",00,"967,9",24,82
2014-04-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,2","0,0","13,3",01:45,"21,2",13:13,30,"3,6","9,7",05:39,"11,2","967,9",00,"960,2",24,65
2014-04-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,6","3,9","10,8",Varias,"18,3",14:08,04,"3,3","8,9",04:34,"7,2","960,2",00,"957,7",06,79
2014-04-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,0","2,9","8,7",02:13,"15,4",15:28,04,"4,2","8,1",02:53,"1,6","959,3",00,"955,3",17,89
2014-04-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,8","9,2","10,6",Varias,"15,1",14:56,07,"2,8","7,5",06:31,"0,6","959,0",Varias,"955,2",05,99
2014-04-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,8","0,4","11,4",06:08,"18,2",12:39,07,"2,2","6,9",17:09,"3,9","969,5",24,"959,0",Varias,91
2014-04-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,8","0,0","11,3",05:15,"20,3",14:07,19,"4,2","10,3",14:25,"12,4","971,1",23,"968,9",18,74
2014-04-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,8","0,0","12,9",23:59,"20,7",11:51,34,"3,6","12,5",21:07,"11,1","971,0",00,"962,8",24,69
2014-04-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,0","0,2","9,8",05:45,"20,3",14:05,32,"4,7","11,9",05:53,"10,3","967,6",23,"961,9",03,69
2014-04-26,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,1","0,1","10,4",04:48,"21,8",14:30,26,"4,2","12,5",20:10,"11,0","967,5",00,"962,8",19,55
2014-04-27,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,0","0,0","9,0",04:57,"20,9",13:58,27,"3,3","11,4",15:52,"11,2","965,9",Varias,"962,9",16,58
2014-04-28,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,2","0,0","10,5",Varias,"19,9",13:55,06,"3,9","8,6",17:51,"9,4","967,0",24,"963,8",Varias,70
2014-04-29,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,0","0,0","10,3",01:15,"17,7",13:29,16,"3,1","8,1",11:50,"9,0","967,0",Varias,"964,9",19,80
2014-04-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,8","0,0","11,2",01:15,"20,5",11:59,33,"3,1","10,8",07:10,"9,4","967,1",Varias,"964,8",05,85
2014-05-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,6","0,0","12,3",00:05,"20,8",12:20,17,"2,8","7,8",11:22,"12,6","967,1",Varias,"966,0",16,75
2014-05-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,9",Ip,"11,0",05:13,"18,8",Varias,19,"5,0","10,8",11:36,"11,6","967,2",23,"964,4",04,76
2014-05-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,4","0,0","11,0",05:03,"23,8",12:51,32,"5,3","15,3",05:39,"13,1","967,1",00,"964,1",Varias,59
2014-05-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"13,4","0,0","9,2",05:56,"17,7",14:28,18,"5,8","10,8",12:32,"9,9","967,5",24,"965,5",03,81
2014-05-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,8","0,0","12,1",Varias,"19,5",12:05,20,"5,0","12,2",13:03,"12,9","969,1",23,"967,3",Varias,68
2014-05-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,4","0,0","11,6",05:08,"19,3",11:50,21,"5,6","11,4",13:56,"9,5","970,3",Varias,"968,7",03,81
2014-05-07,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,0",Ip,"13,5",00:06,"22,4",13:30,11,"1,1","6,1",13:31,"6,6","972,2",24,"969,0",02,78
2014-05-08,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,2","0,0","14,2",Varias,"22,1",12:11,21,"5,8","11,9",13:56,"10,4","972,6",10,"971,0",17,60
2014-05-09,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,6","0,0","15,0",05:28,"22,3",14:20,21,"3,3","9,4",16:43,"12,5","972,5",Varias,"970,8",Varias,63
2014-05-10,0200E,"BARCELONA, FABRA",BARCELONA,408,"20,1","0,2","15,6",05:36,"24,6",12:13,22,"2,8","10,3",14:13,"12,2","972,3",00,"968,1",Varias,57
2014-05-11,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,3","0,0","13,4",19:50,"23,2",11:34,10,"2,5","8,1",15:10,"7,5","970,8",23,"967,4",04,79
2014-05-12,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,1","1,1","12,2",23:59,"18,0",16:05,06,"2,8","7,8",20:31,"5,0","970,7",00,"967,9",11,81
2014-05-13,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8","0,1","10,4",Varias,"13,2",17:33,20,"2,8","8,6",15:13,"1,2","976,8",24,"968,6",03,88
2014-05-14,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,6","0,0","10,0",Varias,"19,2",12:22,20,"4,4","9,2",13:54,"13,2","977,7",Varias,"976,2",17,73
2014-05-15,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,4","0,0","12,1",00:34,"20,6",12:48,18,"5,8","10,3",12:58,"12,8","977,4",00,"972,5",Varias,67
2014-05-16,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,4","0,0","11,7",04:22,"19,1",13:35,20,"5,3","13,3",12:33,"13,0","972,5",00,"968,5",Varias,61
2014-05-17,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,2","0,0","12,1",Varias,"22,3",13:18,21,"3,6","12,2",12:12,"10,4","969,1",00,"967,0",04,70
2014-05-18,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,2","0,0","12,1",23:00,"20,2",10:49,30,"2,8","9,2",00:02,"2,3","967,7",00,"962,4",24,78
2014-05-19,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,8","0,0","11,6",Varias,"20,0",13:15,20,"3,1","10,3",14:25,"8,7","963,8",24,"959,3",05,79
2014-05-20,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,4","5,5","14,0",04:51,"16,9",10:29,04,"4,2","11,9",15:20,"0,0","965,2",12,"963,4",05,98
2014-05-21,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,2","0,0","14,7",23:59,"19,6",15:37,06,"2,2","13,3",03:25,"4,3","964,0",00,"960,8",Varias,95
2014-05-22,0200E,"BARCELONA, FABRA",BARCELONA,408,"17,8","0,0","13,6",03:53,"22,1",12:09,26,"7,5","14,2",19:24,"7,0","964,9",Varias,"962,2",04,54
2014-05-23,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,5","0,0","11,8",23:59,"21,2",13:33,21,"5,6","15,3",12:31,"12,8","968,2",24,"964,0",14,52
2014-05-24,0200E,"BARCELONA, FABRA",BARCELONA,408,"15,2",Ip,"10,1",Varias,"20,3",13:08,05,"1,4","8,6",04:47,"6,6","969,5",13,"968,2",00,71
2014-05-25,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,9","8,8","13,0",23:59,"20,8",11:05,21,"3,3","9,4",14:45,"8,5","969,5",Varias,"967,7",05,73
