fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2014-01-01,0244X,VILASSAR DE DALT,BARCELONA,56,"10,6","0,0","6,0",07:20,"15,3",10:40,22,"2,5","7,2",13:50,68,76,05:40,49,11:20
2014-01-02,0244X,VILASSAR DE DALT,BARCELONA,56,"15,0","0,0","10,6",06:37,"19,5",12:03,27,"2,2","10,0",02:00,64,88,20:50,51,12:40
2014-01-03,0244X,VILASSAR DE DALT,BARCELONA,56,"15,2","0,0","10,8",23:35,"19,7",11:58,28,"2,2","7,2",00:50,75,89,17:00,56,01:00
2014-01-04,0244X,VILASSAR DE DALT,BARCELONA,56,"12,3","4,0","8,3",23:50,"16,3",11:48,27,"1,9","12,2",18:50,89,93,02:30,62,22:20
2014-01-05,0244X,VILASSAR DE DALT,BARCELONA,56,"10,4","0,0","6,2",02:22,"14,6",11:46,30,"1,4","15,8",09:50,52,83,00:20,40,Varias
2014-01-06,0244X,VILASSAR DE DALT,BARCELONA,56,"13,1","0,0","8,2",06:00,"18,0",12:22,22,"1,9","7,8",12:50,74,83,17:00,54,11:40
2014-01-07,0244X,VILASSAR DE DALT,BARCELONA,56,"12,8","0,0","8,5",07:01,"17,2",12:42,21,"1,1","4,4",14:50,77,95,23:40,60,10:50
2014-01-08,0244X,VILASSAR DE DALT,BARCELONA,56,"12,5","0,0","7,9",23:36,"17,1",10:41,22,"1,1","3,6",14:30,84,95,00:00,67,10:40
2014-01-09,0244X,VILASSAR DE DALT,BARCELONA,56,"12,0","0,0","6,5",04:03,"17,4",11:33,20,"0,8","4,4",14:40,82,98,04:10,56,11:40
2014-01-10,0244X,VILASSAR DE DALT,BARCELONA,56,"11,0","0,0","8,7",20:01,"13,2",12:46,09,"1,1","3,9",11:30,78,87,Varias,69,12:50
2014-01-11,0244X,VILASSAR DE DALT,BARCELONA,56,"12,5","2,2","10,3",00:01,"14,7",12:56,08,"1,1","6,1",14:40,82,88,17:00,74,12:50
2014-01-12,0244X,VILASSAR DE DALT,BARCELONA,56,"13,6","0,0","9,4",23:59,"17,9",12:12,29,"0,6","6,9",23:00,80,96,04:50,65,12:00
2014-01-13,0244X,VILASSAR DE DALT,BARCELONA,56,"10,8","1,8","6,4",23:05,"15,3",10:48,31,"1,4","8,9",14:00,77,89,17:50,67,13:00
2014-01-14,0244X,VILASSAR DE DALT,BARCELONA,56,"9,4","0,0","5,1",05:02,"13,8",15:14,25,"3,1","10,8",11:20,64,89,00:50,54,15:10
2014-01-15,0244X,VILASSAR DE DALT,BARCELONA,56,"11,2","0,0","8,5",05:50,"13,9",12:58,99,"1,7","6,7",Varias,65,81,22:50,53,13:00
2014-01-16,0244X,VILASSAR DE DALT,BARCELONA,56,"13,0","0,0","10,9",04:10,"15,1",11:51,20,"1,9","6,9",13:40,84,91,17:20,61,22:30
2014-01-17,0244X,VILASSAR DE DALT,BARCELONA,56,"12,6","0,0","9,4",19:29,"15,9",12:24,22,"2,5","9,7",14:30,61,77,Varias,44,12:00
2014-01-18,0244X,VILASSAR DE DALT,BARCELONA,56,"11,4","5,4","7,8",04:01,"14,9",13:36,20,"1,7","8,9",14:50,87,92,21:10,76,00:00
2014-01-19,0244X,VILASSAR DE DALT,BARCELONA,56,"11,1","11,2","8,2",23:16,"14,0",11:04,35,"1,9","6,4",03:20,90,95,Varias,69,11:10
2014-01-20,0244X,VILASSAR DE DALT,BARCELONA,56,"10,2","0,0","7,1",03:43,"13,4",15:26,33,"2,5","10,6",05:00,67,88,00:00,51,15:10
2014-01-21,0244X,VILASSAR DE DALT,BARCELONA,56,"10,5","0,0","4,9",04:02,"16,1",11:47,32,"1,7","8,3",05:50,50,71,01:50,32,14:20
2014-01-22,0244X,VILASSAR DE DALT,BARCELONA,56,"10,0","3,4","7,5",23:34,"12,4",10:43,29,"1,1","6,4",01:00,74,92,19:30,54,Varias
2014-01-23,0244X,VILASSAR DE DALT,BARCELONA,56,"11,2","0,0","6,3",06:54,"16,1",11:40,99,"1,7","5,0",12:40,75,90,00:30,53,11:50
2014-01-24,0244X,VILASSAR DE DALT,BARCELONA,56,"11,6","0,0","7,4",05:04,"15,9",12:08,32,"1,7","6,1",11:00,65,79,22:10,49,10:30
2014-01-25,0244X,VILASSAR DE DALT,BARCELONA,56,"11,8","0,0","9,1",21:54,"14,5",14:23,26,"0,8","6,1",20:30,87,93,04:50,75,00:00
2014-01-26,0244X,VILASSAR DE DALT,BARCELONA,56,"13,8","0,0","8,4",03:11,"19,2",11:56,30,"0,8","9,7",05:40,71,90,02:20,49,05:40
2014-01-27,0244X,VILASSAR DE DALT,BARCELONA,56,"12,6","0,0","6,6",23:24,"18,5",11:34,07,"2,2","9,7",15:40,75,88,21:50,46,12:10
2014-01-28,0244X,VILASSAR DE DALT,BARCELONA,56,"8,8","0,0","5,5",00:47,"12,2",14:57,32,"4,7","13,1",08:00,56,72,00:50,46,Varias
2014-01-29,0244X,VILASSAR DE DALT,BARCELONA,56,"10,4","14,4","5,5",07:18,"15,3",12:23,27,"1,9","10,0",02:20,64,86,23:50,45,Varias
2014-01-30,0244X,VILASSAR DE DALT,BARCELONA,56,"10,1","0,0","7,0",05:50,"13,2",14:32,02,"1,4","6,1",01:20,74,94,06:00,51,14:50
2014-01-31,0244X,VILASSAR DE DALT,BARCELONA,56,"10,0","0,0","5,5",03:22,"14,4",11:24,34,"1,4","10,3",02:30,74,87,21:10,57,11:30
2014-02-01,0244X,VILASSAR DE DALT,BARCELONA,56,"9,6","15,8","6,6",02:27,"12,5",11:24,26,"1,1","5,3",04:50,86,92,Varias,79,05:00
2014-02-02,0244X,VILASSAR DE DALT,BARCELONA,56,"9,0","0,2","3,2",06:53,"14,7",14:54,31,"1,1","9,4",09:40,65,95,03:10,35,14:40
2014-02-03,0244X,VILASSAR DE DALT,BARCELONA,56,"10,0","0,0","5,0",03:51,"15,1",11:57,22,"2,8","10,0",14:10,62,73,00:00,37,10:00
2014-02-04,0244X,VILASSAR DE DALT,BARCELONA,56,"10,3","1,2","5,6",02:55,"15,0",10:24,32,"3,3","9,2",04:50,53,75,23:40,39,13:10
2014-02-05,0244X,VILASSAR DE DALT,BARCELONA,56,"13,4","0,0","9,6",20:59,"17,3",12:15,29,"4,2","16,1",14:50,62,91,06:20,36,14:00
2014-02-06,0244X,VILASSAR DE DALT,BARCELONA,56,"14,2","0,0","10,3",04:57,"18,2",11:07,29,"2,8","9,2",05:50,67,94,Varias,41,11:10
2014-02-07,0244X,VILASSAR DE DALT,BARCELONA,56,"14,5","0,0","10,2",21:17,"18,8",12:04,26,"3,1","10,6",09:10,51,95,Varias,38,12:00
2014-02-08,0244X,VILASSAR DE DALT,BARCELONA,56,"14,6","0,2","11,1",04:57,"18,0",12:07,23,"5,0","11,7",12:40,65,72,07:10,46,00:10
2014-02-09,0244X,VILASSAR DE DALT,BARCELONA,56,"10,4","10,4","7,5",07:02,"13,4",14:38,28,"2,8","10,0",10:20,56,93,Varias,40,14:20
2014-02-10,0244X,VILASSAR DE DALT,BARCELONA,56,"11,4","1,8","7,9",00:01,"14,8",10:10,30,"3,6","11,9",14:40,74,96,04:30,54,23:10
2014-02-11,0244X,VILASSAR DE DALT,BARCELONA,56,"10,4","0,0","6,5",03:27,"14,3",11:03,33,"5,3","14,2",07:30,57,68,21:30,38,14:40
2014-02-12,0244X,VILASSAR DE DALT,BARCELONA,56,"11,2","0,0","6,0",00:56,"16,3",11:17,99,"3,3","12,5",Varias,58,71,01:00,39,14:20
2014-02-13,0244X,VILASSAR DE DALT,BARCELONA,56,"14,1","0,0","7,6",03:40,"20,6",14:15,31,"5,0","17,2",12:00,51,85,22:40,42,12:30
2014-02-14,0244X,VILASSAR DE DALT,BARCELONA,56,"16,4","0,0","10,9",01:28,"22,0",12:23,22,"3,1","8,6",13:00,75,90,20:40,50,10:20
2014-02-15,0244X,VILASSAR DE DALT,BARCELONA,56,"17,2","0,0","11,7",05:38,"22,7",11:01,26,"3,1","9,7",10:50,73,89,00:00,36,10:30
2014-02-16,0244X,VILASSAR DE DALT,BARCELONA,56,"12,7","7,2","8,0",23:44,"17,4",10:27,35,"1,7","6,4",06:10,70,95,23:59,56,10:10
2014-02-17,0244X,VILASSAR DE DALT,BARCELONA,56,"10,4","0,0","5,7",06:25,"15,1",12:21,19,"1,4","6,1",11:40,73,95,00:00,51,12:40
2014-02-18,0244X,VILASSAR DE DALT,BARCELONA,56,"12,0","0,0","9,2",00:01,"14,8",14:46,03,"4,2","16,4",11:40,70,89,00:00,55,20:10
2014-02-19,0244X,VILASSAR DE DALT,BARCELONA,56,"12,6","0,0","8,0",23:48,"17,3",10:40,34,"1,7","8,9",00:10,66,84,23:50,46,10:40
2014-02-20,0244X,VILASSAR DE DALT,BARCELONA,56,"12,5","0,0","8,2",00:01,"16,8",10:44,31,"3,1","8,1",04:10,70,84,00:00,48,Varias
2014-02-21,0244X,VILASSAR DE DALT,BARCELONA,56,"11,1","2,6","7,0",Varias,"15,2",08:23,20,"2,2","8,3",15:10,78,94,19:20,52,14:00
2014-02-22,0244X,VILASSAR DE DALT,BARCELONA,56,"11,8","0,0","7,1",00:01,"16,5",10:37,21,"1,7","6,4",14:00,68,92,00:10,53,16:40
2014-02-23,0244X,VILASSAR DE DALT,BARCELONA,56,"12,0","0,0","6,8",05:48,"17,2",11:43,22,"2,2","6,9",16:50,72,88,23:40,45,11:30
2014-02-24,0244X,VILASSAR DE DALT,BARCELONA,56,"12,5","0,0","7,2",02:08,"17,8",11:18,21,"1,1","4,7",16:30,75,94,02:20,54,11:30
2014-02-25,0244X,VILASSAR DE DALT,BARCELONA,56,"12,2","0,0","7,5",03:59,"16,9",11:52,20,"3,3","11,4",14:50,74,90,04:10,50,11:40
2014-02-26,0244X,VILASSAR DE DALT,BARCELONA,56,"11,6","0,0","7,6",23:53,"15,6",12:27,28,"3,3","10,8",00:10,56,72,23:59,37,12:30
2014-02-27,0244X,VILASSAR DE DALT,BARCELONA,56,"10,4","0,0","6,5",05:57,"14,3",09:28,28,"1,9","9,2",14:20,61,73,00:30,45,10:20
2014-02-28,0244X,VILASSAR DE DALT,BARCELONA,56,"11,4","0,0","6,2",04:26,"16,6",09:48,28,"3,6","14,2",12:40,60,81,03:10,30,19:30
2014-03-01,0244X,VILASSAR DE DALT,BARCELONA,56,"9,4","0,0","3,8",06:09,"15,1",12:07,26,"3,1","11,7",13:20,52,69,06:10,42,12:10
2014-03-02,0244X,VILASSAR DE DALT,BARCELONA,56,"10,4","0,0","5,3",03:33,"15,4",11:41,99,"1,9","7,5",10:40,75,89,22:30,51,10:50
2014-03-03,0244X,VILASSAR DE DALT,BARCELONA,56,"12,0","0,0","8,7",10:57,"15,4",16:44,28,"3,1","20,6",23:50,56,94,02:10,35,17:00
2014-03-04,0244X,VILASSAR DE DALT,BARCELONA,56,"12,4","0,0","7,1",05:27,"17,7",13:06,30,"5,3","18,3",00:20,45,67,04:50,24,11:50
2014-03-05,0244X,VILASSAR DE DALT,BARCELONA,56,"13,1","0,0","8,4",23:34,"17,8",11:12,21,"2,5","6,1",13:30,61,90,23:40,43,12:30
2014-03-06,0244X,VILASSAR DE DALT,BARCELONA,56,"13,0","0,0","7,9",01:05,"18,1",13:41,12,"1,9","5,8",11:10,60,91,00:20,37,15:10
2014-03-07,0244X,VILASSAR DE DALT,BARCELONA,56,"13,8","0,0","9,0",22:57,"18,7",10:15,26,"1,9","7,8",14:00,56,78,20:40,42,07:50
2014-03-08,0244X,VILASSAR DE DALT,BARCELONA,56,"12,5","0,0","7,6",05:13,"17,4",10:55,99,"0,8","5,3",Varias,65,89,21:20,38,11:00
2014-03-09,0244X,VILASSAR DE DALT,BARCELONA,56,"12,4","0,0","8,7",23:57,"16,1",08:44,02,"2,8","8,1",05:00,61,85,20:20,35,07:00
2014-03-10,0244X,VILASSAR DE DALT,BARCELONA,56,"15,2","0,0","8,7",00:01,"21,6",11:29,21,"2,2","6,7",14:40,48,79,23:59,25,11:10
2014-03-11,0244X,VILASSAR DE DALT,BARCELONA,56,"13,7","0,0","10,4",04:00,"17,0",09:51,99,"1,7","5,0",Varias,60,87,01:10,38,10:00
2014-03-12,0244X,VILASSAR DE DALT,BARCELONA,56,"13,2","0,0","10,4",01:25,"16,1",10:25,08,"4,4","13,3",14:40,62,74,16:10,48,09:10
