fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2020-01-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,4","0,0","0,0",23:30,"2,9",15:00,14,"0,8","4,2",03:20,94,95,13:00,94,Varias
2020-01-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,2","0,0","-1,2",08:40,"1,6",15:50,26,"0,3","3,1",21:00,94,94,Varias,94,Varias
2020-01-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,4","0,0","-1,1",08:00,"6,0",18:00,99,"0,8","2,5",Varias,87,94,Varias,73,13:40
2020-01-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,2","0,0","2,2",23:59,"10,3",13:50,34,"1,4","8,1",16:20,75,92,Varias,64,13:40
2020-01-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,9","0,0","0,2",06:10,"13,6",14:40,29,"1,1","2,8",15:00,67,91,Varias,40,Varias
2020-01-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,5","0,0","-0,6",08:20,"9,6",15:50,16,"0,8","3,1",02:50,79,92,23:59,59,14:00
2020-01-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"7,2","0,0","0,2",06:50,"14,1",16:00,05,"0,8","2,8",08:10,78,93,Varias,57,Varias
2020-01-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,4","0,0","1,9",23:40,"15,0",13:20,28,"1,4","3,9",14:00,73,91,Varias,54,13:00
2020-01-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,6","0,9","0,6",03:00,"8,5",14:50,33,"0,8","5,3",15:00,88,94,Varias,76,14:50
2020-01-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,1","0,1","3,5",23:59,"8,7",15:00,35,"1,9","8,6",12:00,75,89,09:00,66,12:40
2020-01-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,6","0,0","0,3",23:30,"11,0",15:50,06,"1,1","7,5",05:30,68,88,Varias,46,15:20
2020-01-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,0","0,0","-2,0",07:30,"11,9",15:40,31,"1,4","5,0",14:10,70,91,05:00,43,15:10
2020-01-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,0","0,0","-1,3",07:40,"7,4",15:20,17,"0,8","5,8",09:20,80,92,08:40,68,16:10
2020-01-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,4","0,0","0,5",08:20,"10,2",15:30,14,"2,2","12,2",21:50,56,88,00:00,45,15:50
2020-01-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,0","0,0","5,4",21:40,"10,7",15:00,15,"2,2","12,5",00:50,57,75,21:30,53,00:00
2020-01-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,1","0,0","4,5",00:50,"13,7",15:50,17,"4,2","12,5",19:20,60,80,01:00,56,Varias
2020-01-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,6","2,1","1,9",23:59,"11,2",00:10,21,"1,7","9,4",00:40,68,86,Varias,54,00:00
2020-01-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"5,8","12,8","1,6",00:40,"10,1",13:50,14,"3,6","9,7",11:00,68,90,Varias,54,13:00
2020-01-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,6","0,0","1,3",23:59,"5,9",04:30,07,"4,4","15,0",07:00,62,92,Varias,52,Varias
2020-01-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,6","0,0","-1,8",23:50,"3,1",12:00,09,"2,5","11,9",02:40,58,84,23:50,50,13:00
2020-01-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,5","0,0","-1,6",00:10,"2,6",11:00,30,"1,4","5,6",11:40,83,92,23:59,78,11:00
