fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2018-01-01,2422,VALLADOLID,VALLADOLID,734,"5,4",Ip,"2,1",02:00,"8,6",17:40,24,"3,3","10,3",15:30,"0,0","945,1",09,"942,0",15,90,96,06:30,84,11:20
2018-01-02,2422,VALLADOLID,VALLADOLID,734,"8,4",Ip,"5,8",05:50,"11,1",23:00,25,"2,5","10,3",13:40,"0,4","946,3",10,"944,2",05,92,96,18:40,87,13:00
2018-01-03,2422,VALLADOLID,VALLADOLID,734,"12,0","0,0","10,0",23:30,"14,1",14:00,26,"4,2","11,4",10:10,"0,5","946,7",11,"944,0",24,86,96,Varias,79,13:10
2018-01-04,2422,VALLADOLID,VALLADOLID,734,"10,8",Ip,"9,3",23:00,"12,3",15:50,25,"2,8","11,4",13:10,"0,0","944,0",00,"934,1",24,78,95,02:10,67,14:40
2018-01-05,2422,VALLADOLID,VALLADOLID,734,"6,7","8,4","3,9",23:59,"9,5",00:10,22,"2,2","11,1",04:50,"0,0","934,1",00,"920,0",24,88,97,Varias,73,00:40
2018-01-06,2422,VALLADOLID,VALLADOLID,734,"2,7","5,6","1,4",23:59,"4,0",00:00,34,"2,8","9,4",18:30,"0,0","920,0",00,"915,9",24,94,97,Varias,86,23:00
2018-01-07,2422,VALLADOLID,VALLADOLID,734,"1,0","7,6","-1,0",23:59,"3,0",11:20,34,"1,9","8,9",05:20,"0,0","922,5",Varias,"914,5",06,95,100,Varias,91,20:30
2018-01-08,2422,VALLADOLID,VALLADOLID,734,"1,4","0,0","-3,3",23:40,"6,2",14:40,16,"1,4","5,0",19:00,"6,7","930,0",22,"922,3",01,85,100,08:50,61,15:00
2018-01-09,2422,VALLADOLID,VALLADOLID,734,"-0,8","3,6","-4,5",05:50,"2,8",23:50,19,"1,9","6,4",16:00,"0,0","930,5",Varias,"928,6",Varias,94,100,Varias,81,10:30
2018-01-10,2422,VALLADOLID,VALLADOLID,734,"4,4","1,2","1,8",22:50,"7,0",16:10,30,"3,3","14,7",16:10,"0,8","934,8",23,"928,5",14,92,100,Varias,73,17:00
2018-01-11,2422,VALLADOLID,VALLADOLID,734,"4,6","0,0","1,5",07:50,"7,8",14:10,28,"3,9","15,0",04:30,"8,3","940,0",24,"932,9",05,76,95,07:00,57,14:30
2018-01-12,2422,VALLADOLID,VALLADOLID,734,"1,8","0,0","-1,1",06:50,"4,6",14:20,18,"0,6","4,2",06:10,"0,4","940,8",09,"935,0",24,94,100,Varias,82,14:10
2018-01-13,2422,VALLADOLID,VALLADOLID,734,"1,8","4,8","0,0",05:00,"3,7",Varias,27,"1,7","7,8",17:00,"0,0","935,0",00,"929,1",15,98,100,Varias,91,09:30
2018-01-14,2422,VALLADOLID,VALLADOLID,734,"1,5","0,0","-1,0",23:50,"4,0",13:50,24,"0,8","7,8",01:40,"0,0","938,2",24,"931,6",Varias,90,99,23:50,79,14:40
2018-01-15,2422,VALLADOLID,VALLADOLID,734,"2,0","0,0","-2,4",06:10,"6,3",Varias,24,"0,8","8,3",23:30,"2,3","941,8",11,"938,1",01,91,100,Varias,69,22:10
2018-01-16,2422,VALLADOLID,VALLADOLID,734,"7,7","0,0","4,5",02:40,"10,9",16:00,26,"3,1","10,3",16:30,"0,4","943,0",11,"940,1",18,90,97,08:40,72,01:00
2018-01-17,2422,VALLADOLID,VALLADOLID,734,"7,0","0,0","2,2",23:59,"11,7",14:30,27,"1,7","9,7",01:50,"7,9","943,0",11,"940,2",02,73,100,06:15,52,14:10
2018-01-18,2422,VALLADOLID,VALLADOLID,734,"5,8","0,0","-1,3",07:20,"13,0",15:10,20,"0,8","2,8",15:20,"7,8","941,8",00,"936,4",17,77,100,Varias,54,14:00
2018-01-19,2422,VALLADOLID,VALLADOLID,734,"6,0","0,0","-0,7",08:00,"12,6",14:50,24,"1,4","4,4",13:50,"7,8","941,2",24,"936,3",04,83,100,Varias,58,14:50
2018-01-20,2422,VALLADOLID,VALLADOLID,734,"6,8","0,0","0,0",08:00,"13,7",14:20,27,"2,2","8,3",14:00,"5,7","943,2",24,"939,9",14,78,100,Varias,54,14:00
2018-01-21,2422,VALLADOLID,VALLADOLID,734,"6,8",Ip,"4,5",08:10,"9,1",16:10,99,"1,4","6,7",Varias,"0,0","946,0",11,"943,0",00,94,100,Varias,86,16:20
2018-01-22,2422,VALLADOLID,VALLADOLID,734,"5,8",Ip,"2,9",23:59,"8,7",14:20,23,"1,4","5,0",10:40,"0,2","945,2",11,"943,3",Varias,90,99,Varias,81,14:40
2018-01-23,2422,VALLADOLID,VALLADOLID,734,"4,8","0,0","2,3",02:40,"7,4",16:00,08,"0,8","3,3",18:10,"0,0","945,2",Varias,"943,2",24,93,100,Varias,88,15:40
2018-01-24,2422,VALLADOLID,VALLADOLID,734,"6,4",Ip,"3,6",23:10,"9,2",15:20,25,"0,8","4,2",13:20,"4,7","943,2",00,"938,3",24,88,97,Varias,73,Varias
2018-01-25,2422,VALLADOLID,VALLADOLID,734,"4,4","11,2","1,9",23:59,"6,9",13:50,34,"2,5","9,7",17:40,"0,1","938,3",00,"930,8",15,97,100,Varias,88,17:10
2018-01-26,2422,VALLADOLID,VALLADOLID,734,"4,2","0,0","0,6",23:40,"7,8",14:50,31,"3,6","10,3",15:51,"8,2","943,6",24,"935,0",01,77,97,00:00,57,14:50
2018-01-27,2422,VALLADOLID,VALLADOLID,734,"3,4","0,0","-1,7",06:20,"8,5",14:30,08,"1,1","8,9",18:20,"6,9","948,1",23,"943,5",05,79,98,Varias,60,14:30
2018-01-28,2422,VALLADOLID,VALLADOLID,734,"6,0","0,0","-0,5",06:10,"12,5",15:20,06,"1,4","12,2",14:50,"9,0","950,5",23,"947,4",02,73,93,Varias,50,14:50
2018-01-29,2422,VALLADOLID,VALLADOLID,734,"6,2","0,0","-0,3",08:00,"12,8",15:00,05,"0,8","3,6",00:10,"8,4","950,2",00,"945,1",18,74,97,Varias,53,15:20
2018-01-30,2422,VALLADOLID,VALLADOLID,734,"6,5","0,0","-0,6",07:50,"13,6",15:10,03,"0,8","3,6",01:00,"8,3","945,3",00,"940,1",17,68,97,08:20,42,14:40
2018-01-31,2422,VALLADOLID,VALLADOLID,734,"5,6","0,0","-2,1",07:50,"13,3",14:50,16,"1,4","5,6",23:24,"8,1","940,6",00,"932,5",24,66,97,Varias,36,15:20
2018-02-01,2422,VALLADOLID,VALLADOLID,734,"4,4","0,0","-0,7",23:30,"9,5",13:30,32,"2,5","14,7",15:50,"5,0","932,5",00,"924,7",15,69,90,23:00,45,13:30
2018-02-02,2422,VALLADOLID,VALLADOLID,734,"2,2","0,0","-2,1",08:10,"6,4",15:00,33,"2,2","8,1",05:40,"6,5","933,9",24,"926,7",01,66,92,05:00,48,15:00
2018-02-03,2422,VALLADOLID,VALLADOLID,734,"3,2","0,4","-1,4",01:40,"7,7",12:50,26,"3,1","11,1",19:10,"2,8","934,1",10,"927,7",24,73,91,21:30,58,12:20
2018-02-04,2422,VALLADOLID,VALLADOLID,734,"3,4",Ip,"-0,1",22:40,"6,8",13:50,31,"2,2","9,2",03:00,"3,9","927,7",00,"924,3",24,75,95,06:10,55,Varias
2018-02-05,2422,VALLADOLID,VALLADOLID,734,"1,9",Ip,"-1,0",05:00,"4,8",12:40,35,"2,5","11,4",14:19,"1,5","926,4",24,"922,3",15,73,93,05:10,59,14:00
2018-02-06,2422,VALLADOLID,VALLADOLID,734,"1,4",Ip,"-2,1",07:20,"4,8",15:20,03,"1,4","7,8",11:50,"5,7","929,2",Varias,"926,4",00,64,82,08:10,50,15:20
2018-02-07,2422,VALLADOLID,VALLADOLID,734,"1,4","0,0","-2,5",07:30,"5,3",14:10,04,"1,4","8,6",12:30,"6,7","935,3",24,"929,1",00,62,89,07:50,44,Varias
